# Generated by GAMUT v1.0.1
# A Game With Normal Covariant Random Payoffs
# Game Parameter Values:
# Random seed:	1644412813698
# Cmd Line:	-g CovariantGame -r -0.2 -players 5 -actions 5 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f CG_multi_5_5_5.txt
# Players:	5
# Actions:	5 5 5 5 5
# players:	5
# actions:	[5]
# r:	-0.2
[3  2  2  1  1] :	[ 387 555 571 679 579 ]
[4  2  2  1  1] :	[ 502 573 539 483 642 ]
[5  2  2  1  1] :	[ 628 383 765 558 351 ]
[1  3  2  1  1] :	[ 303 675 413 759 510 ]
[2  3  2  1  1] :	[ 480 629 696 371 492 ]
[3  3  2  1  1] :	[ 404 625 638 388 761 ]
[4  3  2  1  1] :	[ 536 710 351 353 777 ]
[5  3  2  1  1] :	[ 686 586 761 305 345 ]
[1  4  2  1  1] :	[ 696 393 689 568 483 ]
[2  4  2  1  1] :	[ 563 443 424 581 670 ]
[3  4  2  1  1] :	[ 717 527 435 508 476 ]
[4  4  2  1  1] :	[ 614 442 545 668 437 ]
[5  4  2  1  1] :	[ 597 478 479 521 532 ]
[1  5  2  1  1] :	[ 576 600 552 619 465 ]
[2  5  2  1  1] :	[ 534 557 488 689 531 ]
[3  5  2  1  1] :	[ 465 626 439 438 590 ]
[4  5  2  1  1] :	[ 621 521 496 540 616 ]
[5  5  2  1  1] :	[ 738 361 589 555 716 ]
[1  1  3  1  1] :	[ 347 583 641 802 376 ]
[2  1  3  1  1] :	[ 332 522 361 703 498 ]
[3  1  3  1  1] :	[ 689 529 310 494 714 ]
[4  1  3  1  1] :	[ 453 522 786 349 565 ]
[5  1  3  1  1] :	[ 588 442 648 510 475 ]
[1  2  3  1  1] :	[ 483 582 475 622 659 ]
[2  2  3  1  1] :	[ 454 680 466 440 482 ]
[3  2  3  1  1] :	[ 490 194 439 733 697 ]
[4  2  3  1  1] :	[ 294 675 342 695 572 ]
[5  2  3  1  1] :	[ 473 452 625 469 514 ]
[1  3  3  1  1] :	[ 450 519 542 526 494 ]
[2  3  3  1  1] :	[ 642 569 612 502 565 ]
[3  3  3  1  1] :	[ 459 414 740 366 635 ]
[4  3  3  1  1] :	[ 687 451 451 546 634 ]
[5  3  3  1  1] :	[ 692 261 743 512 680 ]
[1  4  3  1  1] :	[ 593 627 340 565 478 ]
[2  4  3  1  1] :	[ 605 384 568 727 473 ]
[3  4  3  1  1] :	[ 355 414 644 759 497 ]
[4  4  3  1  1] :	[ 420 582 479 472 565 ]
[5  4  3  1  1] :	[ 677 597 487 499 412 ]
[1  5  3  1  1] :	[ 614 592 492 439 595 ]
[2  5  3  1  1] :	[ 620 386 515 367 524 ]
[3  5  3  1  1] :	[ 474 493 709 394 652 ]
[4  5  3  1  1] :	[ 486 712 433 506 562 ]
[5  5  3  1  1] :	[ 474 730 508 471 402 ]
[1  1  4  1  1] :	[ 611 746 427 343 545 ]
[2  1  4  1  1] :	[ 541 500 503 504 697 ]
[3  1  4  1  1] :	[ 689 652 606 460 350 ]
[4  1  4  1  1] :	[ 438 660 567 640 483 ]
[5  1  4  1  1] :	[ 398 530 529 541 447 ]
[1  2  4  1  1] :	[ 466 648 367 593 647 ]
[2  2  4  1  1] :	[ 493 472 706 655 518 ]
[3  2  4  1  1] :	[ 271 792 685 401 579 ]
[4  2  4  1  1] :	[ 414 542 533 393 595 ]
[5  2  4  1  1] :	[ 554 538 469 490 536 ]
[1  3  4  1  1] :	[ 595 475 544 726 654 ]
[2  3  4  1  1] :	[ 463 567 522 520 513 ]
[3  3  4  1  1] :	[ 700 321 692 620 359 ]
[4  3  4  1  1] :	[ 667 291 694 573 646 ]
[5  3  4  1  1] :	[ 481 644 507 496 656 ]
[1  4  4  1  1] :	[ 682 343 560 542 722 ]
[2  4  4  1  1] :	[ 607 480 315 465 731 ]
[3  4  4  1  1] :	[ 634 334 545 672 458 ]
[4  4  4  1  1] :	[ 674 501 663 550 359 ]
[5  4  4  1  1] :	[ 438 654 444 652 635 ]
[1  5  4  1  1] :	[ 507 579 453 571 583 ]
[2  5  4  1  1] :	[ 382 590 553 486 608 ]
[3  5  4  1  1] :	[ 252 397 629 685 528 ]
[4  5  4  1  1] :	[ 660 350 667 414 732 ]
[5  5  4  1  1] :	[ 672 322 667 484 478 ]
[1  1  5  1  1] :	[ 644 688 597 299 433 ]
[2  1  5  1  1] :	[ 258 821 532 520 593 ]
[3  1  5  1  1] :	[ 520 511 372 585 533 ]
[4  1  5  1  1] :	[ 741 652 435 639 428 ]
[5  1  5  1  1] :	[ 317 496 857 362 641 ]
[1  2  5  1  1] :	[ 619 582 501 573 502 ]
[2  2  5  1  1] :	[ 510 586 680 457 604 ]
[3  2  5  1  1] :	[ 458 555 558 569 340 ]
[4  2  5  1  1] :	[ 509 537 442 672 470 ]
[5  2  5  1  1] :	[ 485 749 477 636 619 ]
[1  3  5  1  1] :	[ 589 550 611 449 645 ]
[2  3  5  1  1] :	[ 398 463 598 601 589 ]
[3  3  5  1  1] :	[ 586 499 447 542 651 ]
[4  3  5  1  1] :	[ 589 483 629 660 310 ]
[5  3  5  1  1] :	[ 556 589 558 555 441 ]
[1  4  5  1  1] :	[ 729 484 348 627 537 ]
[2  4  5  1  1] :	[ 674 589 504 675 424 ]
[3  4  5  1  1] :	[ 527 484 585 758 505 ]
[4  4  5  1  1] :	[ 473 579 500 521 515 ]
[5  4  5  1  1] :	[ 324 527 684 612 564 ]
[1  5  5  1  1] :	[ 655 388 660 532 489 ]
[2  5  5  1  1] :	[ 610 536 524 564 681 ]
[3  5  5  1  1] :	[ 653 474 559 417 514 ]
[4  5  5  1  1] :	[ 570 484 488 522 594 ]
[5  5  5  1  1] :	[ 508 724 561 181 621 ]
[1  1  1  2  1] :	[ 645 496 512 610 403 ]
[2  1  1  2  1] :	[ 713 596 548 461 450 ]
[3  1  1  2  1] :	[ 672 705 581 292 367 ]
[4  1  1  2  1] :	[ 489 361 658 781 456 ]
[5  1  1  2  1] :	[ 591 636 445 507 621 ]
[1  2  1  2  1] :	[ 466 554 316 708 548 ]
[2  2  1  2  1] :	[ 604 469 646 682 453 ]
[3  2  1  2  1] :	[ 415 539 709 675 317 ]
[4  2  1  2  1] :	[ 614 552 537 355 502 ]
[5  2  1  2  1] :	[ 567 351 505 729 570 ]
[1  3  1  2  1] :	[ 514 540 664 561 532 ]
[2  3  1  2  1] :	[ 437 339 603 571 789 ]
[3  3  1  2  1] :	[ 573 533 395 352 761 ]
[4  3  1  2  1] :	[ 579 477 404 496 715 ]
[5  3  1  2  1] :	[ 663 527 422 477 557 ]
[1  4  1  2  1] :	[ 687 642 442 438 456 ]
[2  4  1  2  1] :	[ 665 553 705 668 336 ]
[3  4  1  2  1] :	[ 573 245 576 443 636 ]
[4  4  1  2  1] :	[ 564 336 652 779 401 ]
[5  4  1  2  1] :	[ 769 549 488 504 358 ]
[1  5  1  2  1] :	[ 819 490 394 560 570 ]
[2  5  1  2  1] :	[ 597 606 154 596 554 ]
[3  5  1  2  1] :	[ 425 763 610 395 530 ]
[4  5  1  2  1] :	[ 577 631 624 518 498 ]
[5  5  1  2  1] :	[ 626 326 515 665 602 ]
[1  1  2  2  1] :	[ 561 477 793 457 577 ]
[2  1  2  2  1] :	[ 333 455 561 496 554 ]
[3  1  2  2  1] :	[ 614 656 538 577 345 ]
[4  1  2  2  1] :	[ 620 532 408 636 565 ]
[5  1  2  2  1] :	[ 366 654 636 703 373 ]
[1  2  2  2  1] :	[ 380 555 614 666 491 ]
[2  2  2  2  1] :	[ 426 569 627 469 538 ]
[3  2  2  2  1] :	[ 678 457 484 514 551 ]
[4  2  2  2  1] :	[ 637 450 555 626 539 ]
[5  2  2  2  1] :	[ 635 390 436 553 753 ]
[1  3  2  2  1] :	[ 384 644 648 584 560 ]
[2  3  2  2  1] :	[ 653 441 319 718 558 ]
[3  3  2  2  1] :	[ 517 663 346 346 649 ]
[4  3  2  2  1] :	[ 497 471 685 459 587 ]
[5  3  2  2  1] :	[ 766 432 520 529 525 ]
[1  4  2  2  1] :	[ 360 833 408 735 591 ]
[2  4  2  2  1] :	[ 635 607 512 486 537 ]
[3  4  2  2  1] :	[ 561 569 604 622 493 ]
[4  4  2  2  1] :	[ 670 511 697 418 498 ]
[5  4  2  2  1] :	[ 589 676 442 644 427 ]
[1  5  2  2  1] :	[ 605 619 369 456 582 ]
[2  5  2  2  1] :	[ 669 599 554 453 445 ]
[3  5  2  2  1] :	[ 423 548 499 437 677 ]
[4  5  2  2  1] :	[ 512 555 619 776 354 ]
[5  5  2  2  1] :	[ 549 602 454 582 563 ]
[1  1  3  2  1] :	[ 393 655 306 554 603 ]
[2  1  3  2  1] :	[ 540 934 605 213 502 ]
[3  1  3  2  1] :	[ 754 487 495 683 422 ]
[4  1  3  2  1] :	[ 497 533 775 367 317 ]
[5  1  3  2  1] :	[ 573 721 512 425 644 ]
[1  2  3  2  1] :	[ 393 720 511 638 549 ]
[2  2  3  2  1] :	[ 537 550 519 439 560 ]
[3  2  3  2  1] :	[ 478 474 683 690 245 ]
[4  2  3  2  1] :	[ 351 685 466 521 655 ]
[5  2  3  2  1] :	[ 700 495 767 300 554 ]
[1  3  3  2  1] :	[ 458 581 494 532 563 ]
[2  3  3  2  1] :	[ 511 550 660 484 538 ]
[3  3  3  2  1] :	[ 520 502 451 467 875 ]
[4  3  3  2  1] :	[ 606 565 470 423 462 ]
[5  3  3  2  1] :	[ 536 729 630 512 568 ]
[1  4  3  2  1] :	[ 469 566 437 583 680 ]
[2  4  3  2  1] :	[ 793 502 483 533 391 ]
[3  4  3  2  1] :	[ 418 609 453 470 620 ]
[4  4  3  2  1] :	[ 504 531 703 526 532 ]
[5  4  3  2  1] :	[ 409 359 506 571 519 ]
[1  5  3  2  1] :	[ 485 557 515 580 473 ]
[2  5  3  2  1] :	[ 463 525 658 552 506 ]
[3  5  3  2  1] :	[ 521 459 560 515 653 ]
[4  5  3  2  1] :	[ 830 712 310 303 581 ]
[5  5  3  2  1] :	[ 549 451 476 559 638 ]
[1  1  4  2  1] :	[ 416 659 414 636 559 ]
[2  1  4  2  1] :	[ 345 424 687 666 511 ]
[3  1  4  2  1] :	[ 421 929 544 404 483 ]
[4  1  4  2  1] :	[ 834 387 626 596 400 ]
[5  1  4  2  1] :	[ 580 665 470 440 531 ]
[1  2  4  2  1] :	[ 561 597 703 570 322 ]
[2  2  4  2  1] :	[ 573 697 537 345 558 ]
[3  2  4  2  1] :	[ 463 441 466 642 629 ]
[4  2  4  2  1] :	[ 642 459 529 539 584 ]
[5  2  4  2  1] :	[ 515 510 574 511 598 ]
[1  3  4  2  1] :	[ 490 687 564 511 520 ]
[2  3  4  2  1] :	[ 587 618 486 541 556 ]
[3  3  4  2  1] :	[ 365 435 532 735 691 ]
[4  3  4  2  1] :	[ 647 495 335 494 787 ]
[5  3  4  2  1] :	[ 553 680 629 304 697 ]
[1  4  4  2  1] :	[ 508 625 421 656 521 ]
[2  4  4  2  1] :	[ 556 668 507 432 494 ]
[3  4  4  2  1] :	[ 407 510 480 410 600 ]
[4  4  4  2  1] :	[ 525 454 604 513 528 ]
[5  4  4  2  1] :	[ 710 640 234 472 372 ]
[1  5  4  2  1] :	[ 571 671 360 613 530 ]
[2  5  4  2  1] :	[ 552 552 548 608 474 ]
[3  5  4  2  1] :	[ 527 639 509 485 661 ]
[4  5  4  2  1] :	[ 571 718 643 439 378 ]
[5  5  4  2  1] :	[ 480 452 388 607 800 ]
[1  1  5  2  1] :	[ 607 579 552 429 606 ]
[2  1  5  2  1] :	[ 375 493 565 653 573 ]
[3  1  5  2  1] :	[ 586 600 568 374 556 ]
[4  1  5  2  1] :	[ 535 656 562 580 565 ]
[5  1  5  2  1] :	[ 374 471 633 396 699 ]
[1  2  5  2  1] :	[ 636 643 622 429 454 ]
[2  2  5  2  1] :	[ 385 558 543 495 667 ]
[3  2  5  2  1] :	[ 568 546 477 726 565 ]
[4  2  5  2  1] :	[ 648 395 514 520 645 ]
[5  2  5  2  1] :	[ 594 628 333 572 653 ]
[1  3  5  2  1] :	[ 746 408 541 598 559 ]
[2  3  5  2  1] :	[ 560 631 519 499 543 ]
[3  3  5  2  1] :	[ 591 466 577 616 428 ]
[4  3  5  2  1] :	[ 766 581 476 447 372 ]
[5  3  5  2  1] :	[ 563 428 426 508 618 ]
[1  4  5  2  1] :	[ 412 523 549 609 689 ]
[2  4  5  2  1] :	[ 520 494 595 632 588 ]
[3  4  5  2  1] :	[ 442 602 651 545 458 ]
[4  4  5  2  1] :	[ 791 390 512 686 464 ]
[5  4  5  2  1] :	[ 645 561 535 539 464 ]
[1  5  5  2  1] :	[ 548 449 533 523 665 ]
[2  5  5  2  1] :	[ 548 664 592 670 306 ]
[3  5  5  2  1] :	[ 463 474 733 535 457 ]
[4  5  5  2  1] :	[ 497 469 608 499 472 ]
[5  5  5  2  1] :	[ 487 699 180 666 630 ]
[1  1  1  3  1] :	[ 643 625 400 649 455 ]
[2  1  1  3  1] :	[ 653 716 542 420 412 ]
[3  1  1  3  1] :	[ 464 403 402 481 676 ]
[4  1  1  3  1] :	[ 535 616 584 328 489 ]
[5  1  1  3  1] :	[ 681 513 470 647 493 ]
[1  2  1  3  1] :	[ 743 279 461 479 685 ]
[2  2  1  3  1] :	[ 540 473 709 433 419 ]
[3  2  1  3  1] :	[ 304 866 613 406 589 ]
[4  2  1  3  1] :	[ 521 588 469 631 538 ]
[5  2  1  3  1] :	[ 583 670 621 465 478 ]
[1  3  1  3  1] :	[ 636 481 581 598 358 ]
[2  3  1  3  1] :	[ 583 702 553 526 523 ]
[3  3  1  3  1] :	[ 580 486 416 596 733 ]
[4  3  1  3  1] :	[ 471 504 543 570 480 ]
[5  3  1  3  1] :	[ 442 504 749 418 484 ]
[1  4  1  3  1] :	[ 514 561 524 638 505 ]
[2  4  1  3  1] :	[ 639 505 478 478 661 ]
[3  4  1  3  1] :	[ 471 574 603 661 646 ]
[4  4  1  3  1] :	[ 542 328 629 730 681 ]
[5  4  1  3  1] :	[ 588 628 599 603 430 ]
[1  5  1  3  1] :	[ 798 550 469 592 234 ]
[2  5  1  3  1] :	[ 529 653 424 500 487 ]
[3  5  1  3  1] :	[ 550 632 331 686 572 ]
[4  5  1  3  1] :	[ 633 468 592 435 397 ]
[5  5  1  3  1] :	[ 639 600 473 437 588 ]
[1  1  2  3  1] :	[ 496 662 853 510 270 ]
[2  1  2  3  1] :	[ 510 421 601 623 589 ]
[3  1  2  3  1] :	[ 545 609 375 780 531 ]
[4  1  2  3  1] :	[ 758 608 501 615 338 ]
[5  1  2  3  1] :	[ 656 449 524 707 427 ]
[1  2  2  3  1] :	[ 533 646 771 202 575 ]
[2  2  2  3  1] :	[ 523 499 560 428 605 ]
[3  2  2  3  1] :	[ 530 499 432 560 563 ]
[4  2  2  3  1] :	[ 501 538 461 614 577 ]
[5  2  2  3  1] :	[ 611 417 798 488 429 ]
[1  3  2  3  1] :	[ 568 619 385 547 770 ]
[2  3  2  3  1] :	[ 616 602 636 453 461 ]
[3  3  2  3  1] :	[ 620 489 576 426 619 ]
[4  3  2  3  1] :	[ 778 386 468 425 714 ]
[5  3  2  3  1] :	[ 723 541 465 543 435 ]
[1  4  2  3  1] :	[ 704 385 564 300 663 ]
[2  4  2  3  1] :	[ 545 557 412 385 665 ]
[3  4  2  3  1] :	[ 559 511 464 407 690 ]
[4  4  2  3  1] :	[ 481 543 490 607 590 ]
[5  4  2  3  1] :	[ 418 419 672 500 539 ]
[1  5  2  3  1] :	[ 572 611 507 430 469 ]
[2  5  2  3  1] :	[ 534 623 360 622 573 ]
[3  5  2  3  1] :	[ 495 478 554 732 367 ]
[4  5  2  3  1] :	[ 448 668 658 713 291 ]
[5  5  2  3  1] :	[ 406 563 570 663 573 ]
[1  1  3  3  1] :	[ 797 485 478 510 532 ]
[2  1  3  3  1] :	[ 699 421 572 433 748 ]
[3  1  3  3  1] :	[ 550 689 492 550 527 ]
[4  1  3  3  1] :	[ 420 802 393 547 442 ]
[5  1  3  3  1] :	[ 500 501 650 409 726 ]
[1  2  3  3  1] :	[ 529 460 657 415 511 ]
[2  2  3  3  1] :	[ 667 515 435 460 594 ]
[3  2  3  3  1] :	[ 517 496 569 594 438 ]
[4  2  3  3  1] :	[ 397 387 677 655 486 ]
[5  2  3  3  1] :	[ 400 685 737 523 484 ]
[1  3  3  3  1] :	[ 571 657 382 539 530 ]
[2  3  3  3  1] :	[ 556 507 495 577 382 ]
[3  3  3  3  1] :	[ 480 480 536 596 381 ]
[4  3  3  3  1] :	[ 464 521 692 364 625 ]
[5  3  3  3  1] :	[ 456 640 408 619 610 ]
[1  4  3  3  1] :	[ 596 457 471 536 477 ]
[2  4  3  3  1] :	[ 522 392 448 662 566 ]
[3  4  3  3  1] :	[ 409 598 565 510 704 ]
[4  4  3  3  1] :	[ 498 862 645 421 467 ]
[5  4  3  3  1] :	[ 594 836 667 405 403 ]
[1  5  3  3  1] :	[ 506 498 612 402 757 ]
[2  5  3  3  1] :	[ 575 682 467 354 527 ]
[3  5  3  3  1] :	[ 548 389 733 472 561 ]
[4  5  3  3  1] :	[ 336 670 532 579 599 ]
[5  5  3  3  1] :	[ 544 412 736 612 562 ]
[1  1  4  3  1] :	[ 576 481 650 453 532 ]
[2  1  4  3  1] :	[ 497 393 562 653 584 ]
[3  1  4  3  1] :	[ 525 524 694 478 421 ]
[4  1  4  3  1] :	[ 507 600 591 569 504 ]
[5  1  4  3  1] :	[ 548 653 575 562 574 ]
[1  2  4  3  1] :	[ 642 513 456 443 511 ]
[2  2  4  3  1] :	[ 705 558 479 603 453 ]
[3  2  4  3  1] :	[ 738 529 403 363 572 ]
[4  2  4  3  1] :	[ 478 437 537 619 614 ]
[5  2  4  3  1] :	[ 587 602 664 473 412 ]
[1  3  4  3  1] :	[ 637 764 424 302 658 ]
[2  3  4  3  1] :	[ 489 666 579 487 589 ]
[3  3  4  3  1] :	[ 477 529 533 531 492 ]
[4  3  4  3  1] :	[ 682 501 609 471 608 ]
[5  3  4  3  1] :	[ 610 800 398 424 468 ]
[1  4  4  3  1] :	[ 668 518 461 466 611 ]
[2  4  4  3  1] :	[ 303 448 458 632 875 ]
[3  4  4  3  1] :	[ 678 446 483 561 392 ]
[4  4  4  3  1] :	[ 512 773 604 416 369 ]
[5  4  4  3  1] :	[ 594 507 394 518 597 ]
[1  5  4  3  1] :	[ 473 558 495 567 437 ]
[2  5  4  3  1] :	[ 654 414 473 498 596 ]
[3  5  4  3  1] :	[ 443 523 733 520 436 ]
[4  5  4  3  1] :	[ 588 457 538 553 732 ]
[5  5  4  3  1] :	[ 514 608 525 581 471 ]
[1  1  5  3  1] :	[ 310 470 854 366 755 ]
[2  1  5  3  1] :	[ 588 570 603 584 569 ]
[3  1  5  3  1] :	[ 606 591 607 551 446 ]
[4  1  5  3  1] :	[ 279 562 683 455 713 ]
[5  1  5  3  1] :	[ 641 545 538 471 432 ]
[1  2  5  3  1] :	[ 485 818 543 349 591 ]
[2  2  5  3  1] :	[ 496 512 526 883 300 ]
[3  2  5  3  1] :	[ 555 481 234 498 810 ]
[4  2  5  3  1] :	[ 662 450 540 531 567 ]
[5  2  5  3  1] :	[ 634 592 646 424 571 ]
[1  3  5  3  1] :	[ 521 510 639 363 747 ]
[2  3  5  3  1] :	[ 408 394 511 678 488 ]
[3  3  5  3  1] :	[ 491 482 640 583 434 ]
[4  3  5  3  1] :	[ 490 757 380 382 590 ]
[5  3  5  3  1] :	[ 536 397 493 585 581 ]
[1  4  5  3  1] :	[ 472 383 598 641 639 ]
[2  4  5  3  1] :	[ 442 594 480 559 559 ]
[3  4  5  3  1] :	[ 632 608 338 636 460 ]
[4  4  5  3  1] :	[ 693 503 602 587 267 ]
[5  4  5  3  1] :	[ 453 685 665 386 547 ]
[1  5  5  3  1] :	[ 685 730 396 558 435 ]
[2  5  5  3  1] :	[ 367 536 688 644 535 ]
[3  5  5  3  1] :	[ 467 380 650 592 684 ]
[4  5  5  3  1] :	[ 592 511 555 510 606 ]
[5  5  5  3  1] :	[ 644 392 593 616 412 ]
[1  1  1  4  1] :	[ 635 317 576 938 252 ]
[2  1  1  4  1] :	[ 504 670 413 569 678 ]
[3  1  1  4  1] :	[ 720 567 508 447 658 ]
[4  1  1  4  1] :	[ 485 454 760 466 439 ]
[5  1  1  4  1] :	[ 755 429 622 505 433 ]
[1  2  1  4  1] :	[ 616 477 569 463 586 ]
[2  2  1  4  1] :	[ 518 742 597 627 568 ]
[3  2  1  4  1] :	[ 558 476 545 582 631 ]
[4  2  1  4  1] :	[ 656 624 672 282 602 ]
[5  2  1  4  1] :	[ 531 552 514 474 741 ]
[1  3  1  4  1] :	[ 817 533 434 345 479 ]
[2  3  1  4  1] :	[ 694 564 497 648 375 ]
[3  3  1  4  1] :	[ 681 680 494 304 506 ]
[4  3  1  4  1] :	[ 664 739 401 485 405 ]
[5  3  1  4  1] :	[ 763 636 255 531 362 ]
[1  4  1  4  1] :	[ 495 547 513 303 861 ]
[2  4  1  4  1] :	[ 732 508 583 422 546 ]
[3  4  1  4  1] :	[ 543 353 537 522 708 ]
[4  4  1  4  1] :	[ 504 660 670 559 321 ]
[5  4  1  4  1] :	[ 486 397 573 831 480 ]
[1  5  1  4  1] :	[ 552 403 623 480 678 ]
[2  5  1  4  1] :	[ 431 344 646 448 745 ]
[3  5  1  4  1] :	[ 446 517 491 648 605 ]
[4  5  1  4  1] :	[ 340 774 551 496 617 ]
[5  5  1  4  1] :	[ 540 594 496 465 591 ]
[1  1  2  4  1] :	[ 510 600 695 562 521 ]
[2  1  2  4  1] :	[ 697 615 540 370 452 ]
[3  1  2  4  1] :	[ 383 766 413 472 524 ]
[4  1  2  4  1] :	[ 840 406 456 530 532 ]
[5  1  2  4  1] :	[ 308 478 658 815 551 ]
[1  2  2  4  1] :	[ 356 690 593 382 566 ]
[2  2  2  4  1] :	[ 644 456 621 605 586 ]
[3  2  2  4  1] :	[ 620 454 690 541 448 ]
[4  2  2  4  1] :	[ 571 500 488 751 491 ]
[5  2  2  4  1] :	[ 531 464 575 613 599 ]
[1  3  2  4  1] :	[ 684 584 483 219 654 ]
[2  3  2  4  1] :	[ 491 683 418 672 646 ]
[3  3  2  4  1] :	[ 369 598 580 651 714 ]
[4  3  2  4  1] :	[ 483 475 775 536 537 ]
[5  3  2  4  1] :	[ 638 465 798 481 426 ]
[1  4  2  4  1] :	[ 513 773 479 453 389 ]
[2  4  2  4  1] :	[ 515 469 705 554 326 ]
[3  4  2  4  1] :	[ 647 259 579 683 620 ]
[4  4  2  4  1] :	[ 574 542 562 470 556 ]
[5  4  2  4  1] :	[ 413 457 712 519 434 ]
[1  5  2  4  1] :	[ 459 593 499 440 514 ]
[2  5  2  4  1] :	[ 564 552 556 726 425 ]
[3  5  2  4  1] :	[ 397 597 492 576 656 ]
[4  5  2  4  1] :	[ 571 524 587 401 567 ]
[5  5  2  4  1] :	[ 362 884 566 391 536 ]
[1  1  3  4  1] :	[ 747 786 439 454 383 ]
[2  1  3  4  1] :	[ 435 552 662 529 595 ]
[3  1  3  4  1] :	[ 663 479 484 508 520 ]
[4  1  3  4  1] :	[ 557 489 463 610 432 ]
[5  1  3  4  1] :	[ 674 617 707 352 514 ]
[1  2  3  4  1] :	[ 553 711 508 484 475 ]
[2  2  3  4  1] :	[ 506 538 510 590 573 ]
[3  2  3  4  1] :	[ 550 557 522 584 504 ]
[4  2  3  4  1] :	[ 832 373 721 532 376 ]
[5  2  3  4  1] :	[ 566 396 624 746 455 ]
[1  3  3  4  1] :	[ 511 482 449 684 450 ]
[2  3  3  4  1] :	[ 605 549 659 721 299 ]
[3  3  3  4  1] :	[ 503 672 472 581 627 ]
[4  3  3  4  1] :	[ 546 504 524 575 598 ]
[5  3  3  4  1] :	[ 518 604 623 694 205 ]
[1  4  3  4  1] :	[ 579 451 536 683 425 ]
[2  4  3  4  1] :	[ 755 665 436 583 637 ]
[3  4  3  4  1] :	[ 609 389 790 507 550 ]
[4  4  3  4  1] :	[ 606 613 594 586 543 ]
[5  4  3  4  1] :	[ 619 543 689 574 352 ]
[1  5  3  4  1] :	[ 603 633 575 567 608 ]
[2  5  3  4  1] :	[ 434 650 702 373 520 ]
[3  5  3  4  1] :	[ 741 664 664 246 438 ]
[4  5  3  4  1] :	[ 668 482 422 683 379 ]
[5  5  3  4  1] :	[ 743 581 315 753 475 ]
[1  1  4  4  1] :	[ 556 453 545 600 385 ]
[2  1  4  4  1] :	[ 399 613 399 650 507 ]
[3  1  4  4  1] :	[ 567 522 587 440 553 ]
[4  1  4  4  1] :	[ 434 554 606 567 616 ]
[5  1  4  4  1] :	[ 370 611 638 473 350 ]
[1  2  4  4  1] :	[ 320 670 523 548 598 ]
[2  2  4  4  1] :	[ 422 633 629 495 513 ]
[3  2  4  4  1] :	[ 600 603 630 515 456 ]
[4  2  4  4  1] :	[ 303 577 325 549 696 ]
[5  2  4  4  1] :	[ 405 521 415 541 844 ]
[1  3  4  4  1] :	[ 463 635 576 490 584 ]
[2  3  4  4  1] :	[ 449 648 375 796 396 ]
[3  3  4  4  1] :	[ 431 631 563 599 441 ]
[4  3  4  4  1] :	[ 474 667 430 703 580 ]
[5  3  4  4  1] :	[ 631 516 575 442 555 ]
[1  4  4  4  1] :	[ 519 586 685 372 599 ]
[2  4  4  4  1] :	[ 493 553 560 596 614 ]
[3  4  4  4  1] :	[ 777 410 455 503 704 ]
[4  4  4  4  1] :	[ 567 222 813 395 630 ]
