# Generated by GAMUT v1.0.1
# A Game With Uniformly Random Payoffs
# Game Parameter Values:
# Random seed:	1644491382794
# Cmd Line:	-g RandomGame -players 5 -actions 5 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f RG_multi_5_5_9.txt
# Players:	5
# Actions:	5 5 5 5 5
# players:	5
# actions:	[5]
[1  2  3  1  1] :	[ 638 298 813 731 109 ]
[2  2  3  1  1] :	[ 77 612 405 595 344 ]
[3  2  3  1  1] :	[ 109 267 613 841 849 ]
[4  2  3  1  1] :	[ 592 280 149 33 590 ]
[5  2  3  1  1] :	[ 260 352 738 384 191 ]
[1  3  3  1  1] :	[ 89 943 494 779 643 ]
[2  3  3  1  1] :	[ 205 217 251 560 667 ]
[3  3  3  1  1] :	[ 988 77 129 54 71 ]
[4  3  3  1  1] :	[ 937 944 577 663 685 ]
[5  3  3  1  1] :	[ 693 318 877 685 230 ]
[1  4  3  1  1] :	[ 458 803 261 27 910 ]
[2  4  3  1  1] :	[ 307 155 35 289 78 ]
[3  4  3  1  1] :	[ 836 96 894 874 210 ]
[4  4  3  1  1] :	[ 52 363 877 796 868 ]
[5  4  3  1  1] :	[ 875 578 704 156 413 ]
[1  5  3  1  1] :	[ 603 816 686 327 490 ]
[2  5  3  1  1] :	[ 428 685 640 476 215 ]
[3  5  3  1  1] :	[ 890 864 991 809 650 ]
[4  5  3  1  1] :	[ 806 701 460 609 768 ]
[5  5  3  1  1] :	[ 617 214 863 816 21 ]
[1  1  4  1  1] :	[ 797 804 278 663 950 ]
[2  1  4  1  1] :	[ 263 432 4 213 986 ]
[3  1  4  1  1] :	[ 457 39 323 914 32 ]
[4  1  4  1  1] :	[ 618 221 203 644 18 ]
[5  1  4  1  1] :	[ 324 459 587 912 183 ]
[1  2  4  1  1] :	[ 189 801 865 827 7 ]
[2  2  4  1  1] :	[ 255 868 142 814 265 ]
[3  2  4  1  1] :	[ 497 366 722 248 740 ]
[4  2  4  1  1] :	[ 388 198 712 641 854 ]
[5  2  4  1  1] :	[ 621 894 457 228 113 ]
[1  3  4  1  1] :	[ 361 179 841 319 51 ]
[2  3  4  1  1] :	[ 886 689 578 691 605 ]
[3  3  4  1  1] :	[ 153 740 270 42 122 ]
[4  3  4  1  1] :	[ 757 230 810 6 45 ]
[5  3  4  1  1] :	[ 395 546 921 532 175 ]
[1  4  4  1  1] :	[ 611 967 267 477 910 ]
[2  4  4  1  1] :	[ 856 401 900 739 325 ]
[3  4  4  1  1] :	[ 433 187 456 707 564 ]
[4  4  4  1  1] :	[ 629 210 739 155 124 ]
[5  4  4  1  1] :	[ 934 204 331 794 273 ]
[1  5  4  1  1] :	[ 268 944 694 173 470 ]
[2  5  4  1  1] :	[ 235 900 393 110 775 ]
[3  5  4  1  1] :	[ 446 304 468 464 890 ]
[4  5  4  1  1] :	[ 931 663 621 50 393 ]
[5  5  4  1  1] :	[ 137 518 323 495 753 ]
[1  1  5  1  1] :	[ 995 307 547 225 187 ]
[2  1  5  1  1] :	[ 893 121 120 725 869 ]
[3  1  5  1  1] :	[ 798 26 254 72 755 ]
[4  1  5  1  1] :	[ 518 486 566 341 489 ]
[5  1  5  1  1] :	[ 545 907 710 21 834 ]
[1  2  5  1  1] :	[ 503 944 436 198 277 ]
[2  2  5  1  1] :	[ 40 388 747 340 593 ]
[3  2  5  1  1] :	[ 841 284 113 26 576 ]
[4  2  5  1  1] :	[ 924 419 681 421 169 ]
[5  2  5  1  1] :	[ 393 225 759 360 630 ]
[1  3  5  1  1] :	[ 326 979 226 942 749 ]
[2  3  5  1  1] :	[ 444 919 209 610 255 ]
[3  3  5  1  1] :	[ 794 311 742 533 959 ]
[4  3  5  1  1] :	[ 835 833 223 506 274 ]
[5  3  5  1  1] :	[ 229 426 207 732 73 ]
[1  4  5  1  1] :	[ 93 357 742 779 523 ]
[2  4  5  1  1] :	[ 430 643 630 455 155 ]
[3  4  5  1  1] :	[ 111 697 711 640 875 ]
[4  4  5  1  1] :	[ 179 319 230 338 642 ]
[5  4  5  1  1] :	[ 686 827 797 678 1000 ]
[1  5  5  1  1] :	[ 519 278 909 211 500 ]
[2  5  5  1  1] :	[ 458 368 89 421 73 ]
[3  5  5  1  1] :	[ 782 659 511 248 411 ]
[4  5  5  1  1] :	[ 958 41 615 675 436 ]
[5  5  5  1  1] :	[ 939 747 7 562 705 ]
[1  1  1  2  1] :	[ 385 977 122 20 179 ]
[2  1  1  2  1] :	[ 29 460 878 183 817 ]
[3  1  1  2  1] :	[ 455 392 122 518 326 ]
[4  1  1  2  1] :	[ 859 558 175 469 149 ]
[5  1  1  2  1] :	[ 410 586 382 879 956 ]
[1  2  1  2  1] :	[ 29 416 459 349 551 ]
[2  2  1  2  1] :	[ 511 497 872 498 303 ]
[3  2  1  2  1] :	[ 761 688 370 991 396 ]
[4  2  1  2  1] :	[ 546 146 136 769 996 ]
[5  2  1  2  1] :	[ 684 100 990 994 909 ]
[1  3  1  2  1] :	[ 242 823 346 50 38 ]
[2  3  1  2  1] :	[ 448 397 329 245 306 ]
[3  3  1  2  1] :	[ 478 157 920 8 135 ]
[4  3  1  2  1] :	[ 34 546 155 847 122 ]
[5  3  1  2  1] :	[ 783 742 12 656 418 ]
[1  4  1  2  1] :	[ 711 217 148 843 126 ]
[2  4  1  2  1] :	[ 448 643 53 409 706 ]
[3  4  1  2  1] :	[ 141 478 31 670 624 ]
[4  4  1  2  1] :	[ 155 65 450 81 655 ]
[5  4  1  2  1] :	[ 61 197 303 939 768 ]
[1  5  1  2  1] :	[ 291 227 771 316 147 ]
[2  5  1  2  1] :	[ 58 631 628 152 465 ]
[3  5  1  2  1] :	[ 136 987 158 675 794 ]
[4  5  1  2  1] :	[ 873 3 368 568 412 ]
[5  5  1  2  1] :	[ 945 937 123 71 590 ]
[1  1  2  2  1] :	[ 779 822 453 796 981 ]
[2  1  2  2  1] :	[ 506 460 329 999 829 ]
[3  1  2  2  1] :	[ 346 525 628 490 657 ]
[4  1  2  2  1] :	[ 17 876 961 392 680 ]
[5  1  2  2  1] :	[ 132 471 233 290 375 ]
[1  2  2  2  1] :	[ 806 110 38 24 226 ]
[2  2  2  2  1] :	[ 920 975 439 160 745 ]
[3  2  2  2  1] :	[ 660 9 617 455 747 ]
[4  2  2  2  1] :	[ 218 223 258 68 97 ]
[5  2  2  2  1] :	[ 580 299 749 959 219 ]
[1  3  2  2  1] :	[ 163 294 410 739 758 ]
[2  3  2  2  1] :	[ 101 161 896 857 871 ]
[3  3  2  2  1] :	[ 365 241 245 431 760 ]
[4  3  2  2  1] :	[ 665 317 29 158 660 ]
[5  3  2  2  1] :	[ 682 865 470 301 279 ]
[1  4  2  2  1] :	[ 629 762 84 315 123 ]
[2  4  2  2  1] :	[ 544 476 306 643 862 ]
[3  4  2  2  1] :	[ 696 427 620 553 569 ]
[4  4  2  2  1] :	[ 343 191 424 494 719 ]
[5  4  2  2  1] :	[ 769 987 484 659 429 ]
[1  5  2  2  1] :	[ 846 951 343 843 751 ]
[2  5  2  2  1] :	[ 442 304 833 876 751 ]
[3  5  2  2  1] :	[ 862 113 861 985 437 ]
[4  5  2  2  1] :	[ 643 735 919 627 121 ]
[5  5  2  2  1] :	[ 922 651 193 520 145 ]
[1  1  3  2  1] :	[ 972 334 286 192 38 ]
[2  1  3  2  1] :	[ 928 699 200 904 751 ]
[3  1  3  2  1] :	[ 235 303 252 1 162 ]
[4  1  3  2  1] :	[ 265 137 891 520 955 ]
[5  1  3  2  1] :	[ 940 449 625 361 759 ]
[1  2  3  2  1] :	[ 112 638 156 389 210 ]
[2  2  3  2  1] :	[ 382 705 666 907 502 ]
[3  2  3  2  1] :	[ 805 415 736 265 363 ]
[4  2  3  2  1] :	[ 440 402 794 710 11 ]
[5  2  3  2  1] :	[ 175 289 205 73 786 ]
[1  3  3  2  1] :	[ 836 339 978 439 739 ]
[2  3  3  2  1] :	[ 593 876 205 908 875 ]
[3  3  3  2  1] :	[ 20 852 751 514 178 ]
[4  3  3  2  1] :	[ 859 159 399 998 206 ]
[5  3  3  2  1] :	[ 661 71 656 310 532 ]
[1  4  3  2  1] :	[ 250 367 375 671 551 ]
[2  4  3  2  1] :	[ 395 252 362 903 949 ]
[3  4  3  2  1] :	[ 875 600 495 32 254 ]
[4  4  3  2  1] :	[ 545 908 590 976 771 ]
[5  4  3  2  1] :	[ 465 573 220 458 719 ]
[1  5  3  2  1] :	[ 354 261 308 452 738 ]
[2  5  3  2  1] :	[ 581 21 479 286 759 ]
[3  5  3  2  1] :	[ 380 112 921 462 572 ]
[4  5  3  2  1] :	[ 71 918 29 190 280 ]
[5  5  3  2  1] :	[ 130 332 468 6 31 ]
[1  1  4  2  1] :	[ 817 718 438 483 900 ]
[2  1  4  2  1] :	[ 557 970 360 182 535 ]
[3  1  4  2  1] :	[ 99 131 247 950 86 ]
[4  1  4  2  1] :	[ 243 200 195 275 684 ]
[5  1  4  2  1] :	[ 445 742 205 423 637 ]
[1  2  4  2  1] :	[ 4 497 505 197 588 ]
[2  2  4  2  1] :	[ 812 477 226 206 48 ]
[3  2  4  2  1] :	[ 454 211 312 341 593 ]
[4  2  4  2  1] :	[ 399 856 379 944 339 ]
[5  2  4  2  1] :	[ 935 978 674 646 933 ]
[1  3  4  2  1] :	[ 884 400 729 808 270 ]
[2  3  4  2  1] :	[ 988 834 454 474 465 ]
[3  3  4  2  1] :	[ 490 736 89 838 154 ]
[4  3  4  2  1] :	[ 654 647 557 620 269 ]
[5  3  4  2  1] :	[ 792 963 542 494 1 ]
[1  4  4  2  1] :	[ 628 224 565 635 669 ]
[2  4  4  2  1] :	[ 737 45 364 203 236 ]
[3  4  4  2  1] :	[ 488 733 881 320 516 ]
[4  4  4  2  1] :	[ 1 76 194 841 178 ]
[5  4  4  2  1] :	[ 621 389 997 576 235 ]
[1  5  4  2  1] :	[ 783 910 90 598 734 ]
[2  5  4  2  1] :	[ 152 822 878 177 719 ]
[3  5  4  2  1] :	[ 694 918 656 440 96 ]
[4  5  4  2  1] :	[ 618 415 651 724 120 ]
[5  5  4  2  1] :	[ 781 630 272 207 336 ]
[1  1  5  2  1] :	[ 365 726 999 540 649 ]
[2  1  5  2  1] :	[ 666 403 796 146 81 ]
[3  1  5  2  1] :	[ 970 148 41 919 810 ]
[4  1  5  2  1] :	[ 213 112 802 910 247 ]
[5  1  5  2  1] :	[ 584 45 794 642 932 ]
[1  2  5  2  1] :	[ 444 732 571 847 72 ]
[2  2  5  2  1] :	[ 820 938 981 654 137 ]
[3  2  5  2  1] :	[ 276 710 985 808 723 ]
[4  2  5  2  1] :	[ 57 231 291 794 155 ]
[5  2  5  2  1] :	[ 896 366 167 106 708 ]
[1  3  5  2  1] :	[ 377 370 833 636 976 ]
[2  3  5  2  1] :	[ 856 607 818 266 624 ]
[3  3  5  2  1] :	[ 232 216 507 231 506 ]
[4  3  5  2  1] :	[ 375 757 802 435 845 ]
[5  3  5  2  1] :	[ 628 355 885 406 134 ]
[1  4  5  2  1] :	[ 576 790 451 984 23 ]
[2  4  5  2  1] :	[ 765 607 988 516 16 ]
[3  4  5  2  1] :	[ 879 235 457 700 411 ]
[4  4  5  2  1] :	[ 546 633 511 237 283 ]
[5  4  5  2  1] :	[ 96 77 263 965 608 ]
[1  5  5  2  1] :	[ 937 50 321 229 286 ]
[2  5  5  2  1] :	[ 903 329 584 329 187 ]
[3  5  5  2  1] :	[ 516 489 163 734 303 ]
[4  5  5  2  1] :	[ 664 275 746 444 438 ]
[5  5  5  2  1] :	[ 362 573 686 474 971 ]
[1  1  1  3  1] :	[ 326 622 775 586 376 ]
[2  1  1  3  1] :	[ 320 441 162 393 733 ]
[3  1  1  3  1] :	[ 897 809 733 87 644 ]
[4  1  1  3  1] :	[ 252 678 384 832 929 ]
[5  1  1  3  1] :	[ 212 959 392 154 795 ]
[1  2  1  3  1] :	[ 508 787 484 857 344 ]
[2  2  1  3  1] :	[ 874 612 518 753 830 ]
[3  2  1  3  1] :	[ 361 425 155 548 85 ]
[4  2  1  3  1] :	[ 416 448 442 653 153 ]
[5  2  1  3  1] :	[ 388 118 424 781 5 ]
[1  3  1  3  1] :	[ 953 71 142 129 239 ]
[2  3  1  3  1] :	[ 931 48 841 121 566 ]
[3  3  1  3  1] :	[ 670 231 338 541 133 ]
[4  3  1  3  1] :	[ 195 337 94 991 147 ]
[5  3  1  3  1] :	[ 163 184 404 391 240 ]
[1  4  1  3  1] :	[ 649 447 617 944 609 ]
[2  4  1  3  1] :	[ 200 448 721 11 953 ]
[3  4  1  3  1] :	[ 202 312 212 115 93 ]
[4  4  1  3  1] :	[ 581 833 183 873 319 ]
[5  4  1  3  1] :	[ 626 462 548 344 22 ]
[1  5  1  3  1] :	[ 997 143 234 148 636 ]
[2  5  1  3  1] :	[ 678 979 510 960 443 ]
[3  5  1  3  1] :	[ 946 254 299 355 542 ]
[4  5  1  3  1] :	[ 905 994 744 150 759 ]
[5  5  1  3  1] :	[ 571 125 973 610 487 ]
[1  1  2  3  1] :	[ 618 642 393 706 535 ]
[2  1  2  3  1] :	[ 580 358 428 224 416 ]
[3  1  2  3  1] :	[ 837 893 725 933 322 ]
[4  1  2  3  1] :	[ 383 955 373 503 165 ]
[5  1  2  3  1] :	[ 105 202 199 378 689 ]
[1  2  2  3  1] :	[ 832 583 586 240 162 ]
[2  2  2  3  1] :	[ 930 1000 892 180 178 ]
[3  2  2  3  1] :	[ 169 292 403 974 298 ]
[4  2  2  3  1] :	[ 36 304 499 198 594 ]
[5  2  2  3  1] :	[ 466 287 277 48 697 ]
[1  3  2  3  1] :	[ 479 923 222 931 422 ]
[2  3  2  3  1] :	[ 76 782 341 282 793 ]
[3  3  2  3  1] :	[ 660 705 411 127 715 ]
[4  3  2  3  1] :	[ 768 522 689 904 5 ]
[5  3  2  3  1] :	[ 329 874 350 917 225 ]
[1  4  2  3  1] :	[ 826 597 805 716 864 ]
[2  4  2  3  1] :	[ 52 664 808 300 52 ]
[3  4  2  3  1] :	[ 748 256 266 280 168 ]
[4  4  2  3  1] :	[ 621 420 255 755 370 ]
[5  4  2  3  1] :	[ 163 452 389 826 331 ]
[1  5  2  3  1] :	[ 202 867 650 144 893 ]
[2  5  2  3  1] :	[ 436 666 553 152 62 ]
[3  5  2  3  1] :	[ 276 53 619 593 390 ]
[4  5  2  3  1] :	[ 434 667 28 831 924 ]
[5  5  2  3  1] :	[ 894 175 376 663 514 ]
[1  1  3  3  1] :	[ 193 191 452 824 582 ]
[2  1  3  3  1] :	[ 246 325 793 468 363 ]
[3  1  3  3  1] :	[ 533 414 186 994 153 ]
[4  1  3  3  1] :	[ 881 486 473 726 857 ]
[5  1  3  3  1] :	[ 919 423 942 39 333 ]
[1  2  3  3  1] :	[ 290 671 992 711 418 ]
[2  2  3  3  1] :	[ 314 781 25 946 795 ]
[3  2  3  3  1] :	[ 172 129 844 256 363 ]
[4  2  3  3  1] :	[ 228 772 877 7 873 ]
[5  2  3  3  1] :	[ 113 153 966 995 408 ]
[1  3  3  3  1] :	[ 269 714 995 683 236 ]
[2  3  3  3  1] :	[ 446 497 585 863 38 ]
[3  3  3  3  1] :	[ 963 49 635 726 18 ]
[4  3  3  3  1] :	[ 260 111 956 965 987 ]
[5  3  3  3  1] :	[ 496 205 723 996 643 ]
[1  4  3  3  1] :	[ 679 73 121 833 750 ]
[2  4  3  3  1] :	[ 936 762 352 609 139 ]
[3  4  3  3  1] :	[ 43 76 146 950 539 ]
[4  4  3  3  1] :	[ 943 289 575 590 487 ]
[5  4  3  3  1] :	[ 77 600 429 331 527 ]
[1  5  3  3  1] :	[ 364 999 901 16 133 ]
[2  5  3  3  1] :	[ 142 398 180 957 21 ]
[3  5  3  3  1] :	[ 476 589 100 42 966 ]
[4  5  3  3  1] :	[ 317 928 249 394 285 ]
[5  5  3  3  1] :	[ 299 153 31 749 499 ]
[1  1  4  3  1] :	[ 220 701 593 993 793 ]
[2  1  4  3  1] :	[ 572 122 348 56 745 ]
[3  1  4  3  1] :	[ 933 946 737 524 62 ]
[4  1  4  3  1] :	[ 292 686 872 954 988 ]
[5  1  4  3  1] :	[ 70 702 106 753 944 ]
[1  2  4  3  1] :	[ 352 67 154 154 767 ]
[2  2  4  3  1] :	[ 357 117 59 710 300 ]
[3  2  4  3  1] :	[ 611 349 534 129 372 ]
[4  2  4  3  1] :	[ 336 908 831 918 413 ]
[5  2  4  3  1] :	[ 197 12 660 70 64 ]
[1  3  4  3  1] :	[ 788 336 734 284 115 ]
[2  3  4  3  1] :	[ 611 945 659 166 213 ]
[3  3  4  3  1] :	[ 809 413 436 588 505 ]
[4  3  4  3  1] :	[ 421 954 697 620 159 ]
[5  3  4  3  1] :	[ 600 238 425 316 850 ]
[1  4  4  3  1] :	[ 270 834 596 415 954 ]
[2  4  4  3  1] :	[ 665 352 104 868 976 ]
[3  4  4  3  1] :	[ 347 992 154 765 131 ]
[4  4  4  3  1] :	[ 391 585 975 190 390 ]
[5  4  4  3  1] :	[ 471 827 341 787 217 ]
[1  5  4  3  1] :	[ 774 538 3 274 956 ]
[2  5  4  3  1] :	[ 628 198 146 880 383 ]
[3  5  4  3  1] :	[ 180 112 221 544 836 ]
[4  5  4  3  1] :	[ 327 34 480 780 990 ]
[5  5  4  3  1] :	[ 388 504 604 375 410 ]
[1  1  5  3  1] :	[ 874 649 577 994 953 ]
[2  1  5  3  1] :	[ 468 2 996 73 233 ]
[3  1  5  3  1] :	[ 752 519 178 181 314 ]
[4  1  5  3  1] :	[ 71 416 808 97 700 ]
[5  1  5  3  1] :	[ 460 949 730 936 496 ]
[1  2  5  3  1] :	[ 44 227 291 505 882 ]
[2  2  5  3  1] :	[ 507 321 649 867 84 ]
[3  2  5  3  1] :	[ 768 346 339 137 98 ]
[4  2  5  3  1] :	[ 874 872 567 801 158 ]
[5  2  5  3  1] :	[ 500 125 255 721 717 ]
[1  3  5  3  1] :	[ 138 497 674 783 892 ]
[2  3  5  3  1] :	[ 251 972 257 272 723 ]
[3  3  5  3  1] :	[ 155 934 806 176 190 ]
[4  3  5  3  1] :	[ 367 892 37 87 891 ]
[5  3  5  3  1] :	[ 606 392 430 697 152 ]
[1  4  5  3  1] :	[ 991 61 786 714 535 ]
[2  4  5  3  1] :	[ 710 809 212 889 524 ]
[3  4  5  3  1] :	[ 663 189 66 30 438 ]
[4  4  5  3  1] :	[ 880 228 338 763 329 ]
[5  4  5  3  1] :	[ 759 13 837 240 401 ]
[1  5  5  3  1] :	[ 344 494 183 810 503 ]
[2  5  5  3  1] :	[ 439 656 431 367 397 ]
[3  5  5  3  1] :	[ 453 451 655 296 783 ]
[4  5  5  3  1] :	[ 763 359 744 574 245 ]
[5  5  5  3  1] :	[ 365 34 452 416 616 ]
[1  1  1  4  1] :	[ 586 942 474 73 279 ]
[2  1  1  4  1] :	[ 561 17 272 368 569 ]
[3  1  1  4  1] :	[ 271 293 789 367 507 ]
[4  1  1  4  1] :	[ 484 448 658 409 403 ]
[5  1  1  4  1] :	[ 765 783 562 40 121 ]
[1  2  1  4  1] :	[ 848 914 533 48 578 ]
[2  2  1  4  1] :	[ 990 290 993 148 898 ]
[3  2  1  4  1] :	[ 603 199 595 673 628 ]
[4  2  1  4  1] :	[ 817 791 292 843 664 ]
[5  2  1  4  1] :	[ 383 808 933 110 541 ]
[1  3  1  4  1] :	[ 363 347 507 851 509 ]
[2  3  1  4  1] :	[ 691 175 174 206 479 ]
[3  3  1  4  1] :	[ 432 844 24 711 369 ]
[4  3  1  4  1] :	[ 169 596 213 62 750 ]
[5  3  1  4  1] :	[ 138 653 705 838 868 ]
[1  4  1  4  1] :	[ 699 707 534 521 790 ]
[2  4  1  4  1] :	[ 145 413 745 648 83 ]
[3  4  1  4  1] :	[ 814 62 703 183 838 ]
[4  4  1  4  1] :	[ 254 322 714 871 479 ]
[5  4  1  4  1] :	[ 849 552 271 164 230 ]
[1  5  1  4  1] :	[ 981 710 741 199 179 ]
[2  5  1  4  1] :	[ 553 583 810 52 559 ]
[3  5  1  4  1] :	[ 80 372 698 144 647 ]
[4  5  1  4  1] :	[ 701 146 428 629 980 ]
[5  5  1  4  1] :	[ 161 277 434 386 884 ]
[1  1  2  4  1] :	[ 618 985 105 753 349 ]
[2  1  2  4  1] :	[ 544 299 668 297 209 ]
[3  1  2  4  1] :	[ 99 653 779 978 693 ]
[4  1  2  4  1] :	[ 329 523 64 175 337 ]
[5  1  2  4  1] :	[ 858 250 859 513 358 ]
[1  2  2  4  1] :	[ 529 445 974 337 858 ]
[2  2  2  4  1] :	[ 482 529 927 863 368 ]
[3  2  2  4  1] :	[ 720 751 576 222 626 ]
[4  2  2  4  1] :	[ 578 754 798 33 745 ]
[5  2  2  4  1] :	[ 174 837 925 496 352 ]
[1  3  2  4  1] :	[ 65 343 896 504 401 ]
[2  3  2  4  1] :	[ 487 417 205 783 688 ]
[3  3  2  4  1] :	[ 791 119 440 215 325 ]
[4  3  2  4  1] :	[ 398 340 151 358 807 ]
[5  3  2  4  1] :	[ 58 599 234 415 231 ]
[1  4  2  4  1] :	[ 191 712 732 360 496 ]
[2  4  2  4  1] :	[ 470 518 716 247 16 ]
[3  4  2  4  1] :	[ 64 747 427 52 682 ]
[4  4  2  4  1] :	[ 455 170 111 282 891 ]
[5  4  2  4  1] :	[ 120 65 364 89 360 ]
[1  5  2  4  1] :	[ 916 541 460 267 160 ]
[2  5  2  4  1] :	[ 635 940 700 861 780 ]
[3  5  2  4  1] :	[ 915 716 537 480 297 ]
[4  5  2  4  1] :	[ 626 843 462 937 570 ]
[5  5  2  4  1] :	[ 72 286 935 936 474 ]
[1  1  3  4  1] :	[ 126 303 921 430 799 ]
[2  1  3  4  1] :	[ 867 194 611 149 280 ]
[3  1  3  4  1] :	[ 192 329 108 461 805 ]
[4  1  3  4  1] :	[ 438 376 851 296 309 ]
[5  1  3  4  1] :	[ 404 410 139 582 545 ]
[1  2  3  4  1] :	[ 342 102 645 597 222 ]
[2  2  3  4  1] :	[ 268 40 642 257 927 ]
[3  2  3  4  1] :	[ 280 32 177 197 902 ]
[4  2  3  4  1] :	[ 621 405 15 908 857 ]
[5  2  3  4  1] :	[ 939 653 144 127 619 ]
[1  3  3  4  1] :	[ 236 591 846 281 816 ]
[2  3  3  4  1] :	[ 965 153 640 479 524 ]
[3  3  3  4  1] :	[ 670 582 550 461 773 ]
[4  3  3  4  1] :	[ 984 459 845 949 77 ]
[5  3  3  4  1] :	[ 23 597 379 855 899 ]
[1  4  3  4  1] :	[ 610 582 16 771 774 ]
[2  4  3  4  1] :	[ 58 424 338 303 159 ]
[3  4  3  4  1] :	[ 197 602 460 47 31 ]
[4  4  3  4  1] :	[ 1 535 490 557 881 ]
[5  4  3  4  1] :	[ 651 405 146 488 781 ]
[1  5  3  4  1] :	[ 529 753 102 184 324 ]
[2  5  3  4  1] :	[ 131 234 309 233 943 ]
[3  5  3  4  1] :	[ 792 117 730 140 964 ]
[4  5  3  4  1] :	[ 657 137 195 144 718 ]
[5  5  3  4  1] :	[ 96 710 626 315 686 ]
[1  1  4  4  1] :	[ 210 924 803 614 865 ]
[2  1  4  4  1] :	[ 517 461 609 328 558 ]
[3  1  4  4  1] :	[ 408 146 801 570 898 ]
[4  1  4  4  1] :	[ 858 972 435 83 607 ]
[5  1  4  4  1] :	[ 463 43 574 917 998 ]
[1  2  4  4  1] :	[ 831 288 702 586 53 ]
[2  2  4  4  1] :	[ 294 496 629 11 653 ]
[3  2  4  4  1] :	[ 158 14 716 522 913 ]
[4  2  4  4  1] :	[ 925 371 105 878 356 ]
[5  2  4  4  1] :	[ 827 404 687 967 729 ]
[1  3  4  4  1] :	[ 112 676 320 329 363 ]
[2  3  4  4  1] :	[ 130 209 88 559 483 ]
[3  3  4  4  1] :	[ 252 30 930 974 679 ]
[4  3  4  4  1] :	[ 487 996 219 735 304 ]
[5  3  4  4  1] :	[ 672 326 983 791 273 ]
[1  4  4  4  1] :	[ 707 295 731 341 466 ]
[2  4  4  4  1] :	[ 290 494 801 313 521 ]
[3  4  4  4  1] :	[ 914 636 295 742 908 ]
[4  4  4  4  1] :	[ 973 203 200 935 200 ]
[5  4  4  4  1] :	[ 456 997 328 460 398 ]
