# Generated by GAMUT v1.0.1
# A Game With Normal Covariant Random Payoffs
# Game Parameter Values:
# Random seed:	1644574308229
# Cmd Line:	-g CovariantGame -r -0.2 -players 3 -actions 10 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f CG_multi_3_10_2.txt
# Players:	3
# Actions:	10 10 10
# players:	3
# actions:	[10]
# r:	-0.2
[2  5  1] :	[ 361 194 485 ]
[3  5  1] :	[ 384 532 759 ]
[4  5  1] :	[ 708 580 478 ]
[5  5  1] :	[ 354 695 611 ]
[6  5  1] :	[ 403 353 652 ]
[7  5  1] :	[ 634 421 522 ]
[8  5  1] :	[ 486 401 471 ]
[9  5  1] :	[ 469 447 537 ]
[10  5  1] :	[ 468 524 260 ]
[1  6  1] :	[ 409 868 220 ]
[2  6  1] :	[ 501 286 571 ]
[3  6  1] :	[ 427 680 389 ]
[4  6  1] :	[ 545 554 338 ]
[5  6  1] :	[ 328 640 406 ]
[6  6  1] :	[ 445 528 297 ]
[7  6  1] :	[ 546 254 588 ]
[8  6  1] :	[ 471 521 359 ]
[9  6  1] :	[ 382 328 449 ]
[10  6  1] :	[ 769 458 610 ]
[1  7  1] :	[ 454 517 437 ]
[2  7  1] :	[ 501 231 516 ]
[3  7  1] :	[ 495 287 673 ]
[4  7  1] :	[ 538 532 488 ]
[5  7  1] :	[ 461 495 443 ]
[6  7  1] :	[ 620 499 369 ]
[7  7  1] :	[ 412 352 528 ]
[8  7  1] :	[ 569 351 656 ]
[9  7  1] :	[ 514 538 563 ]
[10  7  1] :	[ 806 349 566 ]
[1  8  1] :	[ 590 353 464 ]
[2  8  1] :	[ 718 418 271 ]
[3  8  1] :	[ 614 197 354 ]
[4  8  1] :	[ 552 464 444 ]
[5  8  1] :	[ 314 328 470 ]
[6  8  1] :	[ 350 407 504 ]
[7  8  1] :	[ 538 165 579 ]
[8  8  1] :	[ 442 546 388 ]
[9  8  1] :	[ 329 498 442 ]
[10  8  1] :	[ 827 407 340 ]
[1  9  1] :	[ 601 604 389 ]
[2  9  1] :	[ 366 374 705 ]
[3  9  1] :	[ 517 634 314 ]
[4  9  1] :	[ 477 494 429 ]
[5  9  1] :	[ 830 306 752 ]
[6  9  1] :	[ 314 476 282 ]
[7  9  1] :	[ 421 516 424 ]
[8  9  1] :	[ 358 341 748 ]
[9  9  1] :	[ 437 394 494 ]
[10  9  1] :	[ 444 615 394 ]
[1  10  1] :	[ 569 566 419 ]
[2  10  1] :	[ 518 424 560 ]
[3  10  1] :	[ 662 385 475 ]
[4  10  1] :	[ 509 429 520 ]
[5  10  1] :	[ 681 334 628 ]
[6  10  1] :	[ 524 693 380 ]
[7  10  1] :	[ 338 590 520 ]
[8  10  1] :	[ 427 634 573 ]
[9  10  1] :	[ 391 373 720 ]
[10  10  1] :	[ 206 611 718 ]
[1  1  2] :	[ 283 371 537 ]
[2  1  2] :	[ 518 566 550 ]
[3  1  2] :	[ 669 574 299 ]
[4  1  2] :	[ 594 435 445 ]
[5  1  2] :	[ 643 336 612 ]
[6  1  2] :	[ 333 628 659 ]
[7  1  2] :	[ 479 266 468 ]
[8  1  2] :	[ 435 344 819 ]
[9  1  2] :	[ 692 532 258 ]
[10  1  2] :	[ 662 429 497 ]
[1  2  2] :	[ 403 474 714 ]
[2  2  2] :	[ 237 372 833 ]
[3  2  2] :	[ 346 616 346 ]
[4  2  2] :	[ 328 741 553 ]
[5  2  2] :	[ 536 516 290 ]
[6  2  2] :	[ 662 337 638 ]
[7  2  2] :	[ 490 723 518 ]
[8  2  2] :	[ 10 701 528 ]
[9  2  2] :	[ 494 516 600 ]
[10  2  2] :	[ 577 558 307 ]
[1  3  2] :	[ 586 352 445 ]
[2  3  2] :	[ 378 823 676 ]
[3  3  2] :	[ 253 601 913 ]
[4  3  2] :	[ 623 377 739 ]
[5  3  2] :	[ 458 291 493 ]
[6  3  2] :	[ 633 371 495 ]
[7  3  2] :	[ 254 447 446 ]
[8  3  2] :	[ 530 549 345 ]
[9  3  2] :	[ 522 454 264 ]
[10  3  2] :	[ 626 367 555 ]
[1  4  2] :	[ 483 659 234 ]
[2  4  2] :	[ 616 442 309 ]
[3  4  2] :	[ 539 139 616 ]
[4  4  2] :	[ 430 590 388 ]
[5  4  2] :	[ 291 671 539 ]
[6  4  2] :	[ 519 241 618 ]
[7  4  2] :	[ 450 557 433 ]
[8  4  2] :	[ 363 313 594 ]
[9  4  2] :	[ 154 415 703 ]
[10  4  2] :	[ 778 605 309 ]
[1  5  2] :	[ 525 779 742 ]
[2  5  2] :	[ 284 420 689 ]
[3  5  2] :	[ 444 645 522 ]
[4  5  2] :	[ 689 426 321 ]
[5  5  2] :	[ 558 516 729 ]
[6  5  2] :	[ 634 507 512 ]
[7  5  2] :	[ 529 529 523 ]
[8  5  2] :	[ 314 558 717 ]
[9  5  2] :	[ 510 529 668 ]
[10  5  2] :	[ 542 543 467 ]
[1  6  2] :	[ 640 440 327 ]
[2  6  2] :	[ 329 760 378 ]
[3  6  2] :	[ 631 656 459 ]
[4  6  2] :	[ 531 286 505 ]
[5  6  2] :	[ 771 422 474 ]
[6  6  2] :	[ 345 303 622 ]
[7  6  2] :	[ 408 423 412 ]
[8  6  2] :	[ 505 695 537 ]
[9  6  2] :	[ 731 311 523 ]
[10  6  2] :	[ 565 186 690 ]
[1  7  2] :	[ 437 543 591 ]
[2  7  2] :	[ 476 636 377 ]
[3  7  2] :	[ 744 195 473 ]
[4  7  2] :	[ 429 807 469 ]
[5  7  2] :	[ 379 502 594 ]
[6  7  2] :	[ 547 515 435 ]
[7  7  2] :	[ 544 517 493 ]
[8  7  2] :	[ 675 483 445 ]
[9  7  2] :	[ 328 447 796 ]
[10  7  2] :	[ 389 805 401 ]
[1  8  2] :	[ 437 749 655 ]
[2  8  2] :	[ 597 542 498 ]
[3  8  2] :	[ 694 311 298 ]
[4  8  2] :	[ 652 585 469 ]
[5  8  2] :	[ 506 540 502 ]
[6  8  2] :	[ 108 698 462 ]
[7  8  2] :	[ 488 478 701 ]
[8  8  2] :	[ 498 341 277 ]
[9  8  2] :	[ 470 413 676 ]
[10  8  2] :	[ 669 408 516 ]
[1  9  2] :	[ 308 801 322 ]
[2  9  2] :	[ 510 673 210 ]
[3  9  2] :	[ 428 375 556 ]
[4  9  2] :	[ 628 502 413 ]
[5  9  2] :	[ 514 429 483 ]
[6  9  2] :	[ 710 716 483 ]
[7  9  2] :	[ 411 454 255 ]
[8  9  2] :	[ 559 1 402 ]
[9  9  2] :	[ 606 400 436 ]
[10  9  2] :	[ 287 389 642 ]
[1  10  2] :	[ 466 363 631 ]
[2  10  2] :	[ 791 471 549 ]
[3  10  2] :	[ 212 528 650 ]
[4  10  2] :	[ 501 343 452 ]
[5  10  2] :	[ 194 606 515 ]
[6  10  2] :	[ 242 536 538 ]
[7  10  2] :	[ 602 543 509 ]
[8  10  2] :	[ 616 483 282 ]
[9  10  2] :	[ 542 274 324 ]
[10  10  2] :	[ 514 321 430 ]
[1  1  3] :	[ 434 570 448 ]
[2  1  3] :	[ 684 369 545 ]
[3  1  3] :	[ 356 431 576 ]
[4  1  3] :	[ 426 296 734 ]
[5  1  3] :	[ 394 527 309 ]
[6  1  3] :	[ 387 731 475 ]
[7  1  3] :	[ 257 521 398 ]
[8  1  3] :	[ 371 451 519 ]
[9  1  3] :	[ 749 256 367 ]
[10  1  3] :	[ 651 306 409 ]
[1  2  3] :	[ 411 465 460 ]
[2  2  3] :	[ 485 488 628 ]
[3  2  3] :	[ 617 443 521 ]
[4  2  3] :	[ 474 665 486 ]
[5  2  3] :	[ 543 530 490 ]
[6  2  3] :	[ 582 278 578 ]
[7  2  3] :	[ 751 580 425 ]
[8  2  3] :	[ 445 703 258 ]
[9  2  3] :	[ 496 826 425 ]
[10  2  3] :	[ 360 678 298 ]
[1  3  3] :	[ 620 710 284 ]
[2  3  3] :	[ 556 455 436 ]
[3  3  3] :	[ 531 414 666 ]
[4  3  3] :	[ 176 686 722 ]
[5  3  3] :	[ 354 824 568 ]
[6  3  3] :	[ 310 374 584 ]
[7  3  3] :	[ 526 682 380 ]
[8  3  3] :	[ 580 273 296 ]
[9  3  3] :	[ 335 650 458 ]
[10  3  3] :	[ 114 479 639 ]
[1  4  3] :	[ 535 724 517 ]
[2  4  3] :	[ 397 580 589 ]
[3  4  3] :	[ 489 571 385 ]
[4  4  3] :	[ 442 491 420 ]
[5  4  3] :	[ 669 456 402 ]
[6  4  3] :	[ 583 117 710 ]
[7  4  3] :	[ 415 597 914 ]
[8  4  3] :	[ 629 456 276 ]
[9  4  3] :	[ 462 388 458 ]
[10  4  3] :	[ 497 520 614 ]
[1  5  3] :	[ 327 397 701 ]
[2  5  3] :	[ 485 345 520 ]
[3  5  3] :	[ 490 472 437 ]
[4  5  3] :	[ 736 275 434 ]
[5  5  3] :	[ 427 518 508 ]
[6  5  3] :	[ 172 541 509 ]
[7  5  3] :	[ 691 263 428 ]
[8  5  3] :	[ 605 379 445 ]
[9  5  3] :	[ 360 686 561 ]
[10  5  3] :	[ 531 210 541 ]
[1  6  3] :	[ 409 703 505 ]
[2  6  3] :	[ 591 531 593 ]
[3  6  3] :	[ 537 484 365 ]
[4  6  3] :	[ 589 280 509 ]
[5  6  3] :	[ 407 573 503 ]
[6  6  3] :	[ 718 377 502 ]
[7  6  3] :	[ 529 688 661 ]
[8  6  3] :	[ 177 628 576 ]
[9  6  3] :	[ 656 409 963 ]
[10  6  3] :	[ 287 373 668 ]
[1  7  3] :	[ 355 662 612 ]
[2  7  3] :	[ 331 353 682 ]
[3  7  3] :	[ 440 492 534 ]
[4  7  3] :	[ 643 553 478 ]
[5  7  3] :	[ 499 364 492 ]
[6  7  3] :	[ 682 556 641 ]
[7  7  3] :	[ 658 372 342 ]
[8  7  3] :	[ 167 694 765 ]
[9  7  3] :	[ 535 875 392 ]
[10  7  3] :	[ 592 616 267 ]
[1  8  3] :	[ 354 465 323 ]
[2  8  3] :	[ 719 358 383 ]
[3  8  3] :	[ 543 561 360 ]
[4  8  3] :	[ 403 474 680 ]
[5  8  3] :	[ 361 432 428 ]
[6  8  3] :	[ 722 131 595 ]
[7  8  3] :	[ 361 849 323 ]
[8  8  3] :	[ 527 546 321 ]
[9  8  3] :	[ 588 268 230 ]
[10  8  3] :	[ 551 523 303 ]
[1  9  3] :	[ 752 498 434 ]
[2  9  3] :	[ 556 594 333 ]
[3  9  3] :	[ 365 358 883 ]
[4  9  3] :	[ 698 448 403 ]
[5  9  3] :	[ 324 720 499 ]
[6  9  3] :	[ 597 684 527 ]
[7  9  3] :	[ 637 618 551 ]
[8  9  3] :	[ 444 478 596 ]
[9  9  3] :	[ 533 777 379 ]
[10  9  3] :	[ 398 448 839 ]
[1  10  3] :	[ 663 682 282 ]
[2  10  3] :	[ 419 126 564 ]
[3  10  3] :	[ 616 466 614 ]
[4  10  3] :	[ 529 422 570 ]
[5  10  3] :	[ 517 494 476 ]
[6  10  3] :	[ 472 939 416 ]
[7  10  3] :	[ 457 594 560 ]
[8  10  3] :	[ 523 543 355 ]
[9  10  3] :	[ 447 393 477 ]
[10  10  3] :	[ 381 454 423 ]
[1  1  4] :	[ 269 690 436 ]
[2  1  4] :	[ 673 370 345 ]
[3  1  4] :	[ 496 657 501 ]
[4  1  4] :	[ 696 508 432 ]
[5  1  4] :	[ 521 369 669 ]
[6  1  4] :	[ 329 694 657 ]
[7  1  4] :	[ 880 619 366 ]
[8  1  4] :	[ 664 585 305 ]
[9  1  4] :	[ 672 658 481 ]
[10  1  4] :	[ 536 610 387 ]
[1  2  4] :	[ 525 659 259 ]
[2  2  4] :	[ 189 256 743 ]
[3  2  4] :	[ 629 454 546 ]
[4  2  4] :	[ 518 422 313 ]
[5  2  4] :	[ 326 443 699 ]
[6  2  4] :	[ 395 649 556 ]
[7  2  4] :	[ 751 631 302 ]
[8  2  4] :	[ 440 467 868 ]
[9  2  4] :	[ 343 762 283 ]
[10  2  4] :	[ 488 597 547 ]
[1  3  4] :	[ 316 660 614 ]
[2  3  4] :	[ 810 401 422 ]
[3  3  4] :	[ 375 376 389 ]
[4  3  4] :	[ 511 449 785 ]
[5  3  4] :	[ 193 536 700 ]
[6  3  4] :	[ 600 640 559 ]
[7  3  4] :	[ 497 527 731 ]
[8  3  4] :	[ 247 234 897 ]
[9  3  4] :	[ 608 476 411 ]
[10  3  4] :	[ 776 555 573 ]
[1  4  4] :	[ 327 604 535 ]
[2  4  4] :	[ 598 495 402 ]
[3  4  4] :	[ 627 633 512 ]
[4  4  4] :	[ 832 226 497 ]
[5  4  4] :	[ 986 467 178 ]
[6  4  4] :	[ 377 621 570 ]
[7  4  4] :	[ 329 644 581 ]
[8  4  4] :	[ 543 335 604 ]
[9  4  4] :	[ 275 655 560 ]
[10  4  4] :	[ 835 660 447 ]
[1  5  4] :	[ 439 449 614 ]
[2  5  4] :	[ 605 597 313 ]
[3  5  4] :	[ 374 414 544 ]
[4  5  4] :	[ 662 544 698 ]
[5  5  4] :	[ 322 642 264 ]
[6  5  4] :	[ 710 451 226 ]
[7  5  4] :	[ 461 701 415 ]
[8  5  4] :	[ 709 580 347 ]
[9  5  4] :	[ 378 640 605 ]
[10  5  4] :	[ 555 473 708 ]
[1  6  4] :	[ 610 367 541 ]
[2  6  4] :	[ 513 543 633 ]
[3  6  4] :	[ 556 490 603 ]
[4  6  4] :	[ 561 428 520 ]
[5  6  4] :	[ 531 557 616 ]
[6  6  4] :	[ 475 618 337 ]
[7  6  4] :	[ 737 495 408 ]
[8  6  4] :	[ 411 420 619 ]
[9  6  4] :	[ 560 617 676 ]
[10  6  4] :	[ 568 464 518 ]
[1  7  4] :	[ 353 661 621 ]
[2  7  4] :	[ 654 476 581 ]
[3  7  4] :	[ 285 531 661 ]
[4  7  4] :	[ 688 518 440 ]
[5  7  4] :	[ 371 154 734 ]
[6  7  4] :	[ 654 672 587 ]
[7  7  4] :	[ 300 344 769 ]
[8  7  4] :	[ 394 679 684 ]
[9  7  4] :	[ 461 542 614 ]
[10  7  4] :	[ 726 307 618 ]
[1  8  4] :	[ 452 658 720 ]
[2  8  4] :	[ 604 535 298 ]
[3  8  4] :	[ 479 504 424 ]
[4  8  4] :	[ 527 461 595 ]
[5  8  4] :	[ 423 478 568 ]
[6  8  4] :	[ 455 460 844 ]
[7  8  4] :	[ 448 496 729 ]
[8  8  4] :	[ 771 478 368 ]
[9  8  4] :	[ 485 406 489 ]
[10  8  4] :	[ 391 454 706 ]
[1  9  4] :	[ 381 402 746 ]
[2  9  4] :	[ 777 622 677 ]
[3  9  4] :	[ 619 338 410 ]
[4  9  4] :	[ 456 484 622 ]
[5  9  4] :	[ 312 330 614 ]
[6  9  4] :	[ 489 324 651 ]
[7  9  4] :	[ 701 517 415 ]
[8  9  4] :	[ 607 518 613 ]
[9  9  4] :	[ 551 348 417 ]
[10  9  4] :	[ 581 541 640 ]
[1  10  4] :	[ 368 205 708 ]
[2  10  4] :	[ 616 727 763 ]
[3  10  4] :	[ 268 431 667 ]
[4  10  4] :	[ 450 429 415 ]
[5  10  4] :	[ 409 546 774 ]
[6  10  4] :	[ 544 576 640 ]
[7  10  4] :	[ 379 295 718 ]
[8  10  4] :	[ 389 586 626 ]
[9  10  4] :	[ 418 564 698 ]
[10  10  4] :	[ 550 683 579 ]
[1  1  5] :	[ 305 880 450 ]
[2  1  5] :	[ 409 834 587 ]
[3  1  5] :	[ 548 371 410 ]
[4  1  5] :	[ 364 576 704 ]
[5  1  5] :	[ 376 373 754 ]
[6  1  5] :	[ 441 458 426 ]
[7  1  5] :	[ 418 789 340 ]
[8  1  5] :	[ 457 500 580 ]
[9  1  5] :	[ 544 483 728 ]
[10  1  5] :	[ 623 505 509 ]
[1  2  5] :	[ 525 522 434 ]
[2  2  5] :	[ 621 463 301 ]
[3  2  5] :	[ 530 566 588 ]
[4  2  5] :	[ 664 780 365 ]
[5  2  5] :	[ 589 778 336 ]
[6  2  5] :	[ 691 706 519 ]
[7  2  5] :	[ 544 714 584 ]
[8  2  5] :	[ 213 699 588 ]
[9  2  5] :	[ 183 538 543 ]
[10  2  5] :	[ 639 564 547 ]
[1  3  5] :	[ 620 804 145 ]
[2  3  5] :	[ 412 559 289 ]
[3  3  5] :	[ 310 332 662 ]
[4  3  5] :	[ 453 414 385 ]
[5  3  5] :	[ 522 399 546 ]
[6  3  5] :	[ 439 284 606 ]
[7  3  5] :	[ 366 806 641 ]
[8  3  5] :	[ 728 351 411 ]
[9  3  5] :	[ 600 411 466 ]
[10  3  5] :	[ 474 666 182 ]
[1  4  5] :	[ 90 677 466 ]
[2  4  5] :	[ 473 419 379 ]
[3  4  5] :	[ 423 731 292 ]
[4  4  5] :	[ 468 608 483 ]
[5  4  5] :	[ 339 701 478 ]
[6  4  5] :	[ 693 354 456 ]
[7  4  5] :	[ 855 452 421 ]
[8  4  5] :	[ 447 419 786 ]
[9  4  5] :	[ 424 424 584 ]
[10  4  5] :	[ 604 775 500 ]
[1  5  5] :	[ 628 320 576 ]
[2  5  5] :	[ 671 142 529 ]
[3  5  5] :	[ 444 405 635 ]
[4  5  5] :	[ 279 668 764 ]
[5  5  5] :	[ 607 552 749 ]
[6  5  5] :	[ 554 656 559 ]
[7  5  5] :	[ 358 484 586 ]
[8  5  5] :	[ 638 302 469 ]
[9  5  5] :	[ 594 236 484 ]
[10  5  5] :	[ 635 507 512 ]
[1  6  5] :	[ 437 474 754 ]
[2  6  5] :	[ 341 638 611 ]
[3  6  5] :	[ 348 512 508 ]
[4  6  5] :	[ 401 254 521 ]
[5  6  5] :	[ 672 597 495 ]
[6  6  5] :	[ 640 399 571 ]
[7  6  5] :	[ 586 603 478 ]
[8  6  5] :	[ 592 482 413 ]
[9  6  5] :	[ 381 660 492 ]
[10  6  5] :	[ 594 605 512 ]
[1  7  5] :	[ 455 503 859 ]
[2  7  5] :	[ 443 444 580 ]
[3  7  5] :	[ 579 628 254 ]
[4  7  5] :	[ 465 243 646 ]
[5  7  5] :	[ 571 327 578 ]
[6  7  5] :	[ 508 337 494 ]
[7  7  5] :	[ 463 518 431 ]
[8  7  5] :	[ 552 390 524 ]
[9  7  5] :	[ 514 665 516 ]
[10  7  5] :	[ 404 492 518 ]
[1  8  5] :	[ 244 543 506 ]
[2  8  5] :	[ 386 478 398 ]
[3  8  5] :	[ 584 665 268 ]
[4  8  5] :	[ 628 540 709 ]
[5  8  5] :	[ 528 327 545 ]
[6  8  5] :	[ 754 279 666 ]
[7  8  5] :	[ 423 428 724 ]
[8  8  5] :	[ 437 353 339 ]
[9  8  5] :	[ 536 882 285 ]
[10  8  5] :	[ 531 370 492 ]
[1  9  5] :	[ 410 639 406 ]
[2  9  5] :	[ 325 560 527 ]
[3  9  5] :	[ 414 327 471 ]
[4  9  5] :	[ 522 559 564 ]
[5  9  5] :	[ 475 270 799 ]
[6  9  5] :	[ 827 306 306 ]
[7  9  5] :	[ 314 647 793 ]
[8  9  5] :	[ 538 398 431 ]
[9  9  5] :	[ 461 418 532 ]
[10  9  5] :	[ 829 506 458 ]
[1  10  5] :	[ 355 693 784 ]
[2  10  5] :	[ 668 495 547 ]
[3  10  5] :	[ 230 432 480 ]
[4  10  5] :	[ 682 359 276 ]
[5  10  5] :	[ 557 340 514 ]
[6  10  5] :	[ 528 653 388 ]
[7  10  5] :	[ 556 522 490 ]
[8  10  5] :	[ 280 803 373 ]
[9  10  5] :	[ 767 663 207 ]
[10  10  5] :	[ 463 483 688 ]
[1  1  6] :	[ 629 401 601 ]
[2  1  6] :	[ 344 385 527 ]
[3  1  6] :	[ 591 434 550 ]
[4  1  6] :	[ 443 523 409 ]
[5  1  6] :	[ 455 745 89 ]
[6  1  6] :	[ 670 451 296 ]
[7  1  6] :	[ 274 244 605 ]
[8  1  6] :	[ 604 698 269 ]
[9  1  6] :	[ 688 473 593 ]
[10  1  6] :	[ 572 314 728 ]
[1  2  6] :	[ 659 580 353 ]
[2  2  6] :	[ 583 569 459 ]
[3  2  6] :	[ 498 391 602 ]
[4  2  6] :	[ 428 849 496 ]
[5  2  6] :	[ 693 677 336 ]
[6  2  6] :	[ 714 334 316 ]
[7  2  6] :	[ 437 543 609 ]
[8  2  6] :	[ 270 657 553 ]
[9  2  6] :	[ 421 320 671 ]
[10  2  6] :	[ 692 554 192 ]
[1  3  6] :	[ 521 353 518 ]
[2  3  6] :	[ 442 595 472 ]
[3  3  6] :	[ 644 537 700 ]
[4  3  6] :	[ 547 415 544 ]
[5  3  6] :	[ 538 462 439 ]
[6  3  6] :	[ 591 500 688 ]
[7  3  6] :	[ 520 669 511 ]
[8  3  6] :	[ 322 685 669 ]
[9  3  6] :	[ 440 715 294 ]
[10  3  6] :	[ 701 422 541 ]
[1  4  6] :	[ 469 570 589 ]
[2  4  6] :	[ 274 287 608 ]
[3  4  6] :	[ 488 558 396 ]
[4  4  6] :	[ 674 425 403 ]
[5  4  6] :	[ 423 534 560 ]
[6  4  6] :	[ 500 261 620 ]
[7  4  6] :	[ 562 461 574 ]
[8  4  6] :	[ 496 423 811 ]
[9  4  6] :	[ 319 493 434 ]
[10  4  6] :	[ 783 533 293 ]
[1  5  6] :	[ 470 396 619 ]
[2  5  6] :	[ 572 533 579 ]
[3  5  6] :	[ 604 584 509 ]
[4  5  6] :	[ 509 697 440 ]
[5  5  6] :	[ 535 449 401 ]
[6  5  6] :	[ 407 419 440 ]
[7  5  6] :	[ 670 449 522 ]
[8  5  6] :	[ 460 538 446 ]
[9  5  6] :	[ 930 260 249 ]
[10  5  6] :	[ 582 445 422 ]
[1  6  6] :	[ 317 408 480 ]
[2  6  6] :	[ 448 97 777 ]
[3  6  6] :	[ 464 479 631 ]
[4  6  6] :	[ 278 501 379 ]
[5  6  6] :	[ 408 805 495 ]
[6  6  6] :	[ 513 528 330 ]
[7  6  6] :	[ 172 675 481 ]
[8  6  6] :	[ 467 578 508 ]
[9  6  6] :	[ 423 373 506 ]
[10  6  6] :	[ 275 602 613 ]
[1  7  6] :	[ 346 587 34 ]
[2  7  6] :	[ 217 415 704 ]
[3  7  6] :	[ 569 261 656 ]
[4  7  6] :	[ 549 324 786 ]
[5  7  6] :	[ 422 426 484 ]
[6  7  6] :	[ 720 292 571 ]
[7  7  6] :	[ 593 630 307 ]
[8  7  6] :	[ 200 412 559 ]
[9  7  6] :	[ 630 588 186 ]
[10  7  6] :	[ 681 604 602 ]
[1  8  6] :	[ 376 551 448 ]
[2  8  6] :	[ 592 449 541 ]
[3  8  6] :	[ 697 186 841 ]
[4  8  6] :	[ 277 625 389 ]
[5  8  6] :	[ 332 510 882 ]
[6  8  6] :	[ 485 378 385 ]
[7  8  6] :	[ 221 568 329 ]
[8  8  6] :	[ 224 681 415 ]
[9  8  6] :	[ 439 566 391 ]
[10  8  6] :	[ 626 589 399 ]
[1  9  6] :	[ 367 547 500 ]
[2  9  6] :	[ 519 318 749 ]
[3  9  6] :	[ 577 430 410 ]
[4  9  6] :	[ 422 373 527 ]
[5  9  6] :	[ 379 384 692 ]
[6  9  6] :	[ 309 567 539 ]
[7  9  6] :	[ 817 160 604 ]
[8  9  6] :	[ 750 386 511 ]
[9  9  6] :	[ 224 657 390 ]
[10  9  6] :	[ 419 760 426 ]
[1  10  6] :	[ 461 228 767 ]
[2  10  6] :	[ 346 561 459 ]
[3  10  6] :	[ 194 258 642 ]
[4  10  6] :	[ 211 478 710 ]
[5  10  6] :	[ 539 725 441 ]
[6  10  6] :	[ 499 479 324 ]
[7  10  6] :	[ 302 765 162 ]
[8  10  6] :	[ 463 571 450 ]
[9  10  6] :	[ 492 337 506 ]
[10  10  6] :	[ 611 359 455 ]
[1  1  7] :	[ 336 343 938 ]
[2  1  7] :	[ 474 299 504 ]
[3  1  7] :	[ 591 553 435 ]
[4  1  7] :	[ 269 566 618 ]
[5  1  7] :	[ 319 361 604 ]
[6  1  7] :	[ 648 414 460 ]
[7  1  7] :	[ 518 390 430 ]
[8  1  7] :	[ 539 114 508 ]
[9  1  7] :	[ 500 427 747 ]
[10  1  7] :	[ 691 655 380 ]
[1  2  7] :	[ 421 696 328 ]
[2  2  7] :	[ 348 699 448 ]
[3  2  7] :	[ 198 445 500 ]
[4  2  7] :	[ 478 584 392 ]
[5  2  7] :	[ 646 347 559 ]
[6  2  7] :	[ 538 392 356 ]
[7  2  7] :	[ 614 217 715 ]
[8  2  7] :	[ 489 556 474 ]
[9  2  7] :	[ 624 423 538 ]
[10  2  7] :	[ 505 157 564 ]
[1  3  7] :	[ 290 507 771 ]
[2  3  7] :	[ 621 529 460 ]
[3  3  7] :	[ 462 427 464 ]
[4  3  7] :	[ 432 746 588 ]
[5  3  7] :	[ 611 419 369 ]
[6  3  7] :	[ 373 1000 365 ]
[7  3  7] :	[ 481 526 618 ]
[8  3  7] :	[ 586 131 602 ]
[9  3  7] :	[ 503 249 358 ]
[10  3  7] :	[ 449 564 76 ]
[1  4  7] :	[ 449 546 458 ]
[2  4  7] :	[ 524 292 744 ]
[3  4  7] :	[ 583 630 766 ]
[4  4  7] :	[ 465 249 531 ]
[5  4  7] :	[ 263 549 727 ]
[6  4  7] :	[ 473 497 336 ]
[7  4  7] :	[ 557 483 551 ]
[8  4  7] :	[ 539 386 418 ]
[9  4  7] :	[ 402 423 384 ]
[10  4  7] :	[ 678 596 638 ]
[1  5  7] :	[ 744 328 575 ]
[2  5  7] :	[ 630 608 507 ]
[3  5  7] :	[ 656 460 459 ]
[4  5  7] :	[ 358 614 442 ]
[5  5  7] :	[ 742 535 674 ]
[6  5  7] :	[ 395 271 587 ]
[7  5  7] :	[ 504 215 596 ]
[8  5  7] :	[ 622 580 504 ]
