# Generated by GAMUT v1.0.1
# A Game With Uniformly Random Payoffs
# Game Parameter Values:
# Random seed:	1652188580442
# Cmd Line:	-g RandomGame -players 3 -actions 10 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f RG_multi_3_10_10.txt
# Players:	3
# Actions:	10 10 10
# players:	3
# actions:	[10]
[9  7  2] :	[ 505 707 19 ]
[10  7  2] :	[ 857 251 972 ]
[1  8  2] :	[ 432 378 859 ]
[2  8  2] :	[ 483 96 726 ]
[3  8  2] :	[ 151 222 159 ]
[4  8  2] :	[ 394 204 201 ]
[5  8  2] :	[ 646 873 400 ]
[6  8  2] :	[ 300 719 396 ]
[7  8  2] :	[ 172 148 684 ]
[8  8  2] :	[ 424 894 501 ]
[9  8  2] :	[ 163 329 475 ]
[10  8  2] :	[ 417 432 493 ]
[1  9  2] :	[ 438 630 984 ]
[2  9  2] :	[ 697 502 900 ]
[3  9  2] :	[ 30 106 909 ]
[4  9  2] :	[ 825 747 285 ]
[5  9  2] :	[ 69 525 840 ]
[6  9  2] :	[ 719 374 846 ]
[7  9  2] :	[ 112 4 443 ]
[8  9  2] :	[ 275 536 442 ]
[9  9  2] :	[ 367 512 593 ]
[10  9  2] :	[ 79 18 768 ]
[1  10  2] :	[ 409 307 867 ]
[2  10  2] :	[ 184 601 51 ]
[3  10  2] :	[ 276 429 598 ]
[4  10  2] :	[ 185 715 452 ]
[5  10  2] :	[ 587 313 908 ]
[6  10  2] :	[ 554 182 193 ]
[7  10  2] :	[ 472 454 373 ]
[8  10  2] :	[ 170 226 782 ]
[9  10  2] :	[ 306 694 976 ]
[10  10  2] :	[ 458 953 613 ]
[1  1  3] :	[ 244 783 816 ]
[2  1  3] :	[ 236 109 646 ]
[3  1  3] :	[ 368 320 61 ]
[4  1  3] :	[ 169 66 25 ]
[5  1  3] :	[ 510 244 433 ]
[6  1  3] :	[ 567 413 940 ]
[7  1  3] :	[ 845 783 258 ]
[8  1  3] :	[ 407 422 55 ]
[9  1  3] :	[ 544 988 631 ]
[10  1  3] :	[ 90 759 532 ]
[1  2  3] :	[ 992 851 748 ]
[2  2  3] :	[ 437 592 547 ]
[3  2  3] :	[ 367 896 936 ]
[4  2  3] :	[ 933 236 868 ]
[5  2  3] :	[ 39 380 459 ]
[6  2  3] :	[ 788 569 50 ]
[7  2  3] :	[ 189 707 263 ]
[8  2  3] :	[ 301 998 533 ]
[9  2  3] :	[ 821 872 135 ]
[10  2  3] :	[ 316 962 756 ]
[1  3  3] :	[ 826 88 352 ]
[2  3  3] :	[ 664 33 557 ]
[3  3  3] :	[ 681 886 182 ]
[4  3  3] :	[ 103 241 937 ]
[5  3  3] :	[ 674 891 968 ]
[6  3  3] :	[ 806 217 611 ]
[7  3  3] :	[ 96 814 301 ]
[8  3  3] :	[ 271 191 47 ]
[9  3  3] :	[ 497 762 622 ]
[10  3  3] :	[ 80 562 373 ]
[1  4  3] :	[ 190 266 755 ]
[2  4  3] :	[ 261 974 133 ]
[3  4  3] :	[ 180 967 225 ]
[4  4  3] :	[ 565 384 409 ]
[5  4  3] :	[ 470 314 970 ]
[6  4  3] :	[ 430 902 13 ]
[7  4  3] :	[ 443 922 463 ]
[8  4  3] :	[ 346 79 714 ]
[9  4  3] :	[ 19 228 166 ]
[10  4  3] :	[ 934 455 830 ]
[1  5  3] :	[ 574 298 517 ]
[2  5  3] :	[ 115 232 834 ]
[3  5  3] :	[ 760 54 774 ]
[4  5  3] :	[ 892 1 99 ]
[5  5  3] :	[ 301 861 286 ]
[6  5  3] :	[ 557 931 961 ]
[7  5  3] :	[ 483 461 573 ]
[8  5  3] :	[ 608 247 195 ]
[9  5  3] :	[ 157 316 332 ]
[10  5  3] :	[ 617 359 850 ]
[1  6  3] :	[ 878 662 718 ]
[2  6  3] :	[ 338 591 446 ]
[3  6  3] :	[ 941 357 474 ]
[4  6  3] :	[ 705 76 605 ]
[5  6  3] :	[ 111 2 210 ]
[6  6  3] :	[ 592 294 491 ]
[7  6  3] :	[ 308 963 202 ]
[8  6  3] :	[ 224 828 472 ]
[9  6  3] :	[ 189 865 777 ]
[10  6  3] :	[ 318 732 477 ]
[1  7  3] :	[ 949 579 975 ]
[2  7  3] :	[ 453 198 691 ]
[3  7  3] :	[ 872 32 711 ]
[4  7  3] :	[ 511 901 847 ]
[5  7  3] :	[ 446 327 917 ]
[6  7  3] :	[ 820 39 250 ]
[7  7  3] :	[ 762 342 783 ]
[8  7  3] :	[ 877 898 80 ]
[9  7  3] :	[ 490 731 474 ]
[10  7  3] :	[ 941 337 956 ]
[1  8  3] :	[ 893 715 163 ]
[2  8  3] :	[ 18 192 609 ]
[3  8  3] :	[ 983 593 266 ]
[4  8  3] :	[ 500 902 734 ]
[5  8  3] :	[ 259 986 14 ]
[6  8  3] :	[ 375 237 430 ]
[7  8  3] :	[ 325 677 589 ]
[8  8  3] :	[ 61 207 317 ]
[9  8  3] :	[ 511 872 408 ]
[10  8  3] :	[ 757 263 479 ]
[1  9  3] :	[ 181 733 879 ]
[2  9  3] :	[ 307 650 689 ]
[3  9  3] :	[ 436 515 174 ]
[4  9  3] :	[ 652 994 809 ]
[5  9  3] :	[ 49 81 849 ]
[6  9  3] :	[ 884 606 565 ]
[7  9  3] :	[ 771 572 418 ]
[8  9  3] :	[ 844 529 890 ]
[9  9  3] :	[ 79 531 80 ]
[10  9  3] :	[ 110 775 71 ]
[1  10  3] :	[ 476 632 657 ]
[2  10  3] :	[ 937 705 956 ]
[3  10  3] :	[ 820 804 422 ]
[4  10  3] :	[ 232 605 437 ]
[5  10  3] :	[ 727 979 753 ]
[6  10  3] :	[ 348 967 311 ]
[7  10  3] :	[ 915 857 801 ]
[8  10  3] :	[ 641 933 29 ]
[9  10  3] :	[ 655 192 286 ]
[10  10  3] :	[ 118 995 817 ]
[1  1  4] :	[ 138 585 822 ]
[2  1  4] :	[ 543 409 427 ]
[3  1  4] :	[ 153 11 420 ]
[4  1  4] :	[ 567 266 439 ]
[5  1  4] :	[ 712 314 953 ]
[6  1  4] :	[ 68 823 436 ]
[7  1  4] :	[ 59 62 924 ]
[8  1  4] :	[ 260 127 730 ]
[9  1  4] :	[ 454 247 86 ]
[10  1  4] :	[ 515 90 982 ]
[1  2  4] :	[ 501 640 665 ]
[2  2  4] :	[ 95 89 472 ]
[3  2  4] :	[ 927 645 833 ]
[4  2  4] :	[ 630 361 726 ]
[5  2  4] :	[ 326 633 640 ]
[6  2  4] :	[ 532 607 396 ]
[7  2  4] :	[ 669 974 131 ]
[8  2  4] :	[ 209 578 973 ]
[9  2  4] :	[ 249 917 489 ]
[10  2  4] :	[ 933 946 915 ]
[1  3  4] :	[ 357 555 444 ]
[2  3  4] :	[ 199 666 27 ]
[3  3  4] :	[ 662 183 343 ]
[4  3  4] :	[ 902 500 197 ]
[5  3  4] :	[ 799 384 304 ]
[6  3  4] :	[ 574 601 565 ]
[7  3  4] :	[ 946 31 941 ]
[8  3  4] :	[ 183 401 616 ]
[9  3  4] :	[ 708 794 812 ]
[10  3  4] :	[ 808 676 872 ]
[1  4  4] :	[ 597 530 49 ]
[2  4  4] :	[ 246 273 684 ]
[3  4  4] :	[ 354 427 322 ]
[4  4  4] :	[ 575 481 893 ]
[5  4  4] :	[ 612 985 466 ]
[6  4  4] :	[ 51 585 980 ]
[7  4  4] :	[ 487 691 678 ]
[8  4  4] :	[ 506 420 994 ]
[9  4  4] :	[ 213 691 205 ]
[10  4  4] :	[ 763 295 324 ]
[1  5  4] :	[ 233 378 98 ]
[2  5  4] :	[ 397 954 161 ]
[3  5  4] :	[ 296 719 867 ]
[4  5  4] :	[ 205 264 570 ]
[5  5  4] :	[ 153 477 149 ]
[6  5  4] :	[ 73 243 953 ]
[7  5  4] :	[ 832 477 730 ]
[8  5  4] :	[ 834 334 805 ]
[9  5  4] :	[ 165 420 190 ]
[10  5  4] :	[ 400 439 62 ]
[1  6  4] :	[ 943 739 665 ]
[2  6  4] :	[ 725 929 527 ]
[3  6  4] :	[ 676 66 175 ]
[4  6  4] :	[ 456 530 629 ]
[5  6  4] :	[ 388 244 708 ]
[6  6  4] :	[ 698 672 508 ]
[7  6  4] :	[ 997 584 836 ]
[8  6  4] :	[ 791 414 652 ]
[9  6  4] :	[ 894 587 897 ]
[10  6  4] :	[ 170 639 525 ]
[1  7  4] :	[ 937 168 963 ]
[2  7  4] :	[ 979 718 829 ]
[3  7  4] :	[ 961 225 866 ]
[4  7  4] :	[ 593 680 927 ]
[5  7  4] :	[ 373 69 827 ]
[6  7  4] :	[ 209 829 65 ]
[7  7  4] :	[ 642 724 655 ]
[8  7  4] :	[ 516 603 199 ]
[9  7  4] :	[ 630 868 668 ]
[10  7  4] :	[ 662 648 519 ]
[1  8  4] :	[ 215 170 303 ]
[2  8  4] :	[ 249 958 154 ]
[3  8  4] :	[ 582 181 675 ]
[4  8  4] :	[ 659 711 706 ]
[5  8  4] :	[ 688 653 899 ]
[6  8  4] :	[ 985 733 252 ]
[7  8  4] :	[ 582 67 976 ]
[8  8  4] :	[ 205 533 449 ]
[9  8  4] :	[ 706 218 93 ]
[10  8  4] :	[ 864 416 721 ]
[1  9  4] :	[ 647 429 822 ]
[2  9  4] :	[ 522 388 814 ]
[3  9  4] :	[ 617 347 345 ]
[4  9  4] :	[ 19 632 686 ]
[5  9  4] :	[ 667 412 438 ]
[6  9  4] :	[ 492 101 178 ]
[7  9  4] :	[ 303 214 714 ]
[8  9  4] :	[ 957 867 398 ]
[9  9  4] :	[ 917 522 873 ]
[10  9  4] :	[ 558 997 515 ]
[1  10  4] :	[ 727 315 465 ]
[2  10  4] :	[ 910 775 861 ]
[3  10  4] :	[ 718 614 650 ]
[4  10  4] :	[ 662 699 768 ]
[5  10  4] :	[ 192 920 445 ]
[6  10  4] :	[ 723 27 742 ]
[7  10  4] :	[ 724 277 67 ]
[8  10  4] :	[ 126 198 773 ]
[9  10  4] :	[ 846 881 893 ]
[10  10  4] :	[ 865 838 318 ]
[1  1  5] :	[ 130 271 644 ]
[2  1  5] :	[ 78 403 647 ]
[3  1  5] :	[ 203 815 168 ]
[4  1  5] :	[ 789 984 507 ]
[5  1  5] :	[ 892 718 483 ]
[6  1  5] :	[ 54 248 867 ]
[7  1  5] :	[ 162 493 789 ]
[8  1  5] :	[ 485 419 592 ]
[9  1  5] :	[ 35 609 91 ]
[10  1  5] :	[ 780 423 409 ]
[1  2  5] :	[ 432 429 230 ]
[2  2  5] :	[ 503 543 208 ]
[3  2  5] :	[ 140 859 707 ]
[4  2  5] :	[ 873 873 270 ]
[5  2  5] :	[ 194 138 932 ]
[6  2  5] :	[ 953 626 429 ]
[7  2  5] :	[ 253 752 165 ]
[8  2  5] :	[ 234 352 571 ]
[9  2  5] :	[ 397 424 297 ]
[10  2  5] :	[ 142 995 428 ]
[1  3  5] :	[ 676 936 928 ]
[2  3  5] :	[ 350 597 84 ]
[3  3  5] :	[ 252 193 615 ]
[4  3  5] :	[ 425 272 141 ]
[5  3  5] :	[ 420 426 196 ]
[6  3  5] :	[ 446 45 530 ]
[7  3  5] :	[ 197 861 349 ]
[8  3  5] :	[ 674 220 696 ]
[9  3  5] :	[ 525 115 719 ]
[10  3  5] :	[ 524 431 409 ]
[1  4  5] :	[ 982 283 606 ]
[2  4  5] :	[ 388 638 18 ]
[3  4  5] :	[ 955 226 435 ]
[4  4  5] :	[ 790 180 249 ]
[5  4  5] :	[ 418 350 252 ]
[6  4  5] :	[ 966 182 998 ]
[7  4  5] :	[ 372 915 951 ]
[8  4  5] :	[ 707 122 285 ]
[9  4  5] :	[ 875 967 743 ]
[10  4  5] :	[ 997 60 21 ]
[1  5  5] :	[ 801 827 564 ]
[2  5  5] :	[ 96 784 423 ]
[3  5  5] :	[ 754 41 561 ]
[4  5  5] :	[ 570 212 251 ]
[5  5  5] :	[ 981 875 609 ]
[6  5  5] :	[ 120 352 87 ]
[7  5  5] :	[ 812 330 930 ]
[8  5  5] :	[ 659 794 188 ]
[9  5  5] :	[ 89 798 793 ]
[10  5  5] :	[ 835 278 146 ]
[1  6  5] :	[ 589 648 489 ]
[2  6  5] :	[ 472 655 320 ]
[3  6  5] :	[ 474 219 446 ]
[4  6  5] :	[ 147 565 520 ]
[5  6  5] :	[ 40 801 609 ]
[6  6  5] :	[ 363 913 461 ]
[7  6  5] :	[ 164 870 652 ]
[8  6  5] :	[ 483 814 331 ]
[9  6  5] :	[ 995 961 186 ]
[10  6  5] :	[ 455 753 394 ]
[1  7  5] :	[ 7 529 748 ]
[2  7  5] :	[ 385 344 598 ]
[3  7  5] :	[ 143 781 962 ]
[4  7  5] :	[ 530 204 877 ]
[5  7  5] :	[ 620 832 833 ]
[6  7  5] :	[ 367 982 398 ]
[7  7  5] :	[ 908 539 764 ]
[8  7  5] :	[ 937 858 794 ]
[9  7  5] :	[ 647 699 665 ]
[10  7  5] :	[ 940 498 235 ]
[1  8  5] :	[ 901 894 428 ]
[2  8  5] :	[ 394 289 335 ]
[3  8  5] :	[ 275 416 690 ]
[4  8  5] :	[ 591 138 995 ]
[5  8  5] :	[ 437 535 743 ]
[6  8  5] :	[ 449 344 551 ]
[7  8  5] :	[ 494 665 835 ]
[8  8  5] :	[ 680 284 345 ]
[9  8  5] :	[ 121 938 291 ]
[10  8  5] :	[ 158 470 367 ]
[1  9  5] :	[ 253 816 253 ]
[2  9  5] :	[ 851 930 766 ]
[3  9  5] :	[ 547 863 803 ]
[4  9  5] :	[ 115 810 309 ]
[5  9  5] :	[ 322 688 312 ]
[6  9  5] :	[ 382 427 589 ]
[7  9  5] :	[ 787 864 406 ]
[8  9  5] :	[ 466 13 633 ]
[9  9  5] :	[ 583 736 850 ]
[10  9  5] :	[ 217 795 413 ]
[1  10  5] :	[ 603 132 48 ]
[2  10  5] :	[ 791 440 390 ]
[3  10  5] :	[ 303 189 984 ]
[4  10  5] :	[ 976 858 141 ]
[5  10  5] :	[ 171 362 344 ]
[6  10  5] :	[ 926 854 81 ]
[7  10  5] :	[ 998 82 715 ]
[8  10  5] :	[ 201 481 583 ]
[9  10  5] :	[ 487 74 175 ]
[10  10  5] :	[ 736 614 97 ]
[1  1  6] :	[ 604 410 7 ]
[2  1  6] :	[ 347 340 125 ]
[3  1  6] :	[ 716 853 510 ]
[4  1  6] :	[ 716 962 960 ]
[5  1  6] :	[ 827 714 163 ]
[6  1  6] :	[ 706 875 329 ]
[7  1  6] :	[ 287 396 229 ]
[8  1  6] :	[ 956 144 563 ]
[9  1  6] :	[ 884 404 945 ]
[10  1  6] :	[ 367 393 608 ]
[1  2  6] :	[ 830 4 9 ]
[2  2  6] :	[ 514 836 165 ]
[3  2  6] :	[ 182 867 205 ]
[4  2  6] :	[ 650 702 160 ]
[5  2  6] :	[ 779 261 852 ]
[6  2  6] :	[ 613 712 746 ]
[7  2  6] :	[ 6 117 631 ]
[8  2  6] :	[ 138 196 277 ]
[9  2  6] :	[ 930 45 321 ]
[10  2  6] :	[ 285 867 573 ]
[1  3  6] :	[ 821 148 699 ]
[2  3  6] :	[ 360 853 943 ]
[3  3  6] :	[ 186 852 204 ]
[4  3  6] :	[ 120 403 364 ]
[5  3  6] :	[ 484 576 951 ]
[6  3  6] :	[ 620 375 188 ]
[7  3  6] :	[ 344 493 71 ]
[8  3  6] :	[ 673 545 359 ]
[9  3  6] :	[ 392 230 398 ]
[10  3  6] :	[ 54 425 171 ]
[1  4  6] :	[ 937 711 963 ]
[2  4  6] :	[ 834 397 872 ]
[3  4  6] :	[ 486 447 55 ]
[4  4  6] :	[ 111 851 238 ]
[5  4  6] :	[ 929 98 433 ]
[6  4  6] :	[ 16 745 458 ]
[7  4  6] :	[ 938 646 495 ]
[8  4  6] :	[ 986 733 346 ]
[9  4  6] :	[ 423 802 87 ]
[10  4  6] :	[ 461 212 791 ]
[1  5  6] :	[ 405 464 700 ]
[2  5  6] :	[ 262 165 228 ]
[3  5  6] :	[ 513 78 968 ]
[4  5  6] :	[ 237 567 646 ]
[5  5  6] :	[ 870 305 527 ]
[6  5  6] :	[ 83 861 511 ]
[7  5  6] :	[ 957 507 236 ]
[8  5  6] :	[ 566 78 955 ]
[9  5  6] :	[ 315 507 739 ]
[10  5  6] :	[ 594 936 663 ]
[1  6  6] :	[ 505 980 936 ]
[2  6  6] :	[ 142 465 931 ]
[3  6  6] :	[ 786 623 737 ]
[4  6  6] :	[ 127 524 170 ]
[5  6  6] :	[ 444 993 41 ]
[6  6  6] :	[ 832 313 528 ]
[7  6  6] :	[ 839 324 952 ]
[8  6  6] :	[ 698 403 681 ]
[9  6  6] :	[ 294 736 368 ]
[10  6  6] :	[ 854 640 193 ]
[1  7  6] :	[ 844 412 255 ]
[2  7  6] :	[ 843 297 122 ]
[3  7  6] :	[ 468 656 628 ]
[4  7  6] :	[ 945 798 830 ]
[5  7  6] :	[ 244 173 721 ]
[6  7  6] :	[ 583 165 730 ]
[7  7  6] :	[ 282 725 456 ]
[8  7  6] :	[ 437 938 290 ]
[9  7  6] :	[ 570 897 698 ]
[10  7  6] :	[ 434 512 967 ]
[1  8  6] :	[ 792 584 68 ]
[2  8  6] :	[ 254 909 327 ]
[3  8  6] :	[ 766 885 275 ]
[4  8  6] :	[ 863 602 901 ]
[5  8  6] :	[ 655 943 44 ]
[6  8  6] :	[ 932 719 69 ]
[7  8  6] :	[ 301 515 53 ]
[8  8  6] :	[ 397 337 296 ]
[9  8  6] :	[ 503 255 662 ]
[10  8  6] :	[ 570 511 340 ]
[1  9  6] :	[ 508 118 475 ]
[2  9  6] :	[ 729 586 40 ]
[3  9  6] :	[ 261 583 261 ]
[4  9  6] :	[ 343 441 981 ]
[5  9  6] :	[ 653 377 930 ]
[6  9  6] :	[ 711 865 816 ]
[7  9  6] :	[ 263 891 249 ]
[8  9  6] :	[ 774 873 304 ]
[9  9  6] :	[ 414 804 397 ]
[10  9  6] :	[ 916 438 29 ]
[1  10  6] :	[ 183 597 592 ]
[2  10  6] :	[ 320 927 258 ]
[3  10  6] :	[ 704 519 576 ]
[4  10  6] :	[ 692 229 950 ]
[5  10  6] :	[ 418 197 934 ]
[6  10  6] :	[ 88 604 652 ]
[7  10  6] :	[ 129 62 152 ]
[8  10  6] :	[ 106 284 872 ]
[9  10  6] :	[ 872 95 938 ]
[10  10  6] :	[ 564 562 826 ]
[1  1  7] :	[ 799 352 206 ]
[2  1  7] :	[ 115 48 638 ]
[3  1  7] :	[ 938 416 915 ]
[4  1  7] :	[ 168 967 646 ]
[5  1  7] :	[ 792 83 710 ]
[6  1  7] :	[ 463 227 481 ]
[7  1  7] :	[ 950 604 442 ]
[8  1  7] :	[ 201 878 451 ]
[9  1  7] :	[ 146 921 555 ]
[10  1  7] :	[ 409 748 374 ]
[1  2  7] :	[ 416 903 329 ]
[2  2  7] :	[ 390 181 730 ]
[3  2  7] :	[ 42 741 698 ]
[4  2  7] :	[ 266 13 282 ]
[5  2  7] :	[ 23 572 136 ]
[6  2  7] :	[ 644 283 758 ]
[7  2  7] :	[ 618 880 722 ]
[8  2  7] :	[ 14 549 742 ]
[9  2  7] :	[ 601 669 269 ]
[10  2  7] :	[ 985 559 230 ]
[1  3  7] :	[ 788 966 385 ]
[2  3  7] :	[ 814 94 41 ]
[3  3  7] :	[ 127 631 699 ]
[4  3  7] :	[ 713 887 124 ]
[5  3  7] :	[ 446 312 679 ]
[6  3  7] :	[ 212 153 945 ]
[7  3  7] :	[ 218 596 417 ]
[8  3  7] :	[ 887 596 471 ]
[9  3  7] :	[ 540 105 361 ]
[10  3  7] :	[ 81 273 547 ]
[1  4  7] :	[ 653 489 870 ]
[2  4  7] :	[ 5 686 610 ]
[3  4  7] :	[ 692 772 48 ]
[4  4  7] :	[ 12 436 102 ]
[5  4  7] :	[ 24 266 936 ]
[6  4  7] :	[ 449 351 646 ]
[7  4  7] :	[ 331 813 623 ]
[8  4  7] :	[ 786 335 33 ]
[9  4  7] :	[ 856 506 299 ]
[10  4  7] :	[ 794 551 401 ]
[1  5  7] :	[ 695 218 989 ]
[2  5  7] :	[ 914 695 326 ]
[3  5  7] :	[ 355 608 550 ]
[4  5  7] :	[ 401 743 995 ]
[5  5  7] :	[ 534 229 57 ]
[6  5  7] :	[ 867 335 466 ]
[7  5  7] :	[ 302 277 898 ]
[8  5  7] :	[ 965 788 437 ]
[9  5  7] :	[ 900 672 334 ]
