# Generated by GAMUT v1.0.1
# A Game With Uniformly Random Payoffs
# Game Parameter Values:
# Random seed:	1652520756584
# Cmd Line:	-g RandomGame -players 3 -actions 5 -normalize -min_payoff 0.01 -max_payoff 1 -int_payoffs -int_mult 100 -f RG_multi_3_5_4.txt
# Players:	3
# Actions:	5 5 5
# players:	3
# actions:	[5]
[5  5  3] :	[ 64 34 37 ]
[1  1  4] :	[ 8 39 94 ]
[2  1  4] :	[ 61 52 82 ]
[3  1  4] :	[ 86 45 28 ]
[4  1  4] :	[ 61 88 51 ]
[5  1  4] :	[ 15 85 97 ]
[1  2  4] :	[ 37 62 22 ]
[2  2  4] :	[ 12 56 54 ]
[3  2  4] :	[ 77 22 24 ]
[4  2  4] :	[ 100 44 97 ]
[5  2  4] :	[ 55 89 58 ]
[1  3  4] :	[ 26 71 26 ]
[2  3  4] :	[ 44 69 97 ]
[3  3  4] :	[ 58 19 59 ]
[4  3  4] :	[ 28 77 83 ]
[5  3  4] :	[ 35 7 71 ]
[1  4  4] :	[ 29 17 73 ]
[2  4  4] :	[ 4 59 26 ]
[3  4  4] :	[ 81 66 8 ]
[4  4  4] :	[ 78 26 86 ]
[5  4  4] :	[ 42 62 34 ]
[1  5  4] :	[ 33 3 73 ]
[2  5  4] :	[ 85 100 75 ]
[3  5  4] :	[ 32 59 24 ]
[4  5  4] :	[ 8 7 11 ]
[5  5  4] :	[ 41 7 14 ]
[1  1  5] :	[ 48 54 93 ]
[2  1  5] :	[ 59 48 48 ]
[3  1  5] :	[ 10 71 72 ]
[4  1  5] :	[ 61 30 24 ]
[5  1  5] :	[ 66 89 23 ]
[1  2  5] :	[ 2 9 88 ]
[2  2  5] :	[ 37 62 60 ]
[3  2  5] :	[ 95 11 29 ]
[4  2  5] :	[ 78 97 85 ]
[5  2  5] :	[ 85 31 52 ]
[1  3  5] :	[ 22 58 14 ]
[2  3  5] :	[ 31 18 95 ]
[3  3  5] :	[ 57 99 8 ]
[4  3  5] :	[ 31 1 79 ]
[5  3  5] :	[ 95 33 6 ]
[1  4  5] :	[ 88 7 71 ]
[2  4  5] :	[ 31 27 58 ]
[3  4  5] :	[ 24 59 88 ]
[4  4  5] :	[ 37 83 69 ]
[5  4  5] :	[ 79 76 29 ]
[1  5  5] :	[ 51 58 30 ]
[2  5  5] :	[ 59 44 84 ]
[3  5  5] :	[ 19 24 36 ]
[4  5  5] :	[ 22 94 95 ]
[5  5  5] :	[ 82 26 69 ]
