[*,3,3,5]  1 57 2 99 3 8
[*,4,3,5]  1 31 2 1 3 79
[*,5,3,5]  1 95 2 33 3 6
[*,1,4,5]  1 88 2 7 3 71
[*,2,4,5]  1 31 2 27 3 58
[*,3,4,5]  1 24 2 59 3 88
[*,4,4,5]  1 37 2 83 3 69
[*,5,4,5]  1 79 2 76 3 29
[*,1,5,5]  1 51 2 58 3 30
[*,2,5,5]  1 59 2 44 3 84
[*,3,5,5]  1 19 2 24 3 36
[*,4,5,5]  1 22 2 94 3 95
[*,5,5,5]  1 82 2 26 3 69;

#param U :=  1 99.0 2 99.0 3 97.0;
#param pu :=  1 100.0 2 100.0 3 99.0;
#param pl :=  1 1.0 2 1.0 3 2.0;
