# Generated by GAMUT v1.0.1
# A Game With Normal Covariant Random Payoffs
# Game Parameter Values:
# Random seed:	1644574305256
# Cmd Line:	-g CovariantGame -r -0.2 -players 3 -actions 10 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f CG_multi_3_10_1.txt
# Players:	3
# Actions:	10 10 10
# players:	3
# actions:	[10]
# r:	-0.2
[8  8  1] :	[ 335 469 585 ]
[9  8  1] :	[ 596 570 345 ]
[10  8  1] :	[ 647 492 512 ]
[1  9  1] :	[ 845 334 616 ]
[2  9  1] :	[ 522 388 433 ]
[3  9  1] :	[ 613 359 554 ]
[4  9  1] :	[ 475 442 620 ]
[5  9  1] :	[ 302 80 714 ]
[6  9  1] :	[ 429 412 539 ]
[7  9  1] :	[ 610 594 489 ]
[8  9  1] :	[ 425 393 522 ]
[9  9  1] :	[ 684 374 510 ]
[10  9  1] :	[ 261 354 582 ]
[1  10  1] :	[ 533 601 451 ]
[2  10  1] :	[ 436 359 423 ]
[3  10  1] :	[ 648 422 388 ]
[4  10  1] :	[ 599 282 538 ]
[5  10  1] :	[ 503 619 452 ]
[6  10  1] :	[ 649 469 557 ]
[7  10  1] :	[ 615 336 432 ]
[8  10  1] :	[ 573 193 713 ]
[9  10  1] :	[ 223 534 703 ]
[10  10  1] :	[ 507 303 613 ]
[1  1  2] :	[ 411 452 660 ]
[2  1  2] :	[ 406 463 386 ]
[3  1  2] :	[ 422 602 529 ]
[4  1  2] :	[ 736 582 480 ]
[5  1  2] :	[ 348 504 476 ]
[6  1  2] :	[ 470 508 484 ]
[7  1  2] :	[ 492 454 366 ]
[8  1  2] :	[ 474 642 131 ]
[9  1  2] :	[ 647 543 585 ]
[10  1  2] :	[ 493 659 383 ]
[1  2  2] :	[ 731 677 396 ]
[2  2  2] :	[ 239 768 609 ]
[3  2  2] :	[ 583 476 490 ]
[4  2  2] :	[ 399 544 438 ]
[5  2  2] :	[ 452 587 477 ]
[6  2  2] :	[ 609 380 324 ]
[7  2  2] :	[ 396 360 418 ]
[8  2  2] :	[ 500 633 522 ]
[9  2  2] :	[ 246 667 451 ]
[10  2  2] :	[ 460 415 488 ]
[1  3  2] :	[ 478 578 474 ]
[2  3  2] :	[ 331 407 594 ]
[3  3  2] :	[ 488 597 636 ]
[4  3  2] :	[ 696 255 414 ]
[5  3  2] :	[ 384 523 285 ]
[6  3  2] :	[ 483 686 541 ]
[7  3  2] :	[ 693 299 336 ]
[8  3  2] :	[ 809 543 468 ]
[9  3  2] :	[ 410 410 202 ]
[10  3  2] :	[ 558 356 645 ]
[1  4  2] :	[ 550 459 569 ]
[2  4  2] :	[ 312 409 498 ]
[3  4  2] :	[ 701 668 305 ]
[4  4  2] :	[ 534 231 742 ]
[5  4  2] :	[ 531 406 259 ]
[6  4  2] :	[ 396 361 439 ]
[7  4  2] :	[ 391 484 238 ]
[8  4  2] :	[ 418 486 463 ]
[9  4  2] :	[ 264 286 268 ]
[10  4  2] :	[ 310 619 577 ]
[1  5  2] :	[ 593 389 373 ]
[2  5  2] :	[ 334 510 898 ]
[3  5  2] :	[ 545 369 524 ]
[4  5  2] :	[ 325 493 473 ]
[5  5  2] :	[ 302 543 708 ]
[6  5  2] :	[ 367 728 516 ]
[7  5  2] :	[ 450 655 462 ]
[8  5  2] :	[ 272 291 491 ]
[9  5  2] :	[ 542 592 224 ]
[10  5  2] :	[ 412 321 598 ]
[1  6  2] :	[ 671 548 451 ]
[2  6  2] :	[ 557 260 525 ]
[3  6  2] :	[ 526 382 591 ]
[4  6  2] :	[ 477 634 613 ]
[5  6  2] :	[ 535 507 570 ]
[6  6  2] :	[ 479 668 638 ]
[7  6  2] :	[ 441 463 374 ]
[8  6  2] :	[ 666 540 255 ]
[9  6  2] :	[ 320 496 611 ]
[10  6  2] :	[ 485 535 640 ]
[1  7  2] :	[ 442 362 582 ]
[2  7  2] :	[ 424 560 171 ]
[3  7  2] :	[ 413 520 457 ]
[4  7  2] :	[ 469 474 654 ]
[5  7  2] :	[ 437 721 1 ]
[6  7  2] :	[ 481 604 469 ]
[7  7  2] :	[ 204 784 508 ]
[8  7  2] :	[ 636 326 301 ]
[9  7  2] :	[ 391 324 670 ]
[10  7  2] :	[ 225 163 641 ]
[1  8  2] :	[ 513 512 473 ]
[2  8  2] :	[ 537 624 680 ]
[3  8  2] :	[ 370 485 420 ]
[4  8  2] :	[ 360 311 549 ]
[5  8  2] :	[ 456 169 584 ]
[6  8  2] :	[ 384 531 333 ]
[7  8  2] :	[ 551 502 589 ]
[8  8  2] :	[ 503 425 482 ]
[9  8  2] :	[ 425 552 376 ]
[10  8  2] :	[ 413 535 299 ]
[1  9  2] :	[ 472 352 574 ]
[2  9  2] :	[ 389 341 449 ]
[3  9  2] :	[ 475 544 427 ]
[4  9  2] :	[ 460 602 587 ]
[5  9  2] :	[ 525 530 404 ]
[6  9  2] :	[ 459 601 264 ]
[7  9  2] :	[ 593 606 344 ]
[8  9  2] :	[ 456 401 641 ]
[9  9  2] :	[ 496 567 471 ]
[10  9  2] :	[ 348 478 553 ]
[1  10  2] :	[ 480 430 611 ]
[2  10  2] :	[ 563 481 450 ]
[3  10  2] :	[ 578 254 708 ]
[4  10  2] :	[ 574 580 478 ]
[5  10  2] :	[ 313 376 589 ]
[6  10  2] :	[ 562 513 346 ]
[7  10  2] :	[ 152 615 676 ]
[8  10  2] :	[ 504 497 368 ]
[9  10  2] :	[ 640 537 559 ]
[10  10  2] :	[ 461 492 559 ]
[1  1  3] :	[ 615 441 720 ]
[2  1  3] :	[ 631 538 344 ]
[3  1  3] :	[ 618 363 525 ]
[4  1  3] :	[ 640 883 185 ]
[5  1  3] :	[ 371 637 442 ]
[6  1  3] :	[ 545 546 507 ]
[7  1  3] :	[ 559 345 728 ]
[8  1  3] :	[ 557 611 462 ]
[9  1  3] :	[ 640 541 299 ]
[10  1  3] :	[ 581 326 358 ]
[1  2  3] :	[ 628 275 471 ]
[2  2  3] :	[ 722 283 444 ]
[3  2  3] :	[ 374 542 520 ]
[4  2  3] :	[ 661 522 219 ]
[5  2  3] :	[ 469 433 469 ]
[6  2  3] :	[ 632 507 391 ]
[7  2  3] :	[ 413 228 510 ]
[8  2  3] :	[ 648 494 396 ]
[9  2  3] :	[ 429 268 562 ]
[10  2  3] :	[ 559 706 397 ]
[1  3  3] :	[ 816 412 461 ]
[2  3  3] :	[ 466 428 441 ]
[3  3  3] :	[ 493 311 526 ]
[4  3  3] :	[ 378 299 458 ]
[5  3  3] :	[ 472 408 472 ]
[6  3  3] :	[ 505 441 233 ]
[7  3  3] :	[ 592 348 533 ]
[8  3  3] :	[ 690 390 282 ]
[9  3  3] :	[ 310 579 580 ]
[10  3  3] :	[ 306 453 501 ]
[1  4  3] :	[ 479 596 584 ]
[2  4  3] :	[ 700 494 418 ]
[3  4  3] :	[ 448 519 524 ]
[4  4  3] :	[ 539 348 539 ]
[5  4  3] :	[ 614 271 384 ]
[6  4  3] :	[ 385 175 455 ]
[7  4  3] :	[ 391 441 563 ]
[8  4  3] :	[ 447 234 741 ]
[9  4  3] :	[ 260 620 766 ]
[10  4  3] :	[ 533 499 436 ]
[1  5  3] :	[ 431 511 463 ]
[2  5  3] :	[ 212 652 572 ]
[3  5  3] :	[ 459 632 390 ]
[4  5  3] :	[ 477 503 602 ]
[5  5  3] :	[ 701 479 449 ]
[6  5  3] :	[ 400 527 510 ]
[7  5  3] :	[ 401 407 586 ]
[8  5  3] :	[ 490 581 581 ]
[9  5  3] :	[ 428 656 490 ]
[10  5  3] :	[ 536 481 491 ]
[1  6  3] :	[ 253 491 201 ]
[2  6  3] :	[ 262 622 731 ]
[3  6  3] :	[ 449 498 310 ]
[4  6  3] :	[ 385 593 440 ]
[5  6  3] :	[ 526 545 476 ]
[6  6  3] :	[ 452 565 471 ]
[7  6  3] :	[ 536 326 505 ]
[8  6  3] :	[ 362 586 539 ]
[9  6  3] :	[ 684 434 561 ]
[10  6  3] :	[ 561 705 526 ]
[1  7  3] :	[ 586 406 391 ]
[2  7  3] :	[ 428 394 448 ]
[3  7  3] :	[ 448 480 234 ]
[4  7  3] :	[ 556 293 540 ]
[5  7  3] :	[ 359 447 337 ]
[6  7  3] :	[ 458 395 515 ]
[7  7  3] :	[ 671 403 524 ]
[8  7  3] :	[ 453 421 258 ]
[9  7  3] :	[ 409 557 572 ]
[10  7  3] :	[ 419 474 599 ]
[1  8  3] :	[ 650 341 476 ]
[2  8  3] :	[ 583 249 662 ]
[3  8  3] :	[ 500 519 503 ]
[4  8  3] :	[ 433 597 306 ]
[5  8  3] :	[ 485 445 484 ]
[6  8  3] :	[ 186 569 300 ]
[7  8  3] :	[ 611 454 589 ]
[8  8  3] :	[ 336 648 424 ]
[9  8  3] :	[ 649 368 616 ]
[10  8  3] :	[ 447 330 515 ]
[1  9  3] :	[ 359 502 532 ]
[2  9  3] :	[ 438 475 794 ]
[3  9  3] :	[ 481 397 623 ]
[4  9  3] :	[ 667 422 319 ]
[5  9  3] :	[ 444 563 451 ]
[6  9  3] :	[ 503 510 411 ]
[7  9  3] :	[ 657 548 614 ]
[8  9  3] :	[ 387 399 465 ]
[9  9  3] :	[ 724 262 544 ]
[10  9  3] :	[ 544 521 465 ]
[1  10  3] :	[ 377 503 534 ]
[2  10  3] :	[ 503 548 383 ]
[3  10  3] :	[ 462 354 746 ]
[4  10  3] :	[ 241 378 837 ]
[5  10  3] :	[ 487 610 614 ]
[6  10  3] :	[ 348 647 364 ]
[7  10  3] :	[ 399 410 644 ]
[8  10  3] :	[ 636 371 568 ]
[9  10  3] :	[ 815 382 417 ]
[10  10  3] :	[ 264 540 696 ]
[1  1  4] :	[ 586 501 303 ]
[2  1  4] :	[ 577 217 754 ]
[3  1  4] :	[ 676 487 508 ]
[4  1  4] :	[ 632 558 557 ]
[5  1  4] :	[ 814 510 234 ]
[6  1  4] :	[ 724 503 418 ]
[7  1  4] :	[ 662 355 589 ]
[8  1  4] :	[ 544 710 266 ]
[9  1  4] :	[ 426 515 430 ]
[10  1  4] :	[ 710 449 380 ]
[1  2  4] :	[ 606 460 447 ]
[2  2  4] :	[ 416 315 368 ]
[3  2  4] :	[ 331 593 294 ]
[4  2  4] :	[ 247 337 677 ]
[5  2  4] :	[ 411 715 585 ]
[6  2  4] :	[ 596 650 433 ]
[7  2  4] :	[ 375 671 496 ]
[8  2  4] :	[ 488 456 615 ]
[9  2  4] :	[ 369 304 495 ]
[10  2  4] :	[ 555 427 422 ]
[1  3  4] :	[ 361 436 524 ]
[2  3  4] :	[ 547 560 459 ]
[3  3  4] :	[ 450 270 635 ]
[4  3  4] :	[ 671 546 271 ]
[5  3  4] :	[ 593 447 693 ]
[6  3  4] :	[ 563 437 456 ]
[7  3  4] :	[ 328 561 460 ]
[8  3  4] :	[ 596 476 710 ]
[9  3  4] :	[ 347 591 696 ]
[10  3  4] :	[ 715 482 435 ]
[1  4  4] :	[ 472 559 557 ]
[2  4  4] :	[ 655 394 422 ]
[3  4  4] :	[ 645 289 679 ]
[4  4  4] :	[ 397 252 655 ]
[5  4  4] :	[ 708 479 547 ]
[6  4  4] :	[ 499 538 404 ]
[7  4  4] :	[ 405 509 422 ]
[8  4  4] :	[ 484 488 519 ]
[9  4  4] :	[ 431 518 774 ]
[10  4  4] :	[ 568 748 370 ]
[1  5  4] :	[ 304 547 496 ]
[2  5  4] :	[ 598 196 699 ]
[3  5  4] :	[ 296 764 574 ]
[4  5  4] :	[ 449 399 352 ]
[5  5  4] :	[ 580 643 486 ]
[6  5  4] :	[ 615 323 399 ]
[7  5  4] :	[ 425 514 370 ]
[8  5  4] :	[ 387 577 643 ]
[9  5  4] :	[ 286 477 542 ]
[10  5  4] :	[ 497 349 690 ]
[1  6  4] :	[ 314 361 466 ]
[2  6  4] :	[ 439 482 760 ]
[3  6  4] :	[ 395 495 629 ]
[4  6  4] :	[ 628 471 424 ]
[5  6  4] :	[ 255 729 446 ]
[6  6  4] :	[ 551 452 402 ]
[7  6  4] :	[ 604 601 456 ]
[8  6  4] :	[ 325 452 596 ]
[9  6  4] :	[ 476 417 628 ]
[10  6  4] :	[ 647 213 295 ]
[1  7  4] :	[ 209 292 634 ]
[2  7  4] :	[ 417 378 219 ]
[3  7  4] :	[ 635 424 412 ]
[4  7  4] :	[ 493 239 554 ]
[5  7  4] :	[ 489 357 880 ]
[6  7  4] :	[ 402 451 427 ]
[7  7  4] :	[ 672 261 633 ]
[8  7  4] :	[ 498 358 533 ]
[9  7  4] :	[ 420 653 434 ]
[10  7  4] :	[ 464 697 250 ]
[1  8  4] :	[ 293 467 558 ]
[2  8  4] :	[ 766 289 552 ]
[3  8  4] :	[ 418 602 591 ]
[4  8  4] :	[ 413 616 492 ]
[5  8  4] :	[ 420 328 387 ]
[6  8  4] :	[ 300 425 433 ]
[7  8  4] :	[ 482 312 551 ]
[8  8  4] :	[ 499 438 514 ]
[9  8  4] :	[ 358 599 430 ]
[10  8  4] :	[ 506 388 610 ]
[1  9  4] :	[ 529 373 647 ]
[2  9  4] :	[ 525 470 403 ]
[3  9  4] :	[ 333 592 259 ]
[4  9  4] :	[ 230 479 667 ]
[5  9  4] :	[ 533 431 659 ]
[6  9  4] :	[ 578 555 456 ]
[7  9  4] :	[ 270 615 538 ]
[8  9  4] :	[ 602 192 586 ]
[9  9  4] :	[ 599 494 711 ]
[10  9  4] :	[ 396 617 455 ]
[1  10  4] :	[ 387 448 708 ]
[2  10  4] :	[ 302 309 602 ]
[3  10  4] :	[ 633 413 386 ]
[4  10  4] :	[ 714 668 318 ]
[5  10  4] :	[ 732 565 643 ]
[6  10  4] :	[ 619 439 572 ]
[7  10  4] :	[ 298 449 644 ]
[8  10  4] :	[ 575 708 367 ]
[9  10  4] :	[ 311 696 393 ]
[10  10  4] :	[ 622 405 314 ]
[1  1  5] :	[ 569 465 559 ]
[2  1  5] :	[ 480 414 575 ]
[3  1  5] :	[ 497 484 436 ]
[4  1  5] :	[ 430 465 805 ]
[5  1  5] :	[ 315 518 716 ]
[6  1  5] :	[ 211 326 481 ]
[7  1  5] :	[ 379 412 409 ]
[8  1  5] :	[ 469 282 661 ]
[9  1  5] :	[ 497 684 349 ]
[10  1  5] :	[ 448 616 241 ]
[1  2  5] :	[ 470 538 371 ]
[2  2  5] :	[ 623 514 626 ]
[3  2  5] :	[ 369 521 393 ]
[4  2  5] :	[ 288 589 405 ]
[5  2  5] :	[ 535 378 463 ]
[6  2  5] :	[ 376 367 634 ]
[7  2  5] :	[ 538 579 361 ]
[8  2  5] :	[ 498 357 407 ]
[9  2  5] :	[ 543 359 351 ]
[10  2  5] :	[ 640 494 400 ]
[1  3  5] :	[ 251 646 408 ]
[2  3  5] :	[ 428 420 391 ]
[3  3  5] :	[ 388 556 511 ]
[4  3  5] :	[ 460 266 524 ]
[5  3  5] :	[ 671 394 504 ]
[6  3  5] :	[ 291 544 562 ]
[7  3  5] :	[ 510 373 591 ]
[8  3  5] :	[ 696 167 547 ]
[9  3  5] :	[ 551 322 516 ]
[10  3  5] :	[ 138 662 438 ]
[1  4  5] :	[ 257 347 520 ]
[2  4  5] :	[ 532 326 364 ]
[3  4  5] :	[ 442 404 333 ]
[4  4  5] :	[ 442 345 374 ]
[5  4  5] :	[ 498 686 509 ]
[6  4  5] :	[ 220 372 647 ]
[7  4  5] :	[ 582 546 324 ]
[8  4  5] :	[ 279 404 860 ]
[9  4  5] :	[ 419 564 475 ]
[10  4  5] :	[ 371 455 340 ]
[1  5  5] :	[ 420 408 681 ]
[2  5  5] :	[ 425 246 439 ]
[3  5  5] :	[ 604 398 537 ]
[4  5  5] :	[ 572 497 194 ]
[5  5  5] :	[ 478 427 283 ]
[6  5  5] :	[ 630 380 347 ]
[7  5  5] :	[ 411 270 794 ]
[8  5  5] :	[ 490 783 471 ]
[9  5  5] :	[ 519 463 309 ]
[10  5  5] :	[ 302 442 647 ]
[1  6  5] :	[ 741 471 350 ]
[2  6  5] :	[ 379 516 411 ]
[3  6  5] :	[ 590 491 340 ]
[4  6  5] :	[ 465 449 583 ]
[5  6  5] :	[ 381 612 431 ]
[6  6  5] :	[ 540 568 510 ]
[7  6  5] :	[ 320 475 741 ]
[8  6  5] :	[ 405 719 414 ]
[9  6  5] :	[ 543 521 452 ]
[10  6  5] :	[ 431 552 446 ]
[1  7  5] :	[ 321 512 757 ]
[2  7  5] :	[ 413 550 443 ]
[3  7  5] :	[ 501 311 400 ]
[4  7  5] :	[ 456 433 381 ]
[5  7  5] :	[ 342 210 583 ]
[6  7  5] :	[ 579 466 189 ]
[7  7  5] :	[ 487 545 528 ]
[8  7  5] :	[ 413 411 323 ]
[9  7  5] :	[ 384 346 350 ]
[10  7  5] :	[ 724 634 510 ]
[1  8  5] :	[ 587 545 757 ]
[2  8  5] :	[ 514 260 546 ]
[3  8  5] :	[ 499 425 658 ]
[4  8  5] :	[ 550 590 372 ]
[5  8  5] :	[ 488 490 309 ]
[6  8  5] :	[ 479 550 445 ]
[7  8  5] :	[ 686 237 618 ]
[8  8  5] :	[ 369 465 582 ]
[9  8  5] :	[ 103 695 683 ]
[10  8  5] :	[ 682 555 358 ]
[1  9  5] :	[ 485 470 443 ]
[2  9  5] :	[ 370 478 323 ]
[3  9  5] :	[ 308 387 380 ]
[4  9  5] :	[ 533 643 487 ]
[5  9  5] :	[ 462 314 391 ]
[6  9  5] :	[ 371 324 714 ]
[7  9  5] :	[ 507 401 542 ]
[8  9  5] :	[ 522 414 570 ]
[9  9  5] :	[ 514 547 563 ]
[10  9  5] :	[ 516 339 530 ]
[1  10  5] :	[ 531 317 752 ]
[2  10  5] :	[ 524 288 722 ]
[3  10  5] :	[ 465 719 504 ]
[4  10  5] :	[ 521 610 434 ]
[5  10  5] :	[ 383 306 455 ]
[6  10  5] :	[ 573 401 392 ]
[7  10  5] :	[ 560 426 486 ]
[8  10  5] :	[ 403 518 425 ]
[9  10  5] :	[ 462 525 491 ]
[10  10  5] :	[ 604 370 506 ]
[1  1  6] :	[ 645 305 222 ]
[2  1  6] :	[ 464 386 622 ]
[3  1  6] :	[ 657 250 178 ]
[4  1  6] :	[ 369 399 559 ]
[5  1  6] :	[ 743 632 370 ]
[6  1  6] :	[ 336 422 516 ]
[7  1  6] :	[ 468 323 568 ]
[8  1  6] :	[ 131 617 551 ]
[9  1  6] :	[ 668 740 251 ]
[10  1  6] :	[ 642 440 282 ]
[1  2  6] :	[ 476 513 492 ]
[2  2  6] :	[ 321 407 756 ]
[3  2  6] :	[ 638 427 371 ]
[4  2  6] :	[ 348 426 591 ]
[5  2  6] :	[ 426 502 436 ]
[6  2  6] :	[ 734 237 566 ]
[7  2  6] :	[ 377 805 272 ]
[8  2  6] :	[ 561 396 459 ]
[9  2  6] :	[ 237 527 551 ]
[10  2  6] :	[ 248 593 640 ]
[1  3  6] :	[ 510 470 412 ]
[2  3  6] :	[ 331 593 488 ]
[3  3  6] :	[ 342 581 558 ]
[4  3  6] :	[ 415 391 715 ]
[5  3  6] :	[ 757 418 420 ]
[6  3  6] :	[ 313 414 458 ]
[7  3  6] :	[ 580 440 562 ]
[8  3  6] :	[ 779 340 508 ]
[9  3  6] :	[ 396 681 386 ]
[10  3  6] :	[ 350 517 484 ]
[1  4  6] :	[ 727 630 361 ]
[2  4  6] :	[ 511 660 393 ]
[3  4  6] :	[ 267 760 524 ]
[4  4  6] :	[ 535 512 522 ]
[5  4  6] :	[ 432 425 640 ]
[6  4  6] :	[ 516 452 438 ]
[7  4  6] :	[ 559 423 372 ]
[8  4  6] :	[ 309 282 567 ]
[9  4  6] :	[ 581 243 431 ]
[10  4  6] :	[ 537 326 450 ]
[1  5  6] :	[ 616 306 486 ]
[2  5  6] :	[ 381 551 586 ]
[3  5  6] :	[ 469 423 562 ]
[4  5  6] :	[ 728 469 386 ]
[5  5  6] :	[ 197 588 707 ]
[6  5  6] :	[ 392 598 199 ]
[7  5  6] :	[ 417 569 397 ]
[8  5  6] :	[ 202 493 519 ]
[9  5  6] :	[ 545 397 430 ]
[10  5  6] :	[ 692 330 764 ]
[1  6  6] :	[ 691 305 334 ]
[2  6  6] :	[ 393 300 490 ]
[3  6  6] :	[ 518 604 477 ]
[4  6  6] :	[ 523 335 410 ]
[5  6  6] :	[ 539 549 477 ]
[6  6  6] :	[ 450 812 487 ]
[7  6  6] :	[ 403 493 542 ]
[8  6  6] :	[ 570 572 671 ]
[9  6  6] :	[ 605 525 463 ]
[10  6  6] :	[ 549 346 458 ]
[1  7  6] :	[ 568 337 350 ]
[2  7  6] :	[ 464 528 552 ]
[3  7  6] :	[ 415 483 574 ]
[4  7  6] :	[ 583 436 589 ]
[5  7  6] :	[ 589 413 457 ]
[6  7  6] :	[ 328 680 501 ]
[7  7  6] :	[ 570 320 541 ]
[8  7  6] :	[ 405 234 599 ]
[9  7  6] :	[ 334 405 580 ]
[10  7  6] :	[ 741 417 345 ]
[1  8  6] :	[ 600 327 554 ]
[2  8  6] :	[ 469 254 495 ]
[3  8  6] :	[ 539 394 578 ]
[4  8  6] :	[ 463 559 680 ]
[5  8  6] :	[ 457 529 396 ]
[6  8  6] :	[ 361 440 779 ]
[7  8  6] :	[ 432 516 645 ]
[8  8  6] :	[ 420 422 661 ]
[9  8  6] :	[ 569 605 526 ]
[10  8  6] :	[ 315 459 438 ]
[1  9  6] :	[ 469 628 543 ]
[2  9  6] :	[ 593 211 510 ]
[3  9  6] :	[ 427 306 678 ]
[4  9  6] :	[ 454 566 293 ]
[5  9  6] :	[ 377 583 493 ]
[6  9  6] :	[ 671 653 575 ]
[7  9  6] :	[ 460 548 575 ]
[8  9  6] :	[ 736 384 518 ]
[9  9  6] :	[ 612 451 168 ]
[10  9  6] :	[ 12 372 776 ]
[1  10  6] :	[ 596 688 447 ]
[2  10  6] :	[ 514 401 619 ]
[3  10  6] :	[ 386 306 414 ]
[4  10  6] :	[ 420 308 567 ]
[5  10  6] :	[ 386 678 499 ]
[6  10  6] :	[ 440 684 489 ]
[7  10  6] :	[ 389 635 500 ]
[8  10  6] :	[ 503 590 528 ]
[9  10  6] :	[ 351 753 508 ]
[10  10  6] :	[ 388 533 693 ]
[1  1  7] :	[ 218 468 480 ]
[2  1  7] :	[ 185 432 655 ]
[3  1  7] :	[ 410 594 473 ]
[4  1  7] :	[ 284 502 519 ]
[5  1  7] :	[ 559 576 540 ]
[6  1  7] :	[ 495 540 685 ]
[7  1  7] :	[ 438 594 448 ]
[8  1  7] :	[ 489 392 427 ]
[9  1  7] :	[ 217 630 548 ]
[10  1  7] :	[ 559 283 499 ]
[1  2  7] :	[ 435 492 212 ]
[2  2  7] :	[ 239 418 551 ]
[3  2  7] :	[ 462 525 401 ]
[4  2  7] :	[ 452 534 582 ]
[5  2  7] :	[ 574 425 399 ]
[6  2  7] :	[ 495 610 386 ]
[7  2  7] :	[ 254 539 415 ]
[8  2  7] :	[ 308 352 741 ]
[9  2  7] :	[ 350 625 275 ]
[10  2  7] :	[ 573 534 410 ]
[1  3  7] :	[ 562 423 494 ]
[2  3  7] :	[ 444 247 511 ]
[3  3  7] :	[ 310 602 331 ]
[4  3  7] :	[ 525 468 596 ]
[5  3  7] :	[ 479 459 367 ]
[6  3  7] :	[ 477 205 776 ]
[7  3  7] :	[ 300 435 507 ]
[8  3  7] :	[ 451 424 396 ]
[9  3  7] :	[ 688 632 499 ]
[10  3  7] :	[ 537 591 436 ]
[1  4  7] :	[ 601 484 619 ]
[2  4  7] :	[ 288 481 484 ]
[3  4  7] :	[ 436 444 405 ]
[4  4  7] :	[ 679 557 228 ]
[5  4  7] :	[ 592 437 599 ]
[6  4  7] :	[ 475 294 855 ]
[7  4  7] :	[ 488 756 289 ]
[8  4  7] :	[ 296 671 370 ]
[9  4  7] :	[ 391 466 714 ]
[10  4  7] :	[ 470 170 326 ]
[1  5  7] :	[ 496 529 642 ]
[2  5  7] :	[ 513 384 423 ]
[3  5  7] :	[ 501 721 359 ]
[4  5  7] :	[ 510 423 467 ]
[5  5  7] :	[ 553 459 575 ]
[6  5  7] :	[ 605 476 462 ]
[7  5  7] :	[ 541 497 369 ]
[8  5  7] :	[ 472 554 292 ]
