[*,2,4,5]  1 13 2 41 3 97
[*,3,4,5]  1 39 2 100 3 88
[*,4,4,5]  1 47 2 46 3 56
[*,5,4,5]  1 10 2 53 3 94
[*,1,5,5]  1 54 2 95 3 33
[*,2,5,5]  1 52 2 29 3 65
[*,3,5,5]  1 43 2 4 3 41
[*,4,5,5]  1 98 2 8 3 22
[*,5,5,5]  1 5 2 10 3 69;

#param U :=  1 97.0 2 99.0 3 98.0;
#param pu :=  1 99.0 2 100.0 3 99.0;
#param pl :=  1 2.0 2 1.0 3 1.0;
