# Generated by GAMUT v1.0.1
# A Game With Uniformly Random Payoffs
# Game Parameter Values:
# Random seed:	1644491365746
# Cmd Line:	-g RandomGame -players 5 -actions 5 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f RG_multi_5_5_3.txt
# Players:	5
# Actions:	5 5 5 5 5
# players:	5
# actions:	[5]
[3  3  2  1  1] :	[ 82 782 115 256 740 ]
[4  3  2  1  1] :	[ 173 91 329 848 340 ]
[5  3  2  1  1] :	[ 554 40 574 117 716 ]
[1  4  2  1  1] :	[ 957 461 96 668 54 ]
[2  4  2  1  1] :	[ 660 95 63 626 261 ]
[3  4  2  1  1] :	[ 789 849 255 870 935 ]
[4  4  2  1  1] :	[ 767 588 935 902 218 ]
[5  4  2  1  1] :	[ 258 954 135 754 720 ]
[1  5  2  1  1] :	[ 651 545 902 380 377 ]
[2  5  2  1  1] :	[ 776 221 888 494 719 ]
[3  5  2  1  1] :	[ 515 155 273 702 910 ]
[4  5  2  1  1] :	[ 206 871 241 48 709 ]
[5  5  2  1  1] :	[ 284 346 1000 682 797 ]
[1  1  3  1  1] :	[ 919 662 616 325 946 ]
[2  1  3  1  1] :	[ 225 14 214 785 100 ]
[3  1  3  1  1] :	[ 128 557 71 61 520 ]
[4  1  3  1  1] :	[ 753 452 674 885 120 ]
[5  1  3  1  1] :	[ 631 88 494 618 914 ]
[1  2  3  1  1] :	[ 81 517 372 859 862 ]
[2  2  3  1  1] :	[ 438 468 356 486 725 ]
[3  2  3  1  1] :	[ 724 910 905 978 494 ]
[4  2  3  1  1] :	[ 782 629 760 303 34 ]
[5  2  3  1  1] :	[ 657 434 76 547 895 ]
[1  3  3  1  1] :	[ 405 14 530 485 305 ]
[2  3  3  1  1] :	[ 686 82 603 840 770 ]
[3  3  3  1  1] :	[ 906 99 181 956 403 ]
[4  3  3  1  1] :	[ 951 39 933 929 980 ]
[5  3  3  1  1] :	[ 824 58 209 379 542 ]
[1  4  3  1  1] :	[ 238 534 655 442 816 ]
[2  4  3  1  1] :	[ 627 283 772 755 751 ]
[3  4  3  1  1] :	[ 917 372 209 951 335 ]
[4  4  3  1  1] :	[ 245 661 121 354 727 ]
[5  4  3  1  1] :	[ 165 895 865 312 851 ]
[1  5  3  1  1] :	[ 268 766 717 821 223 ]
[2  5  3  1  1] :	[ 29 321 697 586 332 ]
[3  5  3  1  1] :	[ 665 655 790 736 309 ]
[4  5  3  1  1] :	[ 460 219 603 983 134 ]
[5  5  3  1  1] :	[ 326 568 623 165 788 ]
[1  1  4  1  1] :	[ 706 590 816 524 146 ]
[2  1  4  1  1] :	[ 85 960 547 315 542 ]
[3  1  4  1  1] :	[ 45 251 675 578 254 ]
[4  1  4  1  1] :	[ 914 264 867 654 942 ]
[5  1  4  1  1] :	[ 651 206 151 562 891 ]
[1  2  4  1  1] :	[ 877 345 510 930 369 ]
[2  2  4  1  1] :	[ 995 526 462 428 638 ]
[3  2  4  1  1] :	[ 313 651 413 33 997 ]
[4  2  4  1  1] :	[ 267 924 576 14 724 ]
[5  2  4  1  1] :	[ 724 487 766 247 33 ]
[1  3  4  1  1] :	[ 563 401 864 386 593 ]
[2  3  4  1  1] :	[ 489 239 383 26 467 ]
[3  3  4  1  1] :	[ 388 797 359 228 193 ]
[4  3  4  1  1] :	[ 754 790 333 246 864 ]
[5  3  4  1  1] :	[ 97 958 951 496 342 ]
[1  4  4  1  1] :	[ 817 21 649 13 978 ]
[2  4  4  1  1] :	[ 452 191 372 736 848 ]
[3  4  4  1  1] :	[ 613 380 411 438 812 ]
[4  4  4  1  1] :	[ 283 226 508 821 98 ]
[5  4  4  1  1] :	[ 250 27 888 547 676 ]
[1  5  4  1  1] :	[ 124 740 648 633 742 ]
[2  5  4  1  1] :	[ 409 94 80 231 517 ]
[3  5  4  1  1] :	[ 754 285 849 500 122 ]
[4  5  4  1  1] :	[ 866 161 853 274 319 ]
[5  5  4  1  1] :	[ 93 101 11 538 967 ]
[1  1  5  1  1] :	[ 870 99 847 189 160 ]
[2  1  5  1  1] :	[ 227 673 378 573 110 ]
[3  1  5  1  1] :	[ 86 657 105 397 113 ]
[4  1  5  1  1] :	[ 482 817 471 886 865 ]
[5  1  5  1  1] :	[ 577 954 401 138 885 ]
[1  2  5  1  1] :	[ 789 913 350 698 9 ]
[2  2  5  1  1] :	[ 785 311 66 933 867 ]
[3  2  5  1  1] :	[ 789 364 373 363 823 ]
[4  2  5  1  1] :	[ 853 546 491 215 329 ]
[5  2  5  1  1] :	[ 880 159 238 660 526 ]
[1  3  5  1  1] :	[ 260 307 73 422 238 ]
[2  3  5  1  1] :	[ 841 161 30 973 872 ]
[3  3  5  1  1] :	[ 713 354 140 959 644 ]
[4  3  5  1  1] :	[ 766 684 868 466 187 ]
[5  3  5  1  1] :	[ 212 71 19 624 643 ]
[1  4  5  1  1] :	[ 532 400 723 666 441 ]
[2  4  5  1  1] :	[ 325 916 222 515 503 ]
[3  4  5  1  1] :	[ 45 407 257 911 777 ]
[4  4  5  1  1] :	[ 989 71 304 16 963 ]
[5  4  5  1  1] :	[ 469 629 496 386 677 ]
[1  5  5  1  1] :	[ 553 205 88 840 690 ]
[2  5  5  1  1] :	[ 825 696 679 722 400 ]
[3  5  5  1  1] :	[ 830 889 61 547 247 ]
[4  5  5  1  1] :	[ 791 328 110 165 735 ]
[5  5  5  1  1] :	[ 517 828 35 576 316 ]
[1  1  1  2  1] :	[ 723 475 41 753 161 ]
[2  1  1  2  1] :	[ 220 230 40 231 473 ]
[3  1  1  2  1] :	[ 541 155 907 174 282 ]
[4  1  1  2  1] :	[ 559 676 368 875 128 ]
[5  1  1  2  1] :	[ 751 23 55 280 732 ]
[1  2  1  2  1] :	[ 340 697 108 580 893 ]
[2  2  1  2  1] :	[ 971 178 87 649 278 ]
[3  2  1  2  1] :	[ 633 585 275 82 123 ]
[4  2  1  2  1] :	[ 519 938 87 103 614 ]
[5  2  1  2  1] :	[ 214 376 43 848 552 ]
[1  3  1  2  1] :	[ 67 103 69 273 760 ]
[2  3  1  2  1] :	[ 946 161 926 570 428 ]
[3  3  1  2  1] :	[ 867 434 769 45 964 ]
[4  3  1  2  1] :	[ 379 195 190 280 419 ]
[5  3  1  2  1] :	[ 377 484 199 864 970 ]
[1  4  1  2  1] :	[ 611 644 76 506 442 ]
[2  4  1  2  1] :	[ 239 497 639 421 268 ]
[3  4  1  2  1] :	[ 812 65 592 328 929 ]
[4  4  1  2  1] :	[ 991 949 50 242 635 ]
[5  4  1  2  1] :	[ 182 79 881 478 325 ]
[1  5  1  2  1] :	[ 592 495 138 244 961 ]
[2  5  1  2  1] :	[ 404 584 383 853 884 ]
[3  5  1  2  1] :	[ 80 684 939 685 666 ]
[4  5  1  2  1] :	[ 178 623 866 239 245 ]
[5  5  1  2  1] :	[ 665 459 250 224 349 ]
[1  1  2  2  1] :	[ 485 871 614 887 352 ]
[2  1  2  2  1] :	[ 993 837 101 751 801 ]
[3  1  2  2  1] :	[ 170 987 712 789 226 ]
[4  1  2  2  1] :	[ 724 637 971 115 802 ]
[5  1  2  2  1] :	[ 754 744 176 436 631 ]
[1  2  2  2  1] :	[ 333 22 149 79 987 ]
[2  2  2  2  1] :	[ 502 434 49 139 17 ]
[3  2  2  2  1] :	[ 699 876 543 606 275 ]
[4  2  2  2  1] :	[ 535 12 122 128 406 ]
[5  2  2  2  1] :	[ 742 794 75 450 375 ]
[1  3  2  2  1] :	[ 519 685 527 885 219 ]
[2  3  2  2  1] :	[ 811 89 97 708 612 ]
[3  3  2  2  1] :	[ 393 139 588 262 909 ]
[4  3  2  2  1] :	[ 436 849 44 587 876 ]
[5  3  2  2  1] :	[ 3 362 228 660 767 ]
[1  4  2  2  1] :	[ 336 292 958 572 20 ]
[2  4  2  2  1] :	[ 64 903 385 945 294 ]
[3  4  2  2  1] :	[ 644 668 681 69 136 ]
[4  4  2  2  1] :	[ 586 297 898 134 952 ]
[5  4  2  2  1] :	[ 161 756 330 758 290 ]
[1  5  2  2  1] :	[ 65 951 570 545 438 ]
[2  5  2  2  1] :	[ 176 526 346 330 641 ]
[3  5  2  2  1] :	[ 108 185 589 944 424 ]
[4  5  2  2  1] :	[ 178 345 503 230 79 ]
[5  5  2  2  1] :	[ 565 335 516 663 78 ]
[1  1  3  2  1] :	[ 340 94 169 874 429 ]
[2  1  3  2  1] :	[ 211 510 4 436 944 ]
[3  1  3  2  1] :	[ 341 434 64 778 606 ]
[4  1  3  2  1] :	[ 858 247 499 167 512 ]
[5  1  3  2  1] :	[ 259 333 216 753 509 ]
[1  2  3  2  1] :	[ 11 664 295 518 264 ]
[2  2  3  2  1] :	[ 442 739 759 144 618 ]
[3  2  3  2  1] :	[ 265 113 388 606 114 ]
[4  2  3  2  1] :	[ 476 28 247 836 694 ]
[5  2  3  2  1] :	[ 321 456 59 312 129 ]
[1  3  3  2  1] :	[ 247 945 840 814 367 ]
[2  3  3  2  1] :	[ 406 156 813 499 516 ]
[3  3  3  2  1] :	[ 365 80 941 618 978 ]
[4  3  3  2  1] :	[ 732 977 22 510 331 ]
[5  3  3  2  1] :	[ 669 280 695 409 643 ]
[1  4  3  2  1] :	[ 556 348 66 562 678 ]
[2  4  3  2  1] :	[ 518 652 350 124 11 ]
[3  4  3  2  1] :	[ 841 913 286 516 683 ]
[4  4  3  2  1] :	[ 68 90 577 529 603 ]
[5  4  3  2  1] :	[ 218 358 98 934 962 ]
[1  5  3  2  1] :	[ 726 324 603 968 461 ]
[2  5  3  2  1] :	[ 40 938 979 500 1000 ]
[3  5  3  2  1] :	[ 593 999 19 229 260 ]
[4  5  3  2  1] :	[ 162 775 175 847 6 ]
[5  5  3  2  1] :	[ 626 709 556 789 289 ]
[1  1  4  2  1] :	[ 569 807 904 483 444 ]
[2  1  4  2  1] :	[ 733 497 319 544 990 ]
[3  1  4  2  1] :	[ 882 389 156 975 414 ]
[4  1  4  2  1] :	[ 364 386 154 61 7 ]
[5  1  4  2  1] :	[ 13 78 50 428 129 ]
[1  2  4  2  1] :	[ 870 590 122 67 373 ]
[2  2  4  2  1] :	[ 873 739 881 928 253 ]
[3  2  4  2  1] :	[ 862 555 762 760 28 ]
[4  2  4  2  1] :	[ 948 211 873 104 449 ]
[5  2  4  2  1] :	[ 672 767 680 217 964 ]
[1  3  4  2  1] :	[ 122 538 879 939 908 ]
[2  3  4  2  1] :	[ 399 588 634 505 119 ]
[3  3  4  2  1] :	[ 320 923 889 182 447 ]
[4  3  4  2  1] :	[ 642 641 866 652 390 ]
[5  3  4  2  1] :	[ 983 750 417 810 96 ]
[1  4  4  2  1] :	[ 248 494 930 495 756 ]
[2  4  4  2  1] :	[ 919 295 388 602 423 ]
[3  4  4  2  1] :	[ 969 487 360 277 232 ]
[4  4  4  2  1] :	[ 943 349 968 640 742 ]
[5  4  4  2  1] :	[ 49 379 479 94 933 ]
[1  5  4  2  1] :	[ 503 56 123 772 146 ]
[2  5  4  2  1] :	[ 119 414 737 414 778 ]
[3  5  4  2  1] :	[ 781 756 311 638 979 ]
[4  5  4  2  1] :	[ 443 181 502 916 577 ]
[5  5  4  2  1] :	[ 272 946 356 544 245 ]
[1  1  5  2  1] :	[ 248 9 371 998 630 ]
[2  1  5  2  1] :	[ 380 6 788 599 732 ]
[3  1  5  2  1] :	[ 241 283 117 58 277 ]
[4  1  5  2  1] :	[ 810 770 982 241 801 ]
[5  1  5  2  1] :	[ 648 149 130 124 534 ]
[1  2  5  2  1] :	[ 708 514 768 239 232 ]
[2  2  5  2  1] :	[ 67 162 295 497 440 ]
[3  2  5  2  1] :	[ 167 7 353 236 706 ]
[4  2  5  2  1] :	[ 855 95 896 827 556 ]
[5  2  5  2  1] :	[ 537 111 932 642 315 ]
[1  3  5  2  1] :	[ 961 847 317 751 382 ]
[2  3  5  2  1] :	[ 392 443 9 679 102 ]
[3  3  5  2  1] :	[ 991 135 798 810 925 ]
[4  3  5  2  1] :	[ 63 722 861 538 552 ]
[5  3  5  2  1] :	[ 925 832 485 593 46 ]
[1  4  5  2  1] :	[ 767 327 788 39 102 ]
[2  4  5  2  1] :	[ 204 789 892 656 405 ]
[3  4  5  2  1] :	[ 966 633 279 948 95 ]
[4  4  5  2  1] :	[ 737 10 7 981 270 ]
[5  4  5  2  1] :	[ 908 904 673 27 10 ]
[1  5  5  2  1] :	[ 736 39 724 237 68 ]
[2  5  5  2  1] :	[ 339 794 469 75 591 ]
[3  5  5  2  1] :	[ 669 383 492 404 528 ]
[4  5  5  2  1] :	[ 142 123 266 361 467 ]
[5  5  5  2  1] :	[ 322 130 854 152 741 ]
[1  1  1  3  1] :	[ 576 47 599 891 717 ]
[2  1  1  3  1] :	[ 916 561 495 498 77 ]
[3  1  1  3  1] :	[ 836 431 47 521 324 ]
[4  1  1  3  1] :	[ 71 220 932 507 169 ]
[5  1  1  3  1] :	[ 584 419 125 64 633 ]
[1  2  1  3  1] :	[ 651 512 846 163 302 ]
[2  2  1  3  1] :	[ 871 308 391 362 496 ]
[3  2  1  3  1] :	[ 962 573 377 824 150 ]
[4  2  1  3  1] :	[ 582 918 10 247 162 ]
[5  2  1  3  1] :	[ 606 635 328 353 837 ]
[1  3  1  3  1] :	[ 47 172 863 964 792 ]
[2  3  1  3  1] :	[ 381 35 25 581 537 ]
[3  3  1  3  1] :	[ 378 313 218 715 599 ]
[4  3  1  3  1] :	[ 1 985 392 420 730 ]
[5  3  1  3  1] :	[ 39 778 501 621 458 ]
[1  4  1  3  1] :	[ 858 235 408 764 971 ]
[2  4  1  3  1] :	[ 230 480 836 614 830 ]
[3  4  1  3  1] :	[ 450 397 218 139 504 ]
[4  4  1  3  1] :	[ 435 93 600 180 211 ]
[5  4  1  3  1] :	[ 357 359 436 769 668 ]
[1  5  1  3  1] :	[ 300 799 209 763 871 ]
[2  5  1  3  1] :	[ 190 311 375 549 492 ]
[3  5  1  3  1] :	[ 517 854 59 301 646 ]
[4  5  1  3  1] :	[ 930 310 339 215 394 ]
[5  5  1  3  1] :	[ 285 937 665 114 39 ]
[1  1  2  3  1] :	[ 611 355 762 342 206 ]
[2  1  2  3  1] :	[ 665 774 434 322 182 ]
[3  1  2  3  1] :	[ 592 812 709 493 6 ]
[4  1  2  3  1] :	[ 993 110 789 426 673 ]
[5  1  2  3  1] :	[ 598 104 281 809 812 ]
[1  2  2  3  1] :	[ 745 329 704 571 179 ]
[2  2  2  3  1] :	[ 565 296 330 410 584 ]
[3  2  2  3  1] :	[ 520 555 656 707 783 ]
[4  2  2  3  1] :	[ 620 975 913 285 40 ]
[5  2  2  3  1] :	[ 328 646 193 920 457 ]
[1  3  2  3  1] :	[ 854 438 284 870 198 ]
[2  3  2  3  1] :	[ 201 558 169 229 988 ]
[3  3  2  3  1] :	[ 866 934 482 611 929 ]
[4  3  2  3  1] :	[ 404 843 193 315 185 ]
[5  3  2  3  1] :	[ 260 865 509 359 846 ]
[1  4  2  3  1] :	[ 691 764 405 716 880 ]
[2  4  2  3  1] :	[ 975 520 388 411 890 ]
[3  4  2  3  1] :	[ 60 485 660 813 51 ]
[4  4  2  3  1] :	[ 514 811 576 927 940 ]
[5  4  2  3  1] :	[ 369 975 903 423 274 ]
[1  5  2  3  1] :	[ 37 704 36 816 468 ]
[2  5  2  3  1] :	[ 680 532 717 384 684 ]
[3  5  2  3  1] :	[ 245 527 942 489 979 ]
[4  5  2  3  1] :	[ 743 834 911 369 859 ]
[5  5  2  3  1] :	[ 650 293 499 895 61 ]
[1  1  3  3  1] :	[ 423 260 844 355 525 ]
[2  1  3  3  1] :	[ 810 821 377 474 731 ]
[3  1  3  3  1] :	[ 701 51 947 941 428 ]
[4  1  3  3  1] :	[ 762 859 210 213 583 ]
[5  1  3  3  1] :	[ 30 148 344 920 717 ]
[1  2  3  3  1] :	[ 895 401 522 341 324 ]
[2  2  3  3  1] :	[ 235 862 445 471 205 ]
[3  2  3  3  1] :	[ 885 709 89 817 729 ]
[4  2  3  3  1] :	[ 610 657 83 553 157 ]
[5  2  3  3  1] :	[ 932 614 827 968 126 ]
[1  3  3  3  1] :	[ 756 479 858 104 780 ]
[2  3  3  3  1] :	[ 105 990 582 510 48 ]
[3  3  3  3  1] :	[ 635 139 562 530 511 ]
[4  3  3  3  1] :	[ 29 763 162 729 185 ]
[5  3  3  3  1] :	[ 207 112 379 511 831 ]
[1  4  3  3  1] :	[ 927 868 550 382 512 ]
[2  4  3  3  1] :	[ 251 874 90 15 875 ]
[3  4  3  3  1] :	[ 113 441 497 890 316 ]
[4  4  3  3  1] :	[ 969 53 317 527 72 ]
[5  4  3  3  1] :	[ 681 613 769 479 660 ]
[1  5  3  3  1] :	[ 962 359 173 296 749 ]
[2  5  3  3  1] :	[ 408 190 948 44 588 ]
[3  5  3  3  1] :	[ 4 953 264 800 885 ]
[4  5  3  3  1] :	[ 598 563 115 940 629 ]
[5  5  3  3  1] :	[ 894 503 311 862 181 ]
[1  1  4  3  1] :	[ 192 386 333 459 124 ]
[2  1  4  3  1] :	[ 707 94 407 947 674 ]
[3  1  4  3  1] :	[ 196 189 145 88 626 ]
[4  1  4  3  1] :	[ 114 394 9 939 236 ]
[5  1  4  3  1] :	[ 41 432 144 625 591 ]
[1  2  4  3  1] :	[ 774 954 721 469 250 ]
[2  2  4  3  1] :	[ 840 883 886 776 467 ]
[3  2  4  3  1] :	[ 954 584 198 8 446 ]
[4  2  4  3  1] :	[ 359 223 497 710 736 ]
[5  2  4  3  1] :	[ 700 873 319 918 527 ]
[1  3  4  3  1] :	[ 601 683 115 756 797 ]
[2  3  4  3  1] :	[ 879 687 232 612 503 ]
[3  3  4  3  1] :	[ 107 378 177 390 590 ]
[4  3  4  3  1] :	[ 634 854 939 409 352 ]
[5  3  4  3  1] :	[ 642 864 312 922 543 ]
[1  4  4  3  1] :	[ 173 179 271 418 280 ]
[2  4  4  3  1] :	[ 29 890 364 266 762 ]
[3  4  4  3  1] :	[ 8 914 396 572 547 ]
[4  4  4  3  1] :	[ 434 211 775 101 928 ]
[5  4  4  3  1] :	[ 684 944 188 123 171 ]
[1  5  4  3  1] :	[ 589 720 27 118 336 ]
[2  5  4  3  1] :	[ 741 468 824 484 163 ]
[3  5  4  3  1] :	[ 970 831 62 469 144 ]
[4  5  4  3  1] :	[ 899 30 74 287 894 ]
[5  5  4  3  1] :	[ 67 311 203 322 454 ]
[1  1  5  3  1] :	[ 824 314 721 931 475 ]
[2  1  5  3  1] :	[ 83 564 59 751 334 ]
[3  1  5  3  1] :	[ 848 508 56 583 106 ]
[4  1  5  3  1] :	[ 945 184 639 99 626 ]
[5  1  5  3  1] :	[ 771 787 117 604 465 ]
[1  2  5  3  1] :	[ 622 380 505 127 163 ]
[2  2  5  3  1] :	[ 750 135 395 247 631 ]
[3  2  5  3  1] :	[ 804 562 297 671 158 ]
[4  2  5  3  1] :	[ 796 486 649 449 422 ]
[5  2  5  3  1] :	[ 5 694 669 143 591 ]
[1  3  5  3  1] :	[ 828 664 788 776 674 ]
[2  3  5  3  1] :	[ 404 437 268 39 855 ]
[3  3  5  3  1] :	[ 514 778 14 478 787 ]
[4  3  5  3  1] :	[ 129 171 268 13 899 ]
[5  3  5  3  1] :	[ 421 342 358 5 84 ]
[1  4  5  3  1] :	[ 565 615 545 804 342 ]
[2  4  5  3  1] :	[ 663 974 967 751 586 ]
[3  4  5  3  1] :	[ 167 419 416 366 194 ]
[4  4  5  3  1] :	[ 378 85 74 740 656 ]
[5  4  5  3  1] :	[ 708 43 890 434 908 ]
[1  5  5  3  1] :	[ 606 669 102 148 593 ]
[2  5  5  3  1] :	[ 113 950 543 910 840 ]
[3  5  5  3  1] :	[ 731 263 252 76 492 ]
[4  5  5  3  1] :	[ 657 153 791 391 777 ]
[5  5  5  3  1] :	[ 376 215 616 784 887 ]
[1  1  1  4  1] :	[ 227 927 763 459 281 ]
[2  1  1  4  1] :	[ 797 879 312 353 600 ]
[3  1  1  4  1] :	[ 401 63 87 799 90 ]
[4  1  1  4  1] :	[ 612 738 654 612 608 ]
[5  1  1  4  1] :	[ 739 485 147 491 700 ]
[1  2  1  4  1] :	[ 192 119 214 472 328 ]
[2  2  1  4  1] :	[ 29 179 414 697 697 ]
[3  2  1  4  1] :	[ 27 407 134 823 505 ]
[4  2  1  4  1] :	[ 231 880 681 731 862 ]
[5  2  1  4  1] :	[ 702 931 839 930 681 ]
[1  3  1  4  1] :	[ 977 186 32 466 40 ]
[2  3  1  4  1] :	[ 965 862 586 147 377 ]
[3  3  1  4  1] :	[ 157 335 502 219 229 ]
[4  3  1  4  1] :	[ 634 326 121 524 258 ]
[5  3  1  4  1] :	[ 61 438 944 728 33 ]
[1  4  1  4  1] :	[ 221 884 264 51 556 ]
[2  4  1  4  1] :	[ 834 146 128 13 157 ]
[3  4  1  4  1] :	[ 974 514 896 109 372 ]
[4  4  1  4  1] :	[ 483 486 493 842 861 ]
[5  4  1  4  1] :	[ 486 364 626 129 434 ]
[1  5  1  4  1] :	[ 74 634 16 957 564 ]
[2  5  1  4  1] :	[ 726 926 311 210 892 ]
[3  5  1  4  1] :	[ 183 854 731 159 40 ]
[4  5  1  4  1] :	[ 748 619 390 661 402 ]
[5  5  1  4  1] :	[ 328 482 751 916 960 ]
[1  1  2  4  1] :	[ 838 355 69 535 454 ]
[2  1  2  4  1] :	[ 397 172 979 333 900 ]
[3  1  2  4  1] :	[ 478 908 499 472 688 ]
[4  1  2  4  1] :	[ 861 313 558 486 146 ]
[5  1  2  4  1] :	[ 401 171 999 643 22 ]
[1  2  2  4  1] :	[ 293 496 915 348 911 ]
[2  2  2  4  1] :	[ 666 773 731 693 329 ]
[3  2  2  4  1] :	[ 984 713 633 485 180 ]
[4  2  2  4  1] :	[ 232 640 201 123 191 ]
[5  2  2  4  1] :	[ 879 947 427 339 894 ]
[1  3  2  4  1] :	[ 646 484 176 980 885 ]
[2  3  2  4  1] :	[ 831 429 997 434 467 ]
[3  3  2  4  1] :	[ 513 852 491 609 240 ]
[4  3  2  4  1] :	[ 164 803 250 988 202 ]
[5  3  2  4  1] :	[ 162 423 467 62 581 ]
[1  4  2  4  1] :	[ 491 205 171 845 916 ]
[2  4  2  4  1] :	[ 884 642 6 911 705 ]
[3  4  2  4  1] :	[ 711 847 87 5 444 ]
[4  4  2  4  1] :	[ 303 726 487 222 274 ]
[5  4  2  4  1] :	[ 583 539 4 363 162 ]
[1  5  2  4  1] :	[ 275 227 565 305 146 ]
[2  5  2  4  1] :	[ 316 51 516 188 143 ]
[3  5  2  4  1] :	[ 799 862 230 478 987 ]
[4  5  2  4  1] :	[ 492 676 408 716 772 ]
[5  5  2  4  1] :	[ 804 938 869 782 862 ]
[1  1  3  4  1] :	[ 517 652 482 649 11 ]
[2  1  3  4  1] :	[ 622 114 653 742 821 ]
[3  1  3  4  1] :	[ 562 292 565 984 235 ]
[4  1  3  4  1] :	[ 266 579 637 669 545 ]
[5  1  3  4  1] :	[ 43 310 572 43 194 ]
[1  2  3  4  1] :	[ 24 130 623 230 673 ]
[2  2  3  4  1] :	[ 514 670 423 896 235 ]
[3  2  3  4  1] :	[ 77 421 593 559 208 ]
[4  2  3  4  1] :	[ 93 258 608 54 908 ]
[5  2  3  4  1] :	[ 923 790 529 711 601 ]
[1  3  3  4  1] :	[ 224 647 940 756 408 ]
[2  3  3  4  1] :	[ 66 795 567 941 327 ]
[3  3  3  4  1] :	[ 565 375 287 991 395 ]
[4  3  3  4  1] :	[ 34 642 707 17 594 ]
[5  3  3  4  1] :	[ 782 207 580 93 323 ]
[1  4  3  4  1] :	[ 159 568 45 257 765 ]
[2  4  3  4  1] :	[ 929 597 738 26 979 ]
[3  4  3  4  1] :	[ 219 58 621 315 219 ]
[4  4  3  4  1] :	[ 449 431 995 345 898 ]
[5  4  3  4  1] :	[ 820 501 223 358 946 ]
[1  5  3  4  1] :	[ 504 406 895 518 364 ]
[2  5  3  4  1] :	[ 374 99 618 313 876 ]
[3  5  3  4  1] :	[ 707 450 749 694 861 ]
[4  5  3  4  1] :	[ 103 665 971 508 740 ]
[5  5  3  4  1] :	[ 258 996 516 928 932 ]
[1  1  4  4  1] :	[ 513 776 171 503 382 ]
[2  1  4  4  1] :	[ 112 114 125 683 109 ]
[3  1  4  4  1] :	[ 285 612 164 123 676 ]
[4  1  4  4  1] :	[ 147 272 535 976 16 ]
[5  1  4  4  1] :	[ 881 24 752 943 210 ]
[1  2  4  4  1] :	[ 64 411 804 371 41 ]
[2  2  4  4  1] :	[ 368 951 463 425 437 ]
[3  2  4  4  1] :	[ 199 68 188 81 526 ]
[4  2  4  4  1] :	[ 604 229 851 900 982 ]
[5  2  4  4  1] :	[ 925 20 234 629 27 ]
[1  3  4  4  1] :	[ 145 373 60 47 67 ]
[2  3  4  4  1] :	[ 193 825 977 622 337 ]
[3  3  4  4  1] :	[ 833 627 188 850 772 ]
[4  3  4  4  1] :	[ 118 9 6 593 154 ]
[5  3  4  4  1] :	[ 165 879 785 425 929 ]
[1  4  4  4  1] :	[ 858 495 161 231 81 ]
[2  4  4  4  1] :	[ 359 182 896 971 302 ]
[3  4  4  4  1] :	[ 988 374 470 445 337 ]
[4  4  4  4  1] :	[ 668 210 704 495 290 ]
[5  4  4  4  1] :	[ 953 615 849 125 799 ]
