# Generated by GAMUT v1.0.1
# A Game With Uniformly Random Payoffs
# Game Parameter Values:
# Random seed:	1652188572523
# Cmd Line:	-g RandomGame -players 3 -actions 10 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f RG_multi_3_10_8.txt
# Players:	3
# Actions:	10 10 10
# players:	3
# actions:	[10]
[9  6  1] :	[ 524 362 372 ]
[10  6  1] :	[ 295 417 138 ]
[1  7  1] :	[ 986 866 37 ]
[2  7  1] :	[ 610 72 43 ]
[3  7  1] :	[ 775 550 302 ]
[4  7  1] :	[ 969 743 752 ]
[5  7  1] :	[ 183 277 312 ]
[6  7  1] :	[ 450 643 184 ]
[7  7  1] :	[ 155 931 95 ]
[8  7  1] :	[ 213 697 284 ]
[9  7  1] :	[ 519 467 982 ]
[10  7  1] :	[ 639 571 264 ]
[1  8  1] :	[ 78 819 645 ]
[2  8  1] :	[ 462 93 60 ]
[3  8  1] :	[ 96 10 750 ]
[4  8  1] :	[ 350 558 63 ]
[5  8  1] :	[ 288 973 378 ]
[6  8  1] :	[ 539 98 48 ]
[7  8  1] :	[ 752 117 141 ]
[8  8  1] :	[ 214 26 496 ]
[9  8  1] :	[ 698 109 990 ]
[10  8  1] :	[ 213 379 983 ]
[1  9  1] :	[ 729 412 678 ]
[2  9  1] :	[ 593 726 767 ]
[3  9  1] :	[ 560 506 474 ]
[4  9  1] :	[ 165 696 102 ]
[5  9  1] :	[ 817 871 15 ]
[6  9  1] :	[ 819 597 633 ]
[7  9  1] :	[ 161 681 943 ]
[8  9  1] :	[ 588 311 707 ]
[9  9  1] :	[ 744 886 556 ]
[10  9  1] :	[ 604 411 683 ]
[1  10  1] :	[ 710 49 9 ]
[2  10  1] :	[ 494 974 919 ]
[3  10  1] :	[ 280 966 370 ]
[4  10  1] :	[ 110 824 778 ]
[5  10  1] :	[ 226 914 966 ]
[6  10  1] :	[ 729 274 524 ]
[7  10  1] :	[ 399 98 149 ]
[8  10  1] :	[ 887 768 961 ]
[9  10  1] :	[ 123 16 744 ]
[10  10  1] :	[ 502 964 875 ]
[1  1  2] :	[ 980 320 686 ]
[2  1  2] :	[ 106 605 312 ]
[3  1  2] :	[ 795 222 519 ]
[4  1  2] :	[ 57 341 332 ]
[5  1  2] :	[ 834 495 732 ]
[6  1  2] :	[ 146 248 343 ]
[7  1  2] :	[ 797 758 13 ]
[8  1  2] :	[ 886 24 691 ]
[9  1  2] :	[ 414 727 239 ]
[10  1  2] :	[ 777 377 608 ]
[1  2  2] :	[ 288 705 878 ]
[2  2  2] :	[ 657 373 497 ]
[3  2  2] :	[ 337 256 838 ]
[4  2  2] :	[ 751 69 291 ]
[5  2  2] :	[ 122 207 153 ]
[6  2  2] :	[ 691 491 86 ]
[7  2  2] :	[ 825 42 958 ]
[8  2  2] :	[ 712 557 519 ]
[9  2  2] :	[ 476 98 566 ]
[10  2  2] :	[ 574 100 550 ]
[1  3  2] :	[ 382 588 305 ]
[2  3  2] :	[ 864 450 196 ]
[3  3  2] :	[ 80 346 489 ]
[4  3  2] :	[ 86 709 702 ]
[5  3  2] :	[ 459 871 400 ]
[6  3  2] :	[ 857 554 67 ]
[7  3  2] :	[ 22 873 587 ]
[8  3  2] :	[ 285 284 435 ]
[9  3  2] :	[ 505 504 601 ]
[10  3  2] :	[ 833 539 703 ]
[1  4  2] :	[ 749 965 664 ]
[2  4  2] :	[ 171 178 660 ]
[3  4  2] :	[ 643 541 496 ]
[4  4  2] :	[ 519 900 968 ]
[5  4  2] :	[ 220 575 878 ]
[6  4  2] :	[ 888 346 270 ]
[7  4  2] :	[ 332 498 691 ]
[8  4  2] :	[ 681 209 415 ]
[9  4  2] :	[ 223 411 398 ]
[10  4  2] :	[ 991 812 326 ]
[1  5  2] :	[ 641 396 911 ]
[2  5  2] :	[ 120 323 903 ]
[3  5  2] :	[ 691 735 690 ]
[4  5  2] :	[ 776 80 829 ]
[5  5  2] :	[ 306 765 929 ]
[6  5  2] :	[ 792 164 518 ]
[7  5  2] :	[ 317 315 959 ]
[8  5  2] :	[ 131 570 137 ]
[9  5  2] :	[ 462 664 152 ]
[10  5  2] :	[ 394 812 687 ]
[1  6  2] :	[ 12 957 802 ]
[2  6  2] :	[ 831 311 224 ]
[3  6  2] :	[ 928 870 730 ]
[4  6  2] :	[ 123 42 93 ]
[5  6  2] :	[ 693 492 929 ]
[6  6  2] :	[ 568 937 560 ]
[7  6  2] :	[ 52 461 805 ]
[8  6  2] :	[ 13 986 736 ]
[9  6  2] :	[ 542 4 777 ]
[10  6  2] :	[ 406 643 494 ]
[1  7  2] :	[ 577 14 11 ]
[2  7  2] :	[ 540 440 153 ]
[3  7  2] :	[ 258 491 53 ]
[4  7  2] :	[ 675 12 549 ]
[5  7  2] :	[ 557 677 493 ]
[6  7  2] :	[ 842 321 484 ]
[7  7  2] :	[ 932 986 677 ]
[8  7  2] :	[ 635 637 61 ]
[9  7  2] :	[ 201 302 655 ]
[10  7  2] :	[ 108 45 667 ]
[1  8  2] :	[ 972 504 239 ]
[2  8  2] :	[ 523 197 64 ]
[3  8  2] :	[ 590 789 462 ]
[4  8  2] :	[ 292 46 657 ]
[5  8  2] :	[ 70 980 929 ]
[6  8  2] :	[ 830 68 282 ]
[7  8  2] :	[ 450 672 480 ]
[8  8  2] :	[ 441 315 118 ]
[9  8  2] :	[ 428 599 24 ]
[10  8  2] :	[ 890 732 510 ]
[1  9  2] :	[ 687 873 885 ]
[2  9  2] :	[ 491 776 553 ]
[3  9  2] :	[ 453 686 269 ]
[4  9  2] :	[ 17 114 542 ]
[5  9  2] :	[ 66 369 483 ]
[6  9  2] :	[ 430 379 357 ]
[7  9  2] :	[ 824 497 47 ]
[8  9  2] :	[ 630 573 173 ]
[9  9  2] :	[ 382 342 276 ]
[10  9  2] :	[ 231 169 724 ]
[1  10  2] :	[ 229 936 955 ]
[2  10  2] :	[ 861 608 621 ]
[3  10  2] :	[ 565 144 326 ]
[4  10  2] :	[ 962 104 782 ]
[5  10  2] :	[ 211 351 357 ]
[6  10  2] :	[ 299 355 7 ]
[7  10  2] :	[ 584 189 625 ]
[8  10  2] :	[ 907 191 729 ]
[9  10  2] :	[ 420 174 680 ]
[10  10  2] :	[ 531 718 296 ]
[1  1  3] :	[ 542 548 335 ]
[2  1  3] :	[ 454 498 130 ]
[3  1  3] :	[ 115 248 598 ]
[4  1  3] :	[ 197 448 347 ]
[5  1  3] :	[ 199 763 129 ]
[6  1  3] :	[ 919 775 844 ]
[7  1  3] :	[ 53 219 864 ]
[8  1  3] :	[ 269 679 380 ]
[9  1  3] :	[ 153 4 493 ]
[10  1  3] :	[ 291 899 400 ]
[1  2  3] :	[ 927 391 395 ]
[2  2  3] :	[ 220 333 399 ]
[3  2  3] :	[ 166 349 631 ]
[4  2  3] :	[ 242 949 886 ]
[5  2  3] :	[ 203 923 261 ]
[6  2  3] :	[ 692 448 680 ]
[7  2  3] :	[ 570 534 178 ]
[8  2  3] :	[ 523 616 680 ]
[9  2  3] :	[ 674 188 485 ]
[10  2  3] :	[ 181 817 593 ]
[1  3  3] :	[ 356 90 162 ]
[2  3  3] :	[ 137 732 560 ]
[3  3  3] :	[ 207 553 76 ]
[4  3  3] :	[ 107 407 577 ]
[5  3  3] :	[ 484 316 647 ]
[6  3  3] :	[ 398 971 921 ]
[7  3  3] :	[ 32 698 411 ]
[8  3  3] :	[ 505 809 131 ]
[9  3  3] :	[ 2 21 170 ]
[10  3  3] :	[ 214 363 974 ]
[1  4  3] :	[ 519 984 1000 ]
[2  4  3] :	[ 367 468 202 ]
[3  4  3] :	[ 958 451 496 ]
[4  4  3] :	[ 566 914 923 ]
[5  4  3] :	[ 720 161 836 ]
[6  4  3] :	[ 438 675 338 ]
[7  4  3] :	[ 605 239 348 ]
[8  4  3] :	[ 314 666 224 ]
[9  4  3] :	[ 973 54 876 ]
[10  4  3] :	[ 42 234 410 ]
[1  5  3] :	[ 177 612 620 ]
[2  5  3] :	[ 66 652 59 ]
[3  5  3] :	[ 630 571 786 ]
[4  5  3] :	[ 188 402 639 ]
[5  5  3] :	[ 501 499 147 ]
[6  5  3] :	[ 919 613 211 ]
[7  5  3] :	[ 443 661 907 ]
[8  5  3] :	[ 937 45 37 ]
[9  5  3] :	[ 933 463 384 ]
[10  5  3] :	[ 411 976 524 ]
[1  6  3] :	[ 326 509 371 ]
[2  6  3] :	[ 633 77 257 ]
[3  6  3] :	[ 508 753 367 ]
[4  6  3] :	[ 68 391 73 ]
[5  6  3] :	[ 145 447 600 ]
[6  6  3] :	[ 225 70 127 ]
[7  6  3] :	[ 867 7 34 ]
[8  6  3] :	[ 375 209 132 ]
[9  6  3] :	[ 776 697 811 ]
[10  6  3] :	[ 518 422 979 ]
[1  7  3] :	[ 354 404 442 ]
[2  7  3] :	[ 976 535 912 ]
[3  7  3] :	[ 80 152 883 ]
[4  7  3] :	[ 733 789 125 ]
[5  7  3] :	[ 807 269 571 ]
[6  7  3] :	[ 317 976 931 ]
[7  7  3] :	[ 441 995 809 ]
[8  7  3] :	[ 278 381 565 ]
[9  7  3] :	[ 808 327 280 ]
[10  7  3] :	[ 832 936 690 ]
[1  8  3] :	[ 364 992 64 ]
[2  8  3] :	[ 159 496 222 ]
[3  8  3] :	[ 743 955 594 ]
[4  8  3] :	[ 136 209 178 ]
[5  8  3] :	[ 89 800 588 ]
[6  8  3] :	[ 892 8 654 ]
[7  8  3] :	[ 702 898 797 ]
[8  8  3] :	[ 499 777 466 ]
[9  8  3] :	[ 429 634 582 ]
[10  8  3] :	[ 231 698 342 ]
[1  9  3] :	[ 255 2 864 ]
[2  9  3] :	[ 195 94 435 ]
[3  9  3] :	[ 961 60 148 ]
[4  9  3] :	[ 429 153 254 ]
[5  9  3] :	[ 280 597 502 ]
[6  9  3] :	[ 54 707 367 ]
[7  9  3] :	[ 372 620 726 ]
[8  9  3] :	[ 107 520 465 ]
[9  9  3] :	[ 448 161 563 ]
[10  9  3] :	[ 795 868 831 ]
[1  10  3] :	[ 154 376 555 ]
[2  10  3] :	[ 177 688 147 ]
[3  10  3] :	[ 550 926 755 ]
[4  10  3] :	[ 413 821 951 ]
[5  10  3] :	[ 906 320 753 ]
[6  10  3] :	[ 527 499 266 ]
[7  10  3] :	[ 710 20 524 ]
[8  10  3] :	[ 56 675 748 ]
[9  10  3] :	[ 349 902 309 ]
[10  10  3] :	[ 515 267 805 ]
[1  1  4] :	[ 579 700 581 ]
[2  1  4] :	[ 485 242 858 ]
[3  1  4] :	[ 695 768 93 ]
[4  1  4] :	[ 504 381 270 ]
[5  1  4] :	[ 841 124 906 ]
[6  1  4] :	[ 281 891 475 ]
[7  1  4] :	[ 240 4 121 ]
[8  1  4] :	[ 930 877 665 ]
[9  1  4] :	[ 914 970 146 ]
[10  1  4] :	[ 584 367 905 ]
[1  2  4] :	[ 53 957 577 ]
[2  2  4] :	[ 574 791 12 ]
[3  2  4] :	[ 370 85 65 ]
[4  2  4] :	[ 148 624 600 ]
[5  2  4] :	[ 311 899 635 ]
[6  2  4] :	[ 823 662 837 ]
[7  2  4] :	[ 564 108 274 ]
[8  2  4] :	[ 49 93 30 ]
[9  2  4] :	[ 249 435 861 ]
[10  2  4] :	[ 894 905 884 ]
[1  3  4] :	[ 118 838 622 ]
[2  3  4] :	[ 321 300 163 ]
[3  3  4] :	[ 804 741 916 ]
[4  3  4] :	[ 18 783 592 ]
[5  3  4] :	[ 214 834 630 ]
[6  3  4] :	[ 300 574 732 ]
[7  3  4] :	[ 924 299 492 ]
[8  3  4] :	[ 695 487 662 ]
[9  3  4] :	[ 311 450 974 ]
[10  3  4] :	[ 313 540 858 ]
[1  4  4] :	[ 18 856 763 ]
[2  4  4] :	[ 119 287 229 ]
[3  4  4] :	[ 627 220 425 ]
[4  4  4] :	[ 792 315 909 ]
[5  4  4] :	[ 369 925 294 ]
[6  4  4] :	[ 893 914 915 ]
[7  4  4] :	[ 805 126 735 ]
[8  4  4] :	[ 706 746 804 ]
[9  4  4] :	[ 305 105 149 ]
[10  4  4] :	[ 118 256 140 ]
[1  5  4] :	[ 394 930 786 ]
[2  5  4] :	[ 571 675 256 ]
[3  5  4] :	[ 640 17 4 ]
[4  5  4] :	[ 860 64 763 ]
[5  5  4] :	[ 229 326 864 ]
[6  5  4] :	[ 44 87 662 ]
[7  5  4] :	[ 378 586 351 ]
[8  5  4] :	[ 914 717 189 ]
[9  5  4] :	[ 490 239 142 ]
[10  5  4] :	[ 416 69 612 ]
[1  6  4] :	[ 778 820 347 ]
[2  6  4] :	[ 658 182 694 ]
[3  6  4] :	[ 109 126 473 ]
[4  6  4] :	[ 16 817 127 ]
[5  6  4] :	[ 814 130 583 ]
[6  6  4] :	[ 627 55 717 ]
[7  6  4] :	[ 291 604 256 ]
[8  6  4] :	[ 763 447 918 ]
[9  6  4] :	[ 622 586 985 ]
[10  6  4] :	[ 236 103 420 ]
[1  7  4] :	[ 278 252 552 ]
[2  7  4] :	[ 749 108 78 ]
[3  7  4] :	[ 862 325 175 ]
[4  7  4] :	[ 884 946 787 ]
[5  7  4] :	[ 11 807 778 ]
[6  7  4] :	[ 892 841 686 ]
[7  7  4] :	[ 958 638 16 ]
[8  7  4] :	[ 390 443 964 ]
[9  7  4] :	[ 130 416 123 ]
[10  7  4] :	[ 305 830 902 ]
[1  8  4] :	[ 931 10 627 ]
[2  8  4] :	[ 456 34 494 ]
[3  8  4] :	[ 734 966 431 ]
[4  8  4] :	[ 74 50 123 ]
[5  8  4] :	[ 5 612 964 ]
[6  8  4] :	[ 504 640 464 ]
[7  8  4] :	[ 533 862 556 ]
[8  8  4] :	[ 730 970 779 ]
[9  8  4] :	[ 383 476 83 ]
[10  8  4] :	[ 920 856 438 ]
[1  9  4] :	[ 462 912 209 ]
[2  9  4] :	[ 661 770 333 ]
[3  9  4] :	[ 474 718 439 ]
[4  9  4] :	[ 344 954 400 ]
[5  9  4] :	[ 445 289 51 ]
[6  9  4] :	[ 235 609 948 ]
[7  9  4] :	[ 494 823 34 ]
[8  9  4] :	[ 225 770 689 ]
[9  9  4] :	[ 889 747 201 ]
[10  9  4] :	[ 324 723 222 ]
[1  10  4] :	[ 719 127 903 ]
[2  10  4] :	[ 448 810 202 ]
[3  10  4] :	[ 563 533 525 ]
[4  10  4] :	[ 356 654 238 ]
[5  10  4] :	[ 717 190 319 ]
[6  10  4] :	[ 337 861 850 ]
[7  10  4] :	[ 805 569 918 ]
[8  10  4] :	[ 905 594 32 ]
[9  10  4] :	[ 698 795 225 ]
[10  10  4] :	[ 867 98 469 ]
[1  1  5] :	[ 543 671 410 ]
[2  1  5] :	[ 177 755 390 ]
[3  1  5] :	[ 597 837 717 ]
[4  1  5] :	[ 348 101 44 ]
[5  1  5] :	[ 337 677 243 ]
[6  1  5] :	[ 596 847 646 ]
[7  1  5] :	[ 756 338 960 ]
[8  1  5] :	[ 311 297 251 ]
[9  1  5] :	[ 614 447 94 ]
[10  1  5] :	[ 958 80 940 ]
[1  2  5] :	[ 985 270 704 ]
[2  2  5] :	[ 714 225 921 ]
[3  2  5] :	[ 450 763 372 ]
[4  2  5] :	[ 416 704 58 ]
[5  2  5] :	[ 478 792 528 ]
[6  2  5] :	[ 952 553 114 ]
[7  2  5] :	[ 635 178 17 ]
[8  2  5] :	[ 762 903 703 ]
[9  2  5] :	[ 401 899 175 ]
[10  2  5] :	[ 515 99 23 ]
[1  3  5] :	[ 389 874 370 ]
[2  3  5] :	[ 195 874 683 ]
[3  3  5] :	[ 100 332 744 ]
[4  3  5] :	[ 427 80 954 ]
[5  3  5] :	[ 910 530 658 ]
[6  3  5] :	[ 915 167 121 ]
[7  3  5] :	[ 678 919 185 ]
[8  3  5] :	[ 892 560 100 ]
[9  3  5] :	[ 6 170 210 ]
[10  3  5] :	[ 534 816 388 ]
[1  4  5] :	[ 225 319 357 ]
[2  4  5] :	[ 813 498 774 ]
[3  4  5] :	[ 319 827 908 ]
[4  4  5] :	[ 391 468 18 ]
[5  4  5] :	[ 254 404 37 ]
[6  4  5] :	[ 68 969 209 ]
[7  4  5] :	[ 145 762 423 ]
[8  4  5] :	[ 448 614 400 ]
[9  4  5] :	[ 848 236 557 ]
[10  4  5] :	[ 608 987 880 ]
[1  5  5] :	[ 566 795 583 ]
[2  5  5] :	[ 462 141 520 ]
[3  5  5] :	[ 737 807 245 ]
[4  5  5] :	[ 602 998 699 ]
[5  5  5] :	[ 522 142 720 ]
[6  5  5] :	[ 673 755 511 ]
[7  5  5] :	[ 925 373 619 ]
[8  5  5] :	[ 977 378 233 ]
[9  5  5] :	[ 614 884 66 ]
[10  5  5] :	[ 203 378 194 ]
[1  6  5] :	[ 607 347 215 ]
[2  6  5] :	[ 772 364 407 ]
[3  6  5] :	[ 787 4 217 ]
[4  6  5] :	[ 829 388 204 ]
[5  6  5] :	[ 992 340 121 ]
[6  6  5] :	[ 818 542 897 ]
[7  6  5] :	[ 610 580 330 ]
[8  6  5] :	[ 693 570 651 ]
[9  6  5] :	[ 183 984 675 ]
[10  6  5] :	[ 253 536 668 ]
[1  7  5] :	[ 704 460 127 ]
[2  7  5] :	[ 928 850 628 ]
[3  7  5] :	[ 576 751 414 ]
[4  7  5] :	[ 399 715 808 ]
[5  7  5] :	[ 854 358 831 ]
[6  7  5] :	[ 998 296 169 ]
[7  7  5] :	[ 228 960 173 ]
[8  7  5] :	[ 479 639 964 ]
[9  7  5] :	[ 613 953 41 ]
[10  7  5] :	[ 921 543 556 ]
[1  8  5] :	[ 388 672 298 ]
[2  8  5] :	[ 607 615 339 ]
[3  8  5] :	[ 628 172 19 ]
[4  8  5] :	[ 281 647 97 ]
[5  8  5] :	[ 797 111 212 ]
[6  8  5] :	[ 352 63 321 ]
[7  8  5] :	[ 638 365 176 ]
[8  8  5] :	[ 264 445 744 ]
[9  8  5] :	[ 558 666 53 ]
[10  8  5] :	[ 92 475 358 ]
[1  9  5] :	[ 944 642 477 ]
[2  9  5] :	[ 622 828 72 ]
[3  9  5] :	[ 225 423 807 ]
[4  9  5] :	[ 189 522 779 ]
[5  9  5] :	[ 302 128 202 ]
[6  9  5] :	[ 709 834 325 ]
[7  9  5] :	[ 393 533 297 ]
[8  9  5] :	[ 814 377 750 ]
[9  9  5] :	[ 509 337 904 ]
[10  9  5] :	[ 397 203 324 ]
[1  10  5] :	[ 350 535 542 ]
[2  10  5] :	[ 74 554 525 ]
[3  10  5] :	[ 488 345 521 ]
[4  10  5] :	[ 788 22 160 ]
[5  10  5] :	[ 419 74 323 ]
[6  10  5] :	[ 786 482 634 ]
[7  10  5] :	[ 483 800 474 ]
[8  10  5] :	[ 299 228 607 ]
[9  10  5] :	[ 362 169 436 ]
[10  10  5] :	[ 1 714 541 ]
[1  1  6] :	[ 933 204 126 ]
[2  1  6] :	[ 705 162 284 ]
[3  1  6] :	[ 685 485 867 ]
[4  1  6] :	[ 41 53 706 ]
[5  1  6] :	[ 816 236 284 ]
[6  1  6] :	[ 340 963 511 ]
[7  1  6] :	[ 887 688 158 ]
[8  1  6] :	[ 476 949 841 ]
[9  1  6] :	[ 687 209 404 ]
[10  1  6] :	[ 600 436 854 ]
[1  2  6] :	[ 596 201 487 ]
[2  2  6] :	[ 90 379 460 ]
[3  2  6] :	[ 250 991 917 ]
[4  2  6] :	[ 432 76 211 ]
[5  2  6] :	[ 180 258 419 ]
[6  2  6] :	[ 466 913 653 ]
[7  2  6] :	[ 221 22 505 ]
[8  2  6] :	[ 402 183 257 ]
[9  2  6] :	[ 751 301 979 ]
[10  2  6] :	[ 401 970 225 ]
[1  3  6] :	[ 263 240 338 ]
[2  3  6] :	[ 376 541 902 ]
[3  3  6] :	[ 557 320 591 ]
[4  3  6] :	[ 858 201 123 ]
[5  3  6] :	[ 115 913 150 ]
[6  3  6] :	[ 729 770 264 ]
[7  3  6] :	[ 552 789 526 ]
[8  3  6] :	[ 691 652 242 ]
[9  3  6] :	[ 548 542 641 ]
[10  3  6] :	[ 355 459 473 ]
[1  4  6] :	[ 418 344 865 ]
[2  4  6] :	[ 827 767 382 ]
[3  4  6] :	[ 512 125 999 ]
[4  4  6] :	[ 564 277 406 ]
[5  4  6] :	[ 558 370 500 ]
[6  4  6] :	[ 29 420 255 ]
[7  4  6] :	[ 805 136 382 ]
[8  4  6] :	[ 276 672 176 ]
[9  4  6] :	[ 502 70 499 ]
[10  4  6] :	[ 761 4 78 ]
[1  5  6] :	[ 770 666 948 ]
[2  5  6] :	[ 650 292 953 ]
[3  5  6] :	[ 850 534 115 ]
[4  5  6] :	[ 62 191 310 ]
[5  5  6] :	[ 920 171 498 ]
[6  5  6] :	[ 538 132 332 ]
[7  5  6] :	[ 233 716 975 ]
[8  5  6] :	[ 657 248 698 ]
[9  5  6] :	[ 1 304 983 ]
[10  5  6] :	[ 847 379 162 ]
[1  6  6] :	[ 893 57 350 ]
[2  6  6] :	[ 863 805 749 ]
[3  6  6] :	[ 846 231 55 ]
[4  6  6] :	[ 73 178 342 ]
[5  6  6] :	[ 284 855 118 ]
[6  6  6] :	[ 119 692 279 ]
[7  6  6] :	[ 420 805 446 ]
[8  6  6] :	[ 884 33 686 ]
[9  6  6] :	[ 641 245 839 ]
[10  6  6] :	[ 194 910 597 ]
[1  7  6] :	[ 720 845 325 ]
[2  7  6] :	[ 758 173 537 ]
[3  7  6] :	[ 723 928 485 ]
[4  7  6] :	[ 392 956 339 ]
[5  7  6] :	[ 697 672 854 ]
[6  7  6] :	[ 251 172 306 ]
[7  7  6] :	[ 886 524 650 ]
[8  7  6] :	[ 203 600 817 ]
[9  7  6] :	[ 57 849 932 ]
[10  7  6] :	[ 515 180 642 ]
[1  8  6] :	[ 374 611 584 ]
[2  8  6] :	[ 47 821 135 ]
[3  8  6] :	[ 746 935 633 ]
[4  8  6] :	[ 176 479 383 ]
[5  8  6] :	[ 89 200 148 ]
[6  8  6] :	[ 843 918 142 ]
[7  8  6] :	[ 51 787 76 ]
[8  8  6] :	[ 720 615 879 ]
[9  8  6] :	[ 250 504 731 ]
[10  8  6] :	[ 258 850 565 ]
[1  9  6] :	[ 622 750 380 ]
[2  9  6] :	[ 906 152 684 ]
[3  9  6] :	[ 202 502 360 ]
[4  9  6] :	[ 527 609 458 ]
[5  9  6] :	[ 307 722 59 ]
[6  9  6] :	[ 730 45 988 ]
[7  9  6] :	[ 190 846 608 ]
[8  9  6] :	[ 782 920 322 ]
[9  9  6] :	[ 478 843 538 ]
[10  9  6] :	[ 764 873 482 ]
[1  10  6] :	[ 213 215 548 ]
[2  10  6] :	[ 803 733 934 ]
[3  10  6] :	[ 566 131 635 ]
[4  10  6] :	[ 639 584 695 ]
[5  10  6] :	[ 65 231 818 ]
[6  10  6] :	[ 91 894 131 ]
[7  10  6] :	[ 750 80 601 ]
[8  10  6] :	[ 686 46 81 ]
[9  10  6] :	[ 415 529 900 ]
[10  10  6] :	[ 85 18 386 ]
[1  1  7] :	[ 210 776 913 ]
[2  1  7] :	[ 598 565 405 ]
[3  1  7] :	[ 179 537 19 ]
[4  1  7] :	[ 259 923 163 ]
[5  1  7] :	[ 13 678 213 ]
[6  1  7] :	[ 217 629 184 ]
[7  1  7] :	[ 657 916 536 ]
[8  1  7] :	[ 693 58 578 ]
[9  1  7] :	[ 635 711 807 ]
[10  1  7] :	[ 278 408 139 ]
[1  2  7] :	[ 730 530 411 ]
[2  2  7] :	[ 554 146 962 ]
[3  2  7] :	[ 185 851 789 ]
[4  2  7] :	[ 160 97 727 ]
[5  2  7] :	[ 50 138 264 ]
[6  2  7] :	[ 761 756 422 ]
[7  2  7] :	[ 779 813 297 ]
[8  2  7] :	[ 333 889 5 ]
[9  2  7] :	[ 457 858 675 ]
[10  2  7] :	[ 841 768 477 ]
[1  3  7] :	[ 22 903 529 ]
[2  3  7] :	[ 367 365 107 ]
[3  3  7] :	[ 892 722 762 ]
[4  3  7] :	[ 764 598 303 ]
[5  3  7] :	[ 369 508 977 ]
[6  3  7] :	[ 940 225 720 ]
[7  3  7] :	[ 843 410 635 ]
[8  3  7] :	[ 246 758 39 ]
[9  3  7] :	[ 75 51 944 ]
[10  3  7] :	[ 370 714 950 ]
[1  4  7] :	[ 809 499 123 ]
[2  4  7] :	[ 704 657 981 ]
[3  4  7] :	[ 703 583 649 ]
[4  4  7] :	[ 762 676 970 ]
[5  4  7] :	[ 496 236 229 ]
[6  4  7] :	[ 686 685 373 ]
[7  4  7] :	[ 551 515 266 ]
[8  4  7] :	[ 819 42 815 ]
[9  4  7] :	[ 336 32 946 ]
[10  4  7] :	[ 232 434 796 ]
[1  5  7] :	[ 13 233 953 ]
[2  5  7] :	[ 921 575 619 ]
[3  5  7] :	[ 569 509 586 ]
[4  5  7] :	[ 209 410 985 ]
[5  5  7] :	[ 764 631 359 ]
[6  5  7] :	[ 949 984 485 ]
[7  5  7] :	[ 469 33 410 ]
[8  5  7] :	[ 228 912 134 ]
[9  5  7] :	[ 729 759 283 ]
