# Generated by GAMUT v1.0.1
# A Game With Uniformly Random Payoffs
# Game Parameter Values:
# Random seed:	1644491380010
# Cmd Line:	-g RandomGame -players 5 -actions 5 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f RG_multi_5_5_8.txt
# Players:	5
# Actions:	5 5 5 5 5
# players:	5
# actions:	[5]
[3  5  3  1  1] :	[ 633 249 736 962 160 ]
[4  5  3  1  1] :	[ 945 107 781 115 477 ]
[5  5  3  1  1] :	[ 656 841 272 622 183 ]
[1  1  4  1  1] :	[ 750 4 849 873 416 ]
[2  1  4  1  1] :	[ 545 831 145 992 932 ]
[3  1  4  1  1] :	[ 55 461 816 514 115 ]
[4  1  4  1  1] :	[ 670 198 839 278 623 ]
[5  1  4  1  1] :	[ 955 552 202 634 411 ]
[1  2  4  1  1] :	[ 882 297 634 144 250 ]
[2  2  4  1  1] :	[ 48 703 177 473 767 ]
[3  2  4  1  1] :	[ 51 449 88 685 390 ]
[4  2  4  1  1] :	[ 322 329 974 116 642 ]
[5  2  4  1  1] :	[ 386 278 613 338 648 ]
[1  3  4  1  1] :	[ 614 564 828 803 51 ]
[2  3  4  1  1] :	[ 101 597 801 358 255 ]
[3  3  4  1  1] :	[ 105 886 12 183 858 ]
[4  3  4  1  1] :	[ 170 250 334 855 406 ]
[5  3  4  1  1] :	[ 601 805 807 998 232 ]
[1  4  4  1  1] :	[ 866 524 514 713 822 ]
[2  4  4  1  1] :	[ 583 404 310 119 951 ]
[3  4  4  1  1] :	[ 946 710 892 523 905 ]
[4  4  4  1  1] :	[ 162 952 650 791 383 ]
[5  4  4  1  1] :	[ 531 606 122 220 999 ]
[1  5  4  1  1] :	[ 590 578 974 151 300 ]
[2  5  4  1  1] :	[ 495 507 578 354 681 ]
[3  5  4  1  1] :	[ 716 146 797 192 772 ]
[4  5  4  1  1] :	[ 528 762 295 503 341 ]
[5  5  4  1  1] :	[ 864 534 696 413 308 ]
[1  1  5  1  1] :	[ 497 645 370 763 620 ]
[2  1  5  1  1] :	[ 217 782 5 131 833 ]
[3  1  5  1  1] :	[ 806 985 983 252 428 ]
[4  1  5  1  1] :	[ 490 531 752 96 756 ]
[5  1  5  1  1] :	[ 442 352 834 493 340 ]
[1  2  5  1  1] :	[ 974 629 540 501 75 ]
[2  2  5  1  1] :	[ 257 995 908 72 503 ]
[3  2  5  1  1] :	[ 21 952 115 126 704 ]
[4  2  5  1  1] :	[ 53 83 801 270 535 ]
[5  2  5  1  1] :	[ 471 715 670 159 762 ]
[1  3  5  1  1] :	[ 447 87 794 185 260 ]
[2  3  5  1  1] :	[ 147 891 263 952 727 ]
[3  3  5  1  1] :	[ 521 445 980 60 14 ]
[4  3  5  1  1] :	[ 162 633 494 388 81 ]
[5  3  5  1  1] :	[ 689 650 70 997 97 ]
[1  4  5  1  1] :	[ 913 674 739 929 174 ]
[2  4  5  1  1] :	[ 930 719 76 469 207 ]
[3  4  5  1  1] :	[ 273 834 728 464 712 ]
[4  4  5  1  1] :	[ 923 114 880 131 145 ]
[5  4  5  1  1] :	[ 569 830 312 336 39 ]
[1  5  5  1  1] :	[ 410 787 92 508 152 ]
[2  5  5  1  1] :	[ 962 119 414 180 481 ]
[3  5  5  1  1] :	[ 64 243 568 432 59 ]
[4  5  5  1  1] :	[ 82 313 823 268 717 ]
[5  5  5  1  1] :	[ 927 749 228 415 359 ]
[1  1  1  2  1] :	[ 38 812 852 616 758 ]
[2  1  1  2  1] :	[ 278 827 209 873 916 ]
[3  1  1  2  1] :	[ 253 287 470 542 639 ]
[4  1  1  2  1] :	[ 130 493 175 741 478 ]
[5  1  1  2  1] :	[ 605 19 294 40 839 ]
[1  2  1  2  1] :	[ 81 799 391 993 535 ]
[2  2  1  2  1] :	[ 125 409 297 239 289 ]
[3  2  1  2  1] :	[ 319 748 682 167 411 ]
[4  2  1  2  1] :	[ 661 961 25 492 362 ]
[5  2  1  2  1] :	[ 320 713 201 718 198 ]
[1  3  1  2  1] :	[ 73 326 138 714 617 ]
[2  3  1  2  1] :	[ 459 948 975 841 347 ]
[3  3  1  2  1] :	[ 628 652 529 569 168 ]
[4  3  1  2  1] :	[ 807 348 283 975 58 ]
[5  3  1  2  1] :	[ 570 63 112 742 227 ]
[1  4  1  2  1] :	[ 85 319 964 149 215 ]
[2  4  1  2  1] :	[ 270 12 345 872 686 ]
[3  4  1  2  1] :	[ 891 899 904 498 465 ]
[4  4  1  2  1] :	[ 120 66 22 934 962 ]
[5  4  1  2  1] :	[ 144 189 221 880 202 ]
[1  5  1  2  1] :	[ 259 158 81 874 39 ]
[2  5  1  2  1] :	[ 238 877 196 609 87 ]
[3  5  1  2  1] :	[ 230 938 709 752 786 ]
[4  5  1  2  1] :	[ 46 466 370 770 330 ]
[5  5  1  2  1] :	[ 887 748 799 232 588 ]
[1  1  2  2  1] :	[ 938 319 124 572 935 ]
[2  1  2  2  1] :	[ 657 322 473 208 839 ]
[3  1  2  2  1] :	[ 696 574 898 218 539 ]
[4  1  2  2  1] :	[ 79 169 648 131 564 ]
[5  1  2  2  1] :	[ 372 409 276 309 397 ]
[1  2  2  2  1] :	[ 338 918 157 834 659 ]
[2  2  2  2  1] :	[ 839 915 333 808 359 ]
[3  2  2  2  1] :	[ 857 855 160 900 731 ]
[4  2  2  2  1] :	[ 373 908 260 875 888 ]
[5  2  2  2  1] :	[ 560 424 393 604 386 ]
[1  3  2  2  1] :	[ 838 109 458 924 71 ]
[2  3  2  2  1] :	[ 965 235 137 944 820 ]
[3  3  2  2  1] :	[ 923 69 334 125 55 ]
[4  3  2  2  1] :	[ 967 982 809 268 622 ]
[5  3  2  2  1] :	[ 904 815 475 344 159 ]
[1  4  2  2  1] :	[ 90 596 392 27 536 ]
[2  4  2  2  1] :	[ 974 847 946 386 294 ]
[3  4  2  2  1] :	[ 907 845 665 8 322 ]
[4  4  2  2  1] :	[ 882 960 27 221 1000 ]
[5  4  2  2  1] :	[ 492 715 916 81 566 ]
[1  5  2  2  1] :	[ 30 315 967 852 967 ]
[2  5  2  2  1] :	[ 511 89 564 378 726 ]
[3  5  2  2  1] :	[ 903 545 585 247 976 ]
[4  5  2  2  1] :	[ 482 174 216 3 920 ]
[5  5  2  2  1] :	[ 800 117 769 558 846 ]
[1  1  3  2  1] :	[ 604 608 318 260 868 ]
[2  1  3  2  1] :	[ 619 43 12 95 594 ]
[3  1  3  2  1] :	[ 252 148 665 330 310 ]
[4  1  3  2  1] :	[ 563 707 760 511 247 ]
[5  1  3  2  1] :	[ 238 131 50 962 647 ]
[1  2  3  2  1] :	[ 263 580 997 508 813 ]
[2  2  3  2  1] :	[ 81 901 730 302 43 ]
[3  2  3  2  1] :	[ 871 892 614 574 779 ]
[4  2  3  2  1] :	[ 186 611 880 636 763 ]
[5  2  3  2  1] :	[ 483 713 701 463 466 ]
[1  3  3  2  1] :	[ 817 307 801 595 84 ]
[2  3  3  2  1] :	[ 914 863 238 138 879 ]
[3  3  3  2  1] :	[ 195 253 324 899 115 ]
[4  3  3  2  1] :	[ 742 618 132 912 557 ]
[5  3  3  2  1] :	[ 822 539 223 878 497 ]
[1  4  3  2  1] :	[ 88 541 456 498 68 ]
[2  4  3  2  1] :	[ 204 320 636 931 377 ]
[3  4  3  2  1] :	[ 82 946 732 548 268 ]
[4  4  3  2  1] :	[ 287 469 779 472 491 ]
[5  4  3  2  1] :	[ 368 505 498 121 426 ]
[1  5  3  2  1] :	[ 977 82 917 321 543 ]
[2  5  3  2  1] :	[ 233 430 166 832 696 ]
[3  5  3  2  1] :	[ 934 412 579 571 667 ]
[4  5  3  2  1] :	[ 639 246 632 640 884 ]
[5  5  3  2  1] :	[ 824 494 726 626 219 ]
[1  1  4  2  1] :	[ 356 537 529 354 687 ]
[2  1  4  2  1] :	[ 625 599 763 896 864 ]
[3  1  4  2  1] :	[ 420 725 701 513 761 ]
[4  1  4  2  1] :	[ 142 678 305 957 279 ]
[5  1  4  2  1] :	[ 181 138 81 167 659 ]
[1  2  4  2  1] :	[ 333 165 923 190 214 ]
[2  2  4  2  1] :	[ 390 521 901 750 424 ]
[3  2  4  2  1] :	[ 548 871 318 868 332 ]
[4  2  4  2  1] :	[ 947 189 84 378 951 ]
[5  2  4  2  1] :	[ 257 463 464 638 615 ]
[1  3  4  2  1] :	[ 655 883 842 39 75 ]
[2  3  4  2  1] :	[ 259 252 132 509 92 ]
[3  3  4  2  1] :	[ 341 875 577 686 82 ]
[4  3  4  2  1] :	[ 592 287 390 191 868 ]
[5  3  4  2  1] :	[ 974 143 848 835 451 ]
[1  4  4  2  1] :	[ 180 994 290 274 358 ]
[2  4  4  2  1] :	[ 562 554 684 971 246 ]
[3  4  4  2  1] :	[ 621 887 137 716 108 ]
[4  4  4  2  1] :	[ 57 763 475 760 622 ]
[5  4  4  2  1] :	[ 908 950 783 177 819 ]
[1  5  4  2  1] :	[ 764 47 590 309 550 ]
[2  5  4  2  1] :	[ 320 740 173 142 32 ]
[3  5  4  2  1] :	[ 586 263 414 708 200 ]
[4  5  4  2  1] :	[ 466 597 141 765 290 ]
[5  5  4  2  1] :	[ 378 571 465 972 737 ]
[1  1  5  2  1] :	[ 643 677 20 10 640 ]
[2  1  5  2  1] :	[ 849 896 326 590 981 ]
[3  1  5  2  1] :	[ 110 265 128 689 298 ]
[4  1  5  2  1] :	[ 206 628 396 75 631 ]
[5  1  5  2  1] :	[ 21 340 242 380 847 ]
[1  2  5  2  1] :	[ 716 724 628 595 472 ]
[2  2  5  2  1] :	[ 16 224 84 952 185 ]
[3  2  5  2  1] :	[ 810 663 883 524 116 ]
[4  2  5  2  1] :	[ 324 909 743 638 363 ]
[5  2  5  2  1] :	[ 240 190 959 128 777 ]
[1  3  5  2  1] :	[ 967 851 507 469 977 ]
[2  3  5  2  1] :	[ 377 230 546 837 223 ]
[3  3  5  2  1] :	[ 789 711 373 556 729 ]
[4  3  5  2  1] :	[ 313 851 823 371 58 ]
[5  3  5  2  1] :	[ 429 24 526 790 343 ]
[1  4  5  2  1] :	[ 171 647 482 212 834 ]
[2  4  5  2  1] :	[ 918 597 460 900 213 ]
[3  4  5  2  1] :	[ 685 255 935 513 136 ]
[4  4  5  2  1] :	[ 557 828 325 773 866 ]
[5  4  5  2  1] :	[ 716 874 124 942 542 ]
[1  5  5  2  1] :	[ 391 975 389 983 549 ]
[2  5  5  2  1] :	[ 104 228 895 272 836 ]
[3  5  5  2  1] :	[ 749 877 400 491 741 ]
[4  5  5  2  1] :	[ 31 430 568 914 482 ]
[5  5  5  2  1] :	[ 394 974 727 820 210 ]
[1  1  1  3  1] :	[ 520 79 119 263 342 ]
[2  1  1  3  1] :	[ 305 846 792 944 707 ]
[3  1  1  3  1] :	[ 607 685 48 421 294 ]
[4  1  1  3  1] :	[ 592 498 750 957 923 ]
[5  1  1  3  1] :	[ 79 241 402 154 181 ]
[1  2  1  3  1] :	[ 657 290 41 945 734 ]
[2  2  1  3  1] :	[ 334 814 651 20 946 ]
[3  2  1  3  1] :	[ 143 866 406 611 677 ]
[4  2  1  3  1] :	[ 97 945 83 288 446 ]
[5  2  1  3  1] :	[ 398 476 683 121 512 ]
[1  3  1  3  1] :	[ 215 964 431 447 819 ]
[2  3  1  3  1] :	[ 800 322 897 497 330 ]
[3  3  1  3  1] :	[ 354 398 557 639 511 ]
[4  3  1  3  1] :	[ 37 726 578 127 275 ]
[5  3  1  3  1] :	[ 569 15 769 895 315 ]
[1  4  1  3  1] :	[ 134 907 105 597 233 ]
[2  4  1  3  1] :	[ 759 724 767 560 799 ]
[3  4  1  3  1] :	[ 984 719 163 22 864 ]
[4  4  1  3  1] :	[ 373 348 213 104 281 ]
[5  4  1  3  1] :	[ 349 160 982 156 997 ]
[1  5  1  3  1] :	[ 932 709 417 726 127 ]
[2  5  1  3  1] :	[ 812 315 50 229 211 ]
[3  5  1  3  1] :	[ 535 696 55 758 666 ]
[4  5  1  3  1] :	[ 983 575 928 403 627 ]
[5  5  1  3  1] :	[ 301 954 829 126 771 ]
[1  1  2  3  1] :	[ 183 700 40 679 631 ]
[2  1  2  3  1] :	[ 188 2 563 709 181 ]
[3  1  2  3  1] :	[ 28 43 886 842 773 ]
[4  1  2  3  1] :	[ 60 619 809 694 673 ]
[5  1  2  3  1] :	[ 207 97 679 515 383 ]
[1  2  2  3  1] :	[ 521 635 164 336 197 ]
[2  2  2  3  1] :	[ 638 301 550 456 766 ]
[3  2  2  3  1] :	[ 743 342 357 425 121 ]
[4  2  2  3  1] :	[ 182 822 13 219 974 ]
[5  2  2  3  1] :	[ 299 76 801 226 759 ]
[1  3  2  3  1] :	[ 658 996 673 836 442 ]
[2  3  2  3  1] :	[ 210 296 813 391 855 ]
[3  3  2  3  1] :	[ 799 234 44 124 586 ]
[4  3  2  3  1] :	[ 935 316 426 972 357 ]
[5  3  2  3  1] :	[ 630 115 887 103 488 ]
[1  4  2  3  1] :	[ 566 578 865 126 768 ]
[2  4  2  3  1] :	[ 930 958 737 61 813 ]
[3  4  2  3  1] :	[ 954 848 803 534 88 ]
[4  4  2  3  1] :	[ 827 358 862 394 178 ]
[5  4  2  3  1] :	[ 899 272 822 233 270 ]
[1  5  2  3  1] :	[ 50 872 75 314 629 ]
[2  5  2  3  1] :	[ 690 65 827 67 899 ]
[3  5  2  3  1] :	[ 112 596 889 897 939 ]
[4  5  2  3  1] :	[ 740 623 770 934 961 ]
[5  5  2  3  1] :	[ 203 462 816 146 117 ]
[1  1  3  3  1] :	[ 347 299 152 569 891 ]
[2  1  3  3  1] :	[ 92 595 176 658 110 ]
[3  1  3  3  1] :	[ 839 706 520 492 456 ]
[4  1  3  3  1] :	[ 160 573 110 896 32 ]
[5  1  3  3  1] :	[ 898 539 191 982 54 ]
[1  2  3  3  1] :	[ 131 96 219 844 632 ]
[2  2  3  3  1] :	[ 182 840 740 78 58 ]
[3  2  3  3  1] :	[ 61 58 27 64 702 ]
[4  2  3  3  1] :	[ 864 39 507 609 409 ]
[5  2  3  3  1] :	[ 247 741 651 764 197 ]
[1  3  3  3  1] :	[ 165 813 294 720 538 ]
[2  3  3  3  1] :	[ 441 483 440 827 130 ]
[3  3  3  3  1] :	[ 672 662 174 840 218 ]
[4  3  3  3  1] :	[ 842 473 828 674 497 ]
[5  3  3  3  1] :	[ 497 638 620 422 427 ]
[1  4  3  3  1] :	[ 960 909 367 181 390 ]
[2  4  3  3  1] :	[ 202 826 938 225 845 ]
[3  4  3  3  1] :	[ 478 811 261 346 868 ]
[4  4  3  3  1] :	[ 712 186 894 367 70 ]
[5  4  3  3  1] :	[ 561 689 74 217 588 ]
[1  5  3  3  1] :	[ 81 322 933 820 862 ]
[2  5  3  3  1] :	[ 633 840 719 426 539 ]
[3  5  3  3  1] :	[ 113 504 851 440 204 ]
[4  5  3  3  1] :	[ 55 419 769 139 705 ]
[5  5  3  3  1] :	[ 494 108 207 663 209 ]
[1  1  4  3  1] :	[ 496 813 435 841 144 ]
[2  1  4  3  1] :	[ 607 78 400 944 945 ]
[3  1  4  3  1] :	[ 326 409 663 224 620 ]
[4  1  4  3  1] :	[ 572 441 586 879 564 ]
[5  1  4  3  1] :	[ 339 54 396 905 909 ]
[1  2  4  3  1] :	[ 179 580 550 465 888 ]
[2  2  4  3  1] :	[ 432 547 547 343 484 ]
[3  2  4  3  1] :	[ 908 311 238 684 586 ]
[4  2  4  3  1] :	[ 966 204 135 297 178 ]
[5  2  4  3  1] :	[ 627 874 781 321 491 ]
[1  3  4  3  1] :	[ 890 960 802 593 403 ]
[2  3  4  3  1] :	[ 397 224 815 22 356 ]
[3  3  4  3  1] :	[ 40 929 780 809 480 ]
[4  3  4  3  1] :	[ 842 177 686 966 14 ]
[5  3  4  3  1] :	[ 332 723 912 288 51 ]
[1  4  4  3  1] :	[ 355 822 271 115 167 ]
[2  4  4  3  1] :	[ 836 931 372 580 453 ]
[3  4  4  3  1] :	[ 98 303 607 948 90 ]
[4  4  4  3  1] :	[ 540 683 162 810 484 ]
[5  4  4  3  1] :	[ 850 675 243 525 801 ]
[1  5  4  3  1] :	[ 122 433 615 572 264 ]
[2  5  4  3  1] :	[ 750 862 34 777 389 ]
[3  5  4  3  1] :	[ 590 633 146 852 851 ]
[4  5  4  3  1] :	[ 266 879 420 653 544 ]
[5  5  4  3  1] :	[ 376 395 306 184 66 ]
[1  1  5  3  1] :	[ 294 128 716 151 973 ]
[2  1  5  3  1] :	[ 439 226 156 120 184 ]
[3  1  5  3  1] :	[ 369 725 433 756 487 ]
[4  1  5  3  1] :	[ 567 327 615 237 241 ]
[5  1  5  3  1] :	[ 918 25 810 500 648 ]
[1  2  5  3  1] :	[ 852 434 256 912 691 ]
[2  2  5  3  1] :	[ 594 824 643 678 125 ]
[3  2  5  3  1] :	[ 18 963 332 46 808 ]
[4  2  5  3  1] :	[ 602 372 874 755 28 ]
[5  2  5  3  1] :	[ 988 898 109 884 263 ]
[1  3  5  3  1] :	[ 796 533 633 482 845 ]
[2  3  5  3  1] :	[ 683 14 895 892 447 ]
[3  3  5  3  1] :	[ 296 61 192 530 92 ]
[4  3  5  3  1] :	[ 302 207 199 888 967 ]
[5  3  5  3  1] :	[ 474 419 351 89 666 ]
[1  4  5  3  1] :	[ 336 888 793 62 24 ]
[2  4  5  3  1] :	[ 908 313 748 694 723 ]
[3  4  5  3  1] :	[ 690 984 116 46 385 ]
[4  4  5  3  1] :	[ 352 812 619 811 495 ]
[5  4  5  3  1] :	[ 721 564 443 489 385 ]
[1  5  5  3  1] :	[ 677 569 123 424 58 ]
[2  5  5  3  1] :	[ 944 694 2 100 552 ]
[3  5  5  3  1] :	[ 212 193 142 450 267 ]
[4  5  5  3  1] :	[ 739 757 214 214 420 ]
[5  5  5  3  1] :	[ 978 790 727 374 553 ]
[1  1  1  4  1] :	[ 662 222 71 642 135 ]
[2  1  1  4  1] :	[ 128 251 262 165 513 ]
[3  1  1  4  1] :	[ 101 166 643 74 108 ]
[4  1  1  4  1] :	[ 785 207 100 558 315 ]
[5  1  1  4  1] :	[ 703 613 367 27 199 ]
[1  2  1  4  1] :	[ 534 23 413 953 345 ]
[2  2  1  4  1] :	[ 705 815 194 489 307 ]
[3  2  1  4  1] :	[ 790 580 396 916 574 ]
[4  2  1  4  1] :	[ 198 847 556 658 608 ]
[5  2  1  4  1] :	[ 135 362 674 923 323 ]
[1  3  1  4  1] :	[ 182 490 153 757 545 ]
[2  3  1  4  1] :	[ 670 95 852 274 221 ]
[3  3  1  4  1] :	[ 850 114 588 851 639 ]
[4  3  1  4  1] :	[ 272 401 821 967 420 ]
[5  3  1  4  1] :	[ 655 801 372 24 972 ]
[1  4  1  4  1] :	[ 83 870 719 593 913 ]
[2  4  1  4  1] :	[ 12 908 553 660 864 ]
[3  4  1  4  1] :	[ 227 346 49 637 125 ]
[4  4  1  4  1] :	[ 813 699 602 945 907 ]
[5  4  1  4  1] :	[ 774 923 104 997 617 ]
[1  5  1  4  1] :	[ 546 163 859 884 758 ]
[2  5  1  4  1] :	[ 901 102 841 202 728 ]
[3  5  1  4  1] :	[ 777 132 85 137 141 ]
[4  5  1  4  1] :	[ 589 97 228 35 371 ]
[5  5  1  4  1] :	[ 71 743 190 983 726 ]
[1  1  2  4  1] :	[ 431 799 556 953 33 ]
[2  1  2  4  1] :	[ 92 97 941 658 254 ]
[3  1  2  4  1] :	[ 272 147 819 8 715 ]
[4  1  2  4  1] :	[ 497 923 315 752 478 ]
[5  1  2  4  1] :	[ 622 199 907 740 996 ]
[1  2  2  4  1] :	[ 407 573 631 185 728 ]
[2  2  2  4  1] :	[ 700 654 762 57 464 ]
[3  2  2  4  1] :	[ 158 823 961 441 732 ]
[4  2  2  4  1] :	[ 500 352 917 649 362 ]
[5  2  2  4  1] :	[ 57 654 409 968 551 ]
[1  3  2  4  1] :	[ 557 913 645 825 460 ]
[2  3  2  4  1] :	[ 16 415 377 441 270 ]
[3  3  2  4  1] :	[ 896 649 875 483 902 ]
[4  3  2  4  1] :	[ 773 747 280 415 350 ]
[5  3  2  4  1] :	[ 555 270 575 173 532 ]
[1  4  2  4  1] :	[ 549 376 165 801 235 ]
[2  4  2  4  1] :	[ 734 553 500 413 727 ]
[3  4  2  4  1] :	[ 264 898 421 870 808 ]
[4  4  2  4  1] :	[ 987 630 439 438 95 ]
[5  4  2  4  1] :	[ 988 15 243 581 413 ]
[1  5  2  4  1] :	[ 619 892 796 748 48 ]
[2  5  2  4  1] :	[ 202 87 410 237 290 ]
[3  5  2  4  1] :	[ 781 44 841 131 772 ]
[4  5  2  4  1] :	[ 465 462 465 522 927 ]
[5  5  2  4  1] :	[ 365 607 78 279 881 ]
[1  1  3  4  1] :	[ 460 905 881 127 113 ]
[2  1  3  4  1] :	[ 248 294 82 802 935 ]
[3  1  3  4  1] :	[ 526 595 599 562 420 ]
[4  1  3  4  1] :	[ 364 172 232 65 460 ]
[5  1  3  4  1] :	[ 118 110 438 595 884 ]
[1  2  3  4  1] :	[ 383 426 875 59 306 ]
[2  2  3  4  1] :	[ 180 439 828 478 321 ]
[3  2  3  4  1] :	[ 64 781 581 839 479 ]
[4  2  3  4  1] :	[ 794 385 699 898 668 ]
[5  2  3  4  1] :	[ 946 3 990 330 582 ]
[1  3  3  4  1] :	[ 323 357 887 364 248 ]
[2  3  3  4  1] :	[ 352 544 617 421 964 ]
[3  3  3  4  1] :	[ 409 122 427 365 527 ]
[4  3  3  4  1] :	[ 510 664 610 46 653 ]
[5  3  3  4  1] :	[ 943 980 275 661 921 ]
[1  4  3  4  1] :	[ 368 561 495 662 178 ]
[2  4  3  4  1] :	[ 302 89 517 196 136 ]
[3  4  3  4  1] :	[ 313 272 16 339 53 ]
[4  4  3  4  1] :	[ 981 641 708 206 214 ]
[5  4  3  4  1] :	[ 94 774 387 487 942 ]
[1  5  3  4  1] :	[ 2 711 507 942 763 ]
[2  5  3  4  1] :	[ 109 473 139 246 220 ]
[3  5  3  4  1] :	[ 91 81 142 117 159 ]
[4  5  3  4  1] :	[ 82 899 721 513 759 ]
[5  5  3  4  1] :	[ 586 44 932 472 894 ]
[1  1  4  4  1] :	[ 95 69 632 643 585 ]
[2  1  4  4  1] :	[ 832 296 197 369 738 ]
[3  1  4  4  1] :	[ 872 577 868 586 297 ]
[4  1  4  4  1] :	[ 714 650 521 468 159 ]
[5  1  4  4  1] :	[ 670 951 360 832 657 ]
[1  2  4  4  1] :	[ 15 723 835 572 306 ]
[2  2  4  4  1] :	[ 937 128 58 327 202 ]
[3  2  4  4  1] :	[ 928 335 723 888 24 ]
[4  2  4  4  1] :	[ 41 684 627 764 97 ]
[5  2  4  4  1] :	[ 15 372 444 828 326 ]
[1  3  4  4  1] :	[ 486 911 179 430 667 ]
[2  3  4  4  1] :	[ 731 58 528 344 926 ]
[3  3  4  4  1] :	[ 588 31 49 384 224 ]
[4  3  4  4  1] :	[ 861 127 265 521 925 ]
[5  3  4  4  1] :	[ 96 376 635 27 867 ]
[1  4  4  4  1] :	[ 280 438 853 69 115 ]
[2  4  4  4  1] :	[ 564 871 675 455 525 ]
[3  4  4  4  1] :	[ 838 223 309 537 424 ]
[4  4  4  4  1] :	[ 934 290 608 887 201 ]
[5  4  4  4  1] :	[ 285 956 59 981 497 ]
