# Generated by GAMUT v1.0.1
# A Game With Uniformly Random Payoffs
# Game Parameter Values:
# Random seed:	1644491375044
# Cmd Line:	-g RandomGame -players 5 -actions 5 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f RG_multi_5_5_6.txt
# Players:	5
# Actions:	5 5 5 5 5
# players:	5
# actions:	[5]
[5  3  3  1  1] :	[ 958 234 474 857 371 ]
[1  4  3  1  1] :	[ 8 214 477 586 509 ]
[2  4  3  1  1] :	[ 615 342 120 181 775 ]
[3  4  3  1  1] :	[ 553 170 358 688 620 ]
[4  4  3  1  1] :	[ 235 107 271 908 320 ]
[5  4  3  1  1] :	[ 475 37 742 335 144 ]
[1  5  3  1  1] :	[ 683 763 55 458 628 ]
[2  5  3  1  1] :	[ 791 46 369 110 110 ]
[3  5  3  1  1] :	[ 323 821 801 749 61 ]
[4  5  3  1  1] :	[ 768 4 141 641 67 ]
[5  5  3  1  1] :	[ 429 198 422 175 215 ]
[1  1  4  1  1] :	[ 726 125 759 337 858 ]
[2  1  4  1  1] :	[ 439 20 807 69 460 ]
[3  1  4  1  1] :	[ 785 75 213 905 216 ]
[4  1  4  1  1] :	[ 881 928 585 245 398 ]
[5  1  4  1  1] :	[ 726 513 730 859 23 ]
[1  2  4  1  1] :	[ 137 666 50 411 639 ]
[2  2  4  1  1] :	[ 678 971 507 923 490 ]
[3  2  4  1  1] :	[ 690 744 904 986 910 ]
[4  2  4  1  1] :	[ 648 987 997 74 192 ]
[5  2  4  1  1] :	[ 168 958 864 67 10 ]
[1  3  4  1  1] :	[ 149 822 835 868 301 ]
[2  3  4  1  1] :	[ 428 199 125 999 391 ]
[3  3  4  1  1] :	[ 871 869 420 89 821 ]
[4  3  4  1  1] :	[ 405 653 70 971 224 ]
[5  3  4  1  1] :	[ 73 270 812 564 933 ]
[1  4  4  1  1] :	[ 133 758 514 675 160 ]
[2  4  4  1  1] :	[ 481 660 216 459 920 ]
[3  4  4  1  1] :	[ 672 831 792 137 831 ]
[4  4  4  1  1] :	[ 120 247 688 456 916 ]
[5  4  4  1  1] :	[ 98 742 359 988 659 ]
[1  5  4  1  1] :	[ 709 979 761 911 804 ]
[2  5  4  1  1] :	[ 578 364 487 543 951 ]
[3  5  4  1  1] :	[ 768 143 871 430 882 ]
[4  5  4  1  1] :	[ 204 313 554 18 596 ]
[5  5  4  1  1] :	[ 256 698 295 975 236 ]
[1  1  5  1  1] :	[ 101 183 156 890 196 ]
[2  1  5  1  1] :	[ 549 514 64 892 325 ]
[3  1  5  1  1] :	[ 306 406 454 117 827 ]
[4  1  5  1  1] :	[ 669 932 871 219 855 ]
[5  1  5  1  1] :	[ 690 24 253 287 407 ]
[1  2  5  1  1] :	[ 362 870 664 97 260 ]
[2  2  5  1  1] :	[ 345 170 101 763 920 ]
[3  2  5  1  1] :	[ 736 722 519 482 653 ]
[4  2  5  1  1] :	[ 136 428 312 797 499 ]
[5  2  5  1  1] :	[ 455 276 891 724 10 ]
[1  3  5  1  1] :	[ 834 393 191 895 145 ]
[2  3  5  1  1] :	[ 761 821 899 104 142 ]
[3  3  5  1  1] :	[ 290 711 638 694 846 ]
[4  3  5  1  1] :	[ 13 691 147 166 274 ]
[5  3  5  1  1] :	[ 362 437 884 967 376 ]
[1  4  5  1  1] :	[ 667 987 701 613 992 ]
[2  4  5  1  1] :	[ 27 2 737 457 208 ]
[3  4  5  1  1] :	[ 322 47 256 760 164 ]
[4  4  5  1  1] :	[ 560 378 645 65 4 ]
[5  4  5  1  1] :	[ 79 564 630 789 183 ]
[1  5  5  1  1] :	[ 452 695 326 793 126 ]
[2  5  5  1  1] :	[ 170 976 576 495 114 ]
[3  5  5  1  1] :	[ 758 420 840 121 480 ]
[4  5  5  1  1] :	[ 956 943 135 296 92 ]
[5  5  5  1  1] :	[ 496 409 856 456 95 ]
[1  1  1  2  1] :	[ 453 63 424 306 439 ]
[2  1  1  2  1] :	[ 191 146 724 733 577 ]
[3  1  1  2  1] :	[ 852 709 931 320 563 ]
[4  1  1  2  1] :	[ 487 12 496 181 582 ]
[5  1  1  2  1] :	[ 3 185 912 176 857 ]
[1  2  1  2  1] :	[ 194 850 785 76 778 ]
[2  2  1  2  1] :	[ 587 848 978 757 678 ]
[3  2  1  2  1] :	[ 199 425 416 877 120 ]
[4  2  1  2  1] :	[ 224 270 73 660 420 ]
[5  2  1  2  1] :	[ 290 9 158 155 453 ]
[1  3  1  2  1] :	[ 982 458 798 548 874 ]
[2  3  1  2  1] :	[ 160 648 39 76 305 ]
[3  3  1  2  1] :	[ 517 353 98 354 212 ]
[4  3  1  2  1] :	[ 454 904 931 10 654 ]
[5  3  1  2  1] :	[ 307 795 945 671 70 ]
[1  4  1  2  1] :	[ 725 914 640 746 513 ]
[2  4  1  2  1] :	[ 363 323 624 78 587 ]
[3  4  1  2  1] :	[ 104 599 773 489 421 ]
[4  4  1  2  1] :	[ 225 330 962 174 664 ]
[5  4  1  2  1] :	[ 512 943 297 797 500 ]
[1  5  1  2  1] :	[ 590 155 249 203 939 ]
[2  5  1  2  1] :	[ 581 697 189 901 443 ]
[3  5  1  2  1] :	[ 416 712 399 350 636 ]
[4  5  1  2  1] :	[ 324 28 725 971 919 ]
[5  5  1  2  1] :	[ 621 763 878 663 740 ]
[1  1  2  2  1] :	[ 964 800 135 188 810 ]
[2  1  2  2  1] :	[ 450 205 317 860 450 ]
[3  1  2  2  1] :	[ 607 69 991 373 919 ]
[4  1  2  2  1] :	[ 417 782 85 650 91 ]
[5  1  2  2  1] :	[ 53 176 470 271 391 ]
[1  2  2  2  1] :	[ 176 173 232 108 189 ]
[2  2  2  2  1] :	[ 817 746 409 586 660 ]
[3  2  2  2  1] :	[ 430 751 368 885 128 ]
[4  2  2  2  1] :	[ 286 890 870 834 4 ]
[5  2  2  2  1] :	[ 662 682 648 707 97 ]
[1  3  2  2  1] :	[ 797 705 202 168 550 ]
[2  3  2  2  1] :	[ 112 189 122 684 400 ]
[3  3  2  2  1] :	[ 158 590 448 166 216 ]
[4  3  2  2  1] :	[ 660 113 130 210 741 ]
[5  3  2  2  1] :	[ 423 31 656 326 466 ]
[1  4  2  2  1] :	[ 437 995 103 690 769 ]
[2  4  2  2  1] :	[ 418 193 285 582 47 ]
[3  4  2  2  1] :	[ 692 975 404 577 115 ]
[4  4  2  2  1] :	[ 324 278 566 745 29 ]
[5  4  2  2  1] :	[ 440 443 453 317 469 ]
[1  5  2  2  1] :	[ 966 952 476 634 290 ]
[2  5  2  2  1] :	[ 91 762 90 33 287 ]
[3  5  2  2  1] :	[ 413 45 721 862 245 ]
[4  5  2  2  1] :	[ 999 796 632 402 707 ]
[5  5  2  2  1] :	[ 892 778 86 532 479 ]
[1  1  3  2  1] :	[ 755 786 489 69 670 ]
[2  1  3  2  1] :	[ 355 359 90 354 478 ]
[3  1  3  2  1] :	[ 930 233 145 541 586 ]
[4  1  3  2  1] :	[ 536 189 629 166 722 ]
[5  1  3  2  1] :	[ 962 392 308 344 558 ]
[1  2  3  2  1] :	[ 849 205 109 230 733 ]
[2  2  3  2  1] :	[ 34 322 614 879 178 ]
[3  2  3  2  1] :	[ 810 30 285 683 790 ]
[4  2  3  2  1] :	[ 276 878 330 140 368 ]
[5  2  3  2  1] :	[ 774 107 199 745 735 ]
[1  3  3  2  1] :	[ 852 770 570 865 305 ]
[2  3  3  2  1] :	[ 245 877 72 852 846 ]
[3  3  3  2  1] :	[ 502 702 791 843 907 ]
[4  3  3  2  1] :	[ 831 39 200 248 98 ]
[5  3  3  2  1] :	[ 805 527 295 637 937 ]
[1  4  3  2  1] :	[ 410 111 646 290 144 ]
[2  4  3  2  1] :	[ 681 301 693 658 97 ]
[3  4  3  2  1] :	[ 310 856 945 218 170 ]
[4  4  3  2  1] :	[ 789 630 215 248 148 ]
[5  4  3  2  1] :	[ 401 771 208 243 902 ]
[1  5  3  2  1] :	[ 272 930 316 352 755 ]
[2  5  3  2  1] :	[ 966 92 571 994 832 ]
[3  5  3  2  1] :	[ 539 349 595 870 243 ]
[4  5  3  2  1] :	[ 67 648 222 778 259 ]
[5  5  3  2  1] :	[ 78 466 997 399 499 ]
[1  1  4  2  1] :	[ 843 211 503 96 549 ]
[2  1  4  2  1] :	[ 814 287 768 529 37 ]
[3  1  4  2  1] :	[ 522 529 326 142 912 ]
[4  1  4  2  1] :	[ 953 19 589 305 281 ]
[5  1  4  2  1] :	[ 25 366 260 636 525 ]
[1  2  4  2  1] :	[ 958 94 710 617 203 ]
[2  2  4  2  1] :	[ 264 168 832 546 601 ]
[3  2  4  2  1] :	[ 976 550 105 250 857 ]
[4  2  4  2  1] :	[ 960 267 342 37 662 ]
[5  2  4  2  1] :	[ 483 371 537 681 322 ]
[1  3  4  2  1] :	[ 930 312 683 829 33 ]
[2  3  4  2  1] :	[ 634 418 735 432 268 ]
[3  3  4  2  1] :	[ 985 40 518 143 328 ]
[4  3  4  2  1] :	[ 114 128 421 493 511 ]
[5  3  4  2  1] :	[ 284 98 573 290 277 ]
[1  4  4  2  1] :	[ 512 906 837 658 455 ]
[2  4  4  2  1] :	[ 104 823 742 869 658 ]
[3  4  4  2  1] :	[ 153 907 494 454 524 ]
[4  4  4  2  1] :	[ 556 196 255 451 893 ]
[5  4  4  2  1] :	[ 124 357 459 784 302 ]
[1  5  4  2  1] :	[ 925 446 803 721 209 ]
[2  5  4  2  1] :	[ 120 296 519 715 786 ]
[3  5  4  2  1] :	[ 655 379 659 704 267 ]
[4  5  4  2  1] :	[ 818 464 697 579 702 ]
[5  5  4  2  1] :	[ 878 688 524 870 303 ]
[1  1  5  2  1] :	[ 352 72 514 267 147 ]
[2  1  5  2  1] :	[ 86 563 591 556 708 ]
[3  1  5  2  1] :	[ 120 666 504 480 721 ]
[4  1  5  2  1] :	[ 464 552 35 985 332 ]
[5  1  5  2  1] :	[ 659 702 43 373 13 ]
[1  2  5  2  1] :	[ 614 988 220 670 902 ]
[2  2  5  2  1] :	[ 492 312 531 442 590 ]
[3  2  5  2  1] :	[ 370 454 148 668 613 ]
[4  2  5  2  1] :	[ 194 214 580 412 175 ]
[5  2  5  2  1] :	[ 873 891 488 33 153 ]
[1  3  5  2  1] :	[ 258 487 282 841 17 ]
[2  3  5  2  1] :	[ 715 434 391 193 125 ]
[3  3  5  2  1] :	[ 368 738 228 147 813 ]
[4  3  5  2  1] :	[ 111 928 846 307 727 ]
[5  3  5  2  1] :	[ 314 923 137 916 270 ]
[1  4  5  2  1] :	[ 542 349 584 188 581 ]
[2  4  5  2  1] :	[ 80 179 33 902 128 ]
[3  4  5  2  1] :	[ 229 642 442 921 304 ]
[4  4  5  2  1] :	[ 369 442 757 790 600 ]
[5  4  5  2  1] :	[ 964 464 157 73 887 ]
[1  5  5  2  1] :	[ 469 513 373 940 554 ]
[2  5  5  2  1] :	[ 117 472 993 480 140 ]
[3  5  5  2  1] :	[ 661 732 35 483 795 ]
[4  5  5  2  1] :	[ 40 27 581 319 925 ]
[5  5  5  2  1] :	[ 162 204 149 562 767 ]
[1  1  1  3  1] :	[ 5 134 86 844 146 ]
[2  1  1  3  1] :	[ 465 104 978 665 109 ]
[3  1  1  3  1] :	[ 505 233 390 69 10 ]
[4  1  1  3  1] :	[ 258 89 28 125 508 ]
[5  1  1  3  1] :	[ 266 733 567 649 449 ]
[1  2  1  3  1] :	[ 284 18 907 96 352 ]
[2  2  1  3  1] :	[ 8 412 244 241 114 ]
[3  2  1  3  1] :	[ 323 885 609 168 840 ]
[4  2  1  3  1] :	[ 604 622 57 42 409 ]
[5  2  1  3  1] :	[ 280 847 860 850 683 ]
[1  3  1  3  1] :	[ 374 416 442 27 137 ]
[2  3  1  3  1] :	[ 318 135 180 355 571 ]
[3  3  1  3  1] :	[ 88 843 261 161 263 ]
[4  3  1  3  1] :	[ 367 302 432 435 502 ]
[5  3  1  3  1] :	[ 715 960 53 558 67 ]
[1  4  1  3  1] :	[ 650 14 646 740 457 ]
[2  4  1  3  1] :	[ 822 971 25 256 780 ]
[3  4  1  3  1] :	[ 403 407 70 854 892 ]
[4  4  1  3  1] :	[ 913 78 583 649 860 ]
[5  4  1  3  1] :	[ 566 936 382 173 270 ]
[1  5  1  3  1] :	[ 363 301 496 337 325 ]
[2  5  1  3  1] :	[ 61 718 507 534 267 ]
[3  5  1  3  1] :	[ 113 955 727 698 292 ]
[4  5  1  3  1] :	[ 645 279 931 317 973 ]
[5  5  1  3  1] :	[ 155 624 814 948 728 ]
[1  1  2  3  1] :	[ 312 732 142 739 220 ]
[2  1  2  3  1] :	[ 382 167 260 248 773 ]
[3  1  2  3  1] :	[ 498 868 976 836 48 ]
[4  1  2  3  1] :	[ 360 282 40 3 222 ]
[5  1  2  3  1] :	[ 899 57 99 805 72 ]
[1  2  2  3  1] :	[ 614 688 578 229 384 ]
[2  2  2  3  1] :	[ 654 113 502 779 485 ]
[3  2  2  3  1] :	[ 471 771 842 582 491 ]
[4  2  2  3  1] :	[ 843 968 189 50 308 ]
[5  2  2  3  1] :	[ 70 175 762 608 961 ]
[1  3  2  3  1] :	[ 241 743 856 104 64 ]
[2  3  2  3  1] :	[ 978 970 623 282 579 ]
[3  3  2  3  1] :	[ 784 450 207 709 881 ]
[4  3  2  3  1] :	[ 715 655 234 29 90 ]
[5  3  2  3  1] :	[ 270 211 269 567 314 ]
[1  4  2  3  1] :	[ 197 917 321 969 965 ]
[2  4  2  3  1] :	[ 928 640 803 616 366 ]
[3  4  2  3  1] :	[ 621 203 301 10 276 ]
[4  4  2  3  1] :	[ 290 683 427 908 4 ]
[5  4  2  3  1] :	[ 73 210 157 799 660 ]
[1  5  2  3  1] :	[ 469 897 682 616 58 ]
[2  5  2  3  1] :	[ 265 121 893 483 427 ]
[3  5  2  3  1] :	[ 669 468 920 377 69 ]
[4  5  2  3  1] :	[ 403 253 939 921 545 ]
[5  5  2  3  1] :	[ 608 382 33 911 426 ]
[1  1  3  3  1] :	[ 521 922 788 707 955 ]
[2  1  3  3  1] :	[ 25 394 707 152 628 ]
[3  1  3  3  1] :	[ 463 22 367 641 510 ]
[4  1  3  3  1] :	[ 700 88 880 615 747 ]
[5  1  3  3  1] :	[ 471 658 506 139 526 ]
[1  2  3  3  1] :	[ 155 386 262 155 178 ]
[2  2  3  3  1] :	[ 436 518 972 667 166 ]
[3  2  3  3  1] :	[ 663 787 532 811 377 ]
[4  2  3  3  1] :	[ 962 177 816 421 439 ]
[5  2  3  3  1] :	[ 381 3 739 51 51 ]
[1  3  3  3  1] :	[ 418 791 934 692 22 ]
[2  3  3  3  1] :	[ 458 229 401 283 851 ]
[3  3  3  3  1] :	[ 986 551 504 481 181 ]
[4  3  3  3  1] :	[ 361 186 298 986 985 ]
[5  3  3  3  1] :	[ 3 279 39 821 65 ]
[1  4  3  3  1] :	[ 389 205 255 946 945 ]
[2  4  3  3  1] :	[ 541 191 626 639 449 ]
[3  4  3  3  1] :	[ 286 843 724 768 997 ]
[4  4  3  3  1] :	[ 616 180 469 203 594 ]
[5  4  3  3  1] :	[ 967 846 392 697 873 ]
[1  5  3  3  1] :	[ 639 139 2 769 298 ]
[2  5  3  3  1] :	[ 879 177 600 696 777 ]
[3  5  3  3  1] :	[ 830 795 938 841 49 ]
[4  5  3  3  1] :	[ 317 584 303 12 49 ]
[5  5  3  3  1] :	[ 481 658 72 777 674 ]
[1  1  4  3  1] :	[ 722 838 581 262 508 ]
[2  1  4  3  1] :	[ 861 51 911 715 258 ]
[3  1  4  3  1] :	[ 404 744 156 211 202 ]
[4  1  4  3  1] :	[ 652 499 595 102 712 ]
[5  1  4  3  1] :	[ 294 124 774 253 356 ]
[1  2  4  3  1] :	[ 318 902 315 254 271 ]
[2  2  4  3  1] :	[ 948 674 796 683 205 ]
[3  2  4  3  1] :	[ 368 163 851 505 644 ]
[4  2  4  3  1] :	[ 530 367 827 578 847 ]
[5  2  4  3  1] :	[ 75 979 172 700 421 ]
[1  3  4  3  1] :	[ 467 598 60 744 625 ]
[2  3  4  3  1] :	[ 431 57 157 139 67 ]
[3  3  4  3  1] :	[ 844 657 66 314 29 ]
[4  3  4  3  1] :	[ 805 584 55 107 795 ]
[5  3  4  3  1] :	[ 780 184 867 50 914 ]
[1  4  4  3  1] :	[ 570 697 531 782 606 ]
[2  4  4  3  1] :	[ 322 773 983 33 591 ]
[3  4  4  3  1] :	[ 325 125 110 518 631 ]
[4  4  4  3  1] :	[ 255 882 963 630 123 ]
[5  4  4  3  1] :	[ 243 998 280 153 723 ]
[1  5  4  3  1] :	[ 235 974 407 474 108 ]
[2  5  4  3  1] :	[ 377 166 675 409 460 ]
[3  5  4  3  1] :	[ 196 716 162 688 196 ]
[4  5  4  3  1] :	[ 832 251 126 413 517 ]
[5  5  4  3  1] :	[ 106 899 911 995 145 ]
[1  1  5  3  1] :	[ 926 528 182 579 988 ]
[2  1  5  3  1] :	[ 112 87 682 271 253 ]
[3  1  5  3  1] :	[ 389 600 249 344 902 ]
[4  1  5  3  1] :	[ 297 366 464 67 307 ]
[5  1  5  3  1] :	[ 314 295 121 530 821 ]
[1  2  5  3  1] :	[ 993 572 438 784 698 ]
[2  2  5  3  1] :	[ 721 712 257 157 450 ]
[3  2  5  3  1] :	[ 494 292 760 230 164 ]
[4  2  5  3  1] :	[ 859 143 323 793 120 ]
[5  2  5  3  1] :	[ 369 436 199 136 664 ]
[1  3  5  3  1] :	[ 677 825 700 583 516 ]
[2  3  5  3  1] :	[ 519 326 475 602 634 ]
[3  3  5  3  1] :	[ 620 151 702 805 190 ]
[4  3  5  3  1] :	[ 643 743 140 942 74 ]
[5  3  5  3  1] :	[ 909 576 157 713 25 ]
[1  4  5  3  1] :	[ 607 979 458 997 629 ]
[2  4  5  3  1] :	[ 51 130 921 703 839 ]
[3  4  5  3  1] :	[ 167 558 628 858 550 ]
[4  4  5  3  1] :	[ 301 822 357 16 396 ]
[5  4  5  3  1] :	[ 664 280 933 151 640 ]
[1  5  5  3  1] :	[ 244 533 115 835 20 ]
[2  5  5  3  1] :	[ 524 688 62 579 519 ]
[3  5  5  3  1] :	[ 469 187 41 118 676 ]
[4  5  5  3  1] :	[ 33 956 919 386 557 ]
[5  5  5  3  1] :	[ 271 236 944 884 914 ]
[1  1  1  4  1] :	[ 770 824 164 462 82 ]
[2  1  1  4  1] :	[ 437 167 476 205 872 ]
[3  1  1  4  1] :	[ 977 186 420 286 152 ]
[4  1  1  4  1] :	[ 908 788 759 216 197 ]
[5  1  1  4  1] :	[ 740 722 454 49 683 ]
[1  2  1  4  1] :	[ 675 512 616 357 848 ]
[2  2  1  4  1] :	[ 458 785 387 562 593 ]
[3  2  1  4  1] :	[ 673 299 562 499 551 ]
[4  2  1  4  1] :	[ 68 299 500 976 139 ]
[5  2  1  4  1] :	[ 156 972 922 728 922 ]
[1  3  1  4  1] :	[ 707 528 131 392 838 ]
[2  3  1  4  1] :	[ 674 719 813 679 966 ]
[3  3  1  4  1] :	[ 281 84 190 883 349 ]
[4  3  1  4  1] :	[ 984 686 745 247 456 ]
[5  3  1  4  1] :	[ 836 934 594 910 955 ]
[1  4  1  4  1] :	[ 237 175 840 96 521 ]
[2  4  1  4  1] :	[ 161 525 463 972 867 ]
[3  4  1  4  1] :	[ 471 233 994 417 331 ]
[4  4  1  4  1] :	[ 942 492 903 436 235 ]
[5  4  1  4  1] :	[ 649 919 756 910 536 ]
[1  5  1  4  1] :	[ 590 46 866 806 577 ]
[2  5  1  4  1] :	[ 176 800 538 885 173 ]
[3  5  1  4  1] :	[ 198 776 669 265 496 ]
[4  5  1  4  1] :	[ 651 652 346 44 64 ]
[5  5  1  4  1] :	[ 246 587 851 774 885 ]
[1  1  2  4  1] :	[ 620 9 405 657 575 ]
[2  1  2  4  1] :	[ 990 311 794 525 75 ]
[3  1  2  4  1] :	[ 479 214 323 485 618 ]
[4  1  2  4  1] :	[ 855 613 931 406 229 ]
[5  1  2  4  1] :	[ 841 692 382 224 401 ]
[1  2  2  4  1] :	[ 474 368 958 694 845 ]
[2  2  2  4  1] :	[ 382 137 739 184 949 ]
[3  2  2  4  1] :	[ 182 169 700 379 170 ]
[4  2  2  4  1] :	[ 886 309 60 428 394 ]
[5  2  2  4  1] :	[ 804 82 502 836 57 ]
[1  3  2  4  1] :	[ 508 107 69 716 437 ]
[2  3  2  4  1] :	[ 540 675 220 615 48 ]
[3  3  2  4  1] :	[ 700 721 693 551 997 ]
[4  3  2  4  1] :	[ 949 421 192 533 885 ]
[5  3  2  4  1] :	[ 976 174 686 593 368 ]
[1  4  2  4  1] :	[ 454 554 487 346 943 ]
[2  4  2  4  1] :	[ 569 812 533 2 249 ]
[3  4  2  4  1] :	[ 168 551 194 753 400 ]
[4  4  2  4  1] :	[ 776 448 23 351 962 ]
[5  4  2  4  1] :	[ 992 664 503 390 731 ]
[1  5  2  4  1] :	[ 430 750 400 955 76 ]
[2  5  2  4  1] :	[ 190 99 666 640 40 ]
[3  5  2  4  1] :	[ 834 99 673 546 512 ]
[4  5  2  4  1] :	[ 431 787 990 179 91 ]
[5  5  2  4  1] :	[ 921 749 376 489 124 ]
[1  1  3  4  1] :	[ 653 644 531 283 808 ]
[2  1  3  4  1] :	[ 219 705 126 394 390 ]
[3  1  3  4  1] :	[ 155 76 915 239 654 ]
[4  1  3  4  1] :	[ 974 849 426 59 490 ]
[5  1  3  4  1] :	[ 586 536 380 64 130 ]
[1  2  3  4  1] :	[ 5 367 562 56 29 ]
[2  2  3  4  1] :	[ 105 448 814 967 927 ]
[3  2  3  4  1] :	[ 135 593 659 648 389 ]
[4  2  3  4  1] :	[ 582 768 949 96 701 ]
[5  2  3  4  1] :	[ 731 555 415 519 152 ]
[1  3  3  4  1] :	[ 688 420 371 484 186 ]
[2  3  3  4  1] :	[ 544 436 705 567 806 ]
[3  3  3  4  1] :	[ 848 234 281 594 756 ]
[4  3  3  4  1] :	[ 749 367 949 599 708 ]
[5  3  3  4  1] :	[ 739 731 791 314 356 ]
[1  4  3  4  1] :	[ 711 410 391 630 664 ]
[2  4  3  4  1] :	[ 468 138 490 761 823 ]
[3  4  3  4  1] :	[ 996 685 156 826 950 ]
[4  4  3  4  1] :	[ 65 434 338 413 762 ]
[5  4  3  4  1] :	[ 754 855 475 448 868 ]
[1  5  3  4  1] :	[ 86 710 67 898 481 ]
[2  5  3  4  1] :	[ 904 774 691 897 67 ]
[3  5  3  4  1] :	[ 99 820 774 804 716 ]
[4  5  3  4  1] :	[ 801 975 707 600 903 ]
[5  5  3  4  1] :	[ 689 669 734 20 604 ]
[1  1  4  4  1] :	[ 199 9 390 915 612 ]
[2  1  4  4  1] :	[ 415 656 580 707 152 ]
[3  1  4  4  1] :	[ 617 634 898 784 268 ]
[4  1  4  4  1] :	[ 324 63 210 191 271 ]
[5  1  4  4  1] :	[ 312 725 148 849 719 ]
[1  2  4  4  1] :	[ 188 735 544 557 877 ]
[2  2  4  4  1] :	[ 334 32 977 395 162 ]
[3  2  4  4  1] :	[ 384 186 645 162 876 ]
[4  2  4  4  1] :	[ 45 705 589 530 765 ]
[5  2  4  4  1] :	[ 200 662 724 795 579 ]
[1  3  4  4  1] :	[ 338 888 256 596 318 ]
[2  3  4  4  1] :	[ 577 333 123 662 945 ]
[3  3  4  4  1] :	[ 830 391 992 3 680 ]
[4  3  4  4  1] :	[ 669 115 825 600 381 ]
[5  3  4  4  1] :	[ 32 290 220 653 728 ]
[1  4  4  4  1] :	[ 788 972 358 860 811 ]
[2  4  4  4  1] :	[ 716 762 394 253 613 ]
[3  4  4  4  1] :	[ 984 578 779 21 644 ]
[4  4  4  4  1] :	[ 127 641 240 193 357 ]
[5  4  4  4  1] :	[ 833 818 654 106 636 ]
