# Generated by GAMUT v1.0.1
# A Game With Uniformly Random Payoffs
# Game Parameter Values:
# Random seed:	1652188564585
# Cmd Line:	-g RandomGame -players 3 -actions 10 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f RG_multi_3_10_5.txt
# Players:	3
# Actions:	10 10 10
# players:	3
# actions:	[10]
[1  9  2] :	[ 476 445 657 ]
[2  9  2] :	[ 610 705 833 ]
[3  9  2] :	[ 82 14 327 ]
[4  9  2] :	[ 38 982 606 ]
[5  9  2] :	[ 534 198 455 ]
[6  9  2] :	[ 413 460 13 ]
[7  9  2] :	[ 206 977 337 ]
[8  9  2] :	[ 120 645 926 ]
[9  9  2] :	[ 35 65 71 ]
[10  9  2] :	[ 989 227 392 ]
[1  10  2] :	[ 392 440 753 ]
[2  10  2] :	[ 258 644 431 ]
[3  10  2] :	[ 282 337 21 ]
[4  10  2] :	[ 114 44 510 ]
[5  10  2] :	[ 271 756 209 ]
[6  10  2] :	[ 977 79 269 ]
[7  10  2] :	[ 495 994 502 ]
[8  10  2] :	[ 719 719 370 ]
[9  10  2] :	[ 591 420 275 ]
[10  10  2] :	[ 260 113 122 ]
[1  1  3] :	[ 15 522 664 ]
[2  1  3] :	[ 712 582 116 ]
[3  1  3] :	[ 528 543 17 ]
[4  1  3] :	[ 572 378 214 ]
[5  1  3] :	[ 386 588 231 ]
[6  1  3] :	[ 150 242 160 ]
[7  1  3] :	[ 179 842 973 ]
[8  1  3] :	[ 496 4 965 ]
[9  1  3] :	[ 467 155 231 ]
[10  1  3] :	[ 876 78 445 ]
[1  2  3] :	[ 71 204 576 ]
[2  2  3] :	[ 182 434 324 ]
[3  2  3] :	[ 611 292 473 ]
[4  2  3] :	[ 529 242 603 ]
[5  2  3] :	[ 59 608 256 ]
[6  2  3] :	[ 389 274 361 ]
[7  2  3] :	[ 316 899 217 ]
[8  2  3] :	[ 328 457 136 ]
[9  2  3] :	[ 404 585 103 ]
[10  2  3] :	[ 610 610 73 ]
[1  3  3] :	[ 559 671 246 ]
[2  3  3] :	[ 279 881 273 ]
[3  3  3] :	[ 282 529 135 ]
[4  3  3] :	[ 724 281 324 ]
[5  3  3] :	[ 338 28 308 ]
[6  3  3] :	[ 374 750 953 ]
[7  3  3] :	[ 386 14 808 ]
[8  3  3] :	[ 815 654 684 ]
[9  3  3] :	[ 697 301 610 ]
[10  3  3] :	[ 15 444 344 ]
[1  4  3] :	[ 638 860 471 ]
[2  4  3] :	[ 181 507 307 ]
[3  4  3] :	[ 742 257 722 ]
[4  4  3] :	[ 292 992 539 ]
[5  4  3] :	[ 366 952 41 ]
[6  4  3] :	[ 168 579 264 ]
[7  4  3] :	[ 861 93 919 ]
[8  4  3] :	[ 819 904 490 ]
[9  4  3] :	[ 641 835 155 ]
[10  4  3] :	[ 306 350 610 ]
[1  5  3] :	[ 529 247 595 ]
[2  5  3] :	[ 675 537 879 ]
[3  5  3] :	[ 698 826 560 ]
[4  5  3] :	[ 274 527 107 ]
[5  5  3] :	[ 706 836 981 ]
[6  5  3] :	[ 504 985 497 ]
[7  5  3] :	[ 668 839 440 ]
[8  5  3] :	[ 480 623 872 ]
[9  5  3] :	[ 966 215 961 ]
[10  5  3] :	[ 118 768 790 ]
[1  6  3] :	[ 16 257 792 ]
[2  6  3] :	[ 551 889 300 ]
[3  6  3] :	[ 38 40 298 ]
[4  6  3] :	[ 876 311 515 ]
[5  6  3] :	[ 289 81 887 ]
[6  6  3] :	[ 712 686 372 ]
[7  6  3] :	[ 513 332 95 ]
[8  6  3] :	[ 859 402 988 ]
[9  6  3] :	[ 936 198 143 ]
[10  6  3] :	[ 987 223 986 ]
[1  7  3] :	[ 977 377 767 ]
[2  7  3] :	[ 221 496 140 ]
[3  7  3] :	[ 59 881 639 ]
[4  7  3] :	[ 281 335 163 ]
[5  7  3] :	[ 784 846 244 ]
[6  7  3] :	[ 252 871 541 ]
[7  7  3] :	[ 75 728 724 ]
[8  7  3] :	[ 763 731 919 ]
[9  7  3] :	[ 187 280 516 ]
[10  7  3] :	[ 542 236 759 ]
[1  8  3] :	[ 304 959 990 ]
[2  8  3] :	[ 576 877 264 ]
[3  8  3] :	[ 401 106 29 ]
[4  8  3] :	[ 184 479 776 ]
[5  8  3] :	[ 545 483 72 ]
[6  8  3] :	[ 679 333 168 ]
[7  8  3] :	[ 620 504 748 ]
[8  8  3] :	[ 256 775 839 ]
[9  8  3] :	[ 680 335 464 ]
[10  8  3] :	[ 655 29 415 ]
[1  9  3] :	[ 814 933 40 ]
[2  9  3] :	[ 819 308 931 ]
[3  9  3] :	[ 331 991 698 ]
[4  9  3] :	[ 565 614 111 ]
[5  9  3] :	[ 498 718 785 ]
[6  9  3] :	[ 387 308 93 ]
[7  9  3] :	[ 522 712 866 ]
[8  9  3] :	[ 363 539 137 ]
[9  9  3] :	[ 433 5 407 ]
[10  9  3] :	[ 287 92 133 ]
[1  10  3] :	[ 189 388 576 ]
[2  10  3] :	[ 108 169 67 ]
[3  10  3] :	[ 493 430 674 ]
[4  10  3] :	[ 462 183 708 ]
[5  10  3] :	[ 276 466 25 ]
[6  10  3] :	[ 41 694 102 ]
[7  10  3] :	[ 662 207 371 ]
[8  10  3] :	[ 174 505 493 ]
[9  10  3] :	[ 981 273 877 ]
[10  10  3] :	[ 780 121 202 ]
[1  1  4] :	[ 326 800 35 ]
[2  1  4] :	[ 637 967 78 ]
[3  1  4] :	[ 525 616 187 ]
[4  1  4] :	[ 155 114 47 ]
[5  1  4] :	[ 680 121 126 ]
[6  1  4] :	[ 959 608 379 ]
[7  1  4] :	[ 599 699 572 ]
[8  1  4] :	[ 804 847 581 ]
[9  1  4] :	[ 245 159 40 ]
[10  1  4] :	[ 778 750 700 ]
[1  2  4] :	[ 401 393 277 ]
[2  2  4] :	[ 394 476 733 ]
[3  2  4] :	[ 42 81 478 ]
[4  2  4] :	[ 749 386 187 ]
[5  2  4] :	[ 864 531 726 ]
[6  2  4] :	[ 334 181 477 ]
[7  2  4] :	[ 98 288 685 ]
[8  2  4] :	[ 512 235 199 ]
[9  2  4] :	[ 397 270 500 ]
[10  2  4] :	[ 46 80 700 ]
[1  3  4] :	[ 462 497 77 ]
[2  3  4] :	[ 948 620 154 ]
[3  3  4] :	[ 75 690 579 ]
[4  3  4] :	[ 292 629 313 ]
[5  3  4] :	[ 960 757 746 ]
[6  3  4] :	[ 473 492 639 ]
[7  3  4] :	[ 870 593 980 ]
[8  3  4] :	[ 708 400 808 ]
[9  3  4] :	[ 351 363 260 ]
[10  3  4] :	[ 711 536 33 ]
[1  4  4] :	[ 91 9 738 ]
[2  4  4] :	[ 534 364 866 ]
[3  4  4] :	[ 549 901 79 ]
[4  4  4] :	[ 259 443 572 ]
[5  4  4] :	[ 749 172 420 ]
[6  4  4] :	[ 652 39 813 ]
[7  4  4] :	[ 958 143 785 ]
[8  4  4] :	[ 330 960 679 ]
[9  4  4] :	[ 117 706 107 ]
[10  4  4] :	[ 297 39 585 ]
[1  5  4] :	[ 866 226 163 ]
[2  5  4] :	[ 826 424 493 ]
[3  5  4] :	[ 234 445 988 ]
[4  5  4] :	[ 386 714 467 ]
[5  5  4] :	[ 203 465 974 ]
[6  5  4] :	[ 905 941 866 ]
[7  5  4] :	[ 572 722 347 ]
[8  5  4] :	[ 83 689 171 ]
[9  5  4] :	[ 796 310 46 ]
[10  5  4] :	[ 343 419 651 ]
[1  6  4] :	[ 514 111 895 ]
[2  6  4] :	[ 235 207 905 ]
[3  6  4] :	[ 535 305 54 ]
[4  6  4] :	[ 920 48 878 ]
[5  6  4] :	[ 717 417 994 ]
[6  6  4] :	[ 447 247 760 ]
[7  6  4] :	[ 635 505 80 ]
[8  6  4] :	[ 719 794 383 ]
[9  6  4] :	[ 770 326 380 ]
[10  6  4] :	[ 990 395 297 ]
[1  7  4] :	[ 420 599 712 ]
[2  7  4] :	[ 614 819 701 ]
[3  7  4] :	[ 929 363 560 ]
[4  7  4] :	[ 337 461 353 ]
[5  7  4] :	[ 735 5 119 ]
[6  7  4] :	[ 328 633 418 ]
[7  7  4] :	[ 10 850 65 ]
[8  7  4] :	[ 941 801 17 ]
[9  7  4] :	[ 278 462 146 ]
[10  7  4] :	[ 239 70 859 ]
[1  8  4] :	[ 781 252 199 ]
[2  8  4] :	[ 957 225 358 ]
[3  8  4] :	[ 766 75 59 ]
[4  8  4] :	[ 664 12 828 ]
[5  8  4] :	[ 492 764 909 ]
[6  8  4] :	[ 845 288 831 ]
[7  8  4] :	[ 980 455 145 ]
[8  8  4] :	[ 608 24 212 ]
[9  8  4] :	[ 320 136 797 ]
[10  8  4] :	[ 298 620 357 ]
[1  9  4] :	[ 277 519 892 ]
[2  9  4] :	[ 922 793 560 ]
[3  9  4] :	[ 777 617 193 ]
[4  9  4] :	[ 646 814 848 ]
[5  9  4] :	[ 229 570 965 ]
[6  9  4] :	[ 528 488 267 ]
[7  9  4] :	[ 209 513 556 ]
[8  9  4] :	[ 806 170 481 ]
[9  9  4] :	[ 545 677 671 ]
[10  9  4] :	[ 757 793 732 ]
[1  10  4] :	[ 684 139 297 ]
[2  10  4] :	[ 3 397 215 ]
[3  10  4] :	[ 422 879 37 ]
[4  10  4] :	[ 2 534 822 ]
[5  10  4] :	[ 633 14 429 ]
[6  10  4] :	[ 845 113 4 ]
[7  10  4] :	[ 914 521 24 ]
[8  10  4] :	[ 709 404 136 ]
[9  10  4] :	[ 677 886 184 ]
[10  10  4] :	[ 923 689 830 ]
[1  1  5] :	[ 834 33 776 ]
[2  1  5] :	[ 320 389 989 ]
[3  1  5] :	[ 106 653 982 ]
[4  1  5] :	[ 900 695 34 ]
[5  1  5] :	[ 90 653 144 ]
[6  1  5] :	[ 51 8 609 ]
[7  1  5] :	[ 453 429 852 ]
[8  1  5] :	[ 82 817 546 ]
[9  1  5] :	[ 207 26 29 ]
[10  1  5] :	[ 406 529 911 ]
[1  2  5] :	[ 602 929 533 ]
[2  2  5] :	[ 704 782 420 ]
[3  2  5] :	[ 116 268 384 ]
[4  2  5] :	[ 44 783 236 ]
[5  2  5] :	[ 771 972 182 ]
[6  2  5] :	[ 615 387 618 ]
[7  2  5] :	[ 94 928 928 ]
[8  2  5] :	[ 52 153 734 ]
[9  2  5] :	[ 649 241 648 ]
[10  2  5] :	[ 720 297 244 ]
[1  3  5] :	[ 977 387 882 ]
[2  3  5] :	[ 858 732 543 ]
[3  3  5] :	[ 793 514 921 ]
[4  3  5] :	[ 457 811 398 ]
[5  3  5] :	[ 536 511 188 ]
[6  3  5] :	[ 887 539 634 ]
[7  3  5] :	[ 294 380 347 ]
[8  3  5] :	[ 659 280 522 ]
[9  3  5] :	[ 63 919 844 ]
[10  3  5] :	[ 639 28 123 ]
[1  4  5] :	[ 458 918 754 ]
[2  4  5] :	[ 528 348 509 ]
[3  4  5] :	[ 925 950 109 ]
[4  4  5] :	[ 238 964 968 ]
[5  4  5] :	[ 91 95 596 ]
[6  4  5] :	[ 970 585 984 ]
[7  4  5] :	[ 948 368 405 ]
[8  4  5] :	[ 483 14 388 ]
[9  4  5] :	[ 681 529 677 ]
[10  4  5] :	[ 323 529 12 ]
[1  5  5] :	[ 128 43 833 ]
[2  5  5] :	[ 218 182 851 ]
[3  5  5] :	[ 507 967 934 ]
[4  5  5] :	[ 493 494 54 ]
[5  5  5] :	[ 204 222 217 ]
[6  5  5] :	[ 308 449 361 ]
[7  5  5] :	[ 388 184 151 ]
[8  5  5] :	[ 730 847 290 ]
[9  5  5] :	[ 227 613 612 ]
[10  5  5] :	[ 687 650 716 ]
[1  6  5] :	[ 415 100 323 ]
[2  6  5] :	[ 695 782 400 ]
[3  6  5] :	[ 205 366 160 ]
[4  6  5] :	[ 869 840 710 ]
[5  6  5] :	[ 681 765 731 ]
[6  6  5] :	[ 112 879 669 ]
[7  6  5] :	[ 451 53 126 ]
[8  6  5] :	[ 943 983 674 ]
[9  6  5] :	[ 553 361 556 ]
[10  6  5] :	[ 179 997 676 ]
[1  7  5] :	[ 154 47 836 ]
[2  7  5] :	[ 406 949 443 ]
[3  7  5] :	[ 644 639 154 ]
[4  7  5] :	[ 973 245 6 ]
[5  7  5] :	[ 155 173 127 ]
[6  7  5] :	[ 273 351 724 ]
[7  7  5] :	[ 128 189 821 ]
[8  7  5] :	[ 405 999 331 ]
[9  7  5] :	[ 777 216 743 ]
[10  7  5] :	[ 686 814 962 ]
[1  8  5] :	[ 578 626 86 ]
[2  8  5] :	[ 780 36 740 ]
[3  8  5] :	[ 914 801 932 ]
[4  8  5] :	[ 730 771 125 ]
[5  8  5] :	[ 939 185 251 ]
[6  8  5] :	[ 797 19 597 ]
[7  8  5] :	[ 417 302 282 ]
[8  8  5] :	[ 424 873 394 ]
[9  8  5] :	[ 694 354 3 ]
[10  8  5] :	[ 717 638 163 ]
[1  9  5] :	[ 102 805 549 ]
[2  9  5] :	[ 757 527 490 ]
[3  9  5] :	[ 700 13 565 ]
[4  9  5] :	[ 676 776 37 ]
[5  9  5] :	[ 479 723 5 ]
[6  9  5] :	[ 330 38 397 ]
[7  9  5] :	[ 524 129 914 ]
[8  9  5] :	[ 460 93 900 ]
[9  9  5] :	[ 512 483 452 ]
[10  9  5] :	[ 532 164 407 ]
[1  10  5] :	[ 442 332 118 ]
[2  10  5] :	[ 700 430 266 ]
[3  10  5] :	[ 448 698 749 ]
[4  10  5] :	[ 279 799 868 ]
[5  10  5] :	[ 609 691 900 ]
[6  10  5] :	[ 273 391 842 ]
[7  10  5] :	[ 887 503 302 ]
[8  10  5] :	[ 156 789 652 ]
[9  10  5] :	[ 155 775 972 ]
[10  10  5] :	[ 746 389 724 ]
[1  1  6] :	[ 946 170 561 ]
[2  1  6] :	[ 357 704 227 ]
[3  1  6] :	[ 205 466 670 ]
[4  1  6] :	[ 968 366 33 ]
[5  1  6] :	[ 430 814 119 ]
[6  1  6] :	[ 46 629 290 ]
[7  1  6] :	[ 80 204 811 ]
[8  1  6] :	[ 413 254 612 ]
[9  1  6] :	[ 538 883 566 ]
[10  1  6] :	[ 764 801 236 ]
[1  2  6] :	[ 59 202 609 ]
[2  2  6] :	[ 565 77 255 ]
[3  2  6] :	[ 648 232 695 ]
[4  2  6] :	[ 169 70 243 ]
[5  2  6] :	[ 291 751 804 ]
[6  2  6] :	[ 592 433 374 ]
[7  2  6] :	[ 254 949 186 ]
[8  2  6] :	[ 840 890 508 ]
[9  2  6] :	[ 529 101 36 ]
[10  2  6] :	[ 682 839 305 ]
[1  3  6] :	[ 106 611 274 ]
[2  3  6] :	[ 974 634 108 ]
[3  3  6] :	[ 475 380 739 ]
[4  3  6] :	[ 768 191 332 ]
[5  3  6] :	[ 42 436 350 ]
[6  3  6] :	[ 686 660 158 ]
[7  3  6] :	[ 564 815 623 ]
[8  3  6] :	[ 991 305 216 ]
[9  3  6] :	[ 945 807 779 ]
[10  3  6] :	[ 150 621 310 ]
[1  4  6] :	[ 62 976 37 ]
[2  4  6] :	[ 4 172 366 ]
[3  4  6] :	[ 618 803 611 ]
[4  4  6] :	[ 152 66 276 ]
[5  4  6] :	[ 334 936 202 ]
[6  4  6] :	[ 276 246 911 ]
[7  4  6] :	[ 245 852 102 ]
[8  4  6] :	[ 584 369 873 ]
[9  4  6] :	[ 112 202 470 ]
[10  4  6] :	[ 782 667 730 ]
[1  5  6] :	[ 427 232 312 ]
[2  5  6] :	[ 169 532 146 ]
[3  5  6] :	[ 530 839 421 ]
[4  5  6] :	[ 913 941 42 ]
[5  5  6] :	[ 571 20 244 ]
[6  5  6] :	[ 129 347 392 ]
[7  5  6] :	[ 595 614 682 ]
[8  5  6] :	[ 139 156 410 ]
[9  5  6] :	[ 677 175 211 ]
[10  5  6] :	[ 675 805 412 ]
[1  6  6] :	[ 615 14 967 ]
[2  6  6] :	[ 830 313 4 ]
[3  6  6] :	[ 300 737 338 ]
[4  6  6] :	[ 71 560 996 ]
[5  6  6] :	[ 992 798 848 ]
[6  6  6] :	[ 774 899 612 ]
[7  6  6] :	[ 664 659 207 ]
[8  6  6] :	[ 642 580 610 ]
[9  6  6] :	[ 547 248 307 ]
[10  6  6] :	[ 249 232 378 ]
[1  7  6] :	[ 565 496 815 ]
[2  7  6] :	[ 390 965 367 ]
[3  7  6] :	[ 348 501 66 ]
[4  7  6] :	[ 70 610 277 ]
[5  7  6] :	[ 856 178 86 ]
[6  7  6] :	[ 932 200 751 ]
[7  7  6] :	[ 767 278 187 ]
[8  7  6] :	[ 785 629 292 ]
[9  7  6] :	[ 899 227 253 ]
[10  7  6] :	[ 221 864 129 ]
[1  8  6] :	[ 183 23 312 ]
[2  8  6] :	[ 212 481 726 ]
[3  8  6] :	[ 442 208 422 ]
[4  8  6] :	[ 997 55 901 ]
[5  8  6] :	[ 455 789 326 ]
[6  8  6] :	[ 683 313 449 ]
[7  8  6] :	[ 936 795 686 ]
[8  8  6] :	[ 97 505 155 ]
[9  8  6] :	[ 925 359 67 ]
[10  8  6] :	[ 820 94 823 ]
[1  9  6] :	[ 317 675 43 ]
[2  9  6] :	[ 652 491 924 ]
[3  9  6] :	[ 355 880 45 ]
[4  9  6] :	[ 280 671 819 ]
[5  9  6] :	[ 736 571 394 ]
[6  9  6] :	[ 876 334 613 ]
[7  9  6] :	[ 756 827 925 ]
[8  9  6] :	[ 809 990 255 ]
[9  9  6] :	[ 720 920 719 ]
[10  9  6] :	[ 428 339 836 ]
[1  10  6] :	[ 682 369 770 ]
[2  10  6] :	[ 986 616 240 ]
[3  10  6] :	[ 596 247 461 ]
[4  10  6] :	[ 465 633 793 ]
[5  10  6] :	[ 23 197 809 ]
[6  10  6] :	[ 381 928 825 ]
[7  10  6] :	[ 982 974 963 ]
[8  10  6] :	[ 251 396 444 ]
[9  10  6] :	[ 894 544 655 ]
[10  10  6] :	[ 339 473 418 ]
[1  1  7] :	[ 419 333 610 ]
[2  1  7] :	[ 696 486 46 ]
[3  1  7] :	[ 627 551 605 ]
[4  1  7] :	[ 351 111 860 ]
[5  1  7] :	[ 109 202 111 ]
[6  1  7] :	[ 436 443 211 ]
[7  1  7] :	[ 353 260 757 ]
[8  1  7] :	[ 955 673 94 ]
[9  1  7] :	[ 993 30 120 ]
[10  1  7] :	[ 997 315 367 ]
[1  2  7] :	[ 29 377 315 ]
[2  2  7] :	[ 232 894 112 ]
[3  2  7] :	[ 151 630 70 ]
[4  2  7] :	[ 247 653 525 ]
[5  2  7] :	[ 158 472 503 ]
[6  2  7] :	[ 425 434 336 ]
[7  2  7] :	[ 767 392 829 ]
[8  2  7] :	[ 723 428 457 ]
[9  2  7] :	[ 787 645 74 ]
[10  2  7] :	[ 765 781 776 ]
[1  3  7] :	[ 588 499 395 ]
[2  3  7] :	[ 522 462 807 ]
[3  3  7] :	[ 668 596 400 ]
[4  3  7] :	[ 460 810 245 ]
[5  3  7] :	[ 957 981 505 ]
[6  3  7] :	[ 254 305 306 ]
[7  3  7] :	[ 765 858 611 ]
[8  3  7] :	[ 831 696 494 ]
[9  3  7] :	[ 187 871 593 ]
[10  3  7] :	[ 97 263 144 ]
[1  4  7] :	[ 504 311 210 ]
[2  4  7] :	[ 862 776 539 ]
[3  4  7] :	[ 80 438 124 ]
[4  4  7] :	[ 251 585 603 ]
[5  4  7] :	[ 428 319 1000 ]
[6  4  7] :	[ 921 852 458 ]
[7  4  7] :	[ 47 336 815 ]
[8  4  7] :	[ 47 489 380 ]
[9  4  7] :	[ 46 671 51 ]
[10  4  7] :	[ 106 241 773 ]
[1  5  7] :	[ 253 650 818 ]
[2  5  7] :	[ 684 970 549 ]
[3  5  7] :	[ 868 123 791 ]
[4  5  7] :	[ 606 702 1000 ]
[5  5  7] :	[ 797 129 320 ]
[6  5  7] :	[ 960 948 840 ]
[7  5  7] :	[ 711 659 138 ]
[8  5  7] :	[ 614 146 197 ]
[9  5  7] :	[ 847 460 532 ]
