# Generated by GAMUT v1.0.1
# A Game With Normal Covariant Random Payoffs
# Game Parameter Values:
# Random seed:	1652359364172
# Cmd Line:	-g CovariantGame -r -0.2 -players 3 -actions 5 -normalize -min_payoff 0.01 -max_payoff 1 -int_payoffs -int_mult 100 -f CG_multi_3_5_7.txt
# Players:	3
# Actions:	5 5 5
# players:	3
# actions:	[5]
# r:	-0.2
[4  5  4] :	[ 67 51 79 ]
[5  5  4] :	[ 32 75 56 ]
[1  1  5] :	[ 62 66 27 ]
[2  1  5] :	[ 54 54 60 ]
[3  1  5] :	[ 52 41 63 ]
[4  1  5] :	[ 95 17 49 ]
[5  1  5] :	[ 45 36 49 ]
[1  2  5] :	[ 68 43 32 ]
[2  2  5] :	[ 9 56 38 ]
[3  2  5] :	[ 34 56 58 ]
[4  2  5] :	[ 63 31 36 ]
[5  2  5] :	[ 48 50 60 ]
[1  3  5] :	[ 22 34 74 ]
[2  3  5] :	[ 40 37 82 ]
[3  3  5] :	[ 44 57 23 ]
[4  3  5] :	[ 41 41 77 ]
[5  3  5] :	[ 64 19 57 ]
[1  4  5] :	[ 25 38 66 ]
[2  4  5] :	[ 65 60 34 ]
[3  4  5] :	[ 79 26 60 ]
[4  4  5] :	[ 69 61 31 ]
[5  4  5] :	[ 25 16 82 ]
[1  5  5] :	[ 53 23 34 ]
[2  5  5] :	[ 62 49 51 ]
[3  5  5] :	[ 58 40 31 ]
[4  5  5] :	[ 65 24 35 ]
[5  5  5] :	[ 12 62 19 ]
