# Generated by GAMUT v1.0.1
# A Game With Uniformly Random Payoffs
# Game Parameter Values:
# Random seed:	1652188552396
# Cmd Line:	-g RandomGame -players 3 -actions 10 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f RG_multi_3_10_1.txt
# Players:	3
# Actions:	10 10 10
# players:	3
# actions:	[10]
[3  6  1] :	[ 941 338 639 ]
[4  6  1] :	[ 42 795 301 ]
[5  6  1] :	[ 163 407 85 ]
[6  6  1] :	[ 889 535 365 ]
[7  6  1] :	[ 458 709 556 ]
[8  6  1] :	[ 60 994 583 ]
[9  6  1] :	[ 446 715 242 ]
[10  6  1] :	[ 600 338 363 ]
[1  7  1] :	[ 433 88 828 ]
[2  7  1] :	[ 642 892 728 ]
[3  7  1] :	[ 28 548 441 ]
[4  7  1] :	[ 580 388 193 ]
[5  7  1] :	[ 750 874 206 ]
[6  7  1] :	[ 846 942 37 ]
[7  7  1] :	[ 128 817 462 ]
[8  7  1] :	[ 585 146 2 ]
[9  7  1] :	[ 154 186 558 ]
[10  7  1] :	[ 257 728 390 ]
[1  8  1] :	[ 127 111 339 ]
[2  8  1] :	[ 314 168 689 ]
[3  8  1] :	[ 750 792 656 ]
[4  8  1] :	[ 187 686 343 ]
[5  8  1] :	[ 506 613 298 ]
[6  8  1] :	[ 620 59 65 ]
[7  8  1] :	[ 339 900 479 ]
[8  8  1] :	[ 245 537 543 ]
[9  8  1] :	[ 186 531 887 ]
[10  8  1] :	[ 304 690 418 ]
[1  9  1] :	[ 50 827 173 ]
[2  9  1] :	[ 809 822 661 ]
[3  9  1] :	[ 948 241 686 ]
[4  9  1] :	[ 635 519 773 ]
[5  9  1] :	[ 770 518 261 ]
[6  9  1] :	[ 30 177 448 ]
[7  9  1] :	[ 912 525 516 ]
[8  9  1] :	[ 754 941 249 ]
[9  9  1] :	[ 650 424 563 ]
[10  9  1] :	[ 208 125 670 ]
[1  10  1] :	[ 649 482 482 ]
[2  10  1] :	[ 749 993 197 ]
[3  10  1] :	[ 675 437 487 ]
[4  10  1] :	[ 680 112 316 ]
[5  10  1] :	[ 510 26 401 ]
[6  10  1] :	[ 385 478 181 ]
[7  10  1] :	[ 772 276 847 ]
[8  10  1] :	[ 700 276 785 ]
[9  10  1] :	[ 39 280 251 ]
[10  10  1] :	[ 295 680 260 ]
[1  1  2] :	[ 326 93 288 ]
[2  1  2] :	[ 320 129 580 ]
[3  1  2] :	[ 3 726 201 ]
[4  1  2] :	[ 828 291 594 ]
[5  1  2] :	[ 138 980 571 ]
[6  1  2] :	[ 820 795 548 ]
[7  1  2] :	[ 580 524 550 ]
[8  1  2] :	[ 742 910 57 ]
[9  1  2] :	[ 944 587 568 ]
[10  1  2] :	[ 908 762 729 ]
[1  2  2] :	[ 584 131 502 ]
[2  2  2] :	[ 519 674 212 ]
[3  2  2] :	[ 484 170 710 ]
[4  2  2] :	[ 685 304 527 ]
[5  2  2] :	[ 283 165 187 ]
[6  2  2] :	[ 263 951 867 ]
[7  2  2] :	[ 830 125 880 ]
[8  2  2] :	[ 183 731 185 ]
[9  2  2] :	[ 436 290 587 ]
[10  2  2] :	[ 918 951 342 ]
[1  3  2] :	[ 327 339 351 ]
[2  3  2] :	[ 282 495 347 ]
[3  3  2] :	[ 499 928 232 ]
[4  3  2] :	[ 895 166 549 ]
[5  3  2] :	[ 822 607 283 ]
[6  3  2] :	[ 814 866 949 ]
[7  3  2] :	[ 715 637 443 ]
[8  3  2] :	[ 185 119 158 ]
[9  3  2] :	[ 229 854 613 ]
[10  3  2] :	[ 808 465 698 ]
[1  4  2] :	[ 836 186 796 ]
[2  4  2] :	[ 559 724 232 ]
[3  4  2] :	[ 499 988 749 ]
[4  4  2] :	[ 60 308 1000 ]
[5  4  2] :	[ 655 594 118 ]
[6  4  2] :	[ 648 733 90 ]
[7  4  2] :	[ 86 880 502 ]
[8  4  2] :	[ 526 277 437 ]
[9  4  2] :	[ 255 776 824 ]
[10  4  2] :	[ 386 311 471 ]
[1  5  2] :	[ 748 263 952 ]
[2  5  2] :	[ 466 979 676 ]
[3  5  2] :	[ 993 862 834 ]
[4  5  2] :	[ 684 617 599 ]
[5  5  2] :	[ 199 191 649 ]
[6  5  2] :	[ 756 912 114 ]
[7  5  2] :	[ 675 811 424 ]
[8  5  2] :	[ 109 536 286 ]
[9  5  2] :	[ 586 168 506 ]
[10  5  2] :	[ 398 600 519 ]
[1  6  2] :	[ 149 571 482 ]
[2  6  2] :	[ 860 211 895 ]
[3  6  2] :	[ 129 114 129 ]
[4  6  2] :	[ 961 973 568 ]
[5  6  2] :	[ 669 763 501 ]
[6  6  2] :	[ 482 994 745 ]
[7  6  2] :	[ 376 977 978 ]
[8  6  2] :	[ 460 746 312 ]
[9  6  2] :	[ 883 691 382 ]
[10  6  2] :	[ 435 638 371 ]
[1  7  2] :	[ 620 67 815 ]
[2  7  2] :	[ 72 793 405 ]
[3  7  2] :	[ 59 383 690 ]
[4  7  2] :	[ 962 170 24 ]
[5  7  2] :	[ 816 976 255 ]
[6  7  2] :	[ 79 730 291 ]
[7  7  2] :	[ 366 401 459 ]
[8  7  2] :	[ 596 817 820 ]
[9  7  2] :	[ 75 441 960 ]
[10  7  2] :	[ 468 830 498 ]
[1  8  2] :	[ 507 232 860 ]
[2  8  2] :	[ 138 644 92 ]
[3  8  2] :	[ 356 481 81 ]
[4  8  2] :	[ 812 291 762 ]
[5  8  2] :	[ 852 297 210 ]
[6  8  2] :	[ 15 182 707 ]
[7  8  2] :	[ 367 783 959 ]
[8  8  2] :	[ 305 484 839 ]
[9  8  2] :	[ 398 873 705 ]
[10  8  2] :	[ 633 294 460 ]
[1  9  2] :	[ 905 512 844 ]
[2  9  2] :	[ 163 388 602 ]
[3  9  2] :	[ 431 643 102 ]
[4  9  2] :	[ 586 851 48 ]
[5  9  2] :	[ 987 539 495 ]
[6  9  2] :	[ 79 728 373 ]
[7  9  2] :	[ 621 26 174 ]
[8  9  2] :	[ 464 439 642 ]
[9  9  2] :	[ 983 463 941 ]
[10  9  2] :	[ 936 575 370 ]
[1  10  2] :	[ 530 57 288 ]
[2  10  2] :	[ 465 305 694 ]
[3  10  2] :	[ 796 812 507 ]
[4  10  2] :	[ 611 180 641 ]
[5  10  2] :	[ 38 205 754 ]
[6  10  2] :	[ 80 135 269 ]
[7  10  2] :	[ 695 385 277 ]
[8  10  2] :	[ 459 742 27 ]
[9  10  2] :	[ 133 310 779 ]
[10  10  2] :	[ 736 899 54 ]
[1  1  3] :	[ 882 879 692 ]
[2  1  3] :	[ 865 512 365 ]
[3  1  3] :	[ 747 659 879 ]
[4  1  3] :	[ 576 59 992 ]
[5  1  3] :	[ 174 732 753 ]
[6  1  3] :	[ 169 230 469 ]
[7  1  3] :	[ 910 161 456 ]
[8  1  3] :	[ 343 803 550 ]
[9  1  3] :	[ 304 448 481 ]
[10  1  3] :	[ 278 329 316 ]
[1  2  3] :	[ 445 641 955 ]
[2  2  3] :	[ 798 690 631 ]
[3  2  3] :	[ 366 682 782 ]
[4  2  3] :	[ 399 568 372 ]
[5  2  3] :	[ 703 384 560 ]
[6  2  3] :	[ 119 157 360 ]
[7  2  3] :	[ 709 871 691 ]
[8  2  3] :	[ 496 907 63 ]
[9  2  3] :	[ 462 301 783 ]
[10  2  3] :	[ 327 730 200 ]
[1  3  3] :	[ 306 376 191 ]
[2  3  3] :	[ 376 366 77 ]
[3  3  3] :	[ 79 412 545 ]
[4  3  3] :	[ 30 559 217 ]
[5  3  3] :	[ 108 823 303 ]
[6  3  3] :	[ 711 418 484 ]
[7  3  3] :	[ 312 747 386 ]
[8  3  3] :	[ 562 969 755 ]
[9  3  3] :	[ 264 697 49 ]
[10  3  3] :	[ 739 105 485 ]
[1  4  3] :	[ 878 272 440 ]
[2  4  3] :	[ 980 171 339 ]
[3  4  3] :	[ 303 136 67 ]
[4  4  3] :	[ 3 544 114 ]
[5  4  3] :	[ 804 77 489 ]
[6  4  3] :	[ 411 43 221 ]
[7  4  3] :	[ 399 428 281 ]
[8  4  3] :	[ 119 847 211 ]
[9  4  3] :	[ 986 713 91 ]
[10  4  3] :	[ 795 47 759 ]
[1  5  3] :	[ 745 812 876 ]
[2  5  3] :	[ 347 601 710 ]
[3  5  3] :	[ 68 405 188 ]
[4  5  3] :	[ 276 776 605 ]
[5  5  3] :	[ 814 910 114 ]
[6  5  3] :	[ 567 130 452 ]
[7  5  3] :	[ 748 709 929 ]
[8  5  3] :	[ 231 484 598 ]
[9  5  3] :	[ 815 411 121 ]
[10  5  3] :	[ 231 572 623 ]
[1  6  3] :	[ 49 191 546 ]
[2  6  3] :	[ 355 68 291 ]
[3  6  3] :	[ 141 538 689 ]
[4  6  3] :	[ 885 543 331 ]
[5  6  3] :	[ 748 751 157 ]
[6  6  3] :	[ 111 495 98 ]
[7  6  3] :	[ 805 312 458 ]
[8  6  3] :	[ 13 677 843 ]
[9  6  3] :	[ 298 409 142 ]
[10  6  3] :	[ 466 519 305 ]
[1  7  3] :	[ 40 721 420 ]
[2  7  3] :	[ 136 762 666 ]
[3  7  3] :	[ 890 592 474 ]
[4  7  3] :	[ 958 695 420 ]
[5  7  3] :	[ 109 579 709 ]
[6  7  3] :	[ 479 375 808 ]
[7  7  3] :	[ 150 354 829 ]
[8  7  3] :	[ 880 244 742 ]
[9  7  3] :	[ 267 142 912 ]
[10  7  3] :	[ 891 52 418 ]
[1  8  3] :	[ 983 370 744 ]
[2  8  3] :	[ 719 214 543 ]
[3  8  3] :	[ 372 399 820 ]
[4  8  3] :	[ 229 919 357 ]
[5  8  3] :	[ 576 118 216 ]
[6  8  3] :	[ 900 568 752 ]
[7  8  3] :	[ 173 438 522 ]
[8  8  3] :	[ 6 482 285 ]
[9  8  3] :	[ 285 266 235 ]
[10  8  3] :	[ 433 425 772 ]
[1  9  3] :	[ 632 334 103 ]
[2  9  3] :	[ 837 881 401 ]
[3  9  3] :	[ 337 41 630 ]
[4  9  3] :	[ 151 567 770 ]
[5  9  3] :	[ 786 644 883 ]
[6  9  3] :	[ 949 398 178 ]
[7  9  3] :	[ 688 134 307 ]
[8  9  3] :	[ 961 584 657 ]
[9  9  3] :	[ 695 866 185 ]
[10  9  3] :	[ 948 245 196 ]
[1  10  3] :	[ 206 675 582 ]
[2  10  3] :	[ 831 634 902 ]
[3  10  3] :	[ 865 18 962 ]
[4  10  3] :	[ 10 875 558 ]
[5  10  3] :	[ 522 744 710 ]
[6  10  3] :	[ 124 699 388 ]
[7  10  3] :	[ 264 962 385 ]
[8  10  3] :	[ 711 980 308 ]
[9  10  3] :	[ 379 53 978 ]
[10  10  3] :	[ 393 545 631 ]
[1  1  4] :	[ 549 93 489 ]
[2  1  4] :	[ 896 199 869 ]
[3  1  4] :	[ 145 586 854 ]
[4  1  4] :	[ 852 197 921 ]
[5  1  4] :	[ 586 642 455 ]
[6  1  4] :	[ 245 238 624 ]
[7  1  4] :	[ 373 303 614 ]
[8  1  4] :	[ 377 691 264 ]
[9  1  4] :	[ 499 65 805 ]
[10  1  4] :	[ 531 604 536 ]
[1  2  4] :	[ 789 374 702 ]
[2  2  4] :	[ 213 229 411 ]
[3  2  4] :	[ 628 772 885 ]
[4  2  4] :	[ 35 523 27 ]
[5  2  4] :	[ 995 907 685 ]
[6  2  4] :	[ 402 458 790 ]
[7  2  4] :	[ 669 872 493 ]
[8  2  4] :	[ 96 809 271 ]
[9  2  4] :	[ 364 692 165 ]
[10  2  4] :	[ 411 663 727 ]
[1  3  4] :	[ 34 585 229 ]
[2  3  4] :	[ 434 520 576 ]
[3  3  4] :	[ 205 149 351 ]
[4  3  4] :	[ 518 932 70 ]
[5  3  4] :	[ 89 576 324 ]
[6  3  4] :	[ 595 94 660 ]
[7  3  4] :	[ 144 438 142 ]
[8  3  4] :	[ 120 117 100 ]
[9  3  4] :	[ 388 631 142 ]
[10  3  4] :	[ 686 429 311 ]
[1  4  4] :	[ 942 530 603 ]
[2  4  4] :	[ 420 387 508 ]
[3  4  4] :	[ 293 885 372 ]
[4  4  4] :	[ 505 931 268 ]
[5  4  4] :	[ 566 982 588 ]
[6  4  4] :	[ 752 579 186 ]
[7  4  4] :	[ 541 159 89 ]
[8  4  4] :	[ 143 964 19 ]
[9  4  4] :	[ 247 215 936 ]
[10  4  4] :	[ 239 258 652 ]
[1  5  4] :	[ 291 947 360 ]
[2  5  4] :	[ 284 447 730 ]
[3  5  4] :	[ 572 210 249 ]
[4  5  4] :	[ 523 463 108 ]
[5  5  4] :	[ 5 148 908 ]
[6  5  4] :	[ 582 394 592 ]
[7  5  4] :	[ 250 781 618 ]
[8  5  4] :	[ 900 536 364 ]
[9  5  4] :	[ 210 749 560 ]
[10  5  4] :	[ 802 204 574 ]
[1  6  4] :	[ 193 879 945 ]
[2  6  4] :	[ 416 154 244 ]
[3  6  4] :	[ 687 482 694 ]
[4  6  4] :	[ 813 263 808 ]
[5  6  4] :	[ 842 837 527 ]
[6  6  4] :	[ 283 805 498 ]
[7  6  4] :	[ 998 733 831 ]
[8  6  4] :	[ 964 82 748 ]
[9  6  4] :	[ 335 933 548 ]
[10  6  4] :	[ 391 383 827 ]
[1  7  4] :	[ 473 976 689 ]
[2  7  4] :	[ 968 683 657 ]
[3  7  4] :	[ 122 279 857 ]
[4  7  4] :	[ 642 341 232 ]
[5  7  4] :	[ 820 493 605 ]
[6  7  4] :	[ 90 263 78 ]
[7  7  4] :	[ 958 721 31 ]
[8  7  4] :	[ 469 994 629 ]
[9  7  4] :	[ 413 265 140 ]
[10  7  4] :	[ 158 333 556 ]
[1  8  4] :	[ 920 246 178 ]
[2  8  4] :	[ 50 6 504 ]
[3  8  4] :	[ 45 651 908 ]
[4  8  4] :	[ 827 585 148 ]
[5  8  4] :	[ 97 258 231 ]
[6  8  4] :	[ 515 936 295 ]
[7  8  4] :	[ 532 750 311 ]
[8  8  4] :	[ 407 537 74 ]
[9  8  4] :	[ 995 59 620 ]
[10  8  4] :	[ 812 856 183 ]
[1  9  4] :	[ 942 259 735 ]
[2  9  4] :	[ 655 771 321 ]
[3  9  4] :	[ 431 974 212 ]
[4  9  4] :	[ 851 551 98 ]
[5  9  4] :	[ 525 120 114 ]
[6  9  4] :	[ 44 85 998 ]
[7  9  4] :	[ 708 684 200 ]
[8  9  4] :	[ 112 684 921 ]
[9  9  4] :	[ 501 354 347 ]
[10  9  4] :	[ 254 298 893 ]
[1  10  4] :	[ 339 605 362 ]
[2  10  4] :	[ 45 471 173 ]
[3  10  4] :	[ 842 145 35 ]
[4  10  4] :	[ 946 661 877 ]
[5  10  4] :	[ 263 529 537 ]
[6  10  4] :	[ 340 933 842 ]
[7  10  4] :	[ 972 503 331 ]
[8  10  4] :	[ 304 923 602 ]
[9  10  4] :	[ 655 138 617 ]
[10  10  4] :	[ 473 727 514 ]
[1  1  5] :	[ 930 747 335 ]
[2  1  5] :	[ 330 23 366 ]
[3  1  5] :	[ 834 590 488 ]
[4  1  5] :	[ 864 687 486 ]
[5  1  5] :	[ 65 447 479 ]
[6  1  5] :	[ 489 118 968 ]
[7  1  5] :	[ 559 989 439 ]
[8  1  5] :	[ 530 863 285 ]
[9  1  5] :	[ 641 569 694 ]
[10  1  5] :	[ 986 322 6 ]
[1  2  5] :	[ 149 264 444 ]
[2  2  5] :	[ 195 682 680 ]
[3  2  5] :	[ 888 208 819 ]
[4  2  5] :	[ 758 926 216 ]
[5  2  5] :	[ 306 837 439 ]
[6  2  5] :	[ 572 145 229 ]
[7  2  5] :	[ 79 510 774 ]
[8  2  5] :	[ 138 200 267 ]
[9  2  5] :	[ 356 357 320 ]
[10  2  5] :	[ 802 550 250 ]
[1  3  5] :	[ 61 257 372 ]
[2  3  5] :	[ 135 21 733 ]
[3  3  5] :	[ 756 761 793 ]
[4  3  5] :	[ 963 188 228 ]
[5  3  5] :	[ 369 989 376 ]
[6  3  5] :	[ 338 540 992 ]
[7  3  5] :	[ 253 92 482 ]
[8  3  5] :	[ 40 718 746 ]
[9  3  5] :	[ 604 595 460 ]
[10  3  5] :	[ 618 944 314 ]
[1  4  5] :	[ 878 616 814 ]
[2  4  5] :	[ 823 572 294 ]
[3  4  5] :	[ 149 878 163 ]
[4  4  5] :	[ 69 26 560 ]
[5  4  5] :	[ 193 146 136 ]
[6  4  5] :	[ 928 699 595 ]
[7  4  5] :	[ 520 864 636 ]
[8  4  5] :	[ 963 818 666 ]
[9  4  5] :	[ 702 812 343 ]
[10  4  5] :	[ 333 279 548 ]
[1  5  5] :	[ 762 375 131 ]
[2  5  5] :	[ 969 877 408 ]
[3  5  5] :	[ 250 20 926 ]
[4  5  5] :	[ 765 688 347 ]
[5  5  5] :	[ 172 837 560 ]
[6  5  5] :	[ 394 26 897 ]
[7  5  5] :	[ 409 909 819 ]
[8  5  5] :	[ 702 8 973 ]
[9  5  5] :	[ 436 256 287 ]
[10  5  5] :	[ 856 413 743 ]
[1  6  5] :	[ 466 278 779 ]
[2  6  5] :	[ 790 689 943 ]
[3  6  5] :	[ 877 882 403 ]
[4  6  5] :	[ 536 622 985 ]
[5  6  5] :	[ 495 704 194 ]
[6  6  5] :	[ 168 715 980 ]
[7  6  5] :	[ 935 280 227 ]
[8  6  5] :	[ 946 321 564 ]
[9  6  5] :	[ 251 457 223 ]
[10  6  5] :	[ 404 598 161 ]
[1  7  5] :	[ 329 283 586 ]
[2  7  5] :	[ 104 497 439 ]
[3  7  5] :	[ 242 717 52 ]
[4  7  5] :	[ 600 933 87 ]
[5  7  5] :	[ 479 687 566 ]
[6  7  5] :	[ 968 773 341 ]
[7  7  5] :	[ 257 680 722 ]
[8  7  5] :	[ 642 972 660 ]
[9  7  5] :	[ 749 490 956 ]
[10  7  5] :	[ 154 540 647 ]
[1  8  5] :	[ 899 255 585 ]
[2  8  5] :	[ 602 708 254 ]
[3  8  5] :	[ 911 51 427 ]
[4  8  5] :	[ 62 772 960 ]
[5  8  5] :	[ 321 270 767 ]
[6  8  5] :	[ 919 403 300 ]
[7  8  5] :	[ 894 681 691 ]
[8  8  5] :	[ 932 330 636 ]
[9  8  5] :	[ 321 465 317 ]
[10  8  5] :	[ 193 218 661 ]
[1  9  5] :	[ 397 942 416 ]
[2  9  5] :	[ 644 368 795 ]
[3  9  5] :	[ 266 910 754 ]
[4  9  5] :	[ 239 710 641 ]
[5  9  5] :	[ 320 224 531 ]
[6  9  5] :	[ 611 96 222 ]
[7  9  5] :	[ 970 50 685 ]
[8  9  5] :	[ 429 403 973 ]
[9  9  5] :	[ 151 159 811 ]
[10  9  5] :	[ 659 627 995 ]
[1  10  5] :	[ 666 141 887 ]
[2  10  5] :	[ 378 403 804 ]
[3  10  5] :	[ 515 904 154 ]
[4  10  5] :	[ 466 983 785 ]
[5  10  5] :	[ 519 557 906 ]
[6  10  5] :	[ 572 184 397 ]
[7  10  5] :	[ 961 477 895 ]
[8  10  5] :	[ 875 498 365 ]
[9  10  5] :	[ 886 236 646 ]
[10  10  5] :	[ 760 108 99 ]
[1  1  6] :	[ 821 18 763 ]
[2  1  6] :	[ 274 863 151 ]
[3  1  6] :	[ 468 411 730 ]
[4  1  6] :	[ 667 85 51 ]
[5  1  6] :	[ 531 172 631 ]
[6  1  6] :	[ 148 952 425 ]
[7  1  6] :	[ 967 751 559 ]
[8  1  6] :	[ 1000 909 92 ]
[9  1  6] :	[ 253 685 223 ]
[10  1  6] :	[ 986 216 297 ]
[1  2  6] :	[ 507 118 979 ]
[2  2  6] :	[ 617 340 461 ]
[3  2  6] :	[ 876 781 145 ]
[4  2  6] :	[ 826 45 521 ]
[5  2  6] :	[ 191 291 293 ]
[6  2  6] :	[ 360 801 38 ]
[7  2  6] :	[ 610 1000 304 ]
[8  2  6] :	[ 967 834 883 ]
[9  2  6] :	[ 550 292 20 ]
[10  2  6] :	[ 130 807 218 ]
[1  3  6] :	[ 314 844 695 ]
[2  3  6] :	[ 704 769 78 ]
[3  3  6] :	[ 389 280 346 ]
[4  3  6] :	[ 584 707 834 ]
[5  3  6] :	[ 529 851 875 ]
[6  3  6] :	[ 331 374 825 ]
[7  3  6] :	[ 651 434 536 ]
[8  3  6] :	[ 130 265 83 ]
[9  3  6] :	[ 794 594 101 ]
[10  3  6] :	[ 200 860 356 ]
[1  4  6] :	[ 326 790 817 ]
[2  4  6] :	[ 849 760 918 ]
[3  4  6] :	[ 344 546 101 ]
[4  4  6] :	[ 189 999 388 ]
[5  4  6] :	[ 251 627 253 ]
[6  4  6] :	[ 494 914 98 ]
[7  4  6] :	[ 579 839 798 ]
[8  4  6] :	[ 671 920 323 ]
[9  4  6] :	[ 734 713 55 ]
[10  4  6] :	[ 817 794 783 ]
[1  5  6] :	[ 908 565 985 ]
[2  5  6] :	[ 826 646 542 ]
[3  5  6] :	[ 449 572 495 ]
[4  5  6] :	[ 221 158 479 ]
[5  5  6] :	[ 548 508 5 ]
[6  5  6] :	[ 42 502 486 ]
[7  5  6] :	[ 811 816 158 ]
[8  5  6] :	[ 3 243 16 ]
[9  5  6] :	[ 754 79 825 ]
[10  5  6] :	[ 129 655 549 ]
[1  6  6] :	[ 252 616 711 ]
[2  6  6] :	[ 379 987 347 ]
[3  6  6] :	[ 627 587 673 ]
[4  6  6] :	[ 147 49 793 ]
[5  6  6] :	[ 270 480 620 ]
[6  6  6] :	[ 960 908 39 ]
[7  6  6] :	[ 233 65 399 ]
[8  6  6] :	[ 778 797 25 ]
[9  6  6] :	[ 4 708 361 ]
[10  6  6] :	[ 451 545 583 ]
[1  7  6] :	[ 108 446 187 ]
[2  7  6] :	[ 485 816 966 ]
[3  7  6] :	[ 257 167 619 ]
[4  7  6] :	[ 998 275 968 ]
[5  7  6] :	[ 517 132 970 ]
[6  7  6] :	[ 16 939 937 ]
[7  7  6] :	[ 432 446 791 ]
[8  7  6] :	[ 923 692 356 ]
[9  7  6] :	[ 866 759 995 ]
[10  7  6] :	[ 263 166 859 ]
[1  8  6] :	[ 709 893 704 ]
[2  8  6] :	[ 414 343 252 ]
[3  8  6] :	[ 608 417 423 ]
[4  8  6] :	[ 36 874 288 ]
[5  8  6] :	[ 29 626 997 ]
[6  8  6] :	[ 224 650 104 ]
[7  8  6] :	[ 756 521 646 ]
[8  8  6] :	[ 939 872 707 ]
[9  8  6] :	[ 988 275 907 ]
[10  8  6] :	[ 482 167 18 ]
[1  9  6] :	[ 725 155 109 ]
[2  9  6] :	[ 268 76 457 ]
[3  9  6] :	[ 699 966 392 ]
[4  9  6] :	[ 371 43 30 ]
[5  9  6] :	[ 659 881 903 ]
[6  9  6] :	[ 653 319 363 ]
[7  9  6] :	[ 850 914 529 ]
[8  9  6] :	[ 660 545 279 ]
[9  9  6] :	[ 728 766 224 ]
[10  9  6] :	[ 122 378 428 ]
[1  10  6] :	[ 886 928 993 ]
[2  10  6] :	[ 933 921 388 ]
[3  10  6] :	[ 992 771 906 ]
[4  10  6] :	[ 220 737 889 ]
[5  10  6] :	[ 81 191 124 ]
[6  10  6] :	[ 767 572 442 ]
[7  10  6] :	[ 446 587 803 ]
[8  10  6] :	[ 970 857 385 ]
[9  10  6] :	[ 616 793 636 ]
[10  10  6] :	[ 157 572 118 ]
[1  1  7] :	[ 649 572 569 ]
[2  1  7] :	[ 618 855 98 ]
[3  1  7] :	[ 379 734 423 ]
[4  1  7] :	[ 88 993 763 ]
[5  1  7] :	[ 56 587 633 ]
[6  1  7] :	[ 422 417 412 ]
[7  1  7] :	[ 167 422 126 ]
[8  1  7] :	[ 368 221 606 ]
[9  1  7] :	[ 657 277 662 ]
[10  1  7] :	[ 117 607 894 ]
[1  2  7] :	[ 301 132 242 ]
[2  2  7] :	[ 657 568 678 ]
[3  2  7] :	[ 895 672 686 ]
[4  2  7] :	[ 167 840 270 ]
[5  2  7] :	[ 308 362 447 ]
[6  2  7] :	[ 1 912 627 ]
[7  2  7] :	[ 59 911 294 ]
[8  2  7] :	[ 481 788 548 ]
[9  2  7] :	[ 337 665 593 ]
[10  2  7] :	[ 192 874 176 ]
[1  3  7] :	[ 350 448 868 ]
[2  3  7] :	[ 950 326 484 ]
[3  3  7] :	[ 303 209 426 ]
[4  3  7] :	[ 864 176 756 ]
[5  3  7] :	[ 775 156 711 ]
[6  3  7] :	[ 908 780 223 ]
[7  3  7] :	[ 465 101 554 ]
[8  3  7] :	[ 400 285 634 ]
[9  3  7] :	[ 693 531 193 ]
[10  3  7] :	[ 462 764 225 ]
[1  4  7] :	[ 149 420 477 ]
[2  4  7] :	[ 498 284 790 ]
[3  4  7] :	[ 461 437 649 ]
[4  4  7] :	[ 626 756 384 ]
[5  4  7] :	[ 733 858 622 ]
[6  4  7] :	[ 656 29 781 ]
[7  4  7] :	[ 32 773 659 ]
[8  4  7] :	[ 175 264 707 ]
[9  4  7] :	[ 710 955 333 ]
[10  4  7] :	[ 719 182 979 ]
[1  5  7] :	[ 627 935 662 ]
[2  5  7] :	[ 310 976 935 ]
[3  5  7] :	[ 704 66 588 ]
[4  5  7] :	[ 268 563 700 ]
[5  5  7] :	[ 722 997 459 ]
[6  5  7] :	[ 447 697 94 ]
[7  5  7] :	[ 744 460 873 ]
[8  5  7] :	[ 724 406 103 ]
[9  5  7] :	[ 521 268 140 ]
