[*,4,1,3]  1 83 2 72 3 33
[*,5,1,3]  1 52 2 40 3 51
[*,1,2,3]  1 41 2 64 3 32
[*,2,2,3]  1 21 2 95 3 23
[*,3,2,3]  1 43 2 5 3 24
[*,4,2,3]  1 4 2 3 3 44
[*,5,2,3]  1 81 2 55 3 100
[*,1,3,3]  1 22 2 16 3 65
[*,2,3,3]  1 25 2 87 3 71
[*,3,3,3]  1 3 2 53 3 100
[*,4,3,3]  1 73 2 55 3 12
[*,5,3,3]  1 39 2 15 3 75
[*,1,4,3]  1 26 2 34 3 24
[*,2,4,3]  1 9 2 89 3 6
[*,3,4,3]  1 32 2 1 3 69
[*,4,4,3]  1 17 2 29 3 36
[*,5,4,3]  1 67 2 86 3 14
[*,1,5,3]  1 92 2 32 3 66
[*,2,5,3]  1 46 2 99 3 73
[*,3,5,3]  1 10 2 2 3 15
[*,4,5,3]  1 31 2 59 3 12
[*,5,5,3]  1 17 2 25 3 1
[*,1,1,4]  1 23 2 22 3 72
[*,2,1,4]  1 45 2 15 3 96
[*,3,1,4]  1 31 2 54 3 12
[*,4,1,4]  1 24 2 56 3 47
[*,5,1,4]  1 34 2 37 3 25
[*,1,2,4]  1 53 2 74 3 87
[*,2,2,4]  1 57 2 74 3 54
[*,3,2,4]  1 60 2 84 3 57
[*,4,2,4]  1 35 2 94 3 70
[*,5,2,4]  1 9 2 93 3 60
[*,1,3,4]  1 93 2 40 3 8
[*,2,3,4]  1 11 2 58 3 37
[*,3,3,4]  1 94 2 80 3 35
[*,4,3,4]  1 65 2 58 3 33
[*,5,3,4]  1 45 2 49 3 70
[*,1,4,4]  1 50 2 33 3 11
[*,2,4,4]  1 52 2 6 3 44
[*,3,4,4]  1 6 2 5 3 57
[*,4,4,4]  1 82 2 100 3 28
[*,5,4,4]  1 60 2 3 3 68
[*,1,5,4]  1 56 2 18 3 25
[*,2,5,4]  1 90 2 4 3 83
[*,3,5,4]  1 13 2 23 3 91
[*,4,5,4]  1 81 2 77 3 25
[*,5,5,4]  1 33 2 32 3 25
[*,1,1,5]  1 63 2 80 3 87
[*,2,1,5]  1 5 2 57 3 64
[*,3,1,5]  1 56 2 47 3 93
[*,4,1,5]  1 8 2 47 3 93
[*,5,1,5]  1 94 2 60 3 77
[*,1,2,5]  1 30 2 74 3 78
[*,2,2,5]  1 31 2 76 3 25
[*,3,2,5]  1 87 2 66 3 67
[*,4,2,5]  1 36 2 43 3 73
[*,5,2,5]  1 22 2 28 3 85
[*,1,3,5]  1 86 2 57 3 11
[*,2,3,5]  1 52 2 33 3 74
[*,3,3,5]  1 72 2 71 3 6
[*,4,3,5]  1 13 2 64 3 22
[*,5,3,5]  1 68 2 95 3 62
[*,1,4,5]  1 40 2 13 3 12
[*,2,4,5]  1 34 2 73 3 15
[*,3,4,5]  1 80 2 79 3 66
[*,4,4,5]  1 61 2 19 3 11
[*,5,4,5]  1 71 2 82 3 30
[*,1,5,5]  1 30 2 17 3 37
[*,2,5,5]  1 28 2 7 3 78
[*,3,5,5]  1 87 2 87 3 7
[*,4,5,5]  1 32 2 44 3 15
[*,5,5,5]  1 89 2 5 3 16;

#param U :=  1 95.0 2 99.0 3 99.0;
#param pu :=  1 97.0 2 100.0 3 100.0;
#param pl :=  1 2.0 2 1.0 3 1.0;
