# Generated by GAMUT v1.0.1
# A Game With Uniformly Random Payoffs
# Game Parameter Values:
# Random seed:	1644491377639
# Cmd Line:	-g RandomGame -players 5 -actions 5 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f RG_multi_5_5_7.txt
# Players:	5
# Actions:	5 5 5 5 5
# players:	5
# actions:	[5]
[2  3  2  1  1] :	[ 522 493 946 915 386 ]
[3  3  2  1  1] :	[ 418 200 666 415 732 ]
[4  3  2  1  1] :	[ 179 797 698 317 718 ]
[5  3  2  1  1] :	[ 52 814 759 912 967 ]
[1  4  2  1  1] :	[ 187 581 87 893 527 ]
[2  4  2  1  1] :	[ 497 812 8 328 251 ]
[3  4  2  1  1] :	[ 557 652 975 983 483 ]
[4  4  2  1  1] :	[ 63 554 546 247 82 ]
[5  4  2  1  1] :	[ 816 889 396 528 128 ]
[1  5  2  1  1] :	[ 448 87 702 408 449 ]
[2  5  2  1  1] :	[ 419 921 205 181 628 ]
[3  5  2  1  1] :	[ 89 122 591 748 18 ]
[4  5  2  1  1] :	[ 693 986 120 683 721 ]
[5  5  2  1  1] :	[ 268 302 575 781 834 ]
[1  1  3  1  1] :	[ 535 91 311 270 864 ]
[2  1  3  1  1] :	[ 250 239 962 475 58 ]
[3  1  3  1  1] :	[ 583 36 537 511 857 ]
[4  1  3  1  1] :	[ 402 120 603 356 228 ]
[5  1  3  1  1] :	[ 302 658 648 862 663 ]
[1  2  3  1  1] :	[ 1000 643 96 740 256 ]
[2  2  3  1  1] :	[ 651 639 890 562 733 ]
[3  2  3  1  1] :	[ 901 210 575 477 430 ]
[4  2  3  1  1] :	[ 842 447 38 911 32 ]
[5  2  3  1  1] :	[ 879 943 205 734 944 ]
[1  3  3  1  1] :	[ 664 741 496 628 413 ]
[2  3  3  1  1] :	[ 521 543 928 986 64 ]
[3  3  3  1  1] :	[ 715 928 706 944 968 ]
[4  3  3  1  1] :	[ 456 680 946 653 829 ]
[5  3  3  1  1] :	[ 692 442 660 711 961 ]
[1  4  3  1  1] :	[ 352 856 278 933 918 ]
[2  4  3  1  1] :	[ 907 749 30 556 712 ]
[3  4  3  1  1] :	[ 826 976 279 217 743 ]
[4  4  3  1  1] :	[ 939 511 255 419 183 ]
[5  4  3  1  1] :	[ 657 441 709 402 419 ]
[1  5  3  1  1] :	[ 854 839 180 719 400 ]
[2  5  3  1  1] :	[ 891 241 44 308 661 ]
[3  5  3  1  1] :	[ 323 167 151 284 502 ]
[4  5  3  1  1] :	[ 514 159 766 762 857 ]
[5  5  3  1  1] :	[ 361 987 450 662 274 ]
[1  1  4  1  1] :	[ 774 989 163 426 362 ]
[2  1  4  1  1] :	[ 939 140 999 968 973 ]
[3  1  4  1  1] :	[ 485 288 173 908 849 ]
[4  1  4  1  1] :	[ 428 538 244 48 112 ]
[5  1  4  1  1] :	[ 207 961 463 587 232 ]
[1  2  4  1  1] :	[ 551 380 250 40 307 ]
[2  2  4  1  1] :	[ 26 606 738 942 126 ]
[3  2  4  1  1] :	[ 174 938 512 940 147 ]
[4  2  4  1  1] :	[ 401 389 74 302 80 ]
[5  2  4  1  1] :	[ 840 834 658 70 315 ]
[1  3  4  1  1] :	[ 556 880 566 127 88 ]
[2  3  4  1  1] :	[ 256 193 646 609 373 ]
[3  3  4  1  1] :	[ 928 463 38 279 476 ]
[4  3  4  1  1] :	[ 243 541 5 77 155 ]
[5  3  4  1  1] :	[ 128 811 682 822 795 ]
[1  4  4  1  1] :	[ 412 913 709 529 744 ]
[2  4  4  1  1] :	[ 415 751 262 550 61 ]
[3  4  4  1  1] :	[ 820 991 150 965 293 ]
[4  4  4  1  1] :	[ 434 309 402 611 955 ]
[5  4  4  1  1] :	[ 42 544 208 38 490 ]
[1  5  4  1  1] :	[ 408 606 188 809 500 ]
[2  5  4  1  1] :	[ 790 52 85 449 184 ]
[3  5  4  1  1] :	[ 456 887 336 722 239 ]
[4  5  4  1  1] :	[ 30 539 481 32 440 ]
[5  5  4  1  1] :	[ 621 351 608 848 246 ]
[1  1  5  1  1] :	[ 9 10 147 119 258 ]
[2  1  5  1  1] :	[ 428 886 690 447 744 ]
[3  1  5  1  1] :	[ 350 726 222 700 28 ]
[4  1  5  1  1] :	[ 872 380 900 147 41 ]
[5  1  5  1  1] :	[ 953 241 97 758 928 ]
[1  2  5  1  1] :	[ 903 207 649 210 746 ]
[2  2  5  1  1] :	[ 364 848 552 793 377 ]
[3  2  5  1  1] :	[ 465 143 510 825 183 ]
[4  2  5  1  1] :	[ 486 768 373 697 8 ]
[5  2  5  1  1] :	[ 668 184 980 556 924 ]
[1  3  5  1  1] :	[ 97 284 589 125 714 ]
[2  3  5  1  1] :	[ 389 370 966 398 869 ]
[3  3  5  1  1] :	[ 958 554 432 22 105 ]
[4  3  5  1  1] :	[ 907 323 664 424 123 ]
[5  3  5  1  1] :	[ 240 277 398 35 142 ]
[1  4  5  1  1] :	[ 753 791 815 982 616 ]
[2  4  5  1  1] :	[ 72 645 725 714 293 ]
[3  4  5  1  1] :	[ 531 588 266 671 337 ]
[4  4  5  1  1] :	[ 53 591 805 325 709 ]
[5  4  5  1  1] :	[ 63 68 862 909 584 ]
[1  5  5  1  1] :	[ 208 441 556 381 615 ]
[2  5  5  1  1] :	[ 830 84 26 13 50 ]
[3  5  5  1  1] :	[ 835 363 580 750 593 ]
[4  5  5  1  1] :	[ 477 608 812 971 899 ]
[5  5  5  1  1] :	[ 862 213 759 23 745 ]
[1  1  1  2  1] :	[ 672 48 79 211 218 ]
[2  1  1  2  1] :	[ 180 106 126 533 126 ]
[3  1  1  2  1] :	[ 45 458 913 881 469 ]
[4  1  1  2  1] :	[ 204 693 881 489 483 ]
[5  1  1  2  1] :	[ 269 230 57 562 203 ]
[1  2  1  2  1] :	[ 733 226 903 462 379 ]
[2  2  1  2  1] :	[ 938 481 528 874 548 ]
[3  2  1  2  1] :	[ 741 979 318 594 566 ]
[4  2  1  2  1] :	[ 162 907 340 529 717 ]
[5  2  1  2  1] :	[ 811 150 530 92 988 ]
[1  3  1  2  1] :	[ 139 626 596 793 381 ]
[2  3  1  2  1] :	[ 523 254 659 611 699 ]
[3  3  1  2  1] :	[ 453 5 583 592 372 ]
[4  3  1  2  1] :	[ 806 140 634 246 929 ]
[5  3  1  2  1] :	[ 627 154 832 407 493 ]
[1  4  1  2  1] :	[ 349 816 339 784 586 ]
[2  4  1  2  1] :	[ 484 993 775 257 758 ]
[3  4  1  2  1] :	[ 971 167 309 503 17 ]
[4  4  1  2  1] :	[ 112 357 139 180 838 ]
[5  4  1  2  1] :	[ 950 727 528 782 206 ]
[1  5  1  2  1] :	[ 103 572 959 485 100 ]
[2  5  1  2  1] :	[ 856 764 242 624 953 ]
[3  5  1  2  1] :	[ 521 441 114 207 870 ]
[4  5  1  2  1] :	[ 217 936 132 518 539 ]
[5  5  1  2  1] :	[ 407 365 971 702 388 ]
[1  1  2  2  1] :	[ 366 629 392 898 911 ]
[2  1  2  2  1] :	[ 980 937 769 528 757 ]
[3  1  2  2  1] :	[ 108 115 651 574 476 ]
[4  1  2  2  1] :	[ 362 266 979 927 592 ]
[5  1  2  2  1] :	[ 155 851 396 237 732 ]
[1  2  2  2  1] :	[ 777 245 514 608 385 ]
[2  2  2  2  1] :	[ 42 569 656 590 635 ]
[3  2  2  2  1] :	[ 960 387 380 552 992 ]
[4  2  2  2  1] :	[ 838 64 751 430 38 ]
[5  2  2  2  1] :	[ 888 649 256 344 535 ]
[1  3  2  2  1] :	[ 192 516 579 289 433 ]
[2  3  2  2  1] :	[ 710 966 621 724 892 ]
[3  3  2  2  1] :	[ 313 495 176 387 741 ]
[4  3  2  2  1] :	[ 972 451 995 568 588 ]
[5  3  2  2  1] :	[ 342 696 578 527 807 ]
[1  4  2  2  1] :	[ 50 42 843 327 5 ]
[2  4  2  2  1] :	[ 305 854 484 329 680 ]
[3  4  2  2  1] :	[ 344 663 623 672 413 ]
[4  4  2  2  1] :	[ 648 808 263 653 659 ]
[5  4  2  2  1] :	[ 958 125 806 80 587 ]
[1  5  2  2  1] :	[ 119 241 736 869 386 ]
[2  5  2  2  1] :	[ 372 66 731 656 629 ]
[3  5  2  2  1] :	[ 934 482 156 684 201 ]
[4  5  2  2  1] :	[ 436 620 455 321 977 ]
[5  5  2  2  1] :	[ 483 795 420 651 270 ]
[1  1  3  2  1] :	[ 919 316 151 592 312 ]
[2  1  3  2  1] :	[ 900 556 883 318 137 ]
[3  1  3  2  1] :	[ 720 241 625 692 540 ]
[4  1  3  2  1] :	[ 277 617 885 693 887 ]
[5  1  3  2  1] :	[ 885 186 570 265 286 ]
[1  2  3  2  1] :	[ 990 285 232 545 775 ]
[2  2  3  2  1] :	[ 109 235 822 2 166 ]
[3  2  3  2  1] :	[ 922 562 352 948 250 ]
[4  2  3  2  1] :	[ 711 982 66 493 587 ]
[5  2  3  2  1] :	[ 461 645 384 742 979 ]
[1  3  3  2  1] :	[ 991 811 720 264 405 ]
[2  3  3  2  1] :	[ 184 912 301 579 603 ]
[3  3  3  2  1] :	[ 669 645 597 452 360 ]
[4  3  3  2  1] :	[ 615 367 857 392 99 ]
[5  3  3  2  1] :	[ 280 779 45 84 979 ]
[1  4  3  2  1] :	[ 140 556 235 379 481 ]
[2  4  3  2  1] :	[ 132 32 525 151 385 ]
[3  4  3  2  1] :	[ 44 417 893 272 882 ]
[4  4  3  2  1] :	[ 696 41 750 260 936 ]
[5  4  3  2  1] :	[ 177 256 363 367 314 ]
[1  5  3  2  1] :	[ 560 453 20 72 738 ]
[2  5  3  2  1] :	[ 192 685 355 802 699 ]
[3  5  3  2  1] :	[ 532 275 981 766 952 ]
[4  5  3  2  1] :	[ 884 802 957 4 361 ]
[5  5  3  2  1] :	[ 846 566 787 892 551 ]
[1  1  4  2  1] :	[ 504 278 429 467 270 ]
[2  1  4  2  1] :	[ 360 853 159 41 332 ]
[3  1  4  2  1] :	[ 894 327 824 706 266 ]
[4  1  4  2  1] :	[ 791 341 906 113 694 ]
[5  1  4  2  1] :	[ 950 400 835 653 556 ]
[1  2  4  2  1] :	[ 844 745 615 828 95 ]
[2  2  4  2  1] :	[ 824 860 526 278 53 ]
[3  2  4  2  1] :	[ 932 944 704 395 278 ]
[4  2  4  2  1] :	[ 721 67 548 28 346 ]
[5  2  4  2  1] :	[ 257 985 659 682 123 ]
[1  3  4  2  1] :	[ 666 251 785 667 11 ]
[2  3  4  2  1] :	[ 662 52 518 395 239 ]
[3  3  4  2  1] :	[ 497 966 463 590 591 ]
[4  3  4  2  1] :	[ 528 31 584 587 756 ]
[5  3  4  2  1] :	[ 185 914 760 996 493 ]
[1  4  4  2  1] :	[ 557 285 891 885 932 ]
[2  4  4  2  1] :	[ 759 663 865 845 541 ]
[3  4  4  2  1] :	[ 685 196 138 114 364 ]
[4  4  4  2  1] :	[ 99 505 700 135 309 ]
[5  4  4  2  1] :	[ 128 190 232 38 597 ]
[1  5  4  2  1] :	[ 259 949 5 132 242 ]
[2  5  4  2  1] :	[ 307 218 199 917 395 ]
[3  5  4  2  1] :	[ 128 505 857 181 85 ]
[4  5  4  2  1] :	[ 763 443 226 791 754 ]
[5  5  4  2  1] :	[ 910 597 579 24 65 ]
[1  1  5  2  1] :	[ 228 880 928 396 128 ]
[2  1  5  2  1] :	[ 256 899 388 134 647 ]
[3  1  5  2  1] :	[ 474 742 334 367 120 ]
[4  1  5  2  1] :	[ 84 933 444 862 488 ]
[5  1  5  2  1] :	[ 47 576 510 815 860 ]
[1  2  5  2  1] :	[ 906 589 406 675 241 ]
[2  2  5  2  1] :	[ 162 167 547 128 373 ]
[3  2  5  2  1] :	[ 468 671 429 921 539 ]
[4  2  5  2  1] :	[ 153 625 626 248 557 ]
[5  2  5  2  1] :	[ 107 939 272 449 160 ]
[1  3  5  2  1] :	[ 550 624 155 156 196 ]
[2  3  5  2  1] :	[ 464 166 699 412 900 ]
[3  3  5  2  1] :	[ 907 169 244 233 85 ]
[4  3  5  2  1] :	[ 74 857 712 456 177 ]
[5  3  5  2  1] :	[ 606 418 681 138 325 ]
[1  4  5  2  1] :	[ 324 836 749 547 936 ]
[2  4  5  2  1] :	[ 302 477 904 179 970 ]
[3  4  5  2  1] :	[ 135 159 314 183 967 ]
[4  4  5  2  1] :	[ 217 827 326 373 989 ]
[5  4  5  2  1] :	[ 93 794 728 148 583 ]
[1  5  5  2  1] :	[ 896 550 660 142 304 ]
[2  5  5  2  1] :	[ 291 517 531 900 626 ]
[3  5  5  2  1] :	[ 167 79 169 999 20 ]
[4  5  5  2  1] :	[ 738 836 507 848 300 ]
[5  5  5  2  1] :	[ 127 986 9 795 791 ]
[1  1  1  3  1] :	[ 286 209 372 112 236 ]
[2  1  1  3  1] :	[ 975 44 149 844 59 ]
[3  1  1  3  1] :	[ 748 853 556 777 100 ]
[4  1  1  3  1] :	[ 87 212 676 65 187 ]
[5  1  1  3  1] :	[ 512 975 543 520 383 ]
[1  2  1  3  1] :	[ 956 503 340 608 843 ]
[2  2  1  3  1] :	[ 884 366 514 741 951 ]
[3  2  1  3  1] :	[ 725 280 886 171 292 ]
[4  2  1  3  1] :	[ 657 804 957 988 495 ]
[5  2  1  3  1] :	[ 962 844 332 489 178 ]
[1  3  1  3  1] :	[ 710 351 11 312 720 ]
[2  3  1  3  1] :	[ 18 675 795 538 507 ]
[3  3  1  3  1] :	[ 591 109 187 921 826 ]
[4  3  1  3  1] :	[ 650 660 598 735 343 ]
[5  3  1  3  1] :	[ 10 754 198 926 188 ]
[1  4  1  3  1] :	[ 30 715 127 335 410 ]
[2  4  1  3  1] :	[ 578 807 598 158 976 ]
[3  4  1  3  1] :	[ 747 762 605 31 927 ]
[4  4  1  3  1] :	[ 189 106 199 65 603 ]
[5  4  1  3  1] :	[ 6 410 666 228 234 ]
[1  5  1  3  1] :	[ 574 67 684 986 846 ]
[2  5  1  3  1] :	[ 740 813 42 96 680 ]
[3  5  1  3  1] :	[ 314 423 606 809 657 ]
[4  5  1  3  1] :	[ 503 909 157 261 143 ]
[5  5  1  3  1] :	[ 16 47 302 120 40 ]
[1  1  2  3  1] :	[ 626 884 956 362 876 ]
[2  1  2  3  1] :	[ 488 204 19 641 750 ]
[3  1  2  3  1] :	[ 392 965 350 683 166 ]
[4  1  2  3  1] :	[ 245 804 365 535 828 ]
[5  1  2  3  1] :	[ 852 985 823 103 796 ]
[1  2  2  3  1] :	[ 888 621 552 106 917 ]
[2  2  2  3  1] :	[ 994 153 403 930 267 ]
[3  2  2  3  1] :	[ 439 669 824 911 939 ]
[4  2  2  3  1] :	[ 360 802 503 957 404 ]
[5  2  2  3  1] :	[ 879 205 222 107 836 ]
[1  3  2  3  1] :	[ 971 999 595 927 496 ]
[2  3  2  3  1] :	[ 673 771 628 968 601 ]
[3  3  2  3  1] :	[ 700 663 848 357 981 ]
[4  3  2  3  1] :	[ 328 200 52 929 872 ]
[5  3  2  3  1] :	[ 618 517 325 333 405 ]
[1  4  2  3  1] :	[ 576 101 730 454 498 ]
[2  4  2  3  1] :	[ 538 5 247 1 502 ]
[3  4  2  3  1] :	[ 396 481 837 765 255 ]
[4  4  2  3  1] :	[ 100 99 694 385 924 ]
[5  4  2  3  1] :	[ 834 465 147 648 517 ]
[1  5  2  3  1] :	[ 471 469 708 140 794 ]
[2  5  2  3  1] :	[ 835 418 484 440 77 ]
[3  5  2  3  1] :	[ 784 178 549 495 663 ]
[4  5  2  3  1] :	[ 705 917 454 220 443 ]
[5  5  2  3  1] :	[ 12 71 220 137 103 ]
[1  1  3  3  1] :	[ 44 305 974 258 986 ]
[2  1  3  3  1] :	[ 254 547 742 853 215 ]
[3  1  3  3  1] :	[ 557 781 162 19 64 ]
[4  1  3  3  1] :	[ 734 779 977 460 506 ]
[5  1  3  3  1] :	[ 952 44 106 374 131 ]
[1  2  3  3  1] :	[ 778 744 517 880 373 ]
[2  2  3  3  1] :	[ 403 219 842 865 464 ]
[3  2  3  3  1] :	[ 99 267 770 6 758 ]
[4  2  3  3  1] :	[ 118 586 286 904 131 ]
[5  2  3  3  1] :	[ 20 476 356 485 306 ]
[1  3  3  3  1] :	[ 354 346 958 724 681 ]
[2  3  3  3  1] :	[ 168 505 243 432 535 ]
[3  3  3  3  1] :	[ 228 246 859 998 624 ]
[4  3  3  3  1] :	[ 485 629 354 773 677 ]
[5  3  3  3  1] :	[ 895 297 907 709 260 ]
[1  4  3  3  1] :	[ 484 380 996 972 747 ]
[2  4  3  3  1] :	[ 638 368 650 493 201 ]
[3  4  3  3  1] :	[ 794 25 171 25 366 ]
[4  4  3  3  1] :	[ 912 292 875 221 684 ]
[5  4  3  3  1] :	[ 686 501 501 25 546 ]
[1  5  3  3  1] :	[ 450 43 616 342 368 ]
[2  5  3  3  1] :	[ 177 738 892 478 961 ]
[3  5  3  3  1] :	[ 449 675 744 170 129 ]
[4  5  3  3  1] :	[ 19 891 581 712 900 ]
[5  5  3  3  1] :	[ 85 464 831 954 534 ]
[1  1  4  3  1] :	[ 674 449 695 749 422 ]
[2  1  4  3  1] :	[ 276 145 446 640 450 ]
[3  1  4  3  1] :	[ 775 350 811 454 152 ]
[4  1  4  3  1] :	[ 277 294 263 734 880 ]
[5  1  4  3  1] :	[ 459 32 50 438 394 ]
[1  2  4  3  1] :	[ 423 838 853 559 860 ]
[2  2  4  3  1] :	[ 860 848 533 557 739 ]
[3  2  4  3  1] :	[ 940 882 170 601 404 ]
[4  2  4  3  1] :	[ 312 317 316 857 434 ]
[5  2  4  3  1] :	[ 18 782 520 917 288 ]
[1  3  4  3  1] :	[ 102 463 309 775 432 ]
[2  3  4  3  1] :	[ 359 511 316 992 344 ]
[3  3  4  3  1] :	[ 775 716 989 624 71 ]
[4  3  4  3  1] :	[ 929 211 335 849 993 ]
[5  3  4  3  1] :	[ 636 13 582 771 718 ]
[1  4  4  3  1] :	[ 744 885 575 902 696 ]
[2  4  4  3  1] :	[ 721 222 543 254 947 ]
[3  4  4  3  1] :	[ 917 643 456 419 649 ]
[4  4  4  3  1] :	[ 721 743 986 446 686 ]
[5  4  4  3  1] :	[ 314 963 935 813 515 ]
[1  5  4  3  1] :	[ 85 128 771 792 523 ]
[2  5  4  3  1] :	[ 242 211 672 295 706 ]
[3  5  4  3  1] :	[ 577 152 243 154 668 ]
[4  5  4  3  1] :	[ 628 844 372 948 232 ]
[5  5  4  3  1] :	[ 304 651 794 984 709 ]
[1  1  5  3  1] :	[ 951 633 742 591 581 ]
[2  1  5  3  1] :	[ 438 274 848 887 120 ]
[3  1  5  3  1] :	[ 143 866 539 186 305 ]
[4  1  5  3  1] :	[ 605 579 413 441 591 ]
[5  1  5  3  1] :	[ 364 432 84 44 874 ]
[1  2  5  3  1] :	[ 818 557 787 647 716 ]
[2  2  5  3  1] :	[ 573 251 769 77 96 ]
[3  2  5  3  1] :	[ 587 939 294 756 862 ]
[4  2  5  3  1] :	[ 609 423 638 373 592 ]
[5  2  5  3  1] :	[ 149 758 336 356 413 ]
[1  3  5  3  1] :	[ 934 626 392 895 6 ]
[2  3  5  3  1] :	[ 743 701 584 595 916 ]
[3  3  5  3  1] :	[ 424 290 663 104 99 ]
[4  3  5  3  1] :	[ 298 146 643 840 293 ]
[5  3  5  3  1] :	[ 841 513 997 332 568 ]
[1  4  5  3  1] :	[ 438 455 905 305 610 ]
[2  4  5  3  1] :	[ 843 70 677 382 340 ]
[3  4  5  3  1] :	[ 226 679 133 631 353 ]
[4  4  5  3  1] :	[ 961 408 859 434 382 ]
[5  4  5  3  1] :	[ 587 80 339 736 556 ]
[1  5  5  3  1] :	[ 802 672 784 310 711 ]
[2  5  5  3  1] :	[ 948 735 966 546 6 ]
[3  5  5  3  1] :	[ 321 423 397 718 495 ]
[4  5  5  3  1] :	[ 747 437 951 550 471 ]
[5  5  5  3  1] :	[ 164 166 153 129 790 ]
[1  1  1  4  1] :	[ 253 404 751 323 976 ]
[2  1  1  4  1] :	[ 511 537 214 878 103 ]
[3  1  1  4  1] :	[ 598 208 607 494 478 ]
[4  1  1  4  1] :	[ 150 435 485 161 75 ]
[5  1  1  4  1] :	[ 130 347 389 843 469 ]
[1  2  1  4  1] :	[ 741 426 984 411 210 ]
[2  2  1  4  1] :	[ 844 136 351 777 514 ]
[3  2  1  4  1] :	[ 685 942 899 756 774 ]
[4  2  1  4  1] :	[ 698 711 511 828 915 ]
[5  2  1  4  1] :	[ 50 476 163 559 233 ]
[1  3  1  4  1] :	[ 375 41 367 937 932 ]
[2  3  1  4  1] :	[ 716 800 810 652 679 ]
[3  3  1  4  1] :	[ 486 636 200 267 401 ]
[4  3  1  4  1] :	[ 997 61 300 400 344 ]
[5  3  1  4  1] :	[ 147 176 635 317 183 ]
[1  4  1  4  1] :	[ 146 36 1000 62 90 ]
[2  4  1  4  1] :	[ 316 454 797 217 875 ]
[3  4  1  4  1] :	[ 567 385 516 590 767 ]
[4  4  1  4  1] :	[ 624 704 704 572 965 ]
[5  4  1  4  1] :	[ 634 964 337 491 853 ]
[1  5  1  4  1] :	[ 668 781 460 35 542 ]
[2  5  1  4  1] :	[ 49 202 551 226 130 ]
[3  5  1  4  1] :	[ 794 292 653 443 616 ]
[4  5  1  4  1] :	[ 188 837 245 813 563 ]
[5  5  1  4  1] :	[ 367 334 723 595 461 ]
[1  1  2  4  1] :	[ 207 522 634 554 413 ]
[2  1  2  4  1] :	[ 711 116 191 379 562 ]
[3  1  2  4  1] :	[ 82 500 348 323 95 ]
[4  1  2  4  1] :	[ 620 452 812 482 230 ]
[5  1  2  4  1] :	[ 101 993 353 769 41 ]
[1  2  2  4  1] :	[ 273 854 47 459 566 ]
[2  2  2  4  1] :	[ 440 643 453 604 734 ]
[3  2  2  4  1] :	[ 955 21 581 720 766 ]
[4  2  2  4  1] :	[ 511 988 590 947 110 ]
[5  2  2  4  1] :	[ 421 580 271 508 192 ]
[1  3  2  4  1] :	[ 475 348 382 834 333 ]
[2  3  2  4  1] :	[ 368 690 980 116 687 ]
[3  3  2  4  1] :	[ 78 591 591 287 863 ]
[4  3  2  4  1] :	[ 284 844 790 201 308 ]
[5  3  2  4  1] :	[ 184 19 992 746 69 ]
[1  4  2  4  1] :	[ 62 67 706 899 431 ]
[2  4  2  4  1] :	[ 904 562 182 155 996 ]
[3  4  2  4  1] :	[ 812 617 613 458 744 ]
[4  4  2  4  1] :	[ 117 492 128 888 631 ]
[5  4  2  4  1] :	[ 495 800 215 938 337 ]
[1  5  2  4  1] :	[ 571 96 197 118 561 ]
[2  5  2  4  1] :	[ 364 188 388 424 172 ]
[3  5  2  4  1] :	[ 628 91 112 971 858 ]
[4  5  2  4  1] :	[ 79 364 635 474 112 ]
[5  5  2  4  1] :	[ 238 639 227 67 810 ]
[1  1  3  4  1] :	[ 287 589 594 852 119 ]
[2  1  3  4  1] :	[ 927 599 898 38 143 ]
[3  1  3  4  1] :	[ 758 607 195 967 719 ]
[4  1  3  4  1] :	[ 756 312 866 764 507 ]
[5  1  3  4  1] :	[ 3 599 524 805 566 ]
[1  2  3  4  1] :	[ 97 701 910 934 227 ]
[2  2  3  4  1] :	[ 924 101 683 406 544 ]
[3  2  3  4  1] :	[ 508 526 779 617 924 ]
[4  2  3  4  1] :	[ 263 877 383 154 966 ]
[5  2  3  4  1] :	[ 215 225 135 74 327 ]
[1  3  3  4  1] :	[ 525 667 131 91 812 ]
[2  3  3  4  1] :	[ 999 198 15 294 952 ]
[3  3  3  4  1] :	[ 269 369 238 517 627 ]
[4  3  3  4  1] :	[ 652 603 69 764 895 ]
[5  3  3  4  1] :	[ 43 441 329 763 649 ]
[1  4  3  4  1] :	[ 93 587 205 833 523 ]
[2  4  3  4  1] :	[ 66 678 295 913 345 ]
[3  4  3  4  1] :	[ 602 376 683 469 739 ]
[4  4  3  4  1] :	[ 979 291 80 685 847 ]
[5  4  3  4  1] :	[ 127 152 493 239 823 ]
[1  5  3  4  1] :	[ 200 727 949 615 873 ]
[2  5  3  4  1] :	[ 940 163 663 192 614 ]
[3  5  3  4  1] :	[ 859 410 20 135 374 ]
[4  5  3  4  1] :	[ 105 9 238 202 598 ]
[5  5  3  4  1] :	[ 936 672 370 407 277 ]
[1  1  4  4  1] :	[ 545 513 811 862 900 ]
[2  1  4  4  1] :	[ 286 464 721 653 907 ]
[3  1  4  4  1] :	[ 564 503 860 444 182 ]
[4  1  4  4  1] :	[ 447 709 887 699 494 ]
[5  1  4  4  1] :	[ 296 236 683 974 428 ]
[1  2  4  4  1] :	[ 519 693 295 259 200 ]
[2  2  4  4  1] :	[ 699 172 469 423 782 ]
[3  2  4  4  1] :	[ 263 126 360 755 486 ]
[4  2  4  4  1] :	[ 96 295 180 943 60 ]
[5  2  4  4  1] :	[ 154 26 104 780 896 ]
[1  3  4  4  1] :	[ 848 835 239 552 967 ]
[2  3  4  4  1] :	[ 949 683 745 574 149 ]
[3  3  4  4  1] :	[ 387 177 84 654 186 ]
[4  3  4  4  1] :	[ 944 338 341 409 516 ]
[5  3  4  4  1] :	[ 453 904 898 865 208 ]
[1  4  4  4  1] :	[ 434 193 570 866 796 ]
[2  4  4  4  1] :	[ 821 642 252 383 862 ]
[3  4  4  4  1] :	[ 492 694 108 585 679 ]
[4  4  4  4  1] :	[ 205 32 45 77 854 ]
[5  4  4  4  1] :	[ 617 942 631 881 405 ]
