# Generated by GAMUT v1.0.1
# A Game With Normal Covariant Random Payoffs
# Game Parameter Values:
# Random seed:	1644412825726
# Cmd Line:	-g CovariantGame -r -0.2 -players 5 -actions 5 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f CG_multi_5_5_9.txt
# Players:	5
# Actions:	5 5 5 5 5
# players:	5
# actions:	[5]
# r:	-0.2
[1  1  4  1  1] :	[ 322 534 704 381 750 ]
[2  1  4  1  1] :	[ 376 214 553 526 690 ]
[3  1  4  1  1] :	[ 560 438 468 455 528 ]
[4  1  4  1  1] :	[ 667 589 318 488 468 ]
[5  1  4  1  1] :	[ 587 631 499 369 304 ]
[1  2  4  1  1] :	[ 387 522 367 530 542 ]
[2  2  4  1  1] :	[ 525 443 452 647 496 ]
[3  2  4  1  1] :	[ 425 579 217 565 645 ]
[4  2  4  1  1] :	[ 508 721 440 609 470 ]
[5  2  4  1  1] :	[ 577 299 508 422 538 ]
[1  3  4  1  1] :	[ 451 730 491 521 464 ]
[2  3  4  1  1] :	[ 476 216 467 529 548 ]
[3  3  4  1  1] :	[ 504 220 482 565 453 ]
[4  3  4  1  1] :	[ 470 781 492 187 407 ]
[5  3  4  1  1] :	[ 503 523 588 648 354 ]
[1  4  4  1  1] :	[ 403 587 476 411 378 ]
[2  4  4  1  1] :	[ 614 369 693 387 447 ]
[3  4  4  1  1] :	[ 475 658 646 306 497 ]
[4  4  4  1  1] :	[ 341 381 554 549 499 ]
[5  4  4  1  1] :	[ 546 624 499 607 483 ]
[1  5  4  1  1] :	[ 671 654 468 179 470 ]
[2  5  4  1  1] :	[ 443 382 528 716 632 ]
[3  5  4  1  1] :	[ 610 576 588 297 441 ]
[4  5  4  1  1] :	[ 291 314 688 608 711 ]
[5  5  4  1  1] :	[ 495 549 616 295 406 ]
[1  1  5  1  1] :	[ 486 378 744 568 324 ]
[2  1  5  1  1] :	[ 267 489 536 527 502 ]
[3  1  5  1  1] :	[ 604 532 475 283 563 ]
[4  1  5  1  1] :	[ 510 626 412 257 491 ]
[5  1  5  1  1] :	[ 594 513 476 484 396 ]
[1  2  5  1  1] :	[ 662 376 615 399 402 ]
[2  2  5  1  1] :	[ 245 640 489 515 582 ]
[3  2  5  1  1] :	[ 548 480 203 301 635 ]
[4  2  5  1  1] :	[ 473 461 493 489 399 ]
[5  2  5  1  1] :	[ 626 652 406 366 575 ]
[1  3  5  1  1] :	[ 151 704 390 629 558 ]
[2  3  5  1  1] :	[ 676 664 414 309 567 ]
[3  3  5  1  1] :	[ 476 507 672 329 554 ]
[4  3  5  1  1] :	[ 505 556 617 505 309 ]
[5  3  5  1  1] :	[ 317 549 497 412 571 ]
[1  4  5  1  1] :	[ 386 546 456 442 684 ]
[2  4  5  1  1] :	[ 447 771 420 355 417 ]
[3  4  5  1  1] :	[ 573 580 430 384 499 ]
[4  4  5  1  1] :	[ 641 282 449 478 493 ]
[5  4  5  1  1] :	[ 503 445 791 525 84 ]
[1  5  5  1  1] :	[ 652 495 300 524 379 ]
[2  5  5  1  1] :	[ 564 471 432 511 471 ]
[3  5  5  1  1] :	[ 405 446 508 440 635 ]
[4  5  5  1  1] :	[ 572 505 530 280 513 ]
[5  5  5  1  1] :	[ 643 428 430 433 550 ]
[1  1  1  2  1] :	[ 669 458 550 228 552 ]
[2  1  1  2  1] :	[ 606 373 683 370 412 ]
[3  1  1  2  1] :	[ 528 461 358 436 544 ]
[4  1  1  2  1] :	[ 700 535 358 686 275 ]
[5  1  1  2  1] :	[ 439 600 382 516 571 ]
[1  2  1  2  1] :	[ 577 562 264 404 472 ]
[2  2  1  2  1] :	[ 694 686 515 279 274 ]
[3  2  1  2  1] :	[ 425 533 417 502 520 ]
[4  2  1  2  1] :	[ 292 711 483 542 330 ]
[5  2  1  2  1] :	[ 355 694 564 284 489 ]
[1  3  1  2  1] :	[ 723 613 401 312 436 ]
[2  3  1  2  1] :	[ 549 167 387 687 647 ]
[3  3  1  2  1] :	[ 777 292 473 501 459 ]
[4  3  1  2  1] :	[ 571 310 511 621 395 ]
[5  3  1  2  1] :	[ 489 732 454 486 326 ]
[1  4  1  2  1] :	[ 368 716 493 346 519 ]
[2  4  1  2  1] :	[ 304 507 341 545 707 ]
[3  4  1  2  1] :	[ 474 290 323 914 409 ]
[4  4  1  2  1] :	[ 478 508 441 316 601 ]
[5  4  1  2  1] :	[ 472 550 476 378 494 ]
[1  5  1  2  1] :	[ 505 790 467 209 444 ]
[2  5  1  2  1] :	[ 452 436 516 469 824 ]
[3  5  1  2  1] :	[ 245 546 500 660 480 ]
[4  5  1  2  1] :	[ 486 358 356 515 546 ]
[5  5  1  2  1] :	[ 484 475 527 602 320 ]
[1  1  2  2  1] :	[ 660 268 468 404 435 ]
[2  1  2  2  1] :	[ 439 479 456 636 496 ]
[3  1  2  2  1] :	[ 380 493 706 543 328 ]
[4  1  2  2  1] :	[ 485 486 624 459 380 ]
[5  1  2  2  1] :	[ 518 414 492 546 507 ]
[1  2  2  2  1] :	[ 672 621 269 502 387 ]
[2  2  2  2  1] :	[ 353 502 711 474 584 ]
[3  2  2  2  1] :	[ 821 332 380 527 495 ]
[4  2  2  2  1] :	[ 531 483 539 512 516 ]
[5  2  2  2  1] :	[ 286 360 591 567 463 ]
[1  3  2  2  1] :	[ 683 264 399 545 409 ]
[2  3  2  2  1] :	[ 399 508 617 513 402 ]
[3  3  2  2  1] :	[ 466 417 518 305 379 ]
[4  3  2  2  1] :	[ 247 572 656 501 370 ]
[5  3  2  2  1] :	[ 448 331 863 502 611 ]
[1  4  2  2  1] :	[ 449 473 361 382 754 ]
[2  4  2  2  1] :	[ 351 678 353 479 649 ]
[3  4  2  2  1] :	[ 209 569 623 666 628 ]
[4  4  2  2  1] :	[ 383 422 639 362 686 ]
[5  4  2  2  1] :	[ 479 565 525 479 566 ]
[1  5  2  2  1] :	[ 256 668 565 505 559 ]
[2  5  2  2  1] :	[ 261 268 718 482 651 ]
[3  5  2  2  1] :	[ 610 396 469 537 486 ]
[4  5  2  2  1] :	[ 448 447 411 512 475 ]
[5  5  2  2  1] :	[ 450 623 401 344 674 ]
[1  1  3  2  1] :	[ 585 610 425 434 328 ]
[2  1  3  2  1] :	[ 503 609 393 276 508 ]
[3  1  3  2  1] :	[ 460 479 645 247 323 ]
[4  1  3  2  1] :	[ 363 422 752 414 451 ]
[5  1  3  2  1] :	[ 545 312 605 696 469 ]
[1  2  3  2  1] :	[ 407 355 389 426 673 ]
[2  2  3  2  1] :	[ 453 647 306 417 603 ]
[3  2  3  2  1] :	[ 400 343 362 685 484 ]
[4  2  3  2  1] :	[ 434 632 482 504 387 ]
[5  2  3  2  1] :	[ 596 471 455 608 405 ]
[1  3  3  2  1] :	[ 463 450 463 768 425 ]
[2  3  3  2  1] :	[ 622 653 413 507 321 ]
[3  3  3  2  1] :	[ 405 529 559 385 449 ]
[4  3  3  2  1] :	[ 354 379 546 415 723 ]
[5  3  3  2  1] :	[ 700 354 378 492 185 ]
[1  4  3  2  1] :	[ 451 456 531 565 344 ]
[2  4  3  2  1] :	[ 429 533 297 591 482 ]
[3  4  3  2  1] :	[ 515 720 243 369 746 ]
[4  4  3  2  1] :	[ 327 687 567 492 621 ]
[5  4  3  2  1] :	[ 540 493 589 287 507 ]
[1  5  3  2  1] :	[ 522 318 499 605 607 ]
[2  5  3  2  1] :	[ 372 379 439 656 736 ]
[3  5  3  2  1] :	[ 676 338 508 480 485 ]
[4  5  3  2  1] :	[ 275 637 508 575 522 ]
[5  5  3  2  1] :	[ 411 468 677 380 609 ]
[1  1  4  2  1] :	[ 403 596 606 518 259 ]
[2  1  4  2  1] :	[ 564 455 321 716 494 ]
[3  1  4  2  1] :	[ 541 439 558 189 457 ]
[4  1  4  2  1] :	[ 536 606 294 727 387 ]
[5  1  4  2  1] :	[ 272 672 487 497 533 ]
[1  2  4  2  1] :	[ 494 494 345 409 687 ]
[2  2  4  2  1] :	[ 646 643 361 621 327 ]
[3  2  4  2  1] :	[ 696 539 94 617 422 ]
[4  2  4  2  1] :	[ 502 705 280 151 719 ]
[5  2  4  2  1] :	[ 564 492 293 536 575 ]
[1  3  4  2  1] :	[ 616 461 369 559 610 ]
[2  3  4  2  1] :	[ 604 342 573 407 545 ]
[3  3  4  2  1] :	[ 599 611 662 401 524 ]
[4  3  4  2  1] :	[ 547 247 629 451 568 ]
[5  3  4  2  1] :	[ 605 402 395 664 459 ]
[1  4  4  2  1] :	[ 645 297 382 379 626 ]
[2  4  4  2  1] :	[ 471 572 514 448 318 ]
[3  4  4  2  1] :	[ 343 432 673 645 525 ]
[4  4  4  2  1] :	[ 710 433 704 480 277 ]
[5  4  4  2  1] :	[ 626 457 619 387 382 ]
[1  5  4  2  1] :	[ 375 328 672 506 606 ]
[2  5  4  2  1] :	[ 515 333 361 661 637 ]
[3  5  4  2  1] :	[ 380 511 597 378 571 ]
[4  5  4  2  1] :	[ 655 525 454 302 452 ]
[5  5  4  2  1] :	[ 490 728 405 390 657 ]
[1  1  5  2  1] :	[ 516 556 588 427 299 ]
[2  1  5  2  1] :	[ 560 445 361 643 452 ]
[3  1  5  2  1] :	[ 532 468 417 551 331 ]
[4  1  5  2  1] :	[ 302 308 742 646 618 ]
[5  1  5  2  1] :	[ 523 365 490 433 570 ]
[1  2  5  2  1] :	[ 656 397 570 529 400 ]
[2  2  5  2  1] :	[ 510 299 427 600 550 ]
[3  2  5  2  1] :	[ 438 356 447 464 475 ]
[4  2  5  2  1] :	[ 458 544 366 355 741 ]
[5  2  5  2  1] :	[ 549 426 395 569 553 ]
[1  3  5  2  1] :	[ 484 325 525 660 606 ]
[2  3  5  2  1] :	[ 475 162 782 538 389 ]
[3  3  5  2  1] :	[ 504 797 267 413 458 ]
[4  3  5  2  1] :	[ 621 382 626 478 429 ]
[5  3  5  2  1] :	[ 391 363 453 622 432 ]
[1  4  5  2  1] :	[ 479 550 395 589 224 ]
[2  4  5  2  1] :	[ 763 430 489 230 389 ]
[3  4  5  2  1] :	[ 422 507 340 650 345 ]
[4  4  5  2  1] :	[ 469 678 442 315 486 ]
[5  4  5  2  1] :	[ 457 509 505 665 313 ]
[1  5  5  2  1] :	[ 561 509 387 382 582 ]
[2  5  5  2  1] :	[ 472 351 379 609 546 ]
[3  5  5  2  1] :	[ 352 385 605 593 401 ]
[4  5  5  2  1] :	[ 582 248 591 447 493 ]
[5  5  5  2  1] :	[ 367 772 261 626 614 ]
[1  1  1  3  1] :	[ 575 107 833 703 354 ]
[2  1  1  3  1] :	[ 514 383 530 382 670 ]
[3  1  1  3  1] :	[ 471 728 390 732 386 ]
[4  1  1  3  1] :	[ 473 628 451 793 311 ]
[5  1  1  3  1] :	[ 526 578 466 451 586 ]
[1  2  1  3  1] :	[ 621 438 660 379 588 ]
[2  2  1  3  1] :	[ 437 412 736 342 323 ]
[3  2  1  3  1] :	[ 395 420 638 477 414 ]
[4  2  1  3  1] :	[ 671 510 505 534 200 ]
[5  2  1  3  1] :	[ 572 390 586 406 275 ]
[1  3  1  3  1] :	[ 773 562 505 225 504 ]
[2  3  1  3  1] :	[ 585 403 333 398 709 ]
[3  3  1  3  1] :	[ 497 345 451 488 650 ]
[4  3  1  3  1] :	[ 505 334 512 705 432 ]
[5  3  1  3  1] :	[ 816 647 576 586 8 ]
[1  4  1  3  1] :	[ 430 502 468 632 496 ]
[2  4  1  3  1] :	[ 663 453 409 582 195 ]
[3  4  1  3  1] :	[ 411 486 602 548 466 ]
[4  4  1  3  1] :	[ 317 559 473 622 542 ]
[5  4  1  3  1] :	[ 443 443 650 429 574 ]
[1  5  1  3  1] :	[ 453 567 622 324 289 ]
[2  5  1  3  1] :	[ 472 740 446 181 493 ]
[3  5  1  3  1] :	[ 389 497 593 537 451 ]
[4  5  1  3  1] :	[ 694 397 59 642 402 ]
[5  5  1  3  1] :	[ 422 345 669 423 567 ]
[1  1  2  3  1] :	[ 422 467 647 582 544 ]
[2  1  2  3  1] :	[ 549 415 566 373 585 ]
[3  1  2  3  1] :	[ 595 266 391 570 622 ]
[4  1  2  3  1] :	[ 540 434 482 650 448 ]
[5  1  2  3  1] :	[ 155 582 497 431 536 ]
[1  2  2  3  1] :	[ 716 328 502 313 559 ]
[2  2  2  3  1] :	[ 353 652 639 557 518 ]
[3  2  2  3  1] :	[ 400 581 369 521 498 ]
[4  2  2  3  1] :	[ 303 489 412 513 495 ]
[5  2  2  3  1] :	[ 744 441 508 353 549 ]
[1  3  2  3  1] :	[ 766 449 431 526 399 ]
[2  3  2  3  1] :	[ 464 363 328 643 633 ]
[3  3  2  3  1] :	[ 466 285 539 557 400 ]
[4  3  2  3  1] :	[ 365 483 529 507 709 ]
[5  3  2  3  1] :	[ 435 622 619 626 294 ]
[1  4  2  3  1] :	[ 613 828 301 452 557 ]
[2  4  2  3  1] :	[ 646 309 760 161 686 ]
[3  4  2  3  1] :	[ 673 440 480 408 459 ]
[4  4  2  3  1] :	[ 593 331 478 429 446 ]
[5  4  2  3  1] :	[ 721 432 515 386 434 ]
[1  5  2  3  1] :	[ 415 527 254 559 510 ]
[2  5  2  3  1] :	[ 624 416 382 467 563 ]
[3  5  2  3  1] :	[ 538 636 460 473 379 ]
[4  5  2  3  1] :	[ 395 354 488 715 520 ]
[5  5  2  3  1] :	[ 647 265 219 659 579 ]
[1  1  3  3  1] :	[ 374 611 568 211 551 ]
[2  1  3  3  1] :	[ 299 554 625 573 404 ]
[3  1  3  3  1] :	[ 780 402 192 508 542 ]
[4  1  3  3  1] :	[ 349 268 685 459 563 ]
[5  1  3  3  1] :	[ 405 349 546 468 609 ]
[1  2  3  3  1] :	[ 624 638 494 345 285 ]
[2  2  3  3  1] :	[ 571 591 291 649 360 ]
[3  2  3  3  1] :	[ 684 488 270 474 461 ]
[4  2  3  3  1] :	[ 715 444 555 331 543 ]
[5  2  3  3  1] :	[ 723 545 446 337 485 ]
[1  3  3  3  1] :	[ 591 434 628 324 517 ]
[2  3  3  3  1] :	[ 231 609 431 414 388 ]
[3  3  3  3  1] :	[ 510 520 475 529 329 ]
[4  3  3  3  1] :	[ 631 413 806 397 435 ]
[5  3  3  3  1] :	[ 463 698 405 422 517 ]
[1  4  3  3  1] :	[ 620 423 561 363 314 ]
[2  4  3  3  1] :	[ 467 597 338 441 548 ]
[3  4  3  3  1] :	[ 371 542 499 567 501 ]
[4  4  3  3  1] :	[ 383 546 562 394 328 ]
[5  4  3  3  1] :	[ 766 339 221 586 681 ]
[1  5  3  3  1] :	[ 573 367 511 288 582 ]
[2  5  3  3  1] :	[ 579 603 243 556 646 ]
[3  5  3  3  1] :	[ 429 458 750 610 387 ]
[4  5  3  3  1] :	[ 399 638 594 705 384 ]
[5  5  3  3  1] :	[ 543 529 592 476 203 ]
[1  1  4  3  1] :	[ 474 649 565 429 341 ]
[2  1  4  3  1] :	[ 218 636 315 402 521 ]
[3  1  4  3  1] :	[ 397 466 542 485 362 ]
[4  1  4  3  1] :	[ 396 513 649 399 491 ]
[5  1  4  3  1] :	[ 553 441 480 401 537 ]
[1  2  4  3  1] :	[ 382 446 420 727 605 ]
[2  2  4  3  1] :	[ 451 386 687 443 380 ]
[3  2  4  3  1] :	[ 183 486 493 403 665 ]
[4  2  4  3  1] :	[ 395 457 493 698 390 ]
[5  2  4  3  1] :	[ 257 478 673 372 509 ]
[1  3  4  3  1] :	[ 540 619 406 280 708 ]
[2  3  4  3  1] :	[ 587 390 370 709 523 ]
[3  3  4  3  1] :	[ 399 409 503 332 665 ]
[4  3  4  3  1] :	[ 342 192 792 467 731 ]
[5  3  4  3  1] :	[ 784 364 297 350 630 ]
[1  4  4  3  1] :	[ 296 375 558 672 442 ]
[2  4  4  3  1] :	[ 323 532 579 382 687 ]
[3  4  4  3  1] :	[ 285 764 466 423 481 ]
[4  4  4  3  1] :	[ 754 528 453 415 394 ]
[5  4  4  3  1] :	[ 672 446 511 653 592 ]
[1  5  4  3  1] :	[ 481 391 623 429 325 ]
[2  5  4  3  1] :	[ 273 574 635 696 358 ]
[3  5  4  3  1] :	[ 181 380 649 464 716 ]
[4  5  4  3  1] :	[ 559 480 476 244 532 ]
[5  5  4  3  1] :	[ 565 504 490 522 377 ]
[1  1  5  3  1] :	[ 469 415 426 435 445 ]
[2  1  5  3  1] :	[ 564 416 278 496 596 ]
[3  1  5  3  1] :	[ 747 628 327 390 412 ]
[4  1  5  3  1] :	[ 284 537 409 551 512 ]
[5  1  5  3  1] :	[ 370 530 521 583 301 ]
[1  2  5  3  1] :	[ 758 447 537 350 442 ]
[2  2  5  3  1] :	[ 661 664 321 390 400 ]
[3  2  5  3  1] :	[ 628 475 555 464 415 ]
[4  2  5  3  1] :	[ 574 414 535 466 515 ]
[5  2  5  3  1] :	[ 610 455 389 596 419 ]
[1  3  5  3  1] :	[ 616 572 516 527 186 ]
[2  3  5  3  1] :	[ 377 715 775 405 398 ]
[3  3  5  3  1] :	[ 296 710 729 316 568 ]
[4  3  5  3  1] :	[ 507 652 341 602 412 ]
[5  3  5  3  1] :	[ 709 790 341 396 325 ]
[1  4  5  3  1] :	[ 523 478 498 702 748 ]
[2  4  5  3  1] :	[ 558 556 469 352 524 ]
[3  4  5  3  1] :	[ 477 583 443 529 471 ]
[4  4  5  3  1] :	[ 734 676 149 444 515 ]
[5  4  5  3  1] :	[ 571 368 370 477 486 ]
[1  5  5  3  1] :	[ 625 605 397 570 273 ]
[2  5  5  3  1] :	[ 571 647 639 275 339 ]
[3  5  5  3  1] :	[ 692 354 637 240 527 ]
[4  5  5  3  1] :	[ 545 512 574 472 306 ]
[5  5  5  3  1] :	[ 524 626 508 461 420 ]
[1  1  1  4  1] :	[ 501 325 407 615 687 ]
[2  1  1  4  1] :	[ 444 421 443 495 609 ]
[3  1  1  4  1] :	[ 420 583 625 421 551 ]
[4  1  1  4  1] :	[ 499 443 444 443 606 ]
[5  1  1  4  1] :	[ 447 201 393 490 550 ]
[1  2  1  4  1] :	[ 457 391 671 362 590 ]
[2  2  1  4  1] :	[ 564 300 665 399 520 ]
[3  2  1  4  1] :	[ 522 413 350 617 569 ]
[4  2  1  4  1] :	[ 352 487 509 616 615 ]
[5  2  1  4  1] :	[ 306 326 529 593 803 ]
[1  3  1  4  1] :	[ 653 538 621 297 478 ]
[2  3  1  4  1] :	[ 528 455 334 585 583 ]
[3  3  1  4  1] :	[ 614 449 488 407 485 ]
[4  3  1  4  1] :	[ 375 277 544 557 557 ]
[5  3  1  4  1] :	[ 663 485 392 404 514 ]
[1  4  1  4  1] :	[ 454 533 505 459 496 ]
[2  4  1  4  1] :	[ 783 512 421 396 203 ]
[3  4  1  4  1] :	[ 579 426 301 507 707 ]
[4  4  1  4  1] :	[ 486 344 584 563 492 ]
[5  4  1  4  1] :	[ 456 456 395 377 704 ]
[1  5  1  4  1] :	[ 368 345 639 625 501 ]
[2  5  1  4  1] :	[ 472 223 573 580 636 ]
[3  5  1  4  1] :	[ 645 387 324 400 472 ]
[4  5  1  4  1] :	[ 438 410 632 561 420 ]
[5  5  1  4  1] :	[ 204 424 411 543 719 ]
[1  1  2  4  1] :	[ 353 489 486 371 701 ]
[2  1  2  4  1] :	[ 438 301 178 1000 694 ]
[3  1  2  4  1] :	[ 499 716 388 361 551 ]
[4  1  2  4  1] :	[ 589 399 453 239 500 ]
[5  1  2  4  1] :	[ 474 542 744 519 152 ]
[1  2  2  4  1] :	[ 819 416 400 418 348 ]
[2  2  2  4  1] :	[ 434 503 442 615 473 ]
[3  2  2  4  1] :	[ 530 587 506 567 586 ]
[4  2  2  4  1] :	[ 485 382 571 559 467 ]
[5  2  2  4  1] :	[ 258 517 555 516 612 ]
[1  3  2  4  1] :	[ 508 451 252 574 437 ]
[2  3  2  4  1] :	[ 539 528 647 315 525 ]
[3  3  2  4  1] :	[ 196 632 625 432 735 ]
[4  3  2  4  1] :	[ 464 806 306 493 431 ]
[5  3  2  4  1] :	[ 607 568 496 229 502 ]
[1  4  2  4  1] :	[ 353 497 365 712 542 ]
[2  4  2  4  1] :	[ 481 346 514 558 543 ]
[3  4  2  4  1] :	[ 410 431 520 644 556 ]
[4  4  2  4  1] :	[ 507 563 543 440 306 ]
[5  4  2  4  1] :	[ 643 339 405 566 526 ]
[1  5  2  4  1] :	[ 305 620 544 429 697 ]
[2  5  2  4  1] :	[ 434 281 592 750 352 ]
[3  5  2  4  1] :	[ 369 451 488 482 479 ]
[4  5  2  4  1] :	[ 179 610 498 404 738 ]
[5  5  2  4  1] :	[ 578 462 411 457 500 ]
[1  1  3  4  1] :	[ 438 574 502 585 367 ]
[2  1  3  4  1] :	[ 508 517 836 435 307 ]
[3  1  3  4  1] :	[ 542 504 448 592 425 ]
[4  1  3  4  1] :	[ 484 560 311 607 460 ]
[5  1  3  4  1] :	[ 303 563 407 453 308 ]
[1  2  3  4  1] :	[ 547 459 392 600 398 ]
[2  2  3  4  1] :	[ 465 529 361 323 632 ]
[3  2  3  4  1] :	[ 516 495 256 521 767 ]
[4  2  3  4  1] :	[ 517 595 522 323 509 ]
[5  2  3  4  1] :	[ 671 436 336 475 621 ]
[1  3  3  4  1] :	[ 573 559 607 352 496 ]
[2  3  3  4  1] :	[ 631 565 612 275 307 ]
[3  3  3  4  1] :	[ 496 423 627 490 453 ]
[4  3  3  4  1] :	[ 401 572 638 380 533 ]
[5  3  3  4  1] :	[ 511 631 160 693 584 ]
[1  4  3  4  1] :	[ 383 528 396 536 477 ]
[2  4  3  4  1] :	[ 722 409 412 400 321 ]
[3  4  3  4  1] :	[ 769 525 541 357 343 ]
[4  4  3  4  1] :	[ 460 474 716 390 354 ]
[5  4  3  4  1] :	[ 515 363 644 440 541 ]
[1  5  3  4  1] :	[ 586 186 658 488 610 ]
[2  5  3  4  1] :	[ 440 392 513 523 772 ]
[3  5  3  4  1] :	[ 541 486 626 444 275 ]
[4  5  3  4  1] :	[ 583 598 590 524 337 ]
[5  5  3  4  1] :	[ 553 328 694 314 545 ]
[1  1  4  4  1] :	[ 461 594 436 390 608 ]
[2  1  4  4  1] :	[ 530 582 457 416 571 ]
[3  1  4  4  1] :	[ 501 508 616 463 492 ]
[4  1  4  4  1] :	[ 335 457 703 503 307 ]
[5  1  4  4  1] :	[ 572 549 370 436 556 ]
[1  2  4  4  1] :	[ 714 302 467 574 400 ]
[2  2  4  4  1] :	[ 493 621 659 353 310 ]
[3  2  4  4  1] :	[ 571 758 400 523 267 ]
[4  2  4  4  1] :	[ 469 344 667 362 517 ]
[5  2  4  4  1] :	[ 353 607 344 522 555 ]
[1  3  4  4  1] :	[ 299 380 563 462 617 ]
[2  3  4  4  1] :	[ 498 327 626 428 527 ]
[3  3  4  4  1] :	[ 519 457 743 305 472 ]
[4  3  4  4  1] :	[ 389 350 684 464 684 ]
[5  3  4  4  1] :	[ 506 634 544 406 367 ]
[1  4  4  4  1] :	[ 369 477 280 637 676 ]
[2  4  4  4  1] :	[ 249 497 641 600 575 ]
[3  4  4  4  1] :	[ 629 451 444 326 274 ]
[4  4  4  4  1] :	[ 470 467 274 631 581 ]
