# Generated by GAMUT v1.0.1
# A Game With Normal Covariant Random Payoffs
# Game Parameter Values:
# Random seed:	1644574310716
# Cmd Line:	-g CovariantGame -r -0.2 -players 3 -actions 10 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f CG_multi_3_10_3.txt
# Players:	3
# Actions:	10 10 10
# players:	3
# actions:	[10]
# r:	-0.2
[4  1  3] :	[ 455 382 388 ]
[5  1  3] :	[ 670 479 346 ]
[6  1  3] :	[ 357 447 542 ]
[7  1  3] :	[ 411 325 520 ]
[8  1  3] :	[ 501 375 342 ]
[9  1  3] :	[ 588 380 442 ]
[10  1  3] :	[ 437 622 448 ]
[1  2  3] :	[ 555 496 240 ]
[2  2  3] :	[ 485 244 448 ]
[3  2  3] :	[ 479 387 448 ]
[4  2  3] :	[ 421 302 413 ]
[5  2  3] :	[ 451 325 303 ]
[6  2  3] :	[ 637 362 434 ]
[7  2  3] :	[ 505 660 413 ]
[8  2  3] :	[ 475 435 519 ]
[9  2  3] :	[ 206 377 482 ]
[10  2  3] :	[ 413 459 207 ]
[1  3  3] :	[ 406 472 309 ]
[2  3  3] :	[ 516 328 492 ]
[3  3  3] :	[ 333 150 512 ]
[4  3  3] :	[ 520 265 579 ]
[5  3  3] :	[ 337 375 608 ]
[6  3  3] :	[ 495 425 423 ]
[7  3  3] :	[ 447 431 391 ]
[8  3  3] :	[ 421 319 504 ]
[9  3  3] :	[ 246 680 529 ]
[10  3  3] :	[ 214 530 370 ]
[1  4  3] :	[ 389 244 790 ]
[2  4  3] :	[ 347 646 379 ]
[3  4  3] :	[ 356 630 242 ]
[4  4  3] :	[ 467 385 467 ]
[5  4  3] :	[ 363 28 708 ]
[6  4  3] :	[ 582 541 353 ]
[7  4  3] :	[ 483 439 369 ]
[8  4  3] :	[ 533 384 627 ]
[9  4  3] :	[ 500 375 243 ]
[10  4  3] :	[ 386 658 199 ]
[1  5  3] :	[ 383 460 289 ]
[2  5  3] :	[ 397 498 356 ]
[3  5  3] :	[ 523 393 375 ]
[4  5  3] :	[ 542 537 297 ]
[5  5  3] :	[ 477 407 424 ]
[6  5  3] :	[ 230 497 291 ]
[7  5  3] :	[ 420 571 430 ]
[8  5  3] :	[ 427 75 570 ]
[9  5  3] :	[ 423 449 479 ]
[10  5  3] :	[ 458 341 567 ]
[1  6  3] :	[ 483 373 503 ]
[2  6  3] :	[ 639 371 255 ]
[3  6  3] :	[ 761 370 224 ]
[4  6  3] :	[ 624 291 309 ]
[5  6  3] :	[ 731 281 433 ]
[6  6  3] :	[ 281 566 480 ]
[7  6  3] :	[ 505 429 330 ]
[8  6  3] :	[ 653 423 448 ]
[9  6  3] :	[ 422 567 547 ]
[10  6  3] :	[ 427 533 325 ]
[1  7  3] :	[ 300 409 684 ]
[2  7  3] :	[ 552 349 613 ]
[3  7  3] :	[ 483 274 433 ]
[4  7  3] :	[ 383 511 557 ]
[5  7  3] :	[ 457 418 347 ]
[6  7  3] :	[ 482 446 471 ]
[7  7  3] :	[ 402 525 245 ]
[8  7  3] :	[ 622 316 448 ]
[9  7  3] :	[ 1 562 282 ]
[10  7  3] :	[ 343 377 508 ]
[1  8  3] :	[ 265 413 533 ]
[2  8  3] :	[ 427 522 463 ]
[3  8  3] :	[ 688 391 322 ]
[4  8  3] :	[ 629 646 319 ]
[5  8  3] :	[ 623 300 499 ]
[6  8  3] :	[ 440 366 571 ]
[7  8  3] :	[ 664 574 258 ]
[8  8  3] :	[ 564 417 366 ]
[9  8  3] :	[ 404 677 427 ]
[10  8  3] :	[ 258 494 246 ]
[1  9  3] :	[ 373 483 400 ]
[2  9  3] :	[ 467 414 274 ]
[3  9  3] :	[ 556 508 357 ]
[4  9  3] :	[ 383 451 269 ]
[5  9  3] :	[ 346 421 544 ]
[6  9  3] :	[ 543 512 496 ]
[7  9  3] :	[ 528 596 354 ]
[8  9  3] :	[ 445 415 354 ]
[9  9  3] :	[ 664 450 268 ]
[10  9  3] :	[ 439 387 460 ]
[1  10  3] :	[ 448 364 383 ]
[2  10  3] :	[ 295 292 587 ]
[3  10  3] :	[ 290 295 567 ]
[4  10  3] :	[ 380 353 741 ]
[5  10  3] :	[ 598 412 496 ]
[6  10  3] :	[ 291 342 480 ]
[7  10  3] :	[ 444 509 335 ]
[8  10  3] :	[ 535 404 504 ]
[9  10  3] :	[ 519 537 346 ]
[10  10  3] :	[ 711 531 413 ]
[1  1  4] :	[ 379 493 505 ]
[2  1  4] :	[ 486 195 505 ]
[3  1  4] :	[ 439 362 259 ]
[4  1  4] :	[ 352 715 409 ]
[5  1  4] :	[ 649 247 454 ]
[6  1  4] :	[ 502 242 334 ]
[7  1  4] :	[ 443 410 573 ]
[8  1  4] :	[ 477 415 641 ]
[9  1  4] :	[ 176 700 534 ]
[10  1  4] :	[ 515 348 528 ]
[1  2  4] :	[ 265 378 532 ]
[2  2  4] :	[ 434 539 428 ]
[3  2  4] :	[ 348 654 568 ]
[4  2  4] :	[ 453 562 427 ]
[5  2  4] :	[ 409 646 398 ]
[6  2  4] :	[ 567 414 613 ]
[7  2  4] :	[ 729 360 350 ]
[8  2  4] :	[ 353 612 357 ]
[9  2  4] :	[ 521 422 402 ]
[10  2  4] :	[ 500 238 440 ]
[1  3  4] :	[ 603 523 356 ]
[2  3  4] :	[ 571 330 490 ]
[3  3  4] :	[ 498 540 363 ]
[4  3  4] :	[ 508 612 462 ]
[5  3  4] :	[ 576 361 504 ]
[6  3  4] :	[ 331 465 454 ]
[7  3  4] :	[ 389 556 400 ]
[8  3  4] :	[ 574 396 103 ]
[9  3  4] :	[ 295 504 346 ]
[10  3  4] :	[ 558 484 356 ]
[1  4  4] :	[ 441 400 393 ]
[2  4  4] :	[ 436 440 537 ]
[3  4  4] :	[ 258 393 476 ]
[4  4  4] :	[ 463 467 423 ]
[5  4  4] :	[ 345 171 686 ]
[6  4  4] :	[ 566 497 323 ]
[7  4  4] :	[ 419 77 584 ]
[8  4  4] :	[ 616 383 292 ]
[9  4  4] :	[ 546 453 531 ]
[10  4  4] :	[ 434 509 293 ]
[1  5  4] :	[ 436 435 475 ]
[2  5  4] :	[ 488 307 541 ]
[3  5  4] :	[ 486 696 386 ]
[4  5  4] :	[ 425 645 400 ]
[5  5  4] :	[ 545 434 336 ]
[6  5  4] :	[ 304 450 486 ]
[7  5  4] :	[ 418 314 401 ]
[8  5  4] :	[ 377 453 550 ]
[9  5  4] :	[ 417 422 313 ]
[10  5  4] :	[ 774 233 461 ]
[1  6  4] :	[ 411 551 311 ]
[2  6  4] :	[ 351 355 507 ]
[3  6  4] :	[ 195 462 547 ]
[4  6  4] :	[ 577 302 514 ]
[5  6  4] :	[ 247 414 494 ]
[6  6  4] :	[ 538 182 391 ]
[7  6  4] :	[ 507 449 361 ]
[8  6  4] :	[ 577 431 467 ]
[9  6  4] :	[ 344 417 509 ]
[10  6  4] :	[ 394 634 358 ]
[1  7  4] :	[ 508 504 515 ]
[2  7  4] :	[ 469 231 481 ]
[3  7  4] :	[ 625 413 384 ]
[4  7  4] :	[ 394 375 455 ]
[5  7  4] :	[ 354 394 646 ]
[6  7  4] :	[ 559 423 507 ]
[7  7  4] :	[ 548 541 386 ]
[8  7  4] :	[ 385 583 480 ]
[9  7  4] :	[ 450 623 354 ]
[10  7  4] :	[ 528 655 527 ]
[1  8  4] :	[ 478 556 534 ]
[2  8  4] :	[ 438 554 385 ]
[3  8  4] :	[ 362 468 481 ]
[4  8  4] :	[ 350 514 413 ]
[5  8  4] :	[ 415 631 376 ]
[6  8  4] :	[ 585 322 287 ]
[7  8  4] :	[ 426 541 325 ]
[8  8  4] :	[ 610 324 199 ]
[9  8  4] :	[ 456 363 321 ]
[10  8  4] :	[ 398 399 504 ]
[1  9  4] :	[ 593 527 470 ]
[2  9  4] :	[ 376 413 461 ]
[3  9  4] :	[ 566 349 444 ]
[4  9  4] :	[ 314 439 428 ]
[5  9  4] :	[ 363 561 453 ]
[6  9  4] :	[ 711 400 429 ]
[7  9  4] :	[ 497 335 297 ]
[8  9  4] :	[ 390 310 579 ]
[9  9  4] :	[ 333 587 306 ]
[10  9  4] :	[ 396 440 468 ]
[1  10  4] :	[ 284 301 528 ]
[2  10  4] :	[ 496 350 366 ]
[3  10  4] :	[ 514 516 357 ]
[4  10  4] :	[ 450 465 521 ]
[5  10  4] :	[ 499 484 205 ]
[6  10  4] :	[ 853 314 362 ]
[7  10  4] :	[ 524 347 279 ]
[8  10  4] :	[ 321 513 473 ]
[9  10  4] :	[ 601 259 594 ]
[10  10  4] :	[ 396 486 428 ]
[1  1  5] :	[ 558 470 542 ]
[2  1  5] :	[ 430 233 564 ]
[3  1  5] :	[ 412 415 557 ]
[4  1  5] :	[ 390 353 360 ]
[5  1  5] :	[ 641 576 210 ]
[6  1  5] :	[ 396 544 290 ]
[7  1  5] :	[ 424 477 532 ]
[8  1  5] :	[ 473 311 503 ]
[9  1  5] :	[ 405 446 470 ]
[10  1  5] :	[ 399 590 299 ]
[1  2  5] :	[ 647 407 364 ]
[2  2  5] :	[ 356 344 694 ]
[3  2  5] :	[ 712 367 397 ]
[4  2  5] :	[ 428 429 308 ]
[5  2  5] :	[ 482 401 353 ]
[6  2  5] :	[ 508 429 630 ]
[7  2  5] :	[ 315 332 355 ]
[8  2  5] :	[ 431 411 417 ]
[9  2  5] :	[ 352 759 488 ]
[10  2  5] :	[ 534 491 494 ]
[1  3  5] :	[ 472 358 409 ]
[2  3  5] :	[ 349 651 397 ]
[3  3  5] :	[ 632 407 400 ]
[4  3  5] :	[ 521 425 388 ]
[5  3  5] :	[ 562 410 250 ]
[6  3  5] :	[ 537 368 756 ]
[7  3  5] :	[ 539 395 425 ]
[8  3  5] :	[ 462 481 367 ]
[9  3  5] :	[ 32 448 670 ]
[10  3  5] :	[ 553 305 455 ]
[1  4  5] :	[ 1000 266 391 ]
[2  4  5] :	[ 461 354 400 ]
[3  4  5] :	[ 328 394 391 ]
[4  4  5] :	[ 440 296 610 ]
[5  4  5] :	[ 512 287 475 ]
[6  4  5] :	[ 289 588 330 ]
[7  4  5] :	[ 500 520 424 ]
[8  4  5] :	[ 440 402 266 ]
[9  4  5] :	[ 368 644 451 ]
[10  4  5] :	[ 565 477 426 ]
[1  5  5] :	[ 446 499 392 ]
[2  5  5] :	[ 214 527 506 ]
[3  5  5] :	[ 350 395 607 ]
[4  5  5] :	[ 420 239 413 ]
[5  5  5] :	[ 324 315 579 ]
[6  5  5] :	[ 414 250 671 ]
[7  5  5] :	[ 518 458 422 ]
[8  5  5] :	[ 317 287 555 ]
[9  5  5] :	[ 479 156 372 ]
[10  5  5] :	[ 412 328 324 ]
[1  6  5] :	[ 562 501 209 ]
[2  6  5] :	[ 326 285 639 ]
[3  6  5] :	[ 404 613 373 ]
[4  6  5] :	[ 397 628 367 ]
[5  6  5] :	[ 247 477 425 ]
[6  6  5] :	[ 365 368 538 ]
[7  6  5] :	[ 222 781 356 ]
[8  6  5] :	[ 494 648 494 ]
[9  6  5] :	[ 574 469 325 ]
[10  6  5] :	[ 237 597 449 ]
[1  7  5] :	[ 507 511 277 ]
[2  7  5] :	[ 561 582 402 ]
[3  7  5] :	[ 323 581 350 ]
[4  7  5] :	[ 304 573 452 ]
[5  7  5] :	[ 456 426 417 ]
[6  7  5] :	[ 307 388 413 ]
[7  7  5] :	[ 375 387 615 ]
[8  7  5] :	[ 425 412 603 ]
[9  7  5] :	[ 571 439 395 ]
[10  7  5] :	[ 388 388 565 ]
[1  8  5] :	[ 453 567 291 ]
[2  8  5] :	[ 526 485 337 ]
[3  8  5] :	[ 231 557 228 ]
[4  8  5] :	[ 355 415 565 ]
[5  8  5] :	[ 381 461 409 ]
[6  8  5] :	[ 532 513 368 ]
[7  8  5] :	[ 438 532 573 ]
[8  8  5] :	[ 448 319 407 ]
[9  8  5] :	[ 376 500 357 ]
[10  8  5] :	[ 532 337 557 ]
[1  9  5] :	[ 373 185 514 ]
[2  9  5] :	[ 483 583 262 ]
[3  9  5] :	[ 311 526 624 ]
[4  9  5] :	[ 395 376 460 ]
[5  9  5] :	[ 329 408 735 ]
[6  9  5] :	[ 298 442 431 ]
[7  9  5] :	[ 573 347 326 ]
[8  9  5] :	[ 297 525 365 ]
[9  9  5] :	[ 666 446 94 ]
[10  9  5] :	[ 466 482 259 ]
[1  10  5] :	[ 343 268 371 ]
[2  10  5] :	[ 362 425 529 ]
[3  10  5] :	[ 400 442 491 ]
[4  10  5] :	[ 379 540 497 ]
[5  10  5] :	[ 664 263 448 ]
[6  10  5] :	[ 353 381 472 ]
[7  10  5] :	[ 527 322 540 ]
[8  10  5] :	[ 391 439 591 ]
[9  10  5] :	[ 490 462 740 ]
[10  10  5] :	[ 386 466 361 ]
[1  1  6] :	[ 248 496 562 ]
[2  1  6] :	[ 590 492 334 ]
[3  1  6] :	[ 646 357 416 ]
[4  1  6] :	[ 554 646 298 ]
[5  1  6] :	[ 463 474 517 ]
[6  1  6] :	[ 553 444 255 ]
[7  1  6] :	[ 253 615 371 ]
[8  1  6] :	[ 479 427 442 ]
[9  1  6] :	[ 391 395 368 ]
[10  1  6] :	[ 679 576 289 ]
[1  2  6] :	[ 362 334 355 ]
[2  2  6] :	[ 318 380 488 ]
[3  2  6] :	[ 215 599 403 ]
[4  2  6] :	[ 220 582 488 ]
[5  2  6] :	[ 542 425 594 ]
[6  2  6] :	[ 420 447 552 ]
[7  2  6] :	[ 631 364 364 ]
[8  2  6] :	[ 354 713 262 ]
[9  2  6] :	[ 353 419 561 ]
[10  2  6] :	[ 553 416 305 ]
[1  3  6] :	[ 415 334 702 ]
[2  3  6] :	[ 486 417 602 ]
[3  3  6] :	[ 651 430 570 ]
[4  3  6] :	[ 535 416 479 ]
[5  3  6] :	[ 505 342 387 ]
[6  3  6] :	[ 511 483 436 ]
[7  3  6] :	[ 427 644 334 ]
[8  3  6] :	[ 431 514 380 ]
[9  3  6] :	[ 620 326 414 ]
[10  3  6] :	[ 542 412 441 ]
[1  4  6] :	[ 381 412 425 ]
[2  4  6] :	[ 231 505 375 ]
[3  4  6] :	[ 434 468 464 ]
[4  4  6] :	[ 568 354 574 ]
[5  4  6] :	[ 618 506 547 ]
[6  4  6] :	[ 303 701 221 ]
[7  4  6] :	[ 460 560 459 ]
[8  4  6] :	[ 174 305 509 ]
[9  4  6] :	[ 584 216 263 ]
[10  4  6] :	[ 369 490 625 ]
[1  5  6] :	[ 412 281 866 ]
[2  5  6] :	[ 534 448 314 ]
[3  5  6] :	[ 304 495 349 ]
[4  5  6] :	[ 283 352 616 ]
[5  5  6] :	[ 456 274 528 ]
[6  5  6] :	[ 584 520 111 ]
[7  5  6] :	[ 562 395 274 ]
[8  5  6] :	[ 468 371 459 ]
[9  5  6] :	[ 478 697 240 ]
[10  5  6] :	[ 566 444 378 ]
[1  6  6] :	[ 759 527 273 ]
[2  6  6] :	[ 332 470 320 ]
[3  6  6] :	[ 351 863 251 ]
[4  6  6] :	[ 331 419 658 ]
[5  6  6] :	[ 391 320 441 ]
[6  6  6] :	[ 326 425 325 ]
[7  6  6] :	[ 174 364 695 ]
[8  6  6] :	[ 318 551 336 ]
[9  6  6] :	[ 306 289 375 ]
[10  6  6] :	[ 339 504 352 ]
[1  7  6] :	[ 562 525 407 ]
[2  7  6] :	[ 404 292 658 ]
[3  7  6] :	[ 571 491 595 ]
[4  7  6] :	[ 538 695 480 ]
[5  7  6] :	[ 330 364 505 ]
[6  7  6] :	[ 331 462 388 ]
[7  7  6] :	[ 495 249 552 ]
[8  7  6] :	[ 668 184 340 ]
[9  7  6] :	[ 364 659 622 ]
[10  7  6] :	[ 477 323 348 ]
[1  8  6] :	[ 365 647 412 ]
[2  8  6] :	[ 347 256 330 ]
[3  8  6] :	[ 277 483 456 ]
[4  8  6] :	[ 551 401 351 ]
[5  8  6] :	[ 512 643 456 ]
[6  8  6] :	[ 428 350 256 ]
[7  8  6] :	[ 286 517 418 ]
[8  8  6] :	[ 446 324 431 ]
[9  8  6] :	[ 694 457 439 ]
[10  8  6] :	[ 545 435 509 ]
[1  9  6] :	[ 354 476 483 ]
[2  9  6] :	[ 545 572 357 ]
[3  9  6] :	[ 477 435 577 ]
[4  9  6] :	[ 370 407 388 ]
[5  9  6] :	[ 435 363 402 ]
[6  9  6] :	[ 392 502 181 ]
[7  9  6] :	[ 564 543 558 ]
[8  9  6] :	[ 339 415 603 ]
[9  9  6] :	[ 406 109 337 ]
[10  9  6] :	[ 446 569 339 ]
[1  10  6] :	[ 449 481 460 ]
[2  10  6] :	[ 363 423 360 ]
[3  10  6] :	[ 385 360 507 ]
[4  10  6] :	[ 511 612 196 ]
[5  10  6] :	[ 388 555 401 ]
[6  10  6] :	[ 599 459 485 ]
[7  10  6] :	[ 454 470 410 ]
[8  10  6] :	[ 440 372 494 ]
[9  10  6] :	[ 508 237 305 ]
[10  10  6] :	[ 597 376 579 ]
[1  1  7] :	[ 480 586 307 ]
[2  1  7] :	[ 437 355 366 ]
[3  1  7] :	[ 509 382 496 ]
[4  1  7] :	[ 332 509 294 ]
[5  1  7] :	[ 359 447 499 ]
[6  1  7] :	[ 711 510 306 ]
[7  1  7] :	[ 551 689 215 ]
[8  1  7] :	[ 429 411 292 ]
[9  1  7] :	[ 510 658 313 ]
[10  1  7] :	[ 463 350 389 ]
[1  2  7] :	[ 520 535 269 ]
[2  2  7] :	[ 558 532 343 ]
[3  2  7] :	[ 427 595 442 ]
[4  2  7] :	[ 511 374 282 ]
[5  2  7] :	[ 275 477 394 ]
[6  2  7] :	[ 675 474 146 ]
[7  2  7] :	[ 392 427 377 ]
[8  2  7] :	[ 394 526 535 ]
[9  2  7] :	[ 529 507 362 ]
[10  2  7] :	[ 392 357 392 ]
[1  3  7] :	[ 412 467 572 ]
[2  3  7] :	[ 656 472 494 ]
[3  3  7] :	[ 195 613 452 ]
[4  3  7] :	[ 457 649 562 ]
[5  3  7] :	[ 530 548 415 ]
[6  3  7] :	[ 646 290 549 ]
[7  3  7] :	[ 458 461 525 ]
[8  3  7] :	[ 270 468 663 ]
[9  3  7] :	[ 517 567 385 ]
[10  3  7] :	[ 475 428 554 ]
[1  4  7] :	[ 321 401 362 ]
[2  4  7] :	[ 409 444 438 ]
[3  4  7] :	[ 558 513 201 ]
[4  4  7] :	[ 400 518 386 ]
[5  4  7] :	[ 477 369 428 ]
[6  4  7] :	[ 545 481 462 ]
[7  4  7] :	[ 395 428 470 ]
[8  4  7] :	[ 260 469 411 ]
[9  4  7] :	[ 755 552 296 ]
[10  4  7] :	[ 424 515 314 ]
[1  5  7] :	[ 403 534 351 ]
[2  5  7] :	[ 417 375 636 ]
[3  5  7] :	[ 227 378 586 ]
[4  5  7] :	[ 709 353 345 ]
[5  5  7] :	[ 780 378 317 ]
[6  5  7] :	[ 522 511 415 ]
[7  5  7] :	[ 380 523 569 ]
[8  5  7] :	[ 321 454 393 ]
