# Generated by GAMUT v1.0.1
# A Game With Normal Covariant Random Payoffs
# Game Parameter Values:
# Random seed:	1644574327088
# Cmd Line:	-g CovariantGame -r -0.2 -players 3 -actions 10 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f CG_multi_3_10_10.txt
# Players:	3
# Actions:	10 10 10
# players:	3
# actions:	[10]
# r:	-0.2
[1  10  1] :	[ 461 342 542 ]
[2  10  1] :	[ 638 463 714 ]
[3  10  1] :	[ 447 482 259 ]
[4  10  1] :	[ 777 395 193 ]
[5  10  1] :	[ 759 507 357 ]
[6  10  1] :	[ 426 495 645 ]
[7  10  1] :	[ 800 411 411 ]
[8  10  1] :	[ 552 726 342 ]
[9  10  1] :	[ 503 780 552 ]
[10  10  1] :	[ 484 596 528 ]
[1  1  2] :	[ 75 385 703 ]
[2  1  2] :	[ 554 441 591 ]
[3  1  2] :	[ 658 572 620 ]
[4  1  2] :	[ 553 209 500 ]
[5  1  2] :	[ 643 206 388 ]
[6  1  2] :	[ 436 543 661 ]
[7  1  2] :	[ 264 281 362 ]
[8  1  2] :	[ 624 605 361 ]
[9  1  2] :	[ 392 523 508 ]
[10  1  2] :	[ 358 280 624 ]
[1  2  2] :	[ 496 464 713 ]
[2  2  2] :	[ 560 449 409 ]
[3  2  2] :	[ 510 208 755 ]
[4  2  2] :	[ 394 427 628 ]
[5  2  2] :	[ 431 415 601 ]
[6  2  2] :	[ 349 699 613 ]
[7  2  2] :	[ 417 501 460 ]
[8  2  2] :	[ 494 490 535 ]
[9  2  2] :	[ 245 288 450 ]
[10  2  2] :	[ 523 501 530 ]
[1  3  2] :	[ 338 652 652 ]
[2  3  2] :	[ 518 351 298 ]
[3  3  2] :	[ 445 554 725 ]
[4  3  2] :	[ 337 447 544 ]
[5  3  2] :	[ 406 424 529 ]
[6  3  2] :	[ 507 432 774 ]
[7  3  2] :	[ 585 486 283 ]
[8  3  2] :	[ 383 669 237 ]
[9  3  2] :	[ 406 755 277 ]
[10  3  2] :	[ 476 417 475 ]
[1  4  2] :	[ 530 270 508 ]
[2  4  2] :	[ 595 307 399 ]
[3  4  2] :	[ 786 212 447 ]
[4  4  2] :	[ 415 536 537 ]
[5  4  2] :	[ 544 350 632 ]
[6  4  2] :	[ 312 410 44 ]
[7  4  2] :	[ 308 739 541 ]
[8  4  2] :	[ 460 219 831 ]
[9  4  2] :	[ 314 495 797 ]
[10  4  2] :	[ 368 416 875 ]
[1  5  2] :	[ 555 685 464 ]
[2  5  2] :	[ 443 469 484 ]
[3  5  2] :	[ 626 681 582 ]
[4  5  2] :	[ 473 410 547 ]
[5  5  2] :	[ 452 516 580 ]
[6  5  2] :	[ 663 479 413 ]
[7  5  2] :	[ 573 783 179 ]
[8  5  2] :	[ 787 158 584 ]
[9  5  2] :	[ 410 732 642 ]
[10  5  2] :	[ 427 619 792 ]
[1  6  2] :	[ 482 674 582 ]
[2  6  2] :	[ 694 253 399 ]
[3  6  2] :	[ 388 566 605 ]
[4  6  2] :	[ 566 223 593 ]
[5  6  2] :	[ 410 314 677 ]
[6  6  2] :	[ 722 282 594 ]
[7  6  2] :	[ 503 373 563 ]
[8  6  2] :	[ 547 269 716 ]
[9  6  2] :	[ 597 389 568 ]
[10  6  2] :	[ 609 283 465 ]
[1  7  2] :	[ 559 509 525 ]
[2  7  2] :	[ 375 407 625 ]
[3  7  2] :	[ 787 574 406 ]
[4  7  2] :	[ 540 665 810 ]
[5  7  2] :	[ 744 417 516 ]
[6  7  2] :	[ 534 447 713 ]
[7  7  2] :	[ 339 784 359 ]
[8  7  2] :	[ 652 275 607 ]
[9  7  2] :	[ 543 591 401 ]
[10  7  2] :	[ 652 458 483 ]
[1  8  2] :	[ 675 275 505 ]
[2  8  2] :	[ 628 624 322 ]
[3  8  2] :	[ 451 470 546 ]
[4  8  2] :	[ 657 572 505 ]
[5  8  2] :	[ 533 512 599 ]
[6  8  2] :	[ 760 487 506 ]
[7  8  2] :	[ 421 465 635 ]
[8  8  2] :	[ 617 518 384 ]
[9  8  2] :	[ 507 559 536 ]
[10  8  2] :	[ 694 467 382 ]
[1  9  2] :	[ 490 427 699 ]
[2  9  2] :	[ 539 840 563 ]
[3  9  2] :	[ 533 576 598 ]
[4  9  2] :	[ 379 396 473 ]
[5  9  2] :	[ 623 227 453 ]
[6  9  2] :	[ 395 456 698 ]
[7  9  2] :	[ 269 427 626 ]
[8  9  2] :	[ 342 667 434 ]
[9  9  2] :	[ 735 225 537 ]
[10  9  2] :	[ 961 616 453 ]
[1  10  2] :	[ 441 464 554 ]
[2  10  2] :	[ 487 393 599 ]
[3  10  2] :	[ 467 599 562 ]
[4  10  2] :	[ 573 350 524 ]
[5  10  2] :	[ 562 337 427 ]
[6  10  2] :	[ 201 555 638 ]
[7  10  2] :	[ 456 373 388 ]
[8  10  2] :	[ 491 546 621 ]
[9  10  2] :	[ 594 573 349 ]
[10  10  2] :	[ 322 644 504 ]
[1  1  3] :	[ 645 372 628 ]
[2  1  3] :	[ 689 426 436 ]
[3  1  3] :	[ 589 572 401 ]
[4  1  3] :	[ 626 314 757 ]
[5  1  3] :	[ 421 809 447 ]
[6  1  3] :	[ 364 536 693 ]
[7  1  3] :	[ 711 819 485 ]
[8  1  3] :	[ 490 628 389 ]
[9  1  3] :	[ 762 451 672 ]
[10  1  3] :	[ 501 279 687 ]
[1  2  3] :	[ 308 662 614 ]
[2  2  3] :	[ 355 401 726 ]
[3  2  3] :	[ 519 386 548 ]
[4  2  3] :	[ 249 506 795 ]
[5  2  3] :	[ 694 406 483 ]
[6  2  3] :	[ 472 435 649 ]
[7  2  3] :	[ 418 787 477 ]
[8  2  3] :	[ 807 602 249 ]
[9  2  3] :	[ 403 390 658 ]
[10  2  3] :	[ 536 613 721 ]
[1  3  3] :	[ 269 516 677 ]
[2  3  3] :	[ 546 531 504 ]
[3  3  3] :	[ 306 417 842 ]
[4  3  3] :	[ 557 310 666 ]
[5  3  3] :	[ 736 322 341 ]
[6  3  3] :	[ 442 552 633 ]
[7  3  3] :	[ 476 781 512 ]
[8  3  3] :	[ 500 459 339 ]
[9  3  3] :	[ 486 588 659 ]
[10  3  3] :	[ 778 402 210 ]
[1  4  3] :	[ 375 412 664 ]
[2  4  3] :	[ 399 511 492 ]
[3  4  3] :	[ 421 410 716 ]
[4  4  3] :	[ 566 523 789 ]
[5  4  3] :	[ 641 441 223 ]
[6  4  3] :	[ 686 584 517 ]
[7  4  3] :	[ 493 567 471 ]
[8  4  3] :	[ 152 610 466 ]
[9  4  3] :	[ 511 708 345 ]
[10  4  3] :	[ 769 390 416 ]
[1  5  3] :	[ 655 289 472 ]
[2  5  3] :	[ 597 349 328 ]
[3  5  3] :	[ 637 768 428 ]
[4  5  3] :	[ 434 602 548 ]
[5  5  3] :	[ 458 641 588 ]
[6  5  3] :	[ 567 611 638 ]
[7  5  3] :	[ 452 343 661 ]
[8  5  3] :	[ 599 601 581 ]
[9  5  3] :	[ 436 499 460 ]
[10  5  3] :	[ 359 335 561 ]
[1  6  3] :	[ 748 337 622 ]
[2  6  3] :	[ 588 295 446 ]
[3  6  3] :	[ 715 359 630 ]
[4  6  3] :	[ 453 417 540 ]
[5  6  3] :	[ 477 643 617 ]
[6  6  3] :	[ 379 211 438 ]
[7  6  3] :	[ 455 409 213 ]
[8  6  3] :	[ 281 311 730 ]
[9  6  3] :	[ 507 480 604 ]
[10  6  3] :	[ 391 330 771 ]
[1  7  3] :	[ 516 440 438 ]
[2  7  3] :	[ 535 434 347 ]
[3  7  3] :	[ 445 593 263 ]
[4  7  3] :	[ 624 597 508 ]
[5  7  3] :	[ 324 614 670 ]
[6  7  3] :	[ 365 617 587 ]
[7  7  3] :	[ 477 526 551 ]
[8  7  3] :	[ 824 556 283 ]
[9  7  3] :	[ 511 604 861 ]
[10  7  3] :	[ 505 561 395 ]
[1  8  3] :	[ 535 559 368 ]
[2  8  3] :	[ 506 507 635 ]
[3  8  3] :	[ 560 447 499 ]
[4  8  3] :	[ 739 388 467 ]
[5  8  3] :	[ 426 534 596 ]
[6  8  3] :	[ 257 639 410 ]
[7  8  3] :	[ 803 390 676 ]
[8  8  3] :	[ 598 569 400 ]
[9  8  3] :	[ 462 627 750 ]
[10  8  3] :	[ 664 358 374 ]
[1  9  3] :	[ 300 764 533 ]
[2  9  3] :	[ 555 619 467 ]
[3  9  3] :	[ 538 329 376 ]
[4  9  3] :	[ 752 426 341 ]
[5  9  3] :	[ 690 609 460 ]
[6  9  3] :	[ 239 539 770 ]
[7  9  3] :	[ 736 416 581 ]
[8  9  3] :	[ 497 227 539 ]
[9  9  3] :	[ 616 353 531 ]
[10  9  3] :	[ 336 676 356 ]
[1  10  3] :	[ 550 265 726 ]
[2  10  3] :	[ 635 551 636 ]
[3  10  3] :	[ 506 358 490 ]
[4  10  3] :	[ 662 447 423 ]
[5  10  3] :	[ 468 587 229 ]
[6  10  3] :	[ 401 479 578 ]
[7  10  3] :	[ 444 439 539 ]
[8  10  3] :	[ 629 548 680 ]
[9  10  3] :	[ 633 331 249 ]
[10  10  3] :	[ 260 525 434 ]
[1  1  4] :	[ 380 550 494 ]
[2  1  4] :	[ 630 543 248 ]
[3  1  4] :	[ 456 527 621 ]
[4  1  4] :	[ 511 596 570 ]
[5  1  4] :	[ 290 733 371 ]
[6  1  4] :	[ 733 601 344 ]
[7  1  4] :	[ 350 385 439 ]
[8  1  4] :	[ 293 354 497 ]
[9  1  4] :	[ 642 456 487 ]
[10  1  4] :	[ 537 334 412 ]
[1  2  4] :	[ 294 497 461 ]
[2  2  4] :	[ 618 564 271 ]
[3  2  4] :	[ 331 616 184 ]
[4  2  4] :	[ 710 456 455 ]
[5  2  4] :	[ 366 477 742 ]
[6  2  4] :	[ 501 348 674 ]
[7  2  4] :	[ 538 485 609 ]
[8  2  4] :	[ 396 611 430 ]
[9  2  4] :	[ 431 364 601 ]
[10  2  4] :	[ 251 725 313 ]
[1  3  4] :	[ 535 691 544 ]
[2  3  4] :	[ 755 642 386 ]
[3  3  4] :	[ 559 582 502 ]
[4  3  4] :	[ 568 425 411 ]
[5  3  4] :	[ 838 497 499 ]
[6  3  4] :	[ 550 486 526 ]
[7  3  4] :	[ 783 371 499 ]
[8  3  4] :	[ 508 429 471 ]
[9  3  4] :	[ 612 523 497 ]
[10  3  4] :	[ 579 625 120 ]
[1  4  4] :	[ 492 667 467 ]
[2  4  4] :	[ 217 573 508 ]
[3  4  4] :	[ 645 556 454 ]
[4  4  4] :	[ 467 765 276 ]
[5  4  4] :	[ 592 460 402 ]
[6  4  4] :	[ 298 765 356 ]
[7  4  4] :	[ 497 337 579 ]
[8  4  4] :	[ 510 416 553 ]
[9  4  4] :	[ 770 542 296 ]
[10  4  4] :	[ 445 436 544 ]
[1  5  4] :	[ 449 329 861 ]
[2  5  4] :	[ 393 552 512 ]
[3  5  4] :	[ 580 641 466 ]
[4  5  4] :	[ 533 436 703 ]
[5  5  4] :	[ 543 534 482 ]
[6  5  4] :	[ 375 560 670 ]
[7  5  4] :	[ 580 614 551 ]
[8  5  4] :	[ 329 418 402 ]
[9  5  4] :	[ 523 622 457 ]
[10  5  4] :	[ 494 557 464 ]
[1  6  4] :	[ 587 676 602 ]
[2  6  4] :	[ 301 735 681 ]
[3  6  4] :	[ 242 356 555 ]
[4  6  4] :	[ 241 704 556 ]
[5  6  4] :	[ 415 399 481 ]
[6  6  4] :	[ 684 523 565 ]
[7  6  4] :	[ 290 448 571 ]
[8  6  4] :	[ 320 522 376 ]
[9  6  4] :	[ 764 312 361 ]
[10  6  4] :	[ 468 415 467 ]
[1  7  4] :	[ 403 651 375 ]
[2  7  4] :	[ 533 611 449 ]
[3  7  4] :	[ 535 500 584 ]
[4  7  4] :	[ 370 451 808 ]
[5  7  4] :	[ 333 530 337 ]
[6  7  4] :	[ 336 538 506 ]
[7  7  4] :	[ 603 657 507 ]
[8  7  4] :	[ 691 682 613 ]
[9  7  4] :	[ 441 213 364 ]
[10  7  4] :	[ 380 684 586 ]
[1  8  4] :	[ 412 759 579 ]
[2  8  4] :	[ 519 494 587 ]
[3  8  4] :	[ 189 861 619 ]
[4  8  4] :	[ 584 300 657 ]
[5  8  4] :	[ 757 602 323 ]
[6  8  4] :	[ 545 318 294 ]
[7  8  4] :	[ 537 357 565 ]
[8  8  4] :	[ 586 363 456 ]
[9  8  4] :	[ 659 326 612 ]
[10  8  4] :	[ 637 746 340 ]
[1  9  4] :	[ 624 539 691 ]
[2  9  4] :	[ 376 320 452 ]
[3  9  4] :	[ 499 355 629 ]
[4  9  4] :	[ 512 163 376 ]
[5  9  4] :	[ 355 279 536 ]
[6  9  4] :	[ 602 483 328 ]
[7  9  4] :	[ 571 524 359 ]
[8  9  4] :	[ 420 449 648 ]
[9  9  4] :	[ 439 249 446 ]
[10  9  4] :	[ 559 521 652 ]
[1  10  4] :	[ 511 472 547 ]
[2  10  4] :	[ 55 706 377 ]
[3  10  4] :	[ 696 487 371 ]
[4  10  4] :	[ 638 78 451 ]
[5  10  4] :	[ 436 358 659 ]
[6  10  4] :	[ 312 428 714 ]
[7  10  4] :	[ 284 516 831 ]
[8  10  4] :	[ 776 449 610 ]
[9  10  4] :	[ 740 441 450 ]
[10  10  4] :	[ 179 699 757 ]
[1  1  5] :	[ 413 812 377 ]
[2  1  5] :	[ 378 452 763 ]
[3  1  5] :	[ 719 541 499 ]
[4  1  5] :	[ 449 498 404 ]
[5  1  5] :	[ 572 420 526 ]
[6  1  5] :	[ 375 723 456 ]
[7  1  5] :	[ 558 559 625 ]
[8  1  5] :	[ 802 303 488 ]
[9  1  5] :	[ 557 456 438 ]
[10  1  5] :	[ 333 484 648 ]
[1  2  5] :	[ 536 324 383 ]
[2  2  5] :	[ 484 777 517 ]
[3  2  5] :	[ 518 514 336 ]
[4  2  5] :	[ 490 641 488 ]
[5  2  5] :	[ 443 761 550 ]
[6  2  5] :	[ 357 686 690 ]
[7  2  5] :	[ 634 472 439 ]
[8  2  5] :	[ 546 538 388 ]
[9  2  5] :	[ 485 565 380 ]
[10  2  5] :	[ 579 271 534 ]
[1  3  5] :	[ 467 695 341 ]
[2  3  5] :	[ 579 601 259 ]
[3  3  5] :	[ 432 519 437 ]
[4  3  5] :	[ 457 487 888 ]
[5  3  5] :	[ 520 633 825 ]
[6  3  5] :	[ 597 589 491 ]
[7  3  5] :	[ 338 560 653 ]
[8  3  5] :	[ 575 385 607 ]
[9  3  5] :	[ 719 258 358 ]
[10  3  5] :	[ 639 639 570 ]
[1  4  5] :	[ 446 645 611 ]
[2  4  5] :	[ 332 637 439 ]
[3  4  5] :	[ 502 584 325 ]
[4  4  5] :	[ 456 280 655 ]
[5  4  5] :	[ 578 362 496 ]
[6  4  5] :	[ 711 183 393 ]
[7  4  5] :	[ 570 846 158 ]
[8  4  5] :	[ 519 534 496 ]
[9  4  5] :	[ 711 281 559 ]
[10  4  5] :	[ 511 750 381 ]
[1  5  5] :	[ 546 695 603 ]
[2  5  5] :	[ 1000 217 563 ]
[3  5  5] :	[ 583 509 707 ]
[4  5  5] :	[ 628 565 811 ]
[5  5  5] :	[ 310 762 494 ]
[6  5  5] :	[ 374 564 525 ]
[7  5  5] :	[ 586 814 481 ]
[8  5  5] :	[ 604 497 457 ]
[9  5  5] :	[ 509 644 422 ]
[10  5  5] :	[ 498 555 793 ]
[1  6  5] :	[ 393 561 350 ]
[2  6  5] :	[ 696 520 468 ]
[3  6  5] :	[ 562 457 484 ]
[4  6  5] :	[ 453 495 620 ]
[5  6  5] :	[ 638 588 496 ]
[6  6  5] :	[ 504 431 613 ]
[7  6  5] :	[ 425 585 340 ]
[8  6  5] :	[ 551 495 509 ]
[9  6  5] :	[ 442 406 582 ]
[10  6  5] :	[ 616 349 334 ]
[1  7  5] :	[ 369 524 775 ]
[2  7  5] :	[ 635 246 491 ]
[3  7  5] :	[ 540 424 420 ]
[4  7  5] :	[ 677 565 560 ]
[5  7  5] :	[ 691 438 488 ]
[6  7  5] :	[ 575 339 598 ]
[7  7  5] :	[ 378 559 504 ]
[8  7  5] :	[ 551 345 555 ]
[9  7  5] :	[ 545 750 382 ]
[10  7  5] :	[ 568 610 418 ]
[1  8  5] :	[ 230 566 237 ]
[2  8  5] :	[ 425 631 176 ]
[3  8  5] :	[ 727 443 641 ]
[4  8  5] :	[ 588 254 628 ]
[5  8  5] :	[ 384 658 364 ]
[6  8  5] :	[ 319 290 559 ]
[7  8  5] :	[ 600 227 791 ]
[8  8  5] :	[ 574 326 714 ]
[9  8  5] :	[ 347 598 475 ]
[10  8  5] :	[ 597 634 334 ]
[1  9  5] :	[ 714 470 374 ]
[2  9  5] :	[ 572 601 381 ]
[3  9  5] :	[ 652 496 558 ]
[4  9  5] :	[ 577 542 399 ]
[5  9  5] :	[ 553 586 605 ]
[6  9  5] :	[ 581 519 439 ]
[7  9  5] :	[ 533 291 642 ]
[8  9  5] :	[ 692 424 471 ]
[9  9  5] :	[ 499 509 500 ]
[10  9  5] :	[ 140 695 645 ]
[1  10  5] :	[ 580 803 381 ]
[2  10  5] :	[ 641 495 350 ]
[3  10  5] :	[ 522 872 430 ]
[4  10  5] :	[ 483 455 589 ]
[5  10  5] :	[ 271 435 590 ]
[6  10  5] :	[ 262 589 891 ]
[7  10  5] :	[ 428 672 526 ]
[8  10  5] :	[ 436 306 694 ]
[9  10  5] :	[ 442 356 469 ]
[10  10  5] :	[ 567 759 957 ]
[1  1  6] :	[ 594 546 460 ]
[2  1  6] :	[ 405 561 529 ]
[3  1  6] :	[ 577 476 498 ]
[4  1  6] :	[ 879 351 478 ]
[5  1  6] :	[ 592 333 635 ]
[6  1  6] :	[ 475 554 529 ]
[7  1  6] :	[ 942 525 307 ]
[8  1  6] :	[ 572 689 205 ]
[9  1  6] :	[ 599 431 453 ]
[10  1  6] :	[ 509 819 441 ]
[1  2  6] :	[ 605 432 574 ]
[2  2  6] :	[ 506 449 752 ]
[3  2  6] :	[ 319 405 510 ]
[4  2  6] :	[ 188 467 828 ]
[5  2  6] :	[ 346 711 650 ]
[6  2  6] :	[ 828 613 527 ]
[7  2  6] :	[ 446 409 559 ]
[8  2  6] :	[ 534 497 639 ]
[9  2  6] :	[ 346 465 599 ]
[10  2  6] :	[ 153 537 512 ]
[1  3  6] :	[ 647 549 413 ]
[2  3  6] :	[ 408 561 701 ]
[3  3  6] :	[ 625 410 427 ]
[4  3  6] :	[ 765 421 437 ]
[5  3  6] :	[ 479 514 680 ]
[6  3  6] :	[ 380 369 521 ]
[7  3  6] :	[ 497 680 305 ]
[8  3  6] :	[ 453 627 574 ]
[9  3  6] :	[ 567 639 659 ]
[10  3  6] :	[ 565 460 558 ]
[1  4  6] :	[ 401 677 548 ]
[2  4  6] :	[ 644 327 564 ]
[3  4  6] :	[ 466 578 408 ]
[4  4  6] :	[ 315 433 549 ]
[5  4  6] :	[ 408 558 445 ]
[6  4  6] :	[ 726 589 267 ]
[7  4  6] :	[ 665 731 57 ]
[8  4  6] :	[ 221 692 586 ]
[9  4  6] :	[ 606 469 516 ]
[10  4  6] :	[ 394 709 503 ]
[1  5  6] :	[ 620 644 626 ]
[2  5  6] :	[ 490 715 497 ]
[3  5  6] :	[ 476 460 807 ]
[4  5  6] :	[ 328 354 633 ]
[5  5  6] :	[ 637 561 214 ]
[6  5  6] :	[ 777 656 491 ]
[7  5  6] :	[ 493 576 468 ]
[8  5  6] :	[ 270 475 652 ]
[9  5  6] :	[ 578 564 383 ]
[10  5  6] :	[ 478 383 560 ]
[1  6  6] :	[ 406 574 184 ]
[2  6  6] :	[ 176 544 894 ]
[3  6  6] :	[ 375 517 414 ]
[4  6  6] :	[ 568 491 652 ]
[5  6  6] :	[ 757 197 474 ]
[6  6  6] :	[ 494 386 476 ]
[7  6  6] :	[ 753 367 463 ]
[8  6  6] :	[ 561 302 354 ]
[9  6  6] :	[ 306 544 455 ]
[10  6  6] :	[ 406 453 547 ]
[1  7  6] :	[ 410 586 717 ]
[2  7  6] :	[ 644 450 425 ]
[3  7  6] :	[ 310 330 786 ]
[4  7  6] :	[ 905 188 401 ]
[5  7  6] :	[ 357 572 447 ]
[6  7  6] :	[ 328 618 377 ]
[7  7  6] :	[ 475 638 422 ]
[8  7  6] :	[ 367 593 447 ]
[9  7  6] :	[ 574 556 407 ]
[10  7  6] :	[ 440 299 474 ]
[1  8  6] :	[ 647 254 422 ]
[2  8  6] :	[ 297 678 535 ]
[3  8  6] :	[ 542 504 638 ]
[4  8  6] :	[ 540 478 671 ]
[5  8  6] :	[ 489 487 447 ]
[6  8  6] :	[ 426 527 340 ]
[7  8  6] :	[ 612 490 693 ]
[8  8  6] :	[ 328 484 571 ]
[9  8  6] :	[ 440 519 443 ]
[10  8  6] :	[ 700 291 423 ]
[1  9  6] :	[ 434 332 586 ]
[2  9  6] :	[ 417 622 637 ]
[3  9  6] :	[ 357 331 471 ]
[4  9  6] :	[ 541 492 921 ]
[5  9  6] :	[ 303 671 595 ]
[6  9  6] :	[ 343 545 454 ]
[7  9  6] :	[ 533 382 709 ]
[8  9  6] :	[ 525 278 400 ]
[9  9  6] :	[ 632 208 609 ]
[10  9  6] :	[ 577 393 469 ]
[1  10  6] :	[ 594 266 344 ]
[2  10  6] :	[ 758 210 628 ]
[3  10  6] :	[ 467 465 355 ]
[4  10  6] :	[ 499 700 571 ]
[5  10  6] :	[ 654 217 336 ]
[6  10  6] :	[ 742 402 361 ]
[7  10  6] :	[ 607 488 389 ]
[8  10  6] :	[ 466 410 714 ]
[9  10  6] :	[ 519 581 544 ]
[10  10  6] :	[ 641 556 559 ]
[1  1  7] :	[ 577 366 415 ]
[2  1  7] :	[ 177 348 605 ]
[3  1  7] :	[ 62 515 636 ]
[4  1  7] :	[ 514 465 763 ]
[5  1  7] :	[ 839 298 666 ]
[6  1  7] :	[ 189 474 557 ]
[7  1  7] :	[ 278 308 585 ]
[8  1  7] :	[ 451 371 383 ]
[9  1  7] :	[ 504 350 528 ]
[10  1  7] :	[ 296 221 738 ]
[1  2  7] :	[ 270 590 527 ]
[2  2  7] :	[ 414 451 509 ]
[3  2  7] :	[ 413 419 796 ]
[4  2  7] :	[ 644 432 590 ]
[5  2  7] :	[ 587 651 615 ]
[6  2  7] :	[ 434 765 825 ]
[7  2  7] :	[ 501 594 552 ]
[8  2  7] :	[ 615 577 654 ]
[9  2  7] :	[ 268 548 598 ]
[10  2  7] :	[ 540 619 585 ]
[1  3  7] :	[ 605 106 541 ]
[2  3  7] :	[ 524 571 718 ]
[3  3  7] :	[ 436 628 635 ]
[4  3  7] :	[ 697 275 587 ]
[5  3  7] :	[ 553 750 584 ]
[6  3  7] :	[ 443 595 430 ]
[7  3  7] :	[ 617 401 552 ]
[8  3  7] :	[ 634 566 385 ]
[9  3  7] :	[ 569 427 446 ]
[10  3  7] :	[ 468 676 621 ]
[1  4  7] :	[ 552 805 644 ]
[2  4  7] :	[ 521 299 583 ]
[3  4  7] :	[ 581 595 471 ]
[4  4  7] :	[ 424 351 587 ]
[5  4  7] :	[ 461 610 459 ]
[6  4  7] :	[ 294 445 502 ]
[7  4  7] :	[ 514 719 686 ]
[8  4  7] :	[ 678 362 484 ]
[9  4  7] :	[ 523 389 547 ]
[10  4  7] :	[ 354 274 617 ]
[1  5  7] :	[ 418 423 489 ]
[2  5  7] :	[ 464 622 333 ]
[3  5  7] :	[ 812 257 180 ]
[4  5  7] :	[ 546 507 527 ]
[5  5  7] :	[ 360 545 866 ]
[6  5  7] :	[ 444 713 686 ]
[7  5  7] :	[ 570 385 644 ]
[8  5  7] :	[ 521 424 577 ]
