# Generated by GAMUT v1.0.1
# A Game With Normal Covariant Random Payoffs
# Game Parameter Values:
# Random seed:	1644412808938
# Cmd Line:	-g CovariantGame -r -0.2 -players 5 -actions 5 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f CG_multi_5_5_3.txt
# Players:	5
# Actions:	5 5 5 5 5
# players:	5
# actions:	[5]
# r:	-0.2
[4  1  2  1  1] :	[ 419 466 541 577 664 ]
[5  1  2  1  1] :	[ 621 585 375 632 609 ]
[1  2  2  1  1] :	[ 530 604 522 307 764 ]
[2  2  2  1  1] :	[ 644 486 691 229 443 ]
[3  2  2  1  1] :	[ 580 670 467 559 639 ]
[4  2  2  1  1] :	[ 591 562 497 626 390 ]
[5  2  2  1  1] :	[ 313 528 619 624 478 ]
[1  3  2  1  1] :	[ 143 484 584 849 357 ]
[2  3  2  1  1] :	[ 520 582 741 366 459 ]
[3  3  2  1  1] :	[ 544 325 609 632 653 ]
[4  3  2  1  1] :	[ 587 594 599 592 398 ]
[5  3  2  1  1] :	[ 568 574 573 568 415 ]
[1  4  2  1  1] :	[ 750 393 397 512 550 ]
[2  4  2  1  1] :	[ 124 491 543 703 777 ]
[3  4  2  1  1] :	[ 580 473 376 469 592 ]
[4  4  2  1  1] :	[ 543 443 599 611 444 ]
[5  4  2  1  1] :	[ 592 480 451 504 741 ]
[1  5  2  1  1] :	[ 755 431 416 484 536 ]
[2  5  2  1  1] :	[ 463 419 717 557 373 ]
[3  5  2  1  1] :	[ 614 480 493 647 592 ]
[4  5  2  1  1] :	[ 850 330 479 530 532 ]
[5  5  2  1  1] :	[ 524 415 777 570 380 ]
[1  1  3  1  1] :	[ 539 433 664 619 585 ]
[2  1  3  1  1] :	[ 543 322 670 611 453 ]
[3  1  3  1  1] :	[ 574 393 348 525 560 ]
[4  1  3  1  1] :	[ 410 435 517 458 597 ]
[5  1  3  1  1] :	[ 310 400 623 485 674 ]
[1  2  3  1  1] :	[ 476 572 518 597 546 ]
[2  2  3  1  1] :	[ 862 574 346 427 503 ]
[3  2  3  1  1] :	[ 660 682 441 567 391 ]
[4  2  3  1  1] :	[ 732 572 538 360 572 ]
[5  2  3  1  1] :	[ 382 498 543 627 545 ]
[1  3  3  1  1] :	[ 474 563 586 496 388 ]
[2  3  3  1  1] :	[ 655 330 676 638 468 ]
[3  3  3  1  1] :	[ 539 451 559 455 693 ]
[4  3  3  1  1] :	[ 463 537 470 618 529 ]
[5  3  3  1  1] :	[ 398 649 705 426 608 ]
[1  4  3  1  1] :	[ 690 404 327 876 490 ]
[2  4  3  1  1] :	[ 621 399 467 462 522 ]
[3  4  3  1  1] :	[ 522 465 501 647 549 ]
[4  4  3  1  1] :	[ 438 648 852 626 340 ]
[5  4  3  1  1] :	[ 475 277 586 652 826 ]
[1  5  3  1  1] :	[ 574 396 626 461 613 ]
[2  5  3  1  1] :	[ 703 331 403 914 561 ]
[3  5  3  1  1] :	[ 555 450 450 474 723 ]
[4  5  3  1  1] :	[ 559 573 454 525 739 ]
[5  5  3  1  1] :	[ 714 523 507 607 422 ]
[1  1  4  1  1] :	[ 548 394 582 595 593 ]
[2  1  4  1  1] :	[ 513 791 636 309 241 ]
[3  1  4  1  1] :	[ 581 448 752 322 435 ]
[4  1  4  1  1] :	[ 408 816 326 521 545 ]
[5  1  4  1  1] :	[ 407 687 424 541 595 ]
[1  2  4  1  1] :	[ 507 582 557 559 532 ]
[2  2  4  1  1] :	[ 677 682 464 551 518 ]
[3  2  4  1  1] :	[ 633 413 147 764 596 ]
[4  2  4  1  1] :	[ 529 435 510 408 681 ]
[5  2  4  1  1] :	[ 483 518 572 374 602 ]
[1  3  4  1  1] :	[ 555 574 447 655 392 ]
[2  3  4  1  1] :	[ 624 512 394 709 368 ]
[3  3  4  1  1] :	[ 663 618 488 420 454 ]
[4  3  4  1  1] :	[ 432 423 551 555 569 ]
[5  3  4  1  1] :	[ 674 583 480 703 397 ]
[1  4  4  1  1] :	[ 528 583 432 432 746 ]
[2  4  4  1  1] :	[ 645 424 533 460 746 ]
[3  4  4  1  1] :	[ 342 546 644 519 404 ]
[4  4  4  1  1] :	[ 640 495 558 478 541 ]
[5  4  4  1  1] :	[ 507 628 533 482 510 ]
[1  5  4  1  1] :	[ 833 649 359 403 440 ]
[2  5  4  1  1] :	[ 208 679 455 520 683 ]
[3  5  4  1  1] :	[ 616 160 521 872 409 ]
[4  5  4  1  1] :	[ 405 475 639 400 769 ]
[5  5  4  1  1] :	[ 471 568 496 606 570 ]
[1  1  5  1  1] :	[ 428 380 716 581 382 ]
[2  1  5  1  1] :	[ 390 784 521 291 439 ]
[3  1  5  1  1] :	[ 351 676 458 557 325 ]
[4  1  5  1  1] :	[ 355 636 648 366 733 ]
[5  1  5  1  1] :	[ 498 386 513 574 672 ]
[1  2  5  1  1] :	[ 519 422 590 542 729 ]
[2  2  5  1  1] :	[ 471 422 677 486 564 ]
[3  2  5  1  1] :	[ 563 616 445 620 494 ]
[4  2  5  1  1] :	[ 575 459 294 618 550 ]
[5  2  5  1  1] :	[ 767 480 692 389 664 ]
[1  3  5  1  1] :	[ 288 534 380 609 622 ]
[2  3  5  1  1] :	[ 422 777 685 249 428 ]
[3  3  5  1  1] :	[ 547 318 507 572 564 ]
[4  3  5  1  1] :	[ 605 504 478 782 229 ]
[5  3  5  1  1] :	[ 900 637 422 347 371 ]
[1  4  5  1  1] :	[ 409 632 208 633 650 ]
[2  4  5  1  1] :	[ 544 448 519 627 497 ]
[3  4  5  1  1] :	[ 630 389 629 503 380 ]
[4  4  5  1  1] :	[ 657 495 346 441 351 ]
[5  4  5  1  1] :	[ 469 597 582 669 527 ]
[1  5  5  1  1] :	[ 762 557 283 657 487 ]
[2  5  5  1  1] :	[ 433 727 448 640 336 ]
[3  5  5  1  1] :	[ 315 617 921 582 437 ]
[4  5  5  1  1] :	[ 527 421 522 619 490 ]
[5  5  5  1  1] :	[ 464 320 762 584 734 ]
[1  1  1  2  1] :	[ 578 549 532 555 714 ]
[2  1  1  2  1] :	[ 339 608 681 553 583 ]
[3  1  1  2  1] :	[ 750 665 168 569 629 ]
[4  1  1  2  1] :	[ 458 796 420 419 502 ]
[5  1  1  2  1] :	[ 432 362 505 652 517 ]
[1  2  1  2  1] :	[ 482 609 380 502 456 ]
[2  2  1  2  1] :	[ 418 658 431 406 587 ]
[3  2  1  2  1] :	[ 769 480 675 542 337 ]
[4  2  1  2  1] :	[ 674 543 758 420 264 ]
[5  2  1  2  1] :	[ 409 537 635 641 468 ]
[1  3  1  2  1] :	[ 503 761 317 479 518 ]
[2  3  1  2  1] :	[ 538 558 548 312 742 ]
[3  3  1  2  1] :	[ 389 680 422 686 529 ]
[4  3  1  2  1] :	[ 532 721 701 315 324 ]
[5  3  1  2  1] :	[ 394 569 506 627 674 ]
[1  4  1  2  1] :	[ 362 556 643 612 637 ]
[2  4  1  2  1] :	[ 514 382 718 348 779 ]
[3  4  1  2  1] :	[ 631 646 523 320 436 ]
[4  4  1  2  1] :	[ 498 412 434 637 515 ]
[5  4  1  2  1] :	[ 565 707 567 440 311 ]
[1  5  1  2  1] :	[ 555 361 561 265 876 ]
[2  5  1  2  1] :	[ 559 543 487 769 402 ]
[3  5  1  2  1] :	[ 463 562 844 470 436 ]
[4  5  1  2  1] :	[ 394 564 697 424 518 ]
[5  5  1  2  1] :	[ 613 606 558 405 595 ]
[1  1  2  2  1] :	[ 514 494 409 547 710 ]
[2  1  2  2  1] :	[ 489 798 598 390 395 ]
[3  1  2  2  1] :	[ 428 469 409 720 596 ]
[4  1  2  2  1] :	[ 488 630 495 596 342 ]
[5  1  2  2  1] :	[ 814 280 406 592 574 ]
[1  2  2  2  1] :	[ 471 735 568 470 359 ]
[2  2  2  2  1] :	[ 597 438 391 425 661 ]
[3  2  2  2  1] :	[ 208 568 387 586 618 ]
[4  2  2  2  1] :	[ 407 420 710 485 493 ]
[5  2  2  2  1] :	[ 663 494 432 530 440 ]
[1  3  2  2  1] :	[ 424 551 537 541 594 ]
[2  3  2  2  1] :	[ 566 602 589 527 489 ]
[3  3  2  2  1] :	[ 295 458 267 653 598 ]
[4  3  2  2  1] :	[ 581 403 565 585 413 ]
[5  3  2  2  1] :	[ 627 355 427 445 617 ]
[1  4  2  2  1] :	[ 314 630 497 598 560 ]
[2  4  2  2  1] :	[ 522 326 705 474 705 ]
[3  4  2  2  1] :	[ 396 681 618 603 501 ]
[4  4  2  2  1] :	[ 532 567 351 440 692 ]
[5  4  2  2  1] :	[ 526 596 521 537 435 ]
[1  5  2  2  1] :	[ 609 397 687 506 463 ]
[2  5  2  2  1] :	[ 489 515 805 434 346 ]
[3  5  2  2  1] :	[ 301 449 587 751 434 ]
[4  5  2  2  1] :	[ 501 452 740 566 520 ]
[5  5  2  2  1] :	[ 399 565 598 565 523 ]
[1  1  3  2  1] :	[ 509 654 435 326 759 ]
[2  1  3  2  1] :	[ 407 519 365 617 499 ]
[3  1  3  2  1] :	[ 498 568 511 383 588 ]
[4  1  3  2  1] :	[ 478 584 642 407 512 ]
[5  1  3  2  1] :	[ 501 775 387 436 713 ]
[1  2  3  2  1] :	[ 832 453 719 373 525 ]
[2  2  3  2  1] :	[ 609 518 524 392 461 ]
[3  2  3  2  1] :	[ 386 657 674 317 611 ]
[4  2  3  2  1] :	[ 301 530 486 467 577 ]
[5  2  3  2  1] :	[ 499 661 511 526 528 ]
[1  3  3  2  1] :	[ 533 531 415 543 544 ]
[2  3  3  2  1] :	[ 319 601 617 557 522 ]
[3  3  3  2  1] :	[ 668 844 266 538 312 ]
[4  3  3  2  1] :	[ 521 764 352 573 532 ]
[5  3  3  2  1] :	[ 308 799 221 657 624 ]
[1  4  3  2  1] :	[ 649 677 516 271 255 ]
[2  4  3  2  1] :	[ 617 405 527 431 622 ]
[3  4  3  2  1] :	[ 457 454 784 567 395 ]
[4  4  3  2  1] :	[ 561 585 510 571 528 ]
[5  4  3  2  1] :	[ 578 580 382 723 598 ]
[1  5  3  2  1] :	[ 352 630 420 582 427 ]
[2  5  3  2  1] :	[ 702 541 438 540 423 ]
[3  5  3  2  1] :	[ 358 560 432 790 400 ]
[4  5  3  2  1] :	[ 624 334 461 484 604 ]
[5  5  3  2  1] :	[ 437 649 332 765 438 ]
[1  1  4  2  1] :	[ 584 653 377 500 511 ]
[2  1  4  2  1] :	[ 512 598 644 606 353 ]
[3  1  4  2  1] :	[ 605 272 424 555 734 ]
[4  1  4  2  1] :	[ 292 384 563 484 749 ]
[5  1  4  2  1] :	[ 615 566 264 577 420 ]
[1  2  4  2  1] :	[ 666 588 408 552 259 ]
[2  2  4  2  1] :	[ 734 509 543 457 485 ]
[3  2  4  2  1] :	[ 384 641 802 430 472 ]
[4  2  4  2  1] :	[ 471 383 499 821 450 ]
[5  2  4  2  1] :	[ 391 590 631 261 816 ]
[1  3  4  2  1] :	[ 494 615 462 646 471 ]
[2  3  4  2  1] :	[ 636 705 419 380 645 ]
[3  3  4  2  1] :	[ 524 612 582 485 583 ]
[4  3  4  2  1] :	[ 369 632 636 629 543 ]
[5  3  4  2  1] :	[ 538 580 702 377 501 ]
[1  4  4  2  1] :	[ 621 475 408 583 560 ]
[2  4  4  2  1] :	[ 633 591 498 482 739 ]
[3  4  4  2  1] :	[ 840 201 430 591 512 ]
[4  4  4  2  1] :	[ 476 535 597 544 530 ]
[5  4  4  2  1] :	[ 651 421 582 580 446 ]
[1  5  4  2  1] :	[ 712 459 392 593 425 ]
[2  5  4  2  1] :	[ 474 645 363 544 680 ]
[3  5  4  2  1] :	[ 346 480 689 580 452 ]
[4  5  4  2  1] :	[ 475 538 617 365 638 ]
[5  5  4  2  1] :	[ 668 265 435 472 539 ]
[1  1  5  2  1] :	[ 597 697 532 391 508 ]
[2  1  5  2  1] :	[ 969 514 729 116 480 ]
[3  1  5  2  1] :	[ 512 508 419 728 526 ]
[4  1  5  2  1] :	[ 506 391 614 520 683 ]
[5  1  5  2  1] :	[ 417 622 709 436 467 ]
[1  2  5  2  1] :	[ 431 111 600 619 864 ]
[2  2  5  2  1] :	[ 570 377 561 554 645 ]
[3  2  5  2  1] :	[ 601 449 534 517 539 ]
[4  2  5  2  1] :	[ 598 554 417 592 464 ]
[5  2  5  2  1] :	[ 519 665 286 663 706 ]
[1  3  5  2  1] :	[ 526 488 686 348 439 ]
[2  3  5  2  1] :	[ 707 354 358 440 539 ]
[3  3  5  2  1] :	[ 513 609 450 640 600 ]
[4  3  5  2  1] :	[ 456 545 324 632 508 ]
[5  3  5  2  1] :	[ 667 424 283 620 686 ]
[1  4  5  2  1] :	[ 490 592 377 508 728 ]
[2  4  5  2  1] :	[ 657 398 565 499 624 ]
[3  4  5  2  1] :	[ 321 374 620 351 554 ]
[4  4  5  2  1] :	[ 274 756 558 602 520 ]
[5  4  5  2  1] :	[ 699 448 588 470 547 ]
[1  5  5  2  1] :	[ 475 765 257 565 506 ]
[2  5  5  2  1] :	[ 554 555 612 632 572 ]
[3  5  5  2  1] :	[ 528 563 518 451 537 ]
[4  5  5  2  1] :	[ 415 517 555 648 375 ]
[5  5  5  2  1] :	[ 620 487 454 709 430 ]
[1  1  1  3  1] :	[ 264 429 500 869 593 ]
[2  1  1  3  1] :	[ 266 634 659 643 553 ]
[3  1  1  3  1] :	[ 456 474 841 551 247 ]
[4  1  1  3  1] :	[ 436 413 483 810 492 ]
[5  1  1  3  1] :	[ 567 446 530 612 584 ]
[1  2  1  3  1] :	[ 707 412 393 546 657 ]
[2  2  1  3  1] :	[ 542 597 582 500 371 ]
[3  2  1  3  1] :	[ 483 551 543 432 566 ]
[4  2  1  3  1] :	[ 450 498 737 447 646 ]
[5  2  1  3  1] :	[ 501 761 413 516 633 ]
[1  3  1  3  1] :	[ 449 561 427 392 766 ]
[2  3  1  3  1] :	[ 428 400 534 531 735 ]
[3  3  1  3  1] :	[ 541 554 598 560 433 ]
[4  3  1  3  1] :	[ 572 429 493 609 555 ]
[5  3  1  3  1] :	[ 602 516 497 363 727 ]
[1  4  1  3  1] :	[ 497 387 444 672 609 ]
[2  4  1  3  1] :	[ 465 536 412 589 422 ]
[3  4  1  3  1] :	[ 500 594 402 547 596 ]
[4  4  1  3  1] :	[ 773 706 267 534 456 ]
[5  4  1  3  1] :	[ 725 425 702 507 343 ]
[1  5  1  3  1] :	[ 523 874 240 615 474 ]
[2  5  1  3  1] :	[ 569 601 373 530 785 ]
[3  5  1  3  1] :	[ 614 684 361 223 514 ]
[4  5  1  3  1] :	[ 631 503 394 599 480 ]
[5  5  1  3  1] :	[ 399 711 741 537 269 ]
[1  1  2  3  1] :	[ 573 462 446 500 542 ]
[2  1  2  3  1] :	[ 547 663 639 548 455 ]
[3  1  2  3  1] :	[ 387 807 494 399 524 ]
[4  1  2  3  1] :	[ 430 475 597 507 637 ]
[5  1  2  3  1] :	[ 521 329 578 434 636 ]
[1  2  2  3  1] :	[ 584 517 845 371 465 ]
[2  2  2  3  1] :	[ 217 518 686 685 572 ]
[3  2  2  3  1] :	[ 451 358 328 589 881 ]
[4  2  2  3  1] :	[ 593 446 348 559 536 ]
[5  2  2  3  1] :	[ 703 423 311 594 739 ]
[1  3  2  3  1] :	[ 473 735 508 440 526 ]
[2  3  2  3  1] :	[ 391 638 527 563 661 ]
[3  3  2  3  1] :	[ 475 345 580 621 656 ]
[4  3  2  3  1] :	[ 541 523 349 613 504 ]
[5  3  2  3  1] :	[ 428 439 700 634 497 ]
[1  4  2  3  1] :	[ 607 523 366 567 607 ]
[2  4  2  3  1] :	[ 462 409 282 579 549 ]
[3  4  2  3  1] :	[ 386 722 633 447 517 ]
[4  4  2  3  1] :	[ 585 569 557 627 331 ]
[5  4  2  3  1] :	[ 340 547 584 783 557 ]
[1  5  2  3  1] :	[ 543 358 639 471 392 ]
[2  5  2  3  1] :	[ 480 539 559 502 377 ]
[3  5  2  3  1] :	[ 295 586 499 377 715 ]
[4  5  2  3  1] :	[ 500 546 358 444 624 ]
[5  5  2  3  1] :	[ 607 381 624 511 547 ]
[1  1  3  3  1] :	[ 634 455 451 674 558 ]
[2  1  3  3  1] :	[ 339 634 643 628 413 ]
[3  1  3  3  1] :	[ 342 642 402 403 599 ]
[4  1  3  3  1] :	[ 512 520 435 630 388 ]
[5  1  3  3  1] :	[ 744 443 428 650 450 ]
[1  2  3  3  1] :	[ 930 528 334 492 661 ]
[2  2  3  3  1] :	[ 482 744 447 521 416 ]
[3  2  3  3  1] :	[ 651 609 392 394 646 ]
[4  2  3  3  1] :	[ 377 691 561 456 766 ]
[5  2  3  3  1] :	[ 563 391 414 666 739 ]
[1  3  3  3  1] :	[ 598 585 518 194 511 ]
[2  3  3  3  1] :	[ 558 378 776 639 422 ]
[3  3  3  3  1] :	[ 611 505 620 552 573 ]
[4  3  3  3  1] :	[ 524 506 343 749 617 ]
[5  3  3  3  1] :	[ 399 618 799 661 307 ]
[1  4  3  3  1] :	[ 484 246 686 426 691 ]
[2  4  3  3  1] :	[ 591 551 523 306 467 ]
[3  4  3  3  1] :	[ 628 718 319 427 572 ]
[4  4  3  3  1] :	[ 543 330 664 557 559 ]
[5  4  3  3  1] :	[ 316 473 889 491 595 ]
[1  5  3  3  1] :	[ 454 753 528 428 443 ]
[2  5  3  3  1] :	[ 406 395 432 421 600 ]
[3  5  3  3  1] :	[ 485 718 421 302 618 ]
[4  5  3  3  1] :	[ 550 677 383 568 567 ]
[5  5  3  3  1] :	[ 540 565 512 594 501 ]
[1  1  4  3  1] :	[ 545 341 430 618 506 ]
[2  1  4  3  1] :	[ 651 456 322 507 781 ]
[3  1  4  3  1] :	[ 647 486 397 562 703 ]
[4  1  4  3  1] :	[ 661 504 472 502 690 ]
[5  1  4  3  1] :	[ 572 330 687 525 429 ]
[1  2  4  3  1] :	[ 522 607 586 439 409 ]
[2  2  4  3  1] :	[ 571 570 597 470 548 ]
[3  2  4  3  1] :	[ 646 479 701 605 351 ]
[4  2  4  3  1] :	[ 598 442 709 437 440 ]
[5  2  4  3  1] :	[ 601 515 485 565 557 ]
[1  3  4  3  1] :	[ 480 719 648 469 369 ]
[2  3  4  3  1] :	[ 287 549 643 588 528 ]
[3  3  4  3  1] :	[ 467 667 541 510 523 ]
[4  3  4  3  1] :	[ 395 649 353 579 611 ]
[5  3  4  3  1] :	[ 535 687 583 552 397 ]
[1  4  4  3  1] :	[ 382 805 547 585 364 ]
[2  4  4  3  1] :	[ 388 611 451 718 509 ]
[3  4  4  3  1] :	[ 388 480 750 626 523 ]
[4  4  4  3  1] :	[ 515 612 471 480 522 ]
[5  4  4  3  1] :	[ 386 528 429 571 423 ]
[1  5  4  3  1] :	[ 413 592 471 586 610 ]
[2  5  4  3  1] :	[ 618 568 606 416 447 ]
[3  5  4  3  1] :	[ 574 347 742 643 411 ]
[4  5  4  3  1] :	[ 542 704 581 375 555 ]
[5  5  4  3  1] :	[ 368 547 654 413 565 ]
[1  1  5  3  1] :	[ 589 567 551 489 474 ]
[2  1  5  3  1] :	[ 458 526 613 405 660 ]
[3  1  5  3  1] :	[ 669 596 754 382 548 ]
[4  1  5  3  1] :	[ 645 420 322 610 604 ]
[5  1  5  3  1] :	[ 426 601 547 437 642 ]
[1  2  5  3  1] :	[ 276 764 870 244 423 ]
[2  2  5  3  1] :	[ 246 566 450 933 521 ]
[3  2  5  3  1] :	[ 451 497 481 474 638 ]
[4  2  5  3  1] :	[ 350 540 628 588 557 ]
[5  2  5  3  1] :	[ 514 432 493 408 520 ]
[1  3  5  3  1] :	[ 521 720 367 551 482 ]
[2  3  5  3  1] :	[ 731 344 333 520 639 ]
[3  3  5  3  1] :	[ 668 621 439 410 320 ]
[4  3  5  3  1] :	[ 511 444 867 420 431 ]
[5  3  5  3  1] :	[ 581 503 268 498 754 ]
[1  4  5  3  1] :	[ 446 495 488 524 560 ]
[2  4  5  3  1] :	[ 628 552 472 592 419 ]
[3  4  5  3  1] :	[ 547 575 658 352 401 ]
[4  4  5  3  1] :	[ 399 590 650 317 836 ]
[5  4  5  3  1] :	[ 533 566 510 342 755 ]
[1  5  5  3  1] :	[ 549 287 514 634 627 ]
[2  5  5  3  1] :	[ 588 631 358 587 518 ]
[3  5  5  3  1] :	[ 502 628 482 512 574 ]
[4  5  5  3  1] :	[ 511 530 635 347 946 ]
[5  5  5  3  1] :	[ 780 215 631 361 621 ]
[1  1  1  4  1] :	[ 432 653 705 483 226 ]
[2  1  1  4  1] :	[ 503 669 571 421 383 ]
[3  1  1  4  1] :	[ 571 344 517 566 436 ]
[4  1  1  4  1] :	[ 658 437 515 383 517 ]
[5  1  1  4  1] :	[ 503 457 670 582 496 ]
[1  2  1  4  1] :	[ 720 539 359 558 416 ]
[2  2  1  4  1] :	[ 366 529 734 477 302 ]
[3  2  1  4  1] :	[ 707 401 574 454 614 ]
[4  2  1  4  1] :	[ 590 618 531 407 801 ]
[5  2  1  4  1] :	[ 762 475 385 405 648 ]
[1  3  1  4  1] :	[ 505 397 249 857 586 ]
[2  3  1  4  1] :	[ 336 701 620 631 452 ]
[3  3  1  4  1] :	[ 538 494 513 726 377 ]
[4  3  1  4  1] :	[ 448 582 606 494 371 ]
[5  3  1  4  1] :	[ 311 462 594 716 604 ]
[1  4  1  4  1] :	[ 543 650 305 532 476 ]
[2  4  1  4  1] :	[ 611 542 475 524 561 ]
[3  4  1  4  1] :	[ 488 264 450 600 743 ]
[4  4  1  4  1] :	[ 467 851 533 391 424 ]
[5  4  1  4  1] :	[ 680 729 364 702 429 ]
[1  5  1  4  1] :	[ 546 404 616 539 538 ]
[2  5  1  4  1] :	[ 643 496 352 553 477 ]
[3  5  1  4  1] :	[ 610 547 452 433 541 ]
[4  5  1  4  1] :	[ 343 501 675 463 574 ]
[5  5  1  4  1] :	[ 401 596 547 555 675 ]
[1  1  2  4  1] :	[ 507 546 485 785 419 ]
[2  1  2  4  1] :	[ 612 213 357 744 411 ]
[3  1  2  4  1] :	[ 585 549 421 559 417 ]
[4  1  2  4  1] :	[ 477 406 434 798 647 ]
[5  1  2  4  1] :	[ 606 580 568 446 473 ]
[1  2  2  4  1] :	[ 361 714 658 556 320 ]
[2  2  2  4  1] :	[ 714 340 587 534 438 ]
[3  2  2  4  1] :	[ 473 585 589 639 423 ]
[4  2  2  4  1] :	[ 425 571 402 769 492 ]
[5  2  2  4  1] :	[ 489 531 465 597 621 ]
[1  3  2  4  1] :	[ 671 411 631 621 683 ]
[2  3  2  4  1] :	[ 557 620 547 333 717 ]
[3  3  2  4  1] :	[ 298 468 666 600 505 ]
[4  3  2  4  1] :	[ 523 390 443 566 539 ]
[5  3  2  4  1] :	[ 308 772 482 284 557 ]
[1  4  2  4  1] :	[ 396 383 871 507 385 ]
[2  4  2  4  1] :	[ 665 402 759 435 702 ]
[3  4  2  4  1] :	[ 520 747 545 407 464 ]
[4  4  2  4  1] :	[ 585 447 483 521 553 ]
[5  4  2  4  1] :	[ 737 490 662 590 382 ]
[1  5  2  4  1] :	[ 591 612 418 512 545 ]
[2  5  2  4  1] :	[ 372 640 232 589 683 ]
[3  5  2  4  1] :	[ 673 569 464 602 476 ]
[4  5  2  4  1] :	[ 242 768 731 492 241 ]
[5  5  2  4  1] :	[ 647 567 430 588 574 ]
[1  1  3  4  1] :	[ 433 356 579 453 792 ]
[2  1  3  4  1] :	[ 433 525 510 706 531 ]
[3  1  3  4  1] :	[ 670 501 609 481 402 ]
[4  1  3  4  1] :	[ 650 543 467 426 436 ]
[5  1  3  4  1] :	[ 785 384 427 686 300 ]
[1  2  3  4  1] :	[ 468 772 528 708 440 ]
[2  2  3  4  1] :	[ 835 741 523 479 1 ]
[3  2  3  4  1] :	[ 437 527 619 483 487 ]
[4  2  3  4  1] :	[ 371 589 583 526 555 ]
[5  2  3  4  1] :	[ 498 161 484 759 756 ]
[1  3  3  4  1] :	[ 623 710 322 430 657 ]
[2  3  3  4  1] :	[ 315 504 756 469 619 ]
[3  3  3  4  1] :	[ 710 374 444 452 369 ]
[4  3  3  4  1] :	[ 532 706 493 411 585 ]
[5  3  3  4  1] :	[ 487 507 547 516 645 ]
[1  4  3  4  1] :	[ 610 458 685 463 581 ]
[2  4  3  4  1] :	[ 481 416 759 466 678 ]
[3  4  3  4  1] :	[ 450 525 427 666 470 ]
[4  4  3  4  1] :	[ 608 533 522 643 311 ]
[5  4  3  4  1] :	[ 380 464 737 572 505 ]
[1  5  3  4  1] :	[ 300 636 715 643 242 ]
[2  5  3  4  1] :	[ 359 382 530 550 872 ]
[3  5  3  4  1] :	[ 669 547 502 403 407 ]
[4  5  3  4  1] :	[ 434 564 460 366 802 ]
[5  5  3  4  1] :	[ 574 627 533 523 484 ]
[1  1  4  4  1] :	[ 226 481 568 498 724 ]
[2  1  4  4  1] :	[ 513 355 744 492 564 ]
[3  1  4  4  1] :	[ 693 230 505 515 622 ]
[4  1  4  4  1] :	[ 716 435 688 373 596 ]
[5  1  4  4  1] :	[ 855 723 331 543 268 ]
[1  2  4  4  1] :	[ 651 617 411 685 301 ]
[2  2  4  4  1] :	[ 413 631 527 431 410 ]
[3  2  4  4  1] :	[ 480 222 533 727 585 ]
[4  2  4  4  1] :	[ 459 651 516 689 384 ]
[5  2  4  4  1] :	[ 357 480 684 497 549 ]
[1  3  4  4  1] :	[ 601 794 365 76 852 ]
[2  3  4  4  1] :	[ 662 564 345 577 453 ]
[3  3  4  4  1] :	[ 639 641 289 426 489 ]
[4  3  4  4  1] :	[ 565 498 420 583 588 ]
[5  3  4  4  1] :	[ 668 388 832 158 490 ]
[1  4  4  4  1] :	[ 588 391 593 624 481 ]
[2  4  4  4  1] :	[ 512 433 577 561 660 ]
[3  4  4  4  1] :	[ 416 508 688 604 520 ]
[4  4  4  4  1] :	[ 541 619 96 712 526 ]
