# Generated by GAMUT v1.0.1
# A Game With Normal Covariant Random Payoffs
# Game Parameter Values:
# Random seed:	1652359368609
# Cmd Line:	-g CovariantGame -r -0.2 -players 3 -actions 5 -normalize -min_payoff 0.01 -max_payoff 1 -int_payoffs -int_mult 100 -f CG_multi_3_5_9.txt
# Players:	3
# Actions:	5 5 5
# players:	3
# actions:	[5]
# r:	-0.2
[2  4  4] :	[ 41 45 40 ]
[3  4  4] :	[ 13 33 72 ]
[4  4  4] :	[ 31 30 58 ]
[5  4  4] :	[ 46 43 52 ]
[1  5  4] :	[ 71 41 1 ]
[2  5  4] :	[ 48 32 77 ]
[3  5  4] :	[ 47 33 48 ]
[4  5  4] :	[ 52 56 46 ]
[5  5  4] :	[ 34 42 47 ]
[1  1  5] :	[ 32 58 53 ]
[2  1  5] :	[ 34 40 71 ]
[3  1  5] :	[ 66 33 48 ]
[4  1  5] :	[ 59 61 49 ]
[5  1  5] :	[ 40 58 56 ]
[1  2  5] :	[ 36 34 45 ]
[2  2  5] :	[ 50 53 41 ]
[3  2  5] :	[ 63 50 47 ]
[4  2  5] :	[ 46 27 34 ]
[5  2  5] :	[ 74 68 38 ]
[1  3  5] :	[ 34 49 37 ]
[2  3  5] :	[ 74 31 20 ]
[3  3  5] :	[ 33 29 43 ]
[4  3  5] :	[ 46 47 47 ]
[5  3  5] :	[ 68 52 20 ]
[1  4  5] :	[ 55 12 62 ]
[2  4  5] :	[ 36 52 30 ]
[3  4  5] :	[ 42 45 57 ]
[4  4  5] :	[ 12 51 46 ]
[5  4  5] :	[ 51 32 32 ]
[1  5  5] :	[ 49 55 38 ]
[2  5  5] :	[ 50 43 41 ]
[3  5  5] :	[ 55 18 88 ]
[4  5  5] :	[ 57 53 39 ]
[5  5  5] :	[ 44 52 48 ]
