# Generated by GAMUT v1.0.1
# A Game With Normal Covariant Random Payoffs
# Game Parameter Values:
# Random seed:	1644574313247
# Cmd Line:	-g CovariantGame -r -0.2 -players 3 -actions 10 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f CG_multi_3_10_4.txt
# Players:	3
# Actions:	10 10 10
# players:	3
# actions:	[10]
# r:	-0.2
[10  5  1] :	[ 377 572 445 ]
[1  6  1] :	[ 416 547 459 ]
[2  6  1] :	[ 852 567 662 ]
[3  6  1] :	[ 366 319 735 ]
[4  6  1] :	[ 521 417 522 ]
[5  6  1] :	[ 629 414 373 ]
[6  6  1] :	[ 488 574 334 ]
[7  6  1] :	[ 364 537 725 ]
[8  6  1] :	[ 475 394 589 ]
[9  6  1] :	[ 676 649 405 ]
[10  6  1] :	[ 598 563 332 ]
[1  7  1] :	[ 579 735 507 ]
[2  7  1] :	[ 495 522 432 ]
[3  7  1] :	[ 520 538 451 ]
[4  7  1] :	[ 512 443 365 ]
[5  7  1] :	[ 758 275 738 ]
[6  7  1] :	[ 536 461 494 ]
[7  7  1] :	[ 619 168 710 ]
[8  7  1] :	[ 535 570 535 ]
[9  7  1] :	[ 577 732 517 ]
[10  7  1] :	[ 630 776 473 ]
[1  8  1] :	[ 545 493 722 ]
[2  8  1] :	[ 608 419 715 ]
[3  8  1] :	[ 474 707 590 ]
[4  8  1] :	[ 314 496 695 ]
[5  8  1] :	[ 311 545 510 ]
[6  8  1] :	[ 731 455 548 ]
[7  8  1] :	[ 558 564 532 ]
[8  8  1] :	[ 683 323 440 ]
[9  8  1] :	[ 353 458 536 ]
[10  8  1] :	[ 550 502 513 ]
[1  9  1] :	[ 581 632 560 ]
[2  9  1] :	[ 667 578 465 ]
[3  9  1] :	[ 177 525 735 ]
[4  9  1] :	[ 179 507 640 ]
[5  9  1] :	[ 546 685 384 ]
[6  9  1] :	[ 410 426 439 ]
[7  9  1] :	[ 764 639 630 ]
[8  9  1] :	[ 536 474 728 ]
[9  9  1] :	[ 415 477 438 ]
[10  9  1] :	[ 506 458 558 ]
[1  10  1] :	[ 607 718 409 ]
[2  10  1] :	[ 543 846 422 ]
[3  10  1] :	[ 160 497 548 ]
[4  10  1] :	[ 799 417 437 ]
[5  10  1] :	[ 613 589 511 ]
[6  10  1] :	[ 569 347 924 ]
[7  10  1] :	[ 463 782 622 ]
[8  10  1] :	[ 463 628 555 ]
[9  10  1] :	[ 576 606 605 ]
[10  10  1] :	[ 587 389 651 ]
[1  1  2] :	[ 511 474 506 ]
[2  1  2] :	[ 195 633 534 ]
[3  1  2] :	[ 332 540 531 ]
[4  1  2] :	[ 420 550 242 ]
[5  1  2] :	[ 437 637 627 ]
[6  1  2] :	[ 806 408 687 ]
[7  1  2] :	[ 496 657 514 ]
[8  1  2] :	[ 459 489 555 ]
[9  1  2] :	[ 486 273 615 ]
[10  1  2] :	[ 611 459 636 ]
[1  2  2] :	[ 396 495 465 ]
[2  2  2] :	[ 560 582 690 ]
[3  2  2] :	[ 476 685 477 ]
[4  2  2] :	[ 525 811 225 ]
[5  2  2] :	[ 416 709 394 ]
[6  2  2] :	[ 711 527 447 ]
[7  2  2] :	[ 462 698 309 ]
[8  2  2] :	[ 334 439 648 ]
[9  2  2] :	[ 577 409 592 ]
[10  2  2] :	[ 476 489 537 ]
[1  3  2] :	[ 600 722 740 ]
[2  3  2] :	[ 397 656 825 ]
[3  3  2] :	[ 589 616 525 ]
[4  3  2] :	[ 428 381 613 ]
[5  3  2] :	[ 523 520 406 ]
[6  3  2] :	[ 672 499 316 ]
[7  3  2] :	[ 480 615 205 ]
[8  3  2] :	[ 525 495 450 ]
[9  3  2] :	[ 541 357 722 ]
[10  3  2] :	[ 541 497 505 ]
[1  4  2] :	[ 474 523 792 ]
[2  4  2] :	[ 286 566 708 ]
[3  4  2] :	[ 543 254 549 ]
[4  4  2] :	[ 685 573 576 ]
[5  4  2] :	[ 487 817 483 ]
[6  4  2] :	[ 794 636 241 ]
[7  4  2] :	[ 812 204 522 ]
[8  4  2] :	[ 700 624 524 ]
[9  4  2] :	[ 696 685 628 ]
[10  4  2] :	[ 272 417 532 ]
[1  5  2] :	[ 208 590 687 ]
[2  5  2] :	[ 659 500 520 ]
[3  5  2] :	[ 847 389 561 ]
[4  5  2] :	[ 538 796 543 ]
[5  5  2] :	[ 513 452 465 ]
[6  5  2] :	[ 554 533 505 ]
[7  5  2] :	[ 474 397 674 ]
[8  5  2] :	[ 430 616 587 ]
[9  5  2] :	[ 423 477 471 ]
[10  5  2] :	[ 554 752 329 ]
[1  6  2] :	[ 593 519 748 ]
[2  6  2] :	[ 373 608 606 ]
[3  6  2] :	[ 548 621 506 ]
[4  6  2] :	[ 561 660 607 ]
[5  6  2] :	[ 515 424 724 ]
[6  6  2] :	[ 392 420 879 ]
[7  6  2] :	[ 356 859 614 ]
[8  6  2] :	[ 479 488 540 ]
[9  6  2] :	[ 662 397 709 ]
[10  6  2] :	[ 610 691 278 ]
[1  7  2] :	[ 343 432 545 ]
[2  7  2] :	[ 471 637 533 ]
[3  7  2] :	[ 634 595 563 ]
[4  7  2] :	[ 473 502 516 ]
[5  7  2] :	[ 627 413 645 ]
[6  7  2] :	[ 511 515 503 ]
[7  7  2] :	[ 475 385 867 ]
[8  7  2] :	[ 395 531 548 ]
[9  7  2] :	[ 442 611 683 ]
[10  7  2] :	[ 629 533 404 ]
[1  8  2] :	[ 536 511 573 ]
[2  8  2] :	[ 399 538 489 ]
[3  8  2] :	[ 606 720 503 ]
[4  8  2] :	[ 423 247 766 ]
[5  8  2] :	[ 445 556 678 ]
[6  8  2] :	[ 750 266 673 ]
[7  8  2] :	[ 759 373 674 ]
[8  8  2] :	[ 443 403 577 ]
[9  8  2] :	[ 537 493 885 ]
[10  8  2] :	[ 705 492 544 ]
[1  9  2] :	[ 389 651 554 ]
[2  9  2] :	[ 763 692 573 ]
[3  9  2] :	[ 274 663 454 ]
[4  9  2] :	[ 471 504 776 ]
[5  9  2] :	[ 503 744 684 ]
[6  9  2] :	[ 489 628 272 ]
[7  9  2] :	[ 714 591 640 ]
[8  9  2] :	[ 451 765 479 ]
[9  9  2] :	[ 570 406 600 ]
[10  9  2] :	[ 470 422 547 ]
[1  10  2] :	[ 865 485 471 ]
[2  10  2] :	[ 540 594 366 ]
[3  10  2] :	[ 192 637 567 ]
[4  10  2] :	[ 626 424 575 ]
[5  10  2] :	[ 314 545 660 ]
[6  10  2] :	[ 583 623 396 ]
[7  10  2] :	[ 495 562 618 ]
[8  10  2] :	[ 783 529 489 ]
[9  10  2] :	[ 506 611 780 ]
[10  10  2] :	[ 530 194 422 ]
[1  1  3] :	[ 588 218 433 ]
[2  1  3] :	[ 303 574 378 ]
[3  1  3] :	[ 449 510 507 ]
[4  1  3] :	[ 635 247 496 ]
[5  1  3] :	[ 432 480 837 ]
[6  1  3] :	[ 526 477 652 ]
[7  1  3] :	[ 603 557 727 ]
[8  1  3] :	[ 750 476 502 ]
[9  1  3] :	[ 464 194 677 ]
[10  1  3] :	[ 514 243 950 ]
[1  2  3] :	[ 635 526 600 ]
[2  2  3] :	[ 474 458 263 ]
[3  2  3] :	[ 418 704 599 ]
[4  2  3] :	[ 508 458 611 ]
[5  2  3] :	[ 702 412 679 ]
[6  2  3] :	[ 502 479 529 ]
[7  2  3] :	[ 308 536 575 ]
[8  2  3] :	[ 736 411 526 ]
[9  2  3] :	[ 519 763 284 ]
[10  2  3] :	[ 456 346 579 ]
[1  3  3] :	[ 572 660 579 ]
[2  3  3] :	[ 761 548 561 ]
[3  3  3] :	[ 419 494 784 ]
[4  3  3] :	[ 836 372 626 ]
[5  3  3] :	[ 632 398 684 ]
[6  3  3] :	[ 606 761 453 ]
[7  3  3] :	[ 472 611 645 ]
[8  3  3] :	[ 836 669 439 ]
[9  3  3] :	[ 621 616 407 ]
[10  3  3] :	[ 568 413 480 ]
[1  4  3] :	[ 424 453 501 ]
[2  4  3] :	[ 441 624 723 ]
[3  4  3] :	[ 520 426 643 ]
[4  4  3] :	[ 667 453 701 ]
[5  4  3] :	[ 728 303 384 ]
[6  4  3] :	[ 577 374 708 ]
[7  4  3] :	[ 497 514 298 ]
[8  4  3] :	[ 359 398 666 ]
[9  4  3] :	[ 482 567 328 ]
[10  4  3] :	[ 735 458 503 ]
[1  5  3] :	[ 341 670 514 ]
[2  5  3] :	[ 3 518 569 ]
[3  5  3] :	[ 501 563 707 ]
[4  5  3] :	[ 367 498 764 ]
[5  5  3] :	[ 397 509 451 ]
[6  5  3] :	[ 602 541 109 ]
[7  5  3] :	[ 709 514 335 ]
[8  5  3] :	[ 284 514 575 ]
[9  5  3] :	[ 484 321 842 ]
[10  5  3] :	[ 726 266 822 ]
[1  6  3] :	[ 568 519 311 ]
[2  6  3] :	[ 558 576 389 ]
[3  6  3] :	[ 813 430 590 ]
[4  6  3] :	[ 341 460 478 ]
[5  6  3] :	[ 604 417 358 ]
[6  6  3] :	[ 699 337 328 ]
[7  6  3] :	[ 387 596 335 ]
[8  6  3] :	[ 559 509 449 ]
[9  6  3] :	[ 721 488 543 ]
[10  6  3] :	[ 610 661 420 ]
[1  7  3] :	[ 614 851 619 ]
[2  7  3] :	[ 349 549 619 ]
[3  7  3] :	[ 448 767 457 ]
[4  7  3] :	[ 381 702 371 ]
[5  7  3] :	[ 456 438 580 ]
[6  7  3] :	[ 526 677 440 ]
[7  7  3] :	[ 453 640 480 ]
[8  7  3] :	[ 628 636 518 ]
[9  7  3] :	[ 461 797 269 ]
[10  7  3] :	[ 586 772 262 ]
[1  8  3] :	[ 593 374 506 ]
[2  8  3] :	[ 595 527 732 ]
[3  8  3] :	[ 401 730 480 ]
[4  8  3] :	[ 614 362 429 ]
[5  8  3] :	[ 548 485 615 ]
[6  8  3] :	[ 498 470 569 ]
[7  8  3] :	[ 588 508 525 ]
[8  8  3] :	[ 788 651 196 ]
[9  8  3] :	[ 367 749 495 ]
[10  8  3] :	[ 671 168 769 ]
[1  9  3] :	[ 548 639 575 ]
[2  9  3] :	[ 507 857 199 ]
[3  9  3] :	[ 661 638 370 ]
[4  9  3] :	[ 434 536 666 ]
[5  9  3] :	[ 387 691 301 ]
[6  9  3] :	[ 640 508 706 ]
[7  9  3] :	[ 681 420 542 ]
[8  9  3] :	[ 611 519 580 ]
[9  9  3] :	[ 629 427 567 ]
[10  9  3] :	[ 590 354 572 ]
[1  10  3] :	[ 574 706 428 ]
[2  10  3] :	[ 409 636 675 ]
[3  10  3] :	[ 403 443 870 ]
[4  10  3] :	[ 734 503 504 ]
[5  10  3] :	[ 292 818 565 ]
[6  10  3] :	[ 563 485 807 ]
[7  10  3] :	[ 230 524 686 ]
[8  10  3] :	[ 647 329 550 ]
[9  10  3] :	[ 623 535 470 ]
[10  10  3] :	[ 601 550 545 ]
[1  1  4] :	[ 417 658 307 ]
[2  1  4] :	[ 542 394 551 ]
[3  1  4] :	[ 340 565 691 ]
[4  1  4] :	[ 679 700 347 ]
[5  1  4] :	[ 714 461 702 ]
[6  1  4] :	[ 760 364 204 ]
[7  1  4] :	[ 707 388 585 ]
[8  1  4] :	[ 750 546 485 ]
[9  1  4] :	[ 600 498 496 ]
[10  1  4] :	[ 595 526 495 ]
[1  2  4] :	[ 701 732 481 ]
[2  2  4] :	[ 501 539 566 ]
[3  2  4] :	[ 809 595 450 ]
[4  2  4] :	[ 598 459 692 ]
[5  2  4] :	[ 563 628 446 ]
[6  2  4] :	[ 659 496 682 ]
[7  2  4] :	[ 495 355 674 ]
[8  2  4] :	[ 671 629 402 ]
[9  2  4] :	[ 478 166 637 ]
[10  2  4] :	[ 329 494 644 ]
[1  3  4] :	[ 491 385 358 ]
[2  3  4] :	[ 499 562 298 ]
[3  3  4] :	[ 545 639 525 ]
[4  3  4] :	[ 384 415 711 ]
[5  3  4] :	[ 567 626 545 ]
[6  3  4] :	[ 679 365 710 ]
[7  3  4] :	[ 489 430 561 ]
[8  3  4] :	[ 587 542 614 ]
[9  3  4] :	[ 374 419 569 ]
[10  3  4] :	[ 553 443 372 ]
[1  4  4] :	[ 291 479 669 ]
[2  4  4] :	[ 463 195 613 ]
[3  4  4] :	[ 357 434 839 ]
[4  4  4] :	[ 735 560 484 ]
[5  4  4] :	[ 321 830 617 ]
[6  4  4] :	[ 332 749 657 ]
[7  4  4] :	[ 388 623 631 ]
[8  4  4] :	[ 532 790 319 ]
[9  4  4] :	[ 394 626 508 ]
[10  4  4] :	[ 268 469 583 ]
[1  5  4] :	[ 343 521 565 ]
[2  5  4] :	[ 574 567 562 ]
[3  5  4] :	[ 582 615 432 ]
[4  5  4] :	[ 417 320 585 ]
[5  5  4] :	[ 569 549 551 ]
[6  5  4] :	[ 673 573 273 ]
[7  5  4] :	[ 536 612 474 ]
[8  5  4] :	[ 543 590 294 ]
[9  5  4] :	[ 397 701 578 ]
[10  5  4] :	[ 627 569 507 ]
[1  6  4] :	[ 378 697 598 ]
[2  6  4] :	[ 652 562 646 ]
[3  6  4] :	[ 681 731 423 ]
[4  6  4] :	[ 399 619 663 ]
[5  6  4] :	[ 431 448 858 ]
[6  6  4] :	[ 540 483 541 ]
[7  6  4] :	[ 579 422 486 ]
[8  6  4] :	[ 630 444 600 ]
[9  6  4] :	[ 463 531 489 ]
[10  6  4] :	[ 737 485 201 ]
[1  7  4] :	[ 558 664 494 ]
[2  7  4] :	[ 692 347 430 ]
[3  7  4] :	[ 866 350 502 ]
[4  7  4] :	[ 468 305 571 ]
[5  7  4] :	[ 398 703 632 ]
[6  7  4] :	[ 357 365 664 ]
[7  7  4] :	[ 975 300 504 ]
[8  7  4] :	[ 531 492 489 ]
[9  7  4] :	[ 556 621 578 ]
[10  7  4] :	[ 614 790 372 ]
[1  8  4] :	[ 646 595 445 ]
[2  8  4] :	[ 640 554 514 ]
[3  8  4] :	[ 590 614 609 ]
[4  8  4] :	[ 686 330 794 ]
[5  8  4] :	[ 615 354 372 ]
[6  8  4] :	[ 218 361 543 ]
[7  8  4] :	[ 526 610 470 ]
[8  8  4] :	[ 264 582 683 ]
[9  8  4] :	[ 374 716 651 ]
[10  8  4] :	[ 362 548 657 ]
[1  9  4] :	[ 454 378 655 ]
[2  9  4] :	[ 492 556 632 ]
[3  9  4] :	[ 555 438 588 ]
[4  9  4] :	[ 645 452 544 ]
[5  9  4] :	[ 503 325 517 ]
[6  9  4] :	[ 489 493 585 ]
[7  9  4] :	[ 541 433 591 ]
[8  9  4] :	[ 626 323 422 ]
[9  9  4] :	[ 471 778 540 ]
[10  9  4] :	[ 609 482 441 ]
[1  10  4] :	[ 711 305 333 ]
[2  10  4] :	[ 500 801 336 ]
[3  10  4] :	[ 330 675 408 ]
[4  10  4] :	[ 677 607 556 ]
[5  10  4] :	[ 282 794 589 ]
[6  10  4] :	[ 655 494 485 ]
[7  10  4] :	[ 215 484 588 ]
[8  10  4] :	[ 542 660 673 ]
[9  10  4] :	[ 716 479 477 ]
[10  10  4] :	[ 537 526 458 ]
[1  1  5] :	[ 432 388 402 ]
[2  1  5] :	[ 673 551 439 ]
[3  1  5] :	[ 599 540 421 ]
[4  1  5] :	[ 391 562 354 ]
[5  1  5] :	[ 526 652 507 ]
[6  1  5] :	[ 419 536 443 ]
[7  1  5] :	[ 371 471 643 ]
[8  1  5] :	[ 563 325 645 ]
[9  1  5] :	[ 714 325 289 ]
[10  1  5] :	[ 624 571 524 ]
[1  2  5] :	[ 561 536 346 ]
[2  2  5] :	[ 749 206 374 ]
[3  2  5] :	[ 485 358 557 ]
[4  2  5] :	[ 607 316 674 ]
[5  2  5] :	[ 306 632 730 ]
[6  2  5] :	[ 653 615 650 ]
[7  2  5] :	[ 563 666 602 ]
[8  2  5] :	[ 504 745 590 ]
[9  2  5] :	[ 518 503 444 ]
[10  2  5] :	[ 589 498 591 ]
[1  3  5] :	[ 440 431 664 ]
[2  3  5] :	[ 788 289 559 ]
[3  3  5] :	[ 217 686 515 ]
[4  3  5] :	[ 425 459 629 ]
[5  3  5] :	[ 316 605 406 ]
[6  3  5] :	[ 343 796 740 ]
[7  3  5] :	[ 303 471 481 ]
[8  3  5] :	[ 455 661 688 ]
[9  3  5] :	[ 426 535 644 ]
[10  3  5] :	[ 587 696 698 ]
[1  4  5] :	[ 467 521 812 ]
[2  4  5] :	[ 649 620 456 ]
[3  4  5] :	[ 360 811 400 ]
[4  4  5] :	[ 684 604 396 ]
[5  4  5] :	[ 429 317 473 ]
[6  4  5] :	[ 379 689 447 ]
[7  4  5] :	[ 813 288 527 ]
[8  4  5] :	[ 637 598 454 ]
[9  4  5] :	[ 410 539 504 ]
[10  4  5] :	[ 604 488 498 ]
[1  5  5] :	[ 325 523 583 ]
[2  5  5] :	[ 518 543 259 ]
[3  5  5] :	[ 398 624 551 ]
[4  5  5] :	[ 479 579 646 ]
[5  5  5] :	[ 500 612 765 ]
[6  5  5] :	[ 429 670 491 ]
[7  5  5] :	[ 520 445 755 ]
[8  5  5] :	[ 608 690 708 ]
[9  5  5] :	[ 639 502 675 ]
[10  5  5] :	[ 761 497 210 ]
[1  6  5] :	[ 736 539 388 ]
[2  6  5] :	[ 476 484 369 ]
[3  6  5] :	[ 500 745 513 ]
[4  6  5] :	[ 561 644 484 ]
[5  6  5] :	[ 281 229 585 ]
[6  6  5] :	[ 420 515 489 ]
[7  6  5] :	[ 483 518 634 ]
[8  6  5] :	[ 552 386 382 ]
[9  6  5] :	[ 806 365 616 ]
[10  6  5] :	[ 576 505 449 ]
[1  7  5] :	[ 710 498 506 ]
[2  7  5] :	[ 803 462 455 ]
[3  7  5] :	[ 353 861 640 ]
[4  7  5] :	[ 434 581 560 ]
[5  7  5] :	[ 414 694 483 ]
[6  7  5] :	[ 486 526 540 ]
[7  7  5] :	[ 546 599 577 ]
[8  7  5] :	[ 560 555 604 ]
[9  7  5] :	[ 449 594 523 ]
[10  7  5] :	[ 367 872 293 ]
[1  8  5] :	[ 782 514 324 ]
[2  8  5] :	[ 194 714 860 ]
[3  8  5] :	[ 457 757 572 ]
[4  8  5] :	[ 802 610 514 ]
[5  8  5] :	[ 568 915 471 ]
[6  8  5] :	[ 534 802 379 ]
[7  8  5] :	[ 694 491 579 ]
[8  8  5] :	[ 426 595 420 ]
[9  8  5] :	[ 514 542 565 ]
[10  8  5] :	[ 776 216 850 ]
[1  9  5] :	[ 459 719 423 ]
[2  9  5] :	[ 584 349 633 ]
[3  9  5] :	[ 507 523 637 ]
[4  9  5] :	[ 615 403 627 ]
[5  9  5] :	[ 485 603 761 ]
[6  9  5] :	[ 527 488 435 ]
[7  9  5] :	[ 403 515 334 ]
[8  9  5] :	[ 369 548 700 ]
[9  9  5] :	[ 699 523 436 ]
[10  9  5] :	[ 465 607 638 ]
[1  10  5] :	[ 677 383 605 ]
[2  10  5] :	[ 397 629 636 ]
[3  10  5] :	[ 522 622 764 ]
[4  10  5] :	[ 550 539 403 ]
[5  10  5] :	[ 516 639 452 ]
[6  10  5] :	[ 486 394 531 ]
[7  10  5] :	[ 542 648 523 ]
[8  10  5] :	[ 574 405 459 ]
[9  10  5] :	[ 442 594 571 ]
[10  10  5] :	[ 660 623 468 ]
[1  1  6] :	[ 650 524 461 ]
[2  1  6] :	[ 524 421 390 ]
[3  1  6] :	[ 451 524 808 ]
[4  1  6] :	[ 538 339 568 ]
[5  1  6] :	[ 425 693 425 ]
[6  1  6] :	[ 260 648 629 ]
[7  1  6] :	[ 496 351 763 ]
[8  1  6] :	[ 506 832 512 ]
[9  1  6] :	[ 655 560 536 ]
[10  1  6] :	[ 406 323 658 ]
[1  2  6] :	[ 475 483 637 ]
[2  2  6] :	[ 512 481 548 ]
[3  2  6] :	[ 795 683 513 ]
[4  2  6] :	[ 794 277 250 ]
[5  2  6] :	[ 534 680 743 ]
[6  2  6] :	[ 788 549 482 ]
[7  2  6] :	[ 381 547 820 ]
[8  2  6] :	[ 611 555 675 ]
[9  2  6] :	[ 694 564 473 ]
[10  2  6] :	[ 460 344 846 ]
[1  3  6] :	[ 374 1000 710 ]
[2  3  6] :	[ 574 486 522 ]
[3  3  6] :	[ 369 557 694 ]
[4  3  6] :	[ 221 575 738 ]
[5  3  6] :	[ 528 592 380 ]
[6  3  6] :	[ 801 404 426 ]
[7  3  6] :	[ 416 675 769 ]
[8  3  6] :	[ 634 466 748 ]
[9  3  6] :	[ 433 500 651 ]
[10  3  6] :	[ 505 412 515 ]
[1  4  6] :	[ 527 699 531 ]
[2  4  6] :	[ 820 559 369 ]
[3  4  6] :	[ 526 327 512 ]
[4  4  6] :	[ 497 673 550 ]
[5  4  6] :	[ 424 540 413 ]
[6  4  6] :	[ 501 836 91 ]
[7  4  6] :	[ 533 337 655 ]
[8  4  6] :	[ 443 406 677 ]
[9  4  6] :	[ 420 534 577 ]
[10  4  6] :	[ 376 502 460 ]
[1  5  6] :	[ 367 435 658 ]
[2  5  6] :	[ 686 341 473 ]
[3  5  6] :	[ 465 671 636 ]
[4  5  6] :	[ 701 397 427 ]
[5  5  6] :	[ 412 311 561 ]
[6  5  6] :	[ 640 593 721 ]
[7  5  6] :	[ 670 421 601 ]
[8  5  6] :	[ 559 356 259 ]
[9  5  6] :	[ 539 439 413 ]
[10  5  6] :	[ 482 505 340 ]
[1  6  6] :	[ 503 894 245 ]
[2  6  6] :	[ 270 689 459 ]
[3  6  6] :	[ 406 615 514 ]
[4  6  6] :	[ 637 396 574 ]
[5  6  6] :	[ 643 830 507 ]
[6  6  6] :	[ 649 323 677 ]
[7  6  6] :	[ 501 701 731 ]
[8  6  6] :	[ 644 669 319 ]
[9  6  6] :	[ 536 485 515 ]
[10  6  6] :	[ 423 657 512 ]
[1  7  6] :	[ 559 407 500 ]
[2  7  6] :	[ 373 578 565 ]
[3  7  6] :	[ 609 626 531 ]
[4  7  6] :	[ 587 290 824 ]
[5  7  6] :	[ 573 529 424 ]
[6  7  6] :	[ 354 664 627 ]
[7  7  6] :	[ 576 697 478 ]
[8  7  6] :	[ 470 308 667 ]
[9  7  6] :	[ 725 586 651 ]
[10  7  6] :	[ 421 602 699 ]
[1  8  6] :	[ 608 552 339 ]
[2  8  6] :	[ 572 458 495 ]
[3  8  6] :	[ 428 698 320 ]
[4  8  6] :	[ 491 711 689 ]
[5  8  6] :	[ 395 630 549 ]
[6  8  6] :	[ 624 764 200 ]
[7  8  6] :	[ 533 313 684 ]
[8  8  6] :	[ 354 467 542 ]
[9  8  6] :	[ 416 781 465 ]
[10  8  6] :	[ 664 593 324 ]
[1  9  6] :	[ 339 745 703 ]
[2  9  6] :	[ 647 439 508 ]
[3  9  6] :	[ 726 553 639 ]
[4  9  6] :	[ 492 549 799 ]
[5  9  6] :	[ 678 644 747 ]
[6  9  6] :	[ 612 246 755 ]
[7  9  6] :	[ 371 365 751 ]
[8  9  6] :	[ 403 780 453 ]
[9  9  6] :	[ 556 293 424 ]
[10  9  6] :	[ 414 582 469 ]
[1  10  6] :	[ 399 318 478 ]
[2  10  6] :	[ 695 291 535 ]
[3  10  6] :	[ 510 700 536 ]
[4  10  6] :	[ 498 639 585 ]
[5  10  6] :	[ 647 442 457 ]
[6  10  6] :	[ 581 546 121 ]
[7  10  6] :	[ 528 397 553 ]
[8  10  6] :	[ 784 727 267 ]
[9  10  6] :	[ 495 547 338 ]
[10  10  6] :	[ 475 674 547 ]
[1  1  7] :	[ 550 236 723 ]
[2  1  7] :	[ 479 537 499 ]
[3  1  7] :	[ 570 624 357 ]
[4  1  7] :	[ 587 557 385 ]
[5  1  7] :	[ 429 501 405 ]
[6  1  7] :	[ 906 294 469 ]
[7  1  7] :	[ 289 416 642 ]
[8  1  7] :	[ 470 631 568 ]
[9  1  7] :	[ 391 618 602 ]
[10  1  7] :	[ 415 560 659 ]
[1  2  7] :	[ 478 571 532 ]
[2  2  7] :	[ 727 509 544 ]
[3  2  7] :	[ 582 459 679 ]
[4  2  7] :	[ 461 471 719 ]
[5  2  7] :	[ 593 683 534 ]
[6  2  7] :	[ 497 850 511 ]
[7  2  7] :	[ 529 627 649 ]
[8  2  7] :	[ 882 602 386 ]
[9  2  7] :	[ 271 803 432 ]
[10  2  7] :	[ 222 778 478 ]
[1  3  7] :	[ 349 516 600 ]
[2  3  7] :	[ 585 465 551 ]
[3  3  7] :	[ 509 648 828 ]
[4  3  7] :	[ 390 612 709 ]
[5  3  7] :	[ 715 261 557 ]
[6  3  7] :	[ 612 675 531 ]
[7  3  7] :	[ 759 542 560 ]
[8  3  7] :	[ 522 477 521 ]
[9  3  7] :	[ 641 522 227 ]
[10  3  7] :	[ 572 612 571 ]
[1  4  7] :	[ 621 379 525 ]
[2  4  7] :	[ 573 681 666 ]
[3  4  7] :	[ 494 387 594 ]
[4  4  7] :	[ 587 415 672 ]
[5  4  7] :	[ 620 638 291 ]
[6  4  7] :	[ 555 575 571 ]
[7  4  7] :	[ 638 365 411 ]
[8  4  7] :	[ 465 676 580 ]
[9  4  7] :	[ 487 652 627 ]
[10  4  7] :	[ 643 349 633 ]
[1  5  7] :	[ 626 382 506 ]
[2  5  7] :	[ 485 565 356 ]
[3  5  7] :	[ 340 527 255 ]
[4  5  7] :	[ 503 409 712 ]
[5  5  7] :	[ 446 413 693 ]
[6  5  7] :	[ 353 845 362 ]
[7  5  7] :	[ 366 425 660 ]
[8  5  7] :	[ 579 475 394 ]
