# Generated by GAMUT v1.0.1
# A Game With Normal Covariant Random Payoffs
# Game Parameter Values:
# Random seed:	1644574321694
# Cmd Line:	-g CovariantGame -r -0.2 -players 3 -actions 10 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f CG_multi_3_10_8.txt
# Players:	3
# Actions:	10 10 10
# players:	3
# actions:	[10]
# r:	-0.2
[7  8  1] :	[ 426 381 516 ]
[8  8  1] :	[ 336 729 286 ]
[9  8  1] :	[ 454 560 564 ]
[10  8  1] :	[ 384 541 476 ]
[1  9  1] :	[ 758 447 367 ]
[2  9  1] :	[ 506 543 608 ]
[3  9  1] :	[ 605 476 535 ]
[4  9  1] :	[ 462 405 434 ]
[5  9  1] :	[ 162 749 479 ]
[6  9  1] :	[ 559 306 513 ]
[7  9  1] :	[ 603 482 347 ]
[8  9  1] :	[ 617 725 470 ]
[9  9  1] :	[ 370 671 467 ]
[10  9  1] :	[ 698 358 263 ]
[1  10  1] :	[ 531 590 292 ]
[2  10  1] :	[ 767 336 548 ]
[3  10  1] :	[ 565 569 383 ]
[4  10  1] :	[ 347 680 507 ]
[5  10  1] :	[ 767 139 760 ]
[6  10  1] :	[ 420 680 219 ]
[7  10  1] :	[ 550 454 521 ]
[8  10  1] :	[ 409 371 469 ]
[9  10  1] :	[ 704 489 458 ]
[10  10  1] :	[ 527 439 473 ]
[1  1  2] :	[ 201 517 539 ]
[2  1  2] :	[ 250 569 597 ]
[3  1  2] :	[ 483 414 372 ]
[4  1  2] :	[ 703 386 487 ]
[5  1  2] :	[ 974 544 557 ]
[6  1  2] :	[ 432 553 501 ]
[7  1  2] :	[ 525 355 448 ]
[8  1  2] :	[ 575 390 317 ]
[9  1  2] :	[ 462 679 338 ]
[10  1  2] :	[ 570 404 505 ]
[1  2  2] :	[ 230 726 327 ]
[2  2  2] :	[ 540 698 492 ]
[3  2  2] :	[ 839 375 582 ]
[4  2  2] :	[ 386 474 518 ]
[5  2  2] :	[ 454 541 372 ]
[6  2  2] :	[ 497 456 271 ]
[7  2  2] :	[ 438 362 671 ]
[8  2  2] :	[ 742 333 494 ]
[9  2  2] :	[ 650 283 356 ]
[10  2  2] :	[ 392 334 632 ]
[1  3  2] :	[ 610 423 397 ]
[2  3  2] :	[ 487 758 466 ]
[3  3  2] :	[ 386 485 814 ]
[4  3  2] :	[ 642 665 472 ]
[5  3  2] :	[ 538 479 702 ]
[6  3  2] :	[ 572 666 296 ]
[7  3  2] :	[ 461 681 566 ]
[8  3  2] :	[ 468 857 348 ]
[9  3  2] :	[ 478 597 438 ]
[10  3  2] :	[ 303 636 416 ]
[1  4  2] :	[ 637 500 570 ]
[2  4  2] :	[ 329 570 472 ]
[3  4  2] :	[ 283 678 304 ]
[4  4  2] :	[ 602 499 302 ]
[5  4  2] :	[ 720 414 490 ]
[6  4  2] :	[ 373 603 488 ]
[7  4  2] :	[ 344 448 704 ]
[8  4  2] :	[ 579 650 436 ]
[9  4  2] :	[ 466 623 460 ]
[10  4  2] :	[ 467 557 379 ]
[1  5  2] :	[ 184 441 713 ]
[2  5  2] :	[ 617 515 571 ]
[3  5  2] :	[ 675 516 856 ]
[4  5  2] :	[ 287 312 832 ]
[5  5  2] :	[ 463 558 359 ]
[6  5  2] :	[ 614 360 486 ]
[7  5  2] :	[ 497 146 594 ]
[8  5  2] :	[ 506 470 596 ]
[9  5  2] :	[ 642 470 484 ]
[10  5  2] :	[ 440 787 522 ]
[1  6  2] :	[ 513 562 277 ]
[2  6  2] :	[ 164 532 548 ]
[3  6  2] :	[ 659 420 286 ]
[4  6  2] :	[ 648 545 356 ]
[5  6  2] :	[ 597 582 371 ]
[6  6  2] :	[ 388 381 832 ]
[7  6  2] :	[ 509 484 229 ]
[8  6  2] :	[ 623 1 541 ]
[9  6  2] :	[ 582 329 410 ]
[10  6  2] :	[ 552 514 422 ]
[1  7  2] :	[ 398 719 536 ]
[2  7  2] :	[ 537 499 682 ]
[3  7  2] :	[ 546 451 639 ]
[4  7  2] :	[ 666 490 421 ]
[5  7  2] :	[ 714 432 287 ]
[6  7  2] :	[ 107 611 574 ]
[7  7  2] :	[ 540 233 839 ]
[8  7  2] :	[ 579 582 308 ]
[9  7  2] :	[ 388 622 744 ]
[10  7  2] :	[ 588 266 431 ]
[1  8  2] :	[ 652 761 571 ]
[2  8  2] :	[ 486 435 601 ]
[3  8  2] :	[ 302 323 500 ]
[4  8  2] :	[ 760 511 399 ]
[5  8  2] :	[ 363 256 370 ]
[6  8  2] :	[ 764 361 212 ]
[7  8  2] :	[ 620 558 360 ]
[8  8  2] :	[ 306 456 830 ]
[9  8  2] :	[ 679 620 307 ]
[10  8  2] :	[ 354 598 588 ]
[1  9  2] :	[ 634 326 307 ]
[2  9  2] :	[ 616 315 439 ]
[3  9  2] :	[ 394 649 776 ]
[4  9  2] :	[ 597 744 358 ]
[5  9  2] :	[ 833 466 318 ]
[6  9  2] :	[ 647 471 341 ]
[7  9  2] :	[ 754 138 520 ]
[8  9  2] :	[ 477 507 535 ]
[9  9  2] :	[ 777 159 515 ]
[10  9  2] :	[ 357 320 814 ]
[1  10  2] :	[ 344 505 687 ]
[2  10  2] :	[ 611 485 552 ]
[3  10  2] :	[ 548 623 459 ]
[4  10  2] :	[ 468 491 320 ]
[5  10  2] :	[ 658 372 366 ]
[6  10  2] :	[ 575 260 531 ]
[7  10  2] :	[ 483 172 721 ]
[8  10  2] :	[ 537 338 772 ]
[9  10  2] :	[ 437 739 533 ]
[10  10  2] :	[ 621 336 258 ]
[1  1  3] :	[ 623 747 108 ]
[2  1  3] :	[ 342 610 516 ]
[3  1  3] :	[ 528 523 495 ]
[4  1  3] :	[ 595 286 512 ]
[5  1  3] :	[ 567 526 50 ]
[6  1  3] :	[ 548 706 406 ]
[7  1  3] :	[ 383 455 426 ]
[8  1  3] :	[ 346 555 474 ]
[9  1  3] :	[ 475 459 625 ]
[10  1  3] :	[ 459 602 436 ]
[1  2  3] :	[ 493 465 478 ]
[2  2  3] :	[ 621 440 600 ]
[3  2  3] :	[ 339 494 536 ]
[4  2  3] :	[ 611 82 752 ]
[5  2  3] :	[ 459 620 316 ]
[6  2  3] :	[ 313 704 393 ]
[7  2  3] :	[ 615 590 522 ]
[8  2  3] :	[ 460 303 91 ]
[9  2  3] :	[ 677 440 684 ]
[10  2  3] :	[ 521 370 496 ]
[1  3  3] :	[ 561 712 507 ]
[2  3  3] :	[ 672 436 345 ]
[3  3  3] :	[ 450 576 527 ]
[4  3  3] :	[ 616 541 388 ]
[5  3  3] :	[ 526 547 496 ]
[6  3  3] :	[ 364 573 529 ]
[7  3  3] :	[ 527 555 461 ]
[8  3  3] :	[ 372 588 501 ]
[9  3  3] :	[ 508 429 475 ]
[10  3  3] :	[ 549 369 582 ]
[1  4  3] :	[ 649 410 401 ]
[2  4  3] :	[ 168 366 561 ]
[3  4  3] :	[ 554 797 339 ]
[4  4  3] :	[ 490 650 274 ]
[5  4  3] :	[ 508 469 395 ]
[6  4  3] :	[ 587 778 328 ]
[7  4  3] :	[ 494 387 535 ]
[8  4  3] :	[ 204 287 524 ]
[9  4  3] :	[ 477 797 562 ]
[10  4  3] :	[ 204 551 701 ]
[1  5  3] :	[ 727 523 503 ]
[2  5  3] :	[ 207 587 483 ]
[3  5  3] :	[ 261 494 510 ]
[4  5  3] :	[ 353 371 356 ]
[5  5  3] :	[ 747 298 588 ]
[6  5  3] :	[ 669 460 459 ]
[7  5  3] :	[ 617 333 370 ]
[8  5  3] :	[ 577 427 300 ]
[9  5  3] :	[ 720 686 451 ]
[10  5  3] :	[ 726 284 614 ]
[1  6  3] :	[ 440 500 696 ]
[2  6  3] :	[ 565 437 458 ]
[3  6  3] :	[ 352 315 601 ]
[4  6  3] :	[ 402 465 583 ]
[5  6  3] :	[ 747 449 521 ]
[6  6  3] :	[ 528 623 613 ]
[7  6  3] :	[ 518 536 629 ]
[8  6  3] :	[ 531 461 530 ]
[9  6  3] :	[ 452 408 453 ]
[10  6  3] :	[ 532 315 628 ]
[1  7  3] :	[ 595 364 401 ]
[2  7  3] :	[ 592 549 520 ]
[3  7  3] :	[ 698 507 813 ]
[4  7  3] :	[ 708 331 450 ]
[5  7  3] :	[ 927 450 409 ]
[6  7  3] :	[ 343 454 302 ]
[7  7  3] :	[ 362 594 583 ]
[8  7  3] :	[ 416 335 780 ]
[9  7  3] :	[ 674 488 679 ]
[10  7  3] :	[ 471 215 581 ]
[1  8  3] :	[ 466 688 738 ]
[2  8  3] :	[ 625 427 441 ]
[3  8  3] :	[ 418 529 675 ]
[4  8  3] :	[ 489 662 271 ]
[5  8  3] :	[ 340 385 558 ]
[6  8  3] :	[ 527 354 490 ]
[7  8  3] :	[ 217 558 706 ]
[8  8  3] :	[ 548 600 411 ]
[9  8  3] :	[ 672 196 416 ]
[10  8  3] :	[ 578 661 667 ]
[1  9  3] :	[ 324 559 440 ]
[2  9  3] :	[ 458 652 792 ]
[3  9  3] :	[ 447 579 553 ]
[4  9  3] :	[ 372 699 393 ]
[5  9  3] :	[ 404 530 497 ]
[6  9  3] :	[ 452 606 333 ]
[7  9  3] :	[ 846 409 418 ]
[8  9  3] :	[ 565 443 514 ]
[9  9  3] :	[ 309 376 229 ]
[10  9  3] :	[ 402 527 785 ]
[1  10  3] :	[ 792 511 117 ]
[2  10  3] :	[ 303 360 532 ]
[3  10  3] :	[ 648 320 547 ]
[4  10  3] :	[ 494 379 616 ]
[5  10  3] :	[ 398 498 589 ]
[6  10  3] :	[ 416 464 556 ]
[7  10  3] :	[ 427 536 495 ]
[8  10  3] :	[ 340 422 633 ]
[9  10  3] :	[ 410 398 822 ]
[10  10  3] :	[ 366 441 386 ]
[1  1  4] :	[ 738 497 363 ]
[2  1  4] :	[ 794 328 172 ]
[3  1  4] :	[ 475 297 474 ]
[4  1  4] :	[ 564 473 298 ]
[5  1  4] :	[ 206 555 499 ]
[6  1  4] :	[ 486 319 523 ]
[7  1  4] :	[ 577 435 438 ]
[8  1  4] :	[ 430 440 567 ]
[9  1  4] :	[ 587 446 511 ]
[10  1  4] :	[ 355 394 685 ]
[1  2  4] :	[ 544 665 410 ]
[2  2  4] :	[ 625 575 245 ]
[3  2  4] :	[ 491 580 274 ]
[4  2  4] :	[ 578 301 778 ]
[5  2  4] :	[ 461 556 366 ]
[6  2  4] :	[ 704 261 773 ]
[7  2  4] :	[ 435 374 619 ]
[8  2  4] :	[ 430 457 746 ]
[9  2  4] :	[ 432 495 523 ]
[10  2  4] :	[ 267 656 302 ]
[1  3  4] :	[ 618 259 502 ]
[2  3  4] :	[ 504 591 750 ]
[3  3  4] :	[ 475 373 649 ]
[4  3  4] :	[ 487 436 340 ]
[5  3  4] :	[ 412 617 570 ]
[6  3  4] :	[ 416 456 744 ]
[7  3  4] :	[ 471 388 534 ]
[8  3  4] :	[ 331 720 711 ]
[9  3  4] :	[ 177 557 467 ]
[10  3  4] :	[ 416 367 890 ]
[1  4  4] :	[ 289 558 601 ]
[2  4  4] :	[ 663 583 608 ]
[3  4  4] :	[ 442 560 391 ]
[4  4  4] :	[ 558 504 576 ]
[5  4  4] :	[ 513 444 633 ]
[6  4  4] :	[ 791 225 557 ]
[7  4  4] :	[ 428 551 402 ]
[8  4  4] :	[ 597 530 422 ]
[9  4  4] :	[ 517 445 494 ]
[10  4  4] :	[ 168 744 492 ]
[1  5  4] :	[ 839 426 180 ]
[2  5  4] :	[ 547 758 672 ]
[3  5  4] :	[ 297 273 814 ]
[4  5  4] :	[ 727 411 433 ]
[5  5  4] :	[ 802 250 419 ]
[6  5  4] :	[ 199 167 717 ]
[7  5  4] :	[ 296 700 477 ]
[8  5  4] :	[ 507 414 566 ]
[9  5  4] :	[ 426 518 295 ]
[10  5  4] :	[ 557 187 655 ]
[1  6  4] :	[ 717 272 526 ]
[2  6  4] :	[ 419 385 322 ]
[3  6  4] :	[ 618 631 498 ]
[4  6  4] :	[ 253 684 499 ]
[5  6  4] :	[ 300 568 524 ]
[6  6  4] :	[ 456 609 634 ]
[7  6  4] :	[ 460 486 282 ]
[8  6  4] :	[ 487 420 496 ]
[9  6  4] :	[ 636 719 575 ]
[10  6  4] :	[ 359 667 309 ]
[1  7  4] :	[ 355 315 456 ]
[2  7  4] :	[ 470 647 469 ]
[3  7  4] :	[ 622 493 615 ]
[4  7  4] :	[ 407 510 687 ]
[5  7  4] :	[ 353 490 467 ]
[6  7  4] :	[ 667 431 289 ]
[7  7  4] :	[ 579 606 447 ]
[8  7  4] :	[ 429 545 476 ]
[9  7  4] :	[ 528 479 580 ]
[10  7  4] :	[ 603 539 577 ]
[1  8  4] :	[ 489 476 187 ]
[2  8  4] :	[ 490 442 408 ]
[3  8  4] :	[ 757 540 387 ]
[4  8  4] :	[ 345 449 635 ]
[5  8  4] :	[ 759 183 493 ]
[6  8  4] :	[ 195 414 854 ]
[7  8  4] :	[ 584 574 360 ]
[8  8  4] :	[ 622 333 506 ]
[9  8  4] :	[ 296 509 690 ]
[10  8  4] :	[ 497 444 551 ]
[1  9  4] :	[ 744 488 333 ]
[2  9  4] :	[ 622 482 471 ]
[3  9  4] :	[ 600 405 738 ]
[4  9  4] :	[ 339 461 387 ]
[5  9  4] :	[ 494 550 477 ]
[6  9  4] :	[ 462 365 511 ]
[7  9  4] :	[ 497 534 460 ]
[8  9  4] :	[ 636 379 508 ]
[9  9  4] :	[ 321 245 706 ]
[10  9  4] :	[ 624 394 352 ]
[1  10  4] :	[ 503 691 212 ]
[2  10  4] :	[ 347 543 678 ]
[3  10  4] :	[ 170 640 644 ]
[4  10  4] :	[ 563 385 549 ]
[5  10  4] :	[ 529 563 734 ]
[6  10  4] :	[ 514 737 367 ]
[7  10  4] :	[ 509 361 569 ]
[8  10  4] :	[ 645 620 415 ]
[9  10  4] :	[ 435 380 667 ]
[10  10  4] :	[ 489 450 517 ]
[1  1  5] :	[ 419 411 723 ]
[2  1  5] :	[ 396 428 574 ]
[3  1  5] :	[ 419 773 602 ]
[4  1  5] :	[ 224 277 717 ]
[5  1  5] :	[ 814 617 394 ]
[6  1  5] :	[ 472 290 599 ]
[7  1  5] :	[ 296 468 180 ]
[8  1  5] :	[ 634 537 599 ]
[9  1  5] :	[ 648 308 411 ]
[10  1  5] :	[ 516 496 580 ]
[1  2  5] :	[ 241 463 663 ]
[2  2  5] :	[ 334 545 328 ]
[3  2  5] :	[ 328 727 357 ]
[4  2  5] :	[ 637 573 332 ]
[5  2  5] :	[ 549 744 297 ]
[6  2  5] :	[ 641 371 466 ]
[7  2  5] :	[ 669 326 262 ]
[8  2  5] :	[ 344 341 418 ]
[9  2  5] :	[ 518 436 669 ]
[10  2  5] :	[ 588 509 402 ]
[1  3  5] :	[ 790 420 621 ]
[2  3  5] :	[ 464 561 488 ]
[3  3  5] :	[ 679 612 639 ]
[4  3  5] :	[ 542 261 639 ]
[5  3  5] :	[ 479 312 719 ]
[6  3  5] :	[ 594 257 614 ]
[7  3  5] :	[ 395 65 372 ]
[8  3  5] :	[ 593 540 219 ]
[9  3  5] :	[ 624 567 564 ]
[10  3  5] :	[ 500 388 735 ]
[1  4  5] :	[ 368 677 444 ]
[2  4  5] :	[ 483 380 453 ]
[3  4  5] :	[ 650 372 441 ]
[4  4  5] :	[ 545 695 635 ]
[5  4  5] :	[ 508 438 602 ]
[6  4  5] :	[ 505 550 275 ]
[7  4  5] :	[ 597 188 501 ]
[8  4  5] :	[ 653 515 497 ]
[9  4  5] :	[ 603 397 581 ]
[10  4  5] :	[ 439 832 541 ]
[1  5  5] :	[ 473 293 787 ]
[2  5  5] :	[ 301 276 687 ]
[3  5  5] :	[ 456 441 339 ]
[4  5  5] :	[ 676 474 451 ]
[5  5  5] :	[ 241 439 731 ]
[6  5  5] :	[ 420 680 391 ]
[7  5  5] :	[ 427 740 462 ]
[8  5  5] :	[ 422 608 638 ]
[9  5  5] :	[ 556 597 394 ]
[10  5  5] :	[ 314 544 639 ]
[1  6  5] :	[ 416 279 704 ]
[2  6  5] :	[ 680 391 447 ]
[3  6  5] :	[ 635 423 501 ]
[4  6  5] :	[ 752 436 275 ]
[5  6  5] :	[ 464 555 471 ]
[6  6  5] :	[ 325 479 573 ]
[7  6  5] :	[ 431 384 318 ]
[8  6  5] :	[ 381 457 461 ]
[9  6  5] :	[ 666 556 168 ]
[10  6  5] :	[ 587 572 251 ]
[1  7  5] :	[ 308 482 772 ]
[2  7  5] :	[ 602 527 578 ]
[3  7  5] :	[ 722 533 318 ]
[4  7  5] :	[ 112 624 665 ]
[5  7  5] :	[ 457 459 478 ]
[6  7  5] :	[ 307 623 737 ]
[7  7  5] :	[ 589 547 446 ]
[8  7  5] :	[ 385 544 653 ]
[9  7  5] :	[ 421 930 267 ]
[10  7  5] :	[ 419 814 569 ]
[1  8  5] :	[ 237 746 446 ]
[2  8  5] :	[ 636 593 611 ]
[3  8  5] :	[ 285 396 701 ]
[4  8  5] :	[ 230 519 597 ]
[5  8  5] :	[ 418 255 617 ]
[6  8  5] :	[ 646 490 622 ]
[7  8  5] :	[ 626 562 522 ]
[8  8  5] :	[ 336 539 345 ]
[9  8  5] :	[ 173 530 553 ]
[10  8  5] :	[ 624 643 431 ]
[1  9  5] :	[ 468 445 270 ]
[2  9  5] :	[ 563 369 652 ]
[3  9  5] :	[ 472 848 536 ]
[4  9  5] :	[ 479 293 613 ]
[5  9  5] :	[ 427 809 186 ]
[6  9  5] :	[ 522 458 689 ]
[7  9  5] :	[ 640 393 526 ]
[8  9  5] :	[ 676 399 376 ]
[9  9  5] :	[ 425 605 476 ]
[10  9  5] :	[ 635 498 307 ]
[1  10  5] :	[ 345 735 544 ]
[2  10  5] :	[ 584 358 475 ]
[3  10  5] :	[ 459 606 554 ]
[4  10  5] :	[ 585 518 180 ]
[5  10  5] :	[ 583 523 578 ]
[6  10  5] :	[ 444 648 307 ]
[7  10  5] :	[ 398 592 425 ]
[8  10  5] :	[ 364 437 302 ]
[9  10  5] :	[ 450 695 411 ]
[10  10  5] :	[ 278 681 528 ]
[1  1  6] :	[ 453 574 526 ]
[2  1  6] :	[ 658 332 405 ]
[3  1  6] :	[ 629 383 614 ]
[4  1  6] :	[ 488 518 675 ]
[5  1  6] :	[ 346 644 402 ]
[6  1  6] :	[ 569 127 885 ]
[7  1  6] :	[ 443 297 640 ]
[8  1  6] :	[ 334 459 286 ]
[9  1  6] :	[ 602 531 487 ]
[10  1  6] :	[ 494 222 377 ]
[1  2  6] :	[ 666 287 604 ]
[2  2  6] :	[ 415 582 746 ]
[3  2  6] :	[ 834 259 199 ]
[4  2  6] :	[ 184 821 549 ]
[5  2  6] :	[ 309 727 558 ]
[6  2  6] :	[ 604 722 332 ]
[7  2  6] :	[ 244 728 588 ]
[8  2  6] :	[ 168 485 450 ]
[9  2  6] :	[ 622 359 560 ]
[10  2  6] :	[ 437 552 693 ]
[1  3  6] :	[ 461 691 565 ]
[2  3  6] :	[ 547 381 517 ]
[3  3  6] :	[ 490 525 474 ]
[4  3  6] :	[ 429 646 328 ]
[5  3  6] :	[ 659 449 480 ]
[6  3  6] :	[ 732 201 349 ]
[7  3  6] :	[ 643 503 576 ]
[8  3  6] :	[ 343 460 555 ]
[9  3  6] :	[ 540 438 336 ]
[10  3  6] :	[ 444 352 342 ]
[1  4  6] :	[ 486 331 553 ]
[2  4  6] :	[ 412 613 493 ]
[3  4  6] :	[ 771 701 351 ]
[4  4  6] :	[ 459 479 573 ]
[5  4  6] :	[ 98 694 662 ]
[6  4  6] :	[ 511 486 401 ]
[7  4  6] :	[ 603 424 452 ]
[8  4  6] :	[ 477 406 399 ]
[9  4  6] :	[ 755 364 220 ]
[10  4  6] :	[ 587 628 479 ]
[1  5  6] :	[ 659 414 500 ]
[2  5  6] :	[ 359 494 527 ]
[3  5  6] :	[ 484 478 518 ]
[4  5  6] :	[ 306 544 590 ]
[5  5  6] :	[ 463 497 534 ]
[6  5  6] :	[ 606 474 324 ]
[7  5  6] :	[ 710 324 540 ]
[8  5  6] :	[ 434 593 511 ]
[9  5  6] :	[ 380 660 457 ]
[10  5  6] :	[ 639 616 336 ]
[1  6  6] :	[ 539 593 471 ]
[2  6  6] :	[ 367 538 305 ]
[3  6  6] :	[ 544 521 300 ]
[4  6  6] :	[ 509 510 442 ]
[5  6  6] :	[ 445 504 890 ]
[6  6  6] :	[ 575 427 531 ]
[7  6  6] :	[ 262 444 611 ]
[8  6  6] :	[ 727 380 222 ]
[9  6  6] :	[ 275 667 588 ]
[10  6  6] :	[ 543 855 367 ]
[1  7  6] :	[ 669 494 275 ]
[2  7  6] :	[ 348 660 225 ]
[3  7  6] :	[ 256 422 675 ]
[4  7  6] :	[ 534 269 447 ]
[5  7  6] :	[ 393 672 460 ]
[6  7  6] :	[ 488 502 474 ]
[7  7  6] :	[ 554 432 464 ]
[8  7  6] :	[ 369 569 260 ]
[9  7  6] :	[ 378 633 416 ]
[10  7  6] :	[ 596 521 260 ]
[1  8  6] :	[ 679 742 307 ]
[2  8  6] :	[ 581 285 597 ]
[3  8  6] :	[ 683 610 385 ]
[4  8  6] :	[ 516 260 459 ]
[5  8  6] :	[ 341 490 463 ]
[6  8  6] :	[ 332 808 679 ]
[7  8  6] :	[ 383 344 594 ]
[8  8  6] :	[ 821 168 511 ]
[9  8  6] :	[ 587 448 564 ]
[10  8  6] :	[ 555 542 433 ]
[1  9  6] :	[ 628 387 566 ]
[2  9  6] :	[ 539 405 379 ]
[3  9  6] :	[ 341 583 565 ]
[4  9  6] :	[ 407 582 391 ]
[5  9  6] :	[ 582 618 428 ]
[6  9  6] :	[ 547 621 426 ]
[7  9  6] :	[ 707 462 409 ]
[8  9  6] :	[ 685 596 274 ]
[9  9  6] :	[ 506 819 281 ]
[10  9  6] :	[ 668 543 307 ]
[1  10  6] :	[ 396 684 734 ]
[2  10  6] :	[ 335 374 489 ]
[3  10  6] :	[ 451 742 223 ]
[4  10  6] :	[ 452 381 663 ]
[5  10  6] :	[ 380 637 411 ]
[6  10  6] :	[ 494 696 344 ]
[7  10  6] :	[ 431 582 535 ]
[8  10  6] :	[ 88 447 739 ]
[9  10  6] :	[ 320 655 751 ]
[10  10  6] :	[ 196 599 608 ]
[1  1  7] :	[ 509 455 446 ]
[2  1  7] :	[ 437 730 404 ]
[3  1  7] :	[ 787 488 464 ]
[4  1  7] :	[ 461 749 451 ]
[5  1  7] :	[ 189 707 423 ]
[6  1  7] :	[ 554 309 375 ]
[7  1  7] :	[ 590 546 530 ]
[8  1  7] :	[ 612 306 443 ]
[9  1  7] :	[ 631 176 548 ]
[10  1  7] :	[ 447 582 521 ]
[1  2  7] :	[ 569 238 467 ]
[2  2  7] :	[ 410 529 806 ]
[3  2  7] :	[ 437 639 614 ]
[4  2  7] :	[ 671 223 476 ]
[5  2  7] :	[ 687 414 351 ]
[6  2  7] :	[ 422 354 683 ]
[7  2  7] :	[ 399 481 425 ]
[8  2  7] :	[ 845 454 585 ]
[9  2  7] :	[ 627 633 427 ]
[10  2  7] :	[ 534 446 365 ]
[1  3  7] :	[ 705 440 414 ]
[2  3  7] :	[ 541 470 330 ]
[3  3  7] :	[ 302 856 584 ]
[4  3  7] :	[ 619 795 269 ]
[5  3  7] :	[ 720 418 418 ]
[6  3  7] :	[ 491 421 379 ]
[7  3  7] :	[ 464 533 515 ]
[8  3  7] :	[ 625 645 421 ]
[9  3  7] :	[ 582 952 224 ]
[10  3  7] :	[ 425 408 565 ]
[1  4  7] :	[ 500 645 538 ]
[2  4  7] :	[ 513 622 204 ]
[3  4  7] :	[ 777 323 362 ]
[4  4  7] :	[ 280 561 463 ]
[5  4  7] :	[ 350 555 468 ]
[6  4  7] :	[ 344 403 467 ]
[7  4  7] :	[ 740 586 390 ]
[8  4  7] :	[ 491 360 361 ]
[9  4  7] :	[ 594 367 390 ]
[10  4  7] :	[ 349 654 216 ]
[1  5  7] :	[ 407 585 434 ]
[2  5  7] :	[ 470 836 446 ]
[3  5  7] :	[ 262 674 403 ]
[4  5  7] :	[ 238 562 576 ]
[5  5  7] :	[ 403 706 129 ]
[6  5  7] :	[ 566 478 338 ]
[7  5  7] :	[ 502 636 360 ]
[8  5  7] :	[ 793 172 464 ]
