# Generated by GAMUT v1.0.1
# A Game With Normal Covariant Random Payoffs
# Game Parameter Values:
# Random seed:	1644412811461
# Cmd Line:	-g CovariantGame -r -0.2 -players 5 -actions 5 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f CG_multi_5_5_4.txt
# Players:	5
# Actions:	5 5 5 5 5
# players:	5
# actions:	[5]
# r:	-0.2
[5  3  2  1  1] :	[ 629 680 496 456 499 ]
[1  4  2  1  1] :	[ 534 274 412 536 799 ]
[2  4  2  1  1] :	[ 347 741 424 496 614 ]
[3  4  2  1  1] :	[ 515 581 483 589 395 ]
[4  4  2  1  1] :	[ 362 577 534 863 153 ]
[5  4  2  1  1] :	[ 565 671 440 410 466 ]
[1  5  2  1  1] :	[ 691 280 593 464 531 ]
[2  5  2  1  1] :	[ 652 427 642 434 449 ]
[3  5  2  1  1] :	[ 465 570 515 560 598 ]
[4  5  2  1  1] :	[ 469 765 599 399 306 ]
[5  5  2  1  1] :	[ 450 206 466 782 655 ]
[1  1  3  1  1] :	[ 551 575 541 598 413 ]
[2  1  3  1  1] :	[ 687 549 460 523 470 ]
[3  1  3  1  1] :	[ 503 646 280 662 484 ]
[4  1  3  1  1] :	[ 716 618 481 313 643 ]
[5  1  3  1  1] :	[ 683 364 702 541 315 ]
[1  2  3  1  1] :	[ 641 710 486 499 348 ]
[2  2  3  1  1] :	[ 109 715 720 769 283 ]
[3  2  3  1  1] :	[ 523 701 486 344 411 ]
[4  2  3  1  1] :	[ 701 505 253 459 732 ]
[5  2  3  1  1] :	[ 408 487 612 523 431 ]
[1  3  3  1  1] :	[ 631 380 393 501 669 ]
[2  3  3  1  1] :	[ 659 285 623 515 530 ]
[3  3  3  1  1] :	[ 358 697 556 541 468 ]
[4  3  3  1  1] :	[ 489 721 663 468 338 ]
[5  3  3  1  1] :	[ 394 788 447 473 452 ]
[1  4  3  1  1] :	[ 483 690 471 591 270 ]
[2  4  3  1  1] :	[ 681 479 329 634 502 ]
[3  4  3  1  1] :	[ 669 275 784 456 680 ]
[4  4  3  1  1] :	[ 396 682 591 587 512 ]
[5  4  3  1  1] :	[ 590 395 685 728 325 ]
[1  5  3  1  1] :	[ 522 576 523 390 494 ]
[2  5  3  1  1] :	[ 316 564 434 613 627 ]
[3  5  3  1  1] :	[ 668 739 355 653 471 ]
[4  5  3  1  1] :	[ 469 470 423 514 698 ]
[5  5  3  1  1] :	[ 364 683 543 417 556 ]
[1  1  4  1  1] :	[ 493 372 422 787 324 ]
[2  1  4  1  1] :	[ 483 612 452 359 608 ]
[3  1  4  1  1] :	[ 567 582 469 314 609 ]
[4  1  4  1  1] :	[ 430 438 569 562 468 ]
[5  1  4  1  1] :	[ 567 479 655 529 379 ]
[1  2  4  1  1] :	[ 547 358 681 548 406 ]
[2  2  4  1  1] :	[ 615 398 177 569 728 ]
[3  2  4  1  1] :	[ 654 539 403 711 384 ]
[4  2  4  1  1] :	[ 627 252 492 626 493 ]
[5  2  4  1  1] :	[ 512 758 443 335 582 ]
[1  3  4  1  1] :	[ 488 650 530 880 390 ]
[2  3  4  1  1] :	[ 577 261 722 660 499 ]
[3  3  4  1  1] :	[ 464 542 581 640 492 ]
[4  3  4  1  1] :	[ 677 420 580 597 509 ]
[5  3  4  1  1] :	[ 295 426 545 476 878 ]
[1  4  4  1  1] :	[ 429 929 430 392 476 ]
[2  4  4  1  1] :	[ 467 438 563 509 535 ]
[3  4  4  1  1] :	[ 606 426 438 701 456 ]
[4  4  4  1  1] :	[ 459 330 387 735 636 ]
[5  4  4  1  1] :	[ 668 459 428 571 607 ]
[1  5  4  1  1] :	[ 505 554 537 708 344 ]
[2  5  4  1  1] :	[ 422 648 453 486 618 ]
[3  5  4  1  1] :	[ 607 603 430 386 627 ]
[4  5  4  1  1] :	[ 402 653 613 603 374 ]
[5  5  4  1  1] :	[ 298 485 593 554 570 ]
[1  1  5  1  1] :	[ 547 380 605 556 477 ]
[2  1  5  1  1] :	[ 640 411 337 559 707 ]
[3  1  5  1  1] :	[ 425 529 371 537 518 ]
[4  1  5  1  1] :	[ 563 617 517 445 530 ]
[5  1  5  1  1] :	[ 596 512 509 426 531 ]
[1  2  5  1  1] :	[ 461 601 492 182 663 ]
[2  2  5  1  1] :	[ 772 380 341 448 633 ]
[3  2  5  1  1] :	[ 697 687 554 394 505 ]
[4  2  5  1  1] :	[ 264 735 502 603 665 ]
[5  2  5  1  1] :	[ 713 508 399 558 548 ]
[1  3  5  1  1] :	[ 433 795 284 494 602 ]
[2  3  5  1  1] :	[ 588 644 683 526 416 ]
[3  3  5  1  1] :	[ 397 698 296 502 445 ]
[4  3  5  1  1] :	[ 280 554 629 799 218 ]
[5  3  5  1  1] :	[ 721 487 473 545 394 ]
[1  4  5  1  1] :	[ 550 371 531 402 621 ]
[2  4  5  1  1] :	[ 723 442 594 364 516 ]
[3  4  5  1  1] :	[ 643 698 399 508 491 ]
[4  4  5  1  1] :	[ 668 445 398 498 600 ]
[5  4  5  1  1] :	[ 486 524 519 621 452 ]
[1  5  5  1  1] :	[ 535 332 383 900 416 ]
[2  5  5  1  1] :	[ 484 826 602 417 514 ]
[3  5  5  1  1] :	[ 314 332 818 492 598 ]
[4  5  5  1  1] :	[ 426 778 797 198 490 ]
[5  5  5  1  1] :	[ 483 716 310 585 470 ]
[1  1  1  2  1] :	[ 317 355 401 842 628 ]
[2  1  1  2  1] :	[ 602 475 526 359 781 ]
[3  1  1  2  1] :	[ 824 371 398 691 383 ]
[4  1  1  2  1] :	[ 419 387 450 533 803 ]
[5  1  1  2  1] :	[ 508 292 642 467 526 ]
[1  2  1  2  1] :	[ 473 692 475 640 265 ]
[2  2  1  2  1] :	[ 543 559 612 692 461 ]
[3  2  1  2  1] :	[ 603 466 544 477 396 ]
[4  2  1  2  1] :	[ 464 677 487 456 434 ]
[5  2  1  2  1] :	[ 456 488 628 418 666 ]
[1  3  1  2  1] :	[ 723 750 459 415 337 ]
[2  3  1  2  1] :	[ 390 376 521 616 801 ]
[3  3  1  2  1] :	[ 576 415 581 294 599 ]
[4  3  1  2  1] :	[ 648 413 358 682 615 ]
[5  3  1  2  1] :	[ 345 489 506 602 595 ]
[1  4  1  2  1] :	[ 578 786 349 641 372 ]
[2  4  1  2  1] :	[ 456 556 630 421 811 ]
[3  4  1  2  1] :	[ 557 341 590 342 676 ]
[4  4  1  2  1] :	[ 325 738 646 366 461 ]
[5  4  1  2  1] :	[ 280 629 520 563 723 ]
[1  5  1  2  1] :	[ 420 444 824 461 629 ]
[2  5  1  2  1] :	[ 538 645 614 588 341 ]
[3  5  1  2  1] :	[ 592 412 453 493 689 ]
[4  5  1  2  1] :	[ 404 626 680 529 324 ]
[5  5  1  2  1] :	[ 417 522 623 550 398 ]
[1  1  2  2  1] :	[ 569 364 571 606 527 ]
[2  1  2  2  1] :	[ 621 410 465 521 570 ]
[3  1  2  2  1] :	[ 418 413 457 488 498 ]
[4  1  2  2  1] :	[ 650 515 521 584 296 ]
[5  1  2  2  1] :	[ 377 672 629 346 464 ]
[1  2  2  2  1] :	[ 439 729 696 353 461 ]
[2  2  2  2  1] :	[ 431 482 605 564 496 ]
[3  2  2  2  1] :	[ 576 592 465 593 401 ]
[4  2  2  2  1] :	[ 478 528 753 529 390 ]
[5  2  2  2  1] :	[ 452 365 551 725 405 ]
[1  3  2  2  1] :	[ 393 543 598 712 384 ]
[2  3  2  2  1] :	[ 250 741 625 377 512 ]
[3  3  2  2  1] :	[ 617 564 587 451 649 ]
[4  3  2  2  1] :	[ 319 582 565 540 467 ]
[5  3  2  2  1] :	[ 318 668 394 621 590 ]
[1  4  2  2  1] :	[ 394 538 490 400 434 ]
[2  4  2  2  1] :	[ 529 443 274 725 530 ]
[3  4  2  2  1] :	[ 667 555 541 661 305 ]
[4  4  2  2  1] :	[ 504 461 591 514 472 ]
[5  4  2  2  1] :	[ 572 478 459 624 334 ]
[1  5  2  2  1] :	[ 471 509 611 287 604 ]
[2  5  2  2  1] :	[ 591 679 504 500 314 ]
[3  5  2  2  1] :	[ 519 410 710 353 520 ]
[4  5  2  2  1] :	[ 316 564 531 620 469 ]
[5  5  2  2  1] :	[ 598 488 521 509 410 ]
[1  1  3  2  1] :	[ 717 490 342 354 679 ]
[2  1  3  2  1] :	[ 506 656 685 575 432 ]
[3  1  3  2  1] :	[ 442 434 587 533 436 ]
[4  1  3  2  1] :	[ 435 693 613 600 455 ]
[5  1  3  2  1] :	[ 542 708 555 454 572 ]
[1  2  3  2  1] :	[ 832 521 407 506 569 ]
[2  2  3  2  1] :	[ 444 381 531 714 681 ]
[3  2  3  2  1] :	[ 511 763 416 356 427 ]
[4  2  3  2  1] :	[ 607 361 555 532 519 ]
[5  2  3  2  1] :	[ 530 325 679 612 567 ]
[1  3  3  2  1] :	[ 386 500 651 375 472 ]
[2  3  3  2  1] :	[ 562 636 547 430 433 ]
[3  3  3  2  1] :	[ 765 484 374 580 494 ]
[4  3  3  2  1] :	[ 493 583 436 672 377 ]
[5  3  3  2  1] :	[ 584 445 436 641 419 ]
[1  4  3  2  1] :	[ 483 524 795 521 543 ]
[2  4  3  2  1] :	[ 617 711 673 450 135 ]
[3  4  3  2  1] :	[ 769 414 604 377 483 ]
[4  4  3  2  1] :	[ 525 440 555 430 671 ]
[5  4  3  2  1] :	[ 594 446 485 627 486 ]
[1  5  3  2  1] :	[ 459 578 528 369 611 ]
[2  5  3  2  1] :	[ 431 640 683 363 545 ]
[3  5  3  2  1] :	[ 849 339 671 278 439 ]
[4  5  3  2  1] :	[ 393 744 632 566 456 ]
[5  5  3  2  1] :	[ 545 767 455 701 419 ]
[1  1  4  2  1] :	[ 515 522 560 388 688 ]
[2  1  4  2  1] :	[ 613 433 754 425 526 ]
[3  1  4  2  1] :	[ 144 686 818 605 397 ]
[4  1  4  2  1] :	[ 367 581 461 558 728 ]
[5  1  4  2  1] :	[ 625 652 477 705 347 ]
[1  2  4  2  1] :	[ 471 462 493 720 392 ]
[2  2  4  2  1] :	[ 732 466 462 571 362 ]
[3  2  4  2  1] :	[ 340 311 764 484 635 ]
[4  2  4  2  1] :	[ 377 465 797 434 464 ]
[5  2  4  2  1] :	[ 371 213 429 669 963 ]
[1  3  4  2  1] :	[ 551 441 664 482 589 ]
[2  3  4  2  1] :	[ 723 517 415 563 312 ]
[3  3  4  2  1] :	[ 391 730 296 602 417 ]
[4  3  4  2  1] :	[ 644 433 377 434 653 ]
[5  3  4  2  1] :	[ 487 503 481 379 556 ]
[1  4  4  2  1] :	[ 370 382 265 692 723 ]
[2  4  4  2  1] :	[ 528 400 612 444 622 ]
[3  4  4  2  1] :	[ 661 343 434 636 565 ]
[4  4  4  2  1] :	[ 532 701 552 534 445 ]
[5  4  4  2  1] :	[ 566 473 341 726 481 ]
[1  5  4  2  1] :	[ 431 646 531 635 169 ]
[2  5  4  2  1] :	[ 691 450 483 530 491 ]
[3  5  4  2  1] :	[ 701 623 417 558 385 ]
[4  5  4  2  1] :	[ 623 479 421 437 481 ]
[5  5  4  2  1] :	[ 566 447 485 559 547 ]
[1  1  5  2  1] :	[ 480 556 601 378 670 ]
[2  1  5  2  1] :	[ 389 238 740 557 557 ]
[3  1  5  2  1] :	[ 675 460 613 354 581 ]
[4  1  5  2  1] :	[ 503 515 353 493 830 ]
[5  1  5  2  1] :	[ 455 254 678 424 708 ]
[1  2  5  2  1] :	[ 643 390 544 485 483 ]
[2  2  5  2  1] :	[ 729 479 425 254 593 ]
[3  2  5  2  1] :	[ 449 542 493 578 516 ]
[4  2  5  2  1] :	[ 499 670 615 447 600 ]
[5  2  5  2  1] :	[ 670 438 322 430 690 ]
[1  3  5  2  1] :	[ 419 722 530 517 349 ]
[2  3  5  2  1] :	[ 459 115 714 647 577 ]
[3  3  5  2  1] :	[ 500 746 427 415 579 ]
[4  3  5  2  1] :	[ 633 564 252 576 611 ]
[5  3  5  2  1] :	[ 689 425 392 646 469 ]
[1  4  5  2  1] :	[ 395 461 604 525 644 ]
[2  4  5  2  1] :	[ 446 335 638 770 314 ]
[3  4  5  2  1] :	[ 593 511 718 295 555 ]
[4  4  5  2  1] :	[ 654 488 512 666 220 ]
[5  4  5  2  1] :	[ 568 601 463 510 316 ]
[1  5  5  2  1] :	[ 730 528 444 368 588 ]
[2  5  5  2  1] :	[ 402 682 382 497 437 ]
[3  5  5  2  1] :	[ 541 320 357 725 572 ]
[4  5  5  2  1] :	[ 397 443 616 709 222 ]
[5  5  5  2  1] :	[ 452 597 553 449 521 ]
[1  1  1  3  1] :	[ 272 561 675 478 658 ]
[2  1  1  3  1] :	[ 536 427 636 465 523 ]
[3  1  1  3  1] :	[ 542 369 443 736 565 ]
[4  1  1  3  1] :	[ 544 710 638 526 498 ]
[5  1  1  3  1] :	[ 495 565 448 626 470 ]
[1  2  1  3  1] :	[ 548 650 514 536 439 ]
[2  2  1  3  1] :	[ 476 402 797 416 336 ]
[3  2  1  3  1] :	[ 507 460 588 789 539 ]
[4  2  1  3  1] :	[ 658 103 314 536 967 ]
[5  2  1  3  1] :	[ 638 320 541 515 685 ]
[1  3  1  3  1] :	[ 518 507 358 487 600 ]
[2  3  1  3  1] :	[ 615 714 395 380 575 ]
[3  3  1  3  1] :	[ 255 535 406 708 533 ]
[4  3  1  3  1] :	[ 601 461 483 764 403 ]
[5  3  1  3  1] :	[ 480 411 607 574 495 ]
[1  4  1  3  1] :	[ 686 536 603 429 368 ]
[2  4  1  3  1] :	[ 449 574 625 562 368 ]
[3  4  1  3  1] :	[ 513 626 542 754 259 ]
[4  4  1  3  1] :	[ 414 435 623 443 465 ]
[5  4  1  3  1] :	[ 473 547 405 567 702 ]
[1  5  1  3  1] :	[ 394 400 508 399 672 ]
[2  5  1  3  1] :	[ 280 629 464 692 370 ]
[3  5  1  3  1] :	[ 696 328 501 546 687 ]
[4  5  1  3  1] :	[ 366 499 505 521 700 ]
[5  5  1  3  1] :	[ 477 471 515 514 489 ]
[1  1  2  3  1] :	[ 298 326 641 679 548 ]
[2  1  2  3  1] :	[ 452 630 591 530 502 ]
[3  1  2  3  1] :	[ 735 492 566 545 488 ]
[4  1  2  3  1] :	[ 544 423 507 515 586 ]
[5  1  2  3  1] :	[ 656 510 482 267 703 ]
[1  2  2  3  1] :	[ 330 405 382 621 868 ]
[2  2  2  3  1] :	[ 373 349 685 581 667 ]
[3  2  2  3  1] :	[ 294 401 563 587 902 ]
[4  2  2  3  1] :	[ 340 524 563 334 601 ]
[5  2  2  3  1] :	[ 504 414 519 612 631 ]
[1  3  2  3  1] :	[ 584 504 317 491 675 ]
[2  3  2  3  1] :	[ 807 350 649 335 477 ]
[3  3  2  3  1] :	[ 587 531 597 598 330 ]
[4  3  2  3  1] :	[ 451 587 399 568 543 ]
[5  3  2  3  1] :	[ 657 557 337 562 749 ]
[1  4  2  3  1] :	[ 576 519 540 580 349 ]
[2  4  2  3  1] :	[ 338 608 752 452 637 ]
[3  4  2  3  1] :	[ 571 234 460 662 596 ]
[4  4  2  3  1] :	[ 369 671 643 447 568 ]
[5  4  2  3  1] :	[ 384 468 406 617 553 ]
[1  5  2  3  1] :	[ 382 377 595 461 802 ]
[2  5  2  3  1] :	[ 657 247 711 364 538 ]
[3  5  2  3  1] :	[ 474 518 416 584 604 ]
[4  5  2  3  1] :	[ 326 640 561 488 541 ]
[5  5  2  3  1] :	[ 487 478 441 668 537 ]
[1  1  3  3  1] :	[ 431 671 573 455 662 ]
[2  1  3  3  1] :	[ 358 460 645 502 524 ]
[3  1  3  3  1] :	[ 802 569 593 442 426 ]
[4  1  3  3  1] :	[ 570 424 622 459 558 ]
[5  1  3  3  1] :	[ 490 534 681 354 397 ]
[1  2  3  3  1] :	[ 210 430 680 568 524 ]
[2  2  3  3  1] :	[ 554 330 638 758 484 ]
[3  2  3  3  1] :	[ 316 586 616 559 484 ]
[4  2  3  3  1] :	[ 271 482 548 441 728 ]
[5  2  3  3  1] :	[ 332 757 554 368 673 ]
[1  3  3  3  1] :	[ 523 510 456 466 422 ]
[2  3  3  3  1] :	[ 537 273 583 479 489 ]
[3  3  3  3  1] :	[ 493 412 507 714 496 ]
[4  3  3  3  1] :	[ 480 483 457 692 477 ]
[5  3  3  3  1] :	[ 389 617 590 546 572 ]
[1  4  3  3  1] :	[ 621 524 451 686 417 ]
[2  4  3  3  1] :	[ 567 611 340 615 671 ]
[3  4  3  3  1] :	[ 428 588 658 322 385 ]
[4  4  3  3  1] :	[ 496 526 652 717 360 ]
[5  4  3  3  1] :	[ 597 494 534 570 425 ]
[1  5  3  3  1] :	[ 529 450 421 626 670 ]
[2  5  3  3  1] :	[ 794 648 377 184 652 ]
[3  5  3  3  1] :	[ 549 505 707 381 428 ]
[4  5  3  3  1] :	[ 495 641 541 256 418 ]
[5  5  3  3  1] :	[ 627 601 410 532 491 ]
[1  1  4  3  1] :	[ 551 720 328 435 564 ]
[2  1  4  3  1] :	[ 714 499 369 497 493 ]
[3  1  4  3  1] :	[ 755 449 352 709 465 ]
[4  1  4  3  1] :	[ 244 717 782 419 365 ]
[5  1  4  3  1] :	[ 452 654 317 747 469 ]
[1  2  4  3  1] :	[ 457 608 515 307 503 ]
[2  2  4  3  1] :	[ 508 524 597 356 563 ]
[3  2  4  3  1] :	[ 399 451 589 717 200 ]
[4  2  4  3  1] :	[ 445 312 615 718 572 ]
[5  2  4  3  1] :	[ 582 529 496 430 604 ]
[1  3  4  3  1] :	[ 432 472 443 549 820 ]
[2  3  4  3  1] :	[ 365 405 594 372 481 ]
[3  3  4  3  1] :	[ 409 376 550 661 497 ]
[4  3  4  3  1] :	[ 270 591 526 508 504 ]
[5  3  4  3  1] :	[ 593 439 505 499 609 ]
[1  4  4  3  1] :	[ 646 424 668 308 349 ]
[2  4  4  3  1] :	[ 569 520 368 402 498 ]
[3  4  4  3  1] :	[ 460 522 468 672 589 ]
[4  4  4  3  1] :	[ 557 547 605 289 596 ]
[5  4  4  3  1] :	[ 612 478 782 533 490 ]
[1  5  4  3  1] :	[ 376 303 552 586 548 ]
[2  5  4  3  1] :	[ 509 536 326 512 661 ]
[3  5  4  3  1] :	[ 656 432 483 512 430 ]
[4  5  4  3  1] :	[ 594 438 634 395 852 ]
[5  5  4  3  1] :	[ 539 479 636 512 556 ]
[1  1  5  3  1] :	[ 498 645 403 507 479 ]
[2  1  5  3  1] :	[ 697 670 464 406 471 ]
[3  1  5  3  1] :	[ 786 536 548 307 522 ]
[4  1  5  3  1] :	[ 614 449 322 429 609 ]
[5  1  5  3  1] :	[ 639 523 398 471 577 ]
[1  2  5  3  1] :	[ 481 696 342 751 635 ]
[2  2  5  3  1] :	[ 592 526 543 536 470 ]
[3  2  5  3  1] :	[ 428 354 558 596 557 ]
[4  2  5  3  1] :	[ 486 410 374 531 714 ]
[5  2  5  3  1] :	[ 517 367 402 590 565 ]
[1  3  5  3  1] :	[ 635 592 378 522 654 ]
[2  3  5  3  1] :	[ 726 412 423 605 636 ]
[3  3  5  3  1] :	[ 704 495 419 534 417 ]
[4  3  5  3  1] :	[ 801 386 551 405 438 ]
[5  3  5  3  1] :	[ 510 353 624 468 583 ]
[1  4  5  3  1] :	[ 690 634 343 535 430 ]
[2  4  5  3  1] :	[ 575 573 313 575 471 ]
[3  4  5  3  1] :	[ 587 524 428 436 632 ]
[4  4  5  3  1] :	[ 746 479 502 329 456 ]
[5  4  5  3  1] :	[ 831 417 383 639 296 ]
[1  5  5  3  1] :	[ 573 345 644 722 286 ]
[2  5  5  3  1] :	[ 352 615 444 722 466 ]
[3  5  5  3  1] :	[ 544 468 551 381 538 ]
[4  5  5  3  1] :	[ 449 536 525 372 581 ]
[5  5  5  3  1] :	[ 635 610 560 395 439 ]
[1  1  1  4  1] :	[ 251 412 574 614 698 ]
[2  1  1  4  1] :	[ 765 490 570 622 298 ]
[3  1  1  4  1] :	[ 580 549 615 562 263 ]
[4  1  1  4  1] :	[ 584 551 864 590 224 ]
[5  1  1  4  1] :	[ 294 467 485 793 667 ]
[1  2  1  4  1] :	[ 574 488 541 640 385 ]
[2  2  1  4  1] :	[ 389 401 446 568 679 ]
[3  2  1  4  1] :	[ 526 667 598 492 201 ]
[4  2  1  4  1] :	[ 666 761 565 345 375 ]
[5  2  1  4  1] :	[ 547 526 405 455 459 ]
[1  3  1  4  1] :	[ 589 316 675 693 309 ]
[2  3  1  4  1] :	[ 311 730 583 534 649 ]
[3  3  1  4  1] :	[ 674 452 651 517 284 ]
[4  3  1  4  1] :	[ 367 769 544 360 520 ]
[5  3  1  4  1] :	[ 657 488 452 531 516 ]
[1  4  1  4  1] :	[ 613 475 464 426 504 ]
[2  4  1  4  1] :	[ 480 594 328 235 735 ]
[3  4  1  4  1] :	[ 462 523 569 575 445 ]
[4  4  1  4  1] :	[ 456 564 386 666 518 ]
[5  4  1  4  1] :	[ 411 457 351 582 670 ]
[1  5  1  4  1] :	[ 428 493 642 606 482 ]
[2  5  1  4  1] :	[ 464 485 648 630 573 ]
[3  5  1  4  1] :	[ 425 822 596 322 438 ]
[4  5  1  4  1] :	[ 548 618 514 500 352 ]
[5  5  1  4  1] :	[ 442 753 353 402 583 ]
[1  1  2  4  1] :	[ 246 580 484 563 656 ]
[2  1  2  4  1] :	[ 684 675 276 566 438 ]
[3  1  2  4  1] :	[ 429 360 649 481 676 ]
[4  1  2  4  1] :	[ 448 530 303 921 482 ]
[5  1  2  4  1] :	[ 712 347 511 442 356 ]
[1  2  2  4  1] :	[ 498 540 533 608 530 ]
[2  2  2  4  1] :	[ 574 649 364 573 350 ]
[3  2  2  4  1] :	[ 581 715 448 387 368 ]
[4  2  2  4  1] :	[ 604 598 262 751 545 ]
[5  2  2  4  1] :	[ 326 619 487 454 712 ]
[1  3  2  4  1] :	[ 483 402 448 478 631 ]
[2  3  2  4  1] :	[ 455 754 258 519 475 ]
[3  3  2  4  1] :	[ 534 528 618 570 395 ]
[4  3  2  4  1] :	[ 505 500 772 430 458 ]
[5  3  2  4  1] :	[ 614 347 294 649 625 ]
[1  4  2  4  1] :	[ 677 597 507 646 308 ]
[2  4  2  4  1] :	[ 505 716 345 584 366 ]
[3  4  2  4  1] :	[ 428 422 555 671 503 ]
[4  4  2  4  1] :	[ 349 763 430 493 528 ]
[5  4  2  4  1] :	[ 589 471 283 678 327 ]
[1  5  2  4  1] :	[ 691 450 546 752 235 ]
[2  5  2  4  1] :	[ 576 333 836 521 335 ]
[3  5  2  4  1] :	[ 430 625 495 604 378 ]
[4  5  2  4  1] :	[ 610 461 591 464 355 ]
[5  5  2  4  1] :	[ 723 574 416 449 624 ]
[1  1  3  4  1] :	[ 484 593 609 516 390 ]
[2  1  3  4  1] :	[ 564 467 411 684 547 ]
[3  1  3  4  1] :	[ 511 286 796 280 453 ]
[4  1  3  4  1] :	[ 566 326 660 523 585 ]
[5  1  3  4  1] :	[ 386 526 596 651 592 ]
[1  2  3  4  1] :	[ 817 367 346 588 375 ]
[2  2  3  4  1] :	[ 400 571 405 580 703 ]
[3  2  3  4  1] :	[ 709 572 289 507 415 ]
[4  2  3  4  1] :	[ 446 452 479 584 641 ]
[5  2  3  4  1] :	[ 541 491 536 601 716 ]
[1  3  3  4  1] :	[ 218 771 428 673 575 ]
[2  3  3  4  1] :	[ 367 565 471 306 474 ]
[3  3  3  4  1] :	[ 458 614 569 595 370 ]
[4  3  3  4  1] :	[ 415 445 515 443 665 ]
[5  3  3  4  1] :	[ 447 553 390 609 635 ]
[1  4  3  4  1] :	[ 700 283 667 728 548 ]
[2  4  3  4  1] :	[ 566 634 561 414 511 ]
[3  4  3  4  1] :	[ 554 479 426 426 537 ]
[4  4  3  4  1] :	[ 432 293 606 744 771 ]
[5  4  3  4  1] :	[ 447 461 488 518 562 ]
[1  5  3  4  1] :	[ 531 464 632 499 563 ]
[2  5  3  4  1] :	[ 430 408 620 473 619 ]
[3  5  3  4  1] :	[ 722 389 351 317 667 ]
[4  5  3  4  1] :	[ 696 531 408 538 499 ]
[5  5  3  4  1] :	[ 688 606 451 362 598 ]
[1  1  4  4  1] :	[ 723 313 530 470 606 ]
[2  1  4  4  1] :	[ 399 458 477 463 643 ]
[3  1  4  4  1] :	[ 730 468 363 639 378 ]
[4  1  4  4  1] :	[ 212 517 512 384 853 ]
[5  1  4  4  1] :	[ 572 503 562 413 397 ]
[1  2  4  4  1] :	[ 575 484 296 739 259 ]
[2  2  4  4  1] :	[ 599 529 688 454 329 ]
[3  2  4  4  1] :	[ 534 606 335 569 602 ]
[4  2  4  4  1] :	[ 317 562 486 563 592 ]
[5  2  4  4  1] :	[ 544 659 449 328 457 ]
[1  3  4  4  1] :	[ 629 572 715 425 373 ]
[2  3  4  4  1] :	[ 546 494 352 620 440 ]
[3  3  4  4  1] :	[ 511 490 250 735 512 ]
[4  3  4  4  1] :	[ 455 387 501 418 497 ]
[5  3  4  4  1] :	[ 479 718 596 229 362 ]
[1  4  4  4  1] :	[ 621 147 587 451 738 ]
[2  4  4  4  1] :	[ 501 588 705 340 179 ]
[3  4  4  4  1] :	[ 784 561 627 341 221 ]
[4  4  4  4  1] :	[ 710 774 569 267 539 ]
