# Generated by GAMUT v1.0.1
# A Game With Normal Covariant Random Payoffs
# Game Parameter Values:
# Random seed:	1644574319500
# Cmd Line:	-g CovariantGame -r -0.2 -players 3 -actions 10 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f CG_multi_3_10_7.txt
# Players:	3
# Actions:	10 10 10
# players:	3
# actions:	[10]
# r:	-0.2
[3  1  2] :	[ 390 565 336 ]
[4  1  2] :	[ 759 435 334 ]
[5  1  2] :	[ 694 167 677 ]
[6  1  2] :	[ 684 562 472 ]
[7  1  2] :	[ 663 550 586 ]
[8  1  2] :	[ 591 379 437 ]
[9  1  2] :	[ 463 394 527 ]
[10  1  2] :	[ 341 459 589 ]
[1  2  2] :	[ 649 510 468 ]
[2  2  2] :	[ 240 617 667 ]
[3  2  2] :	[ 727 498 395 ]
[4  2  2] :	[ 331 502 430 ]
[5  2  2] :	[ 319 564 612 ]
[6  2  2] :	[ 475 306 679 ]
[7  2  2] :	[ 400 498 627 ]
[8  2  2] :	[ 766 451 497 ]
[9  2  2] :	[ 374 458 575 ]
[10  2  2] :	[ 281 329 822 ]
[1  3  2] :	[ 592 221 421 ]
[2  3  2] :	[ 186 459 816 ]
[3  3  2] :	[ 387 585 434 ]
[4  3  2] :	[ 384 268 807 ]
[5  3  2] :	[ 611 376 667 ]
[6  3  2] :	[ 684 482 678 ]
[7  3  2] :	[ 748 506 672 ]
[8  3  2] :	[ 462 628 354 ]
[9  3  2] :	[ 347 407 689 ]
[10  3  2] :	[ 483 766 479 ]
[1  4  2] :	[ 385 481 556 ]
[2  4  2] :	[ 771 276 525 ]
[3  4  2] :	[ 494 708 551 ]
[4  4  2] :	[ 513 510 427 ]
[5  4  2] :	[ 442 512 727 ]
[6  4  2] :	[ 582 668 561 ]
[7  4  2] :	[ 391 781 587 ]
[8  4  2] :	[ 671 505 578 ]
[9  4  2] :	[ 565 712 536 ]
[10  4  2] :	[ 511 429 268 ]
[1  5  2] :	[ 296 701 608 ]
[2  5  2] :	[ 293 935 368 ]
[3  5  2] :	[ 608 485 691 ]
[4  5  2] :	[ 630 567 506 ]
[5  5  2] :	[ 452 364 456 ]
[6  5  2] :	[ 555 646 528 ]
[7  5  2] :	[ 593 543 761 ]
[8  5  2] :	[ 524 501 467 ]
[9  5  2] :	[ 323 604 650 ]
[10  5  2] :	[ 711 576 599 ]
[1  6  2] :	[ 214 563 631 ]
[2  6  2] :	[ 544 568 666 ]
[3  6  2] :	[ 490 450 368 ]
[4  6  2] :	[ 290 494 508 ]
[5  6  2] :	[ 614 425 461 ]
[6  6  2] :	[ 418 465 438 ]
[7  6  2] :	[ 354 719 385 ]
[8  6  2] :	[ 617 472 435 ]
[9  6  2] :	[ 471 360 650 ]
[10  6  2] :	[ 490 472 721 ]
[1  7  2] :	[ 456 315 768 ]
[2  7  2] :	[ 612 169 625 ]
[3  7  2] :	[ 692 502 520 ]
[4  7  2] :	[ 641 538 431 ]
[5  7  2] :	[ 421 665 450 ]
[6  7  2] :	[ 499 675 585 ]
[7  7  2] :	[ 426 265 924 ]
[8  7  2] :	[ 575 440 415 ]
[9  7  2] :	[ 624 764 614 ]
[10  7  2] :	[ 493 723 580 ]
[1  8  2] :	[ 455 465 577 ]
[2  8  2] :	[ 236 684 607 ]
[3  8  2] :	[ 747 525 625 ]
[4  8  2] :	[ 321 798 282 ]
[5  8  2] :	[ 578 479 466 ]
[6  8  2] :	[ 291 529 509 ]
[7  8  2] :	[ 318 485 373 ]
[8  8  2] :	[ 818 498 288 ]
[9  8  2] :	[ 604 270 657 ]
[10  8  2] :	[ 452 442 652 ]
[1  9  2] :	[ 426 540 435 ]
[2  9  2] :	[ 618 367 534 ]
[3  9  2] :	[ 489 719 251 ]
[4  9  2] :	[ 416 479 982 ]
[5  9  2] :	[ 438 486 561 ]
[6  9  2] :	[ 757 452 478 ]
[7  9  2] :	[ 332 585 545 ]
[8  9  2] :	[ 550 1 509 ]
[9  9  2] :	[ 501 517 664 ]
[10  9  2] :	[ 217 428 633 ]
[1  10  2] :	[ 507 595 470 ]
[2  10  2] :	[ 397 473 364 ]
[3  10  2] :	[ 576 560 648 ]
[4  10  2] :	[ 560 525 494 ]
[5  10  2] :	[ 526 470 795 ]
[6  10  2] :	[ 335 208 704 ]
[7  10  2] :	[ 405 450 748 ]
[8  10  2] :	[ 545 422 424 ]
[9  10  2] :	[ 533 469 601 ]
[10  10  2] :	[ 593 151 469 ]
[1  1  3] :	[ 288 559 640 ]
[2  1  3] :	[ 555 533 725 ]
[3  1  3] :	[ 640 446 509 ]
[4  1  3] :	[ 679 612 402 ]
[5  1  3] :	[ 625 440 799 ]
[6  1  3] :	[ 558 666 257 ]
[7  1  3] :	[ 418 371 531 ]
[8  1  3] :	[ 679 518 316 ]
[9  1  3] :	[ 570 565 249 ]
[10  1  3] :	[ 408 820 421 ]
[1  2  3] :	[ 602 599 475 ]
[2  2  3] :	[ 481 154 776 ]
[3  2  3] :	[ 486 722 427 ]
[4  2  3] :	[ 515 698 530 ]
[5  2  3] :	[ 630 632 433 ]
[6  2  3] :	[ 612 484 343 ]
[7  2  3] :	[ 563 325 888 ]
[8  2  3] :	[ 639 403 386 ]
[9  2  3] :	[ 493 500 610 ]
[10  2  3] :	[ 419 578 524 ]
[1  3  3] :	[ 435 723 644 ]
[2  3  3] :	[ 424 144 667 ]
[3  3  3] :	[ 674 537 518 ]
[4  3  3] :	[ 410 684 196 ]
[5  3  3] :	[ 511 680 424 ]
[6  3  3] :	[ 313 560 448 ]
[7  3  3] :	[ 614 447 458 ]
[8  3  3] :	[ 613 618 394 ]
[9  3  3] :	[ 564 614 741 ]
[10  3  3] :	[ 508 658 391 ]
[1  4  3] :	[ 444 726 472 ]
[2  4  3] :	[ 413 583 485 ]
[3  4  3] :	[ 289 583 809 ]
[4  4  3] :	[ 438 551 526 ]
[5  4  3] :	[ 654 453 693 ]
[6  4  3] :	[ 546 695 623 ]
[7  4  3] :	[ 511 541 530 ]
[8  4  3] :	[ 471 482 646 ]
[9  4  3] :	[ 632 389 765 ]
[10  4  3] :	[ 744 426 719 ]
[1  5  3] :	[ 697 424 273 ]
[2  5  3] :	[ 575 544 538 ]
[3  5  3] :	[ 389 476 662 ]
[4  5  3] :	[ 647 299 498 ]
[5  5  3] :	[ 610 577 120 ]
[6  5  3] :	[ 501 724 813 ]
[7  5  3] :	[ 746 482 553 ]
[8  5  3] :	[ 535 447 648 ]
[9  5  3] :	[ 839 466 606 ]
[10  5  3] :	[ 537 268 818 ]
[1  6  3] :	[ 404 535 508 ]
[2  6  3] :	[ 276 493 575 ]
[3  6  3] :	[ 493 328 496 ]
[4  6  3] :	[ 505 375 503 ]
[5  6  3] :	[ 185 626 418 ]
[6  6  3] :	[ 605 633 329 ]
[7  6  3] :	[ 420 472 529 ]
[8  6  3] :	[ 575 527 452 ]
[9  6  3] :	[ 524 639 466 ]
[10  6  3] :	[ 337 559 610 ]
[1  7  3] :	[ 575 532 446 ]
[2  7  3] :	[ 284 458 888 ]
[3  7  3] :	[ 447 553 479 ]
[4  7  3] :	[ 747 449 555 ]
[5  7  3] :	[ 475 172 615 ]
[6  7  3] :	[ 536 440 420 ]
[7  7  3] :	[ 263 295 466 ]
[8  7  3] :	[ 368 579 509 ]
[9  7  3] :	[ 509 445 403 ]
[10  7  3] :	[ 665 362 360 ]
[1  8  3] :	[ 486 349 475 ]
[2  8  3] :	[ 474 493 634 ]
[3  8  3] :	[ 436 401 787 ]
[4  8  3] :	[ 381 394 567 ]
[5  8  3] :	[ 621 535 549 ]
[6  8  3] :	[ 544 673 567 ]
[7  8  3] :	[ 470 786 401 ]
[8  8  3] :	[ 637 614 224 ]
[9  8  3] :	[ 434 365 812 ]
[10  8  3] :	[ 514 379 624 ]
[1  9  3] :	[ 723 598 152 ]
[2  9  3] :	[ 370 610 508 ]
[3  9  3] :	[ 607 376 412 ]
[4  9  3] :	[ 379 275 729 ]
[5  9  3] :	[ 370 725 639 ]
[6  9  3] :	[ 640 452 552 ]
[7  9  3] :	[ 487 512 510 ]
[8  9  3] :	[ 505 683 617 ]
[9  9  3] :	[ 240 798 343 ]
[10  9  3] :	[ 643 781 467 ]
[1  10  3] :	[ 418 575 267 ]
[2  10  3] :	[ 611 603 451 ]
[3  10  3] :	[ 637 376 468 ]
[4  10  3] :	[ 544 328 666 ]
[5  10  3] :	[ 334 536 648 ]
[6  10  3] :	[ 559 497 429 ]
[7  10  3] :	[ 351 732 479 ]
[8  10  3] :	[ 515 365 421 ]
[9  10  3] :	[ 583 642 252 ]
[10  10  3] :	[ 337 361 769 ]
[1  1  4] :	[ 401 750 512 ]
[2  1  4] :	[ 819 609 375 ]
[3  1  4] :	[ 560 526 675 ]
[4  1  4] :	[ 411 481 596 ]
[5  1  4] :	[ 399 529 902 ]
[6  1  4] :	[ 560 546 388 ]
[7  1  4] :	[ 189 541 532 ]
[8  1  4] :	[ 198 626 394 ]
[9  1  4] :	[ 549 446 562 ]
[10  1  4] :	[ 605 456 638 ]
[1  2  4] :	[ 317 913 277 ]
[2  2  4] :	[ 524 421 503 ]
[3  2  4] :	[ 631 404 730 ]
[4  2  4] :	[ 441 543 661 ]
[5  2  4] :	[ 432 520 424 ]
[6  2  4] :	[ 737 632 384 ]
[7  2  4] :	[ 204 569 751 ]
[8  2  4] :	[ 191 451 640 ]
[9  2  4] :	[ 576 424 577 ]
[10  2  4] :	[ 488 382 547 ]
[1  3  4] :	[ 808 482 316 ]
[2  3  4] :	[ 637 683 383 ]
[3  3  4] :	[ 539 510 524 ]
[4  3  4] :	[ 486 632 403 ]
[5  3  4] :	[ 708 510 232 ]
[6  3  4] :	[ 498 641 260 ]
[7  3  4] :	[ 613 436 506 ]
[8  3  4] :	[ 293 581 592 ]
[9  3  4] :	[ 650 478 562 ]
[10  3  4] :	[ 475 618 384 ]
[1  4  4] :	[ 514 852 481 ]
[2  4  4] :	[ 365 484 879 ]
[3  4  4] :	[ 477 684 521 ]
[4  4  4] :	[ 443 560 759 ]
[5  4  4] :	[ 477 292 422 ]
[6  4  4] :	[ 344 535 496 ]
[7  4  4] :	[ 691 606 374 ]
[8  4  4] :	[ 537 599 557 ]
[9  4  4] :	[ 460 423 528 ]
[10  4  4] :	[ 639 713 573 ]
[1  5  4] :	[ 753 516 354 ]
[2  5  4] :	[ 335 687 604 ]
[3  5  4] :	[ 692 476 491 ]
[4  5  4] :	[ 375 608 239 ]
[5  5  4] :	[ 606 263 235 ]
[6  5  4] :	[ 497 531 656 ]
[7  5  4] :	[ 426 420 379 ]
[8  5  4] :	[ 523 632 420 ]
[9  5  4] :	[ 629 227 611 ]
[10  5  4] :	[ 443 570 480 ]
[1  6  4] :	[ 749 337 592 ]
[2  6  4] :	[ 474 385 590 ]
[3  6  4] :	[ 189 533 651 ]
[4  6  4] :	[ 715 331 886 ]
[5  6  4] :	[ 531 468 383 ]
[6  6  4] :	[ 235 540 621 ]
[7  6  4] :	[ 712 148 617 ]
[8  6  4] :	[ 586 391 626 ]
[9  6  4] :	[ 333 561 632 ]
[10  6  4] :	[ 531 607 562 ]
[1  7  4] :	[ 487 833 414 ]
[2  7  4] :	[ 704 444 299 ]
[3  7  4] :	[ 390 325 828 ]
[4  7  4] :	[ 519 546 447 ]
[5  7  4] :	[ 595 650 370 ]
[6  7  4] :	[ 456 600 600 ]
[7  7  4] :	[ 437 550 388 ]
[8  7  4] :	[ 563 597 369 ]
[9  7  4] :	[ 211 573 564 ]
[10  7  4] :	[ 378 540 592 ]
[1  8  4] :	[ 526 569 520 ]
[2  8  4] :	[ 620 314 567 ]
[3  8  4] :	[ 596 633 661 ]
[4  8  4] :	[ 351 352 423 ]
[5  8  4] :	[ 463 567 438 ]
[6  8  4] :	[ 429 236 457 ]
[7  8  4] :	[ 433 425 489 ]
[8  8  4] :	[ 353 622 468 ]
[9  8  4] :	[ 449 587 560 ]
[10  8  4] :	[ 664 675 254 ]
[1  9  4] :	[ 511 496 417 ]
[2  9  4] :	[ 675 674 427 ]
[3  9  4] :	[ 773 695 394 ]
[4  9  4] :	[ 570 658 485 ]
[5  9  4] :	[ 158 644 591 ]
[6  9  4] :	[ 466 648 291 ]
[7  9  4] :	[ 516 706 416 ]
[8  9  4] :	[ 452 589 507 ]
[9  9  4] :	[ 484 522 869 ]
[10  9  4] :	[ 705 376 581 ]
[1  10  4] :	[ 421 708 515 ]
[2  10  4] :	[ 519 389 514 ]
[3  10  4] :	[ 40 707 504 ]
[4  10  4] :	[ 667 538 476 ]
[5  10  4] :	[ 352 286 611 ]
[6  10  4] :	[ 721 585 600 ]
[7  10  4] :	[ 312 641 607 ]
[8  10  4] :	[ 549 647 477 ]
[9  10  4] :	[ 391 640 575 ]
[10  10  4] :	[ 442 629 922 ]
[1  1  5] :	[ 527 423 742 ]
[2  1  5] :	[ 556 501 504 ]
[3  1  5] :	[ 362 484 772 ]
[4  1  5] :	[ 481 790 584 ]
[5  1  5] :	[ 760 447 372 ]
[6  1  5] :	[ 694 627 511 ]
[7  1  5] :	[ 719 541 748 ]
[8  1  5] :	[ 167 735 396 ]
[9  1  5] :	[ 313 718 613 ]
[10  1  5] :	[ 560 493 376 ]
[1  2  5] :	[ 337 666 702 ]
[2  2  5] :	[ 497 471 845 ]
[3  2  5] :	[ 193 623 589 ]
[4  2  5] :	[ 494 435 534 ]
[5  2  5] :	[ 651 627 606 ]
[6  2  5] :	[ 469 475 498 ]
[7  2  5] :	[ 517 833 444 ]
[8  2  5] :	[ 625 737 463 ]
[9  2  5] :	[ 409 810 419 ]
[10  2  5] :	[ 637 526 331 ]
[1  3  5] :	[ 412 489 639 ]
[2  3  5] :	[ 477 488 353 ]
[3  3  5] :	[ 829 230 489 ]
[4  3  5] :	[ 550 445 812 ]
[5  3  5] :	[ 834 452 411 ]
[6  3  5] :	[ 474 460 414 ]
[7  3  5] :	[ 647 531 704 ]
[8  3  5] :	[ 337 442 676 ]
[9  3  5] :	[ 601 575 654 ]
[10  3  5] :	[ 408 626 399 ]
[1  4  5] :	[ 392 554 548 ]
[2  4  5] :	[ 615 331 441 ]
[3  4  5] :	[ 405 179 439 ]
[4  4  5] :	[ 521 495 282 ]
[5  4  5] :	[ 421 633 659 ]
[6  4  5] :	[ 795 457 373 ]
[7  4  5] :	[ 572 870 329 ]
[8  4  5] :	[ 469 403 567 ]
[9  4  5] :	[ 427 719 552 ]
[10  4  5] :	[ 461 546 477 ]
[1  5  5] :	[ 753 718 847 ]
[2  5  5] :	[ 373 827 344 ]
[3  5  5] :	[ 321 651 387 ]
[4  5  5] :	[ 352 552 717 ]
[5  5  5] :	[ 309 473 764 ]
[6  5  5] :	[ 852 694 360 ]
[7  5  5] :	[ 472 631 434 ]
[8  5  5] :	[ 595 225 524 ]
[9  5  5] :	[ 413 584 784 ]
[10  5  5] :	[ 448 469 401 ]
[1  6  5] :	[ 500 534 301 ]
[2  6  5] :	[ 496 665 446 ]
[3  6  5] :	[ 596 487 575 ]
[4  6  5] :	[ 528 643 372 ]
[5  6  5] :	[ 646 456 617 ]
[6  6  5] :	[ 778 500 223 ]
[7  6  5] :	[ 494 652 245 ]
[8  6  5] :	[ 318 602 553 ]
[9  6  5] :	[ 438 753 470 ]
[10  6  5] :	[ 427 447 594 ]
[1  7  5] :	[ 444 432 442 ]
[2  7  5] :	[ 721 401 645 ]
[3  7  5] :	[ 420 497 547 ]
[4  7  5] :	[ 422 493 619 ]
[5  7  5] :	[ 638 720 520 ]
[6  7  5] :	[ 363 569 536 ]
[7  7  5] :	[ 337 618 364 ]
[8  7  5] :	[ 664 436 539 ]
[9  7  5] :	[ 430 307 426 ]
[10  7  5] :	[ 770 616 877 ]
[1  8  5] :	[ 409 496 526 ]
[2  8  5] :	[ 230 790 320 ]
[3  8  5] :	[ 571 266 646 ]
[4  8  5] :	[ 567 547 722 ]
[5  8  5] :	[ 583 472 512 ]
[6  8  5] :	[ 402 327 459 ]
[7  8  5] :	[ 595 390 658 ]
[8  8  5] :	[ 444 497 619 ]
[9  8  5] :	[ 510 339 591 ]
[10  8  5] :	[ 624 238 446 ]
[1  9  5] :	[ 409 589 701 ]
[2  9  5] :	[ 311 743 355 ]
[3  9  5] :	[ 145 566 541 ]
[4  9  5] :	[ 703 395 653 ]
[5  9  5] :	[ 497 623 539 ]
[6  9  5] :	[ 438 315 213 ]
[7  9  5] :	[ 706 609 161 ]
[8  9  5] :	[ 540 517 744 ]
[9  9  5] :	[ 253 507 536 ]
[10  9  5] :	[ 423 620 618 ]
[1  10  5] :	[ 495 535 569 ]
[2  10  5] :	[ 484 539 370 ]
[3  10  5] :	[ 739 513 555 ]
[4  10  5] :	[ 420 480 768 ]
[5  10  5] :	[ 485 644 549 ]
[6  10  5] :	[ 599 266 568 ]
[7  10  5] :	[ 641 440 416 ]
[8  10  5] :	[ 226 630 547 ]
[9  10  5] :	[ 499 158 472 ]
[10  10  5] :	[ 461 637 423 ]
[1  1  6] :	[ 302 504 574 ]
[2  1  6] :	[ 566 425 798 ]
[3  1  6] :	[ 595 260 450 ]
[4  1  6] :	[ 513 634 332 ]
[5  1  6] :	[ 473 425 454 ]
[6  1  6] :	[ 652 428 339 ]
[7  1  6] :	[ 428 396 668 ]
[8  1  6] :	[ 438 522 567 ]
[9  1  6] :	[ 604 613 449 ]
[10  1  6] :	[ 876 425 615 ]
[1  2  6] :	[ 497 402 662 ]
[2  2  6] :	[ 535 713 206 ]
[3  2  6] :	[ 706 438 375 ]
[4  2  6] :	[ 591 660 384 ]
[5  2  6] :	[ 705 559 465 ]
[6  2  6] :	[ 519 260 359 ]
[7  2  6] :	[ 757 684 466 ]
[8  2  6] :	[ 786 511 631 ]
[9  2  6] :	[ 824 548 605 ]
[10  2  6] :	[ 111 481 690 ]
[1  3  6] :	[ 722 486 266 ]
[2  3  6] :	[ 568 424 496 ]
[3  3  6] :	[ 423 366 292 ]
[4  3  6] :	[ 676 419 543 ]
[5  3  6] :	[ 293 622 715 ]
[6  3  6] :	[ 907 446 602 ]
[7  3  6] :	[ 686 383 416 ]
[8  3  6] :	[ 539 433 364 ]
[9  3  6] :	[ 612 394 767 ]
[10  3  6] :	[ 570 652 438 ]
[1  4  6] :	[ 286 348 598 ]
[2  4  6] :	[ 584 786 485 ]
[3  4  6] :	[ 386 659 592 ]
[4  4  6] :	[ 437 353 665 ]
[5  4  6] :	[ 544 213 718 ]
[6  4  6] :	[ 617 646 206 ]
[7  4  6] :	[ 515 559 397 ]
[8  4  6] :	[ 600 406 744 ]
[9  4  6] :	[ 200 496 608 ]
[10  4  6] :	[ 609 873 790 ]
[1  5  6] :	[ 454 469 406 ]
[2  5  6] :	[ 374 444 417 ]
[3  5  6] :	[ 275 416 884 ]
[4  5  6] :	[ 506 605 778 ]
[5  5  6] :	[ 498 605 439 ]
[6  5  6] :	[ 638 468 436 ]
[7  5  6] :	[ 610 473 642 ]
[8  5  6] :	[ 582 834 617 ]
[9  5  6] :	[ 585 574 380 ]
[10  5  6] :	[ 591 458 527 ]
[1  6  6] :	[ 600 537 477 ]
[2  6  6] :	[ 408 269 640 ]
[3  6  6] :	[ 685 384 471 ]
[4  6  6] :	[ 306 618 687 ]
[5  6  6] :	[ 537 708 279 ]
[6  6  6] :	[ 460 368 453 ]
[7  6  6] :	[ 582 493 438 ]
[8  6  6] :	[ 305 825 492 ]
[9  6  6] :	[ 303 638 432 ]
[10  6  6] :	[ 338 414 537 ]
[1  7  6] :	[ 368 513 345 ]
[2  7  6] :	[ 477 552 505 ]
[3  7  6] :	[ 523 666 866 ]
[4  7  6] :	[ 354 702 682 ]
[5  7  6] :	[ 548 414 419 ]
[6  7  6] :	[ 547 466 823 ]
[7  7  6] :	[ 398 635 137 ]
[8  7  6] :	[ 447 601 490 ]
[9  7  6] :	[ 309 349 795 ]
[10  7  6] :	[ 564 609 533 ]
[1  8  6] :	[ 525 534 447 ]
[2  8  6] :	[ 485 749 539 ]
[3  8  6] :	[ 635 601 354 ]
[4  8  6] :	[ 373 233 246 ]
[5  8  6] :	[ 592 548 575 ]
[6  8  6] :	[ 386 687 531 ]
[7  8  6] :	[ 514 632 405 ]
[8  8  6] :	[ 277 456 682 ]
[9  8  6] :	[ 590 533 472 ]
[10  8  6] :	[ 450 700 517 ]
[1  9  6] :	[ 518 524 534 ]
[2  9  6] :	[ 593 699 519 ]
[3  9  6] :	[ 758 507 546 ]
[4  9  6] :	[ 269 369 758 ]
[5  9  6] :	[ 406 688 616 ]
[6  9  6] :	[ 611 608 611 ]
[7  9  6] :	[ 726 395 255 ]
[8  9  6] :	[ 460 627 494 ]
[9  9  6] :	[ 731 412 590 ]
[10  9  6] :	[ 616 486 249 ]
[1  10  6] :	[ 570 418 403 ]
[2  10  6] :	[ 684 493 627 ]
[3  10  6] :	[ 515 656 716 ]
[4  10  6] :	[ 704 553 565 ]
[5  10  6] :	[ 551 438 582 ]
[6  10  6] :	[ 597 619 341 ]
[7  10  6] :	[ 613 95 719 ]
[8  10  6] :	[ 458 263 481 ]
[9  10  6] :	[ 648 405 608 ]
[10  10  6] :	[ 585 614 434 ]
[1  1  7] :	[ 473 400 421 ]
[2  1  7] :	[ 594 616 503 ]
[3  1  7] :	[ 385 849 703 ]
[4  1  7] :	[ 644 526 372 ]
[5  1  7] :	[ 522 454 417 ]
[6  1  7] :	[ 600 439 520 ]
[7  1  7] :	[ 810 731 549 ]
[8  1  7] :	[ 311 358 677 ]
[9  1  7] :	[ 209 830 580 ]
[10  1  7] :	[ 409 743 856 ]
[1  2  7] :	[ 555 622 539 ]
[2  2  7] :	[ 384 524 802 ]
[3  2  7] :	[ 462 460 768 ]
[4  2  7] :	[ 304 611 628 ]
[5  2  7] :	[ 715 432 361 ]
[6  2  7] :	[ 283 530 744 ]
[7  2  7] :	[ 420 722 365 ]
[8  2  7] :	[ 326 557 482 ]
[9  2  7] :	[ 491 541 642 ]
[10  2  7] :	[ 387 566 754 ]
[1  3  7] :	[ 496 649 362 ]
[2  3  7] :	[ 537 445 720 ]
[3  3  7] :	[ 658 471 621 ]
[4  3  7] :	[ 645 589 622 ]
[5  3  7] :	[ 554 440 561 ]
[6  3  7] :	[ 794 346 601 ]
[7  3  7] :	[ 444 636 178 ]
[8  3  7] :	[ 301 692 751 ]
[9  3  7] :	[ 586 728 639 ]
[10  3  7] :	[ 644 748 492 ]
[1  4  7] :	[ 543 504 437 ]
[2  4  7] :	[ 603 595 579 ]
[3  4  7] :	[ 356 628 515 ]
[4  4  7] :	[ 658 531 306 ]
[5  4  7] :	[ 502 727 550 ]
[6  4  7] :	[ 557 638 586 ]
[7  4  7] :	[ 353 402 714 ]
[8  4  7] :	[ 850 402 372 ]
[9  4  7] :	[ 535 614 575 ]
[10  4  7] :	[ 671 416 439 ]
[1  5  7] :	[ 570 794 743 ]
[2  5  7] :	[ 606 520 398 ]
[3  5  7] :	[ 574 534 477 ]
[4  5  7] :	[ 269 564 600 ]
[5  5  7] :	[ 732 568 562 ]
[6  5  7] :	[ 562 651 620 ]
[7  5  7] :	[ 257 573 379 ]
[8  5  7] :	[ 588 358 544 ]
