# Generated by GAMUT v1.0.1
# A Game With Uniformly Random Payoffs
# Game Parameter Values:
# Random seed:	1652520764469
# Cmd Line:	-g RandomGame -players 3 -actions 5 -normalize -min_payoff 0.01 -max_payoff 1 -int_payoffs -int_mult 100 -f RG_multi_3_5_8.txt
# Players:	3
# Actions:	5 5 5
# players:	3
# actions:	[5]
[1  4  5] :	[ 55 36 43 ]
[2  4  5] :	[ 97 25 86 ]
[3  4  5] :	[ 14 15 71 ]
[4  4  5] :	[ 57 75 91 ]
[5  4  5] :	[ 4 87 77 ]
[1  5  5] :	[ 72 35 37 ]
[2  5  5] :	[ 94 94 77 ]
[3  5  5] :	[ 94 55 13 ]
[4  5  5] :	[ 29 79 81 ]
[5  5  5] :	[ 22 51 87 ]
