# Generated by GAMUT v1.0.1
# A Game With Uniformly Random Payoffs
# Game Parameter Values:
# Random seed:	1652188561281
# Cmd Line:	-g RandomGame -players 3 -actions 10 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f RG_multi_3_10_4.txt
# Players:	3
# Actions:	10 10 10
# players:	3
# actions:	[10]
[1  9  1] :	[ 860 162 477 ]
[2  9  1] :	[ 881 66 267 ]
[3  9  1] :	[ 810 598 956 ]
[4  9  1] :	[ 656 174 601 ]
[5  9  1] :	[ 743 544 503 ]
[6  9  1] :	[ 6 780 425 ]
[7  9  1] :	[ 320 169 267 ]
[8  9  1] :	[ 185 196 451 ]
[9  9  1] :	[ 884 402 243 ]
[10  9  1] :	[ 254 675 729 ]
[1  10  1] :	[ 964 755 888 ]
[2  10  1] :	[ 763 625 801 ]
[3  10  1] :	[ 95 687 860 ]
[4  10  1] :	[ 434 598 266 ]
[5  10  1] :	[ 424 365 77 ]
[6  10  1] :	[ 520 798 521 ]
[7  10  1] :	[ 407 467 911 ]
[8  10  1] :	[ 479 836 876 ]
[9  10  1] :	[ 334 191 31 ]
[10  10  1] :	[ 896 168 917 ]
[1  1  2] :	[ 33 755 274 ]
[2  1  2] :	[ 694 819 454 ]
[3  1  2] :	[ 622 975 3 ]
[4  1  2] :	[ 545 342 320 ]
[5  1  2] :	[ 180 615 447 ]
[6  1  2] :	[ 117 567 79 ]
[7  1  2] :	[ 341 385 879 ]
[8  1  2] :	[ 212 922 615 ]
[9  1  2] :	[ 827 168 536 ]
[10  1  2] :	[ 487 239 870 ]
[1  2  2] :	[ 71 37 576 ]
[2  2  2] :	[ 259 199 508 ]
[3  2  2] :	[ 495 380 166 ]
[4  2  2] :	[ 702 242 161 ]
[5  2  2] :	[ 529 108 845 ]
[6  2  2] :	[ 571 937 461 ]
[7  2  2] :	[ 485 14 413 ]
[8  2  2] :	[ 696 956 474 ]
[9  2  2] :	[ 549 415 855 ]
[10  2  2] :	[ 909 719 119 ]
[1  3  2] :	[ 934 833 703 ]
[2  3  2] :	[ 444 155 867 ]
[3  3  2] :	[ 88 552 48 ]
[4  3  2] :	[ 264 426 649 ]
[5  3  2] :	[ 401 67 431 ]
[6  3  2] :	[ 333 713 608 ]
[7  3  2] :	[ 386 75 522 ]
[8  3  2] :	[ 521 586 727 ]
[9  3  2] :	[ 508 286 818 ]
[10  3  2] :	[ 326 197 624 ]
[1  4  2] :	[ 845 866 244 ]
[2  4  2] :	[ 705 387 943 ]
[3  4  2] :	[ 475 239 302 ]
[4  4  2] :	[ 334 357 5 ]
[5  4  2] :	[ 578 648 69 ]
[6  4  2] :	[ 249 235 161 ]
[7  4  2] :	[ 142 717 438 ]
[8  4  2] :	[ 820 472 764 ]
[9  4  2] :	[ 980 191 595 ]
[10  4  2] :	[ 118 750 823 ]
[1  5  2] :	[ 282 389 998 ]
[2  5  2] :	[ 81 889 335 ]
[3  5  2] :	[ 984 40 397 ]
[4  5  2] :	[ 243 94 401 ]
[5  5  2] :	[ 752 508 591 ]
[6  5  2] :	[ 735 948 651 ]
[7  5  2] :	[ 997 591 256 ]
[8  5  2] :	[ 555 482 95 ]
[9  5  2] :	[ 151 679 764 ]
[10  5  2] :	[ 754 808 338 ]
[1  6  2] :	[ 773 80 429 ]
[2  6  2] :	[ 948 695 519 ]
[3  6  2] :	[ 339 287 126 ]
[4  6  2] :	[ 929 489 397 ]
[5  6  2] :	[ 739 476 975 ]
[6  6  2] :	[ 785 264 450 ]
[7  6  2] :	[ 221 916 589 ]
[8  6  2] :	[ 903 712 849 ]
[9  6  2] :	[ 504 445 581 ]
[10  6  2] :	[ 36 915 795 ]
[1  7  2] :	[ 844 931 378 ]
[2  7  2] :	[ 886 835 95 ]
[3  7  2] :	[ 455 412 195 ]
[4  7  2] :	[ 866 678 718 ]
[5  7  2] :	[ 829 552 915 ]
[6  7  2] :	[ 849 391 288 ]
[7  7  2] :	[ 510 377 161 ]
[8  7  2] :	[ 388 883 360 ]
[9  7  2] :	[ 723 52 186 ]
[10  7  2] :	[ 415 411 749 ]
[1  8  2] :	[ 218 423 347 ]
[2  8  2] :	[ 468 36 820 ]
[3  8  2] :	[ 818 285 618 ]
[4  8  2] :	[ 791 846 396 ]
[5  8  2] :	[ 474 917 60 ]
[6  8  2] :	[ 825 331 13 ]
[7  8  2] :	[ 438 505 897 ]
[8  8  2] :	[ 939 1 355 ]
[9  8  2] :	[ 202 156 326 ]
[10  8  2] :	[ 240 253 658 ]
[1  9  2] :	[ 596 435 526 ]
[2  9  2] :	[ 734 980 313 ]
[3  9  2] :	[ 355 661 304 ]
[4  9  2] :	[ 512 412 64 ]
[5  9  2] :	[ 358 748 280 ]
[6  9  2] :	[ 163 682 783 ]
[7  9  2] :	[ 609 548 342 ]
[8  9  2] :	[ 797 427 443 ]
[9  9  2] :	[ 44 548 7 ]
[10  9  2] :	[ 619 902 273 ]
[1  10  2] :	[ 71 293 326 ]
[2  10  2] :	[ 222 261 331 ]
[3  10  2] :	[ 769 98 493 ]
[4  10  2] :	[ 64 563 433 ]
[5  10  2] :	[ 267 840 623 ]
[6  10  2] :	[ 119 26 204 ]
[7  10  2] :	[ 615 881 411 ]
[8  10  2] :	[ 266 73 492 ]
[9  10  2] :	[ 580 370 28 ]
[10  10  2] :	[ 889 840 659 ]
[1  1  3] :	[ 951 193 498 ]
[2  1  3] :	[ 506 198 810 ]
[3  1  3] :	[ 172 79 681 ]
[4  1  3] :	[ 432 820 476 ]
[5  1  3] :	[ 207 733 386 ]
[6  1  3] :	[ 6 751 59 ]
[7  1  3] :	[ 273 133 993 ]
[8  1  3] :	[ 144 822 592 ]
[9  1  3] :	[ 553 225 592 ]
[10  1  3] :	[ 925 743 486 ]
[1  2  3] :	[ 520 470 108 ]
[2  2  3] :	[ 878 982 415 ]
[3  2  3] :	[ 647 783 338 ]
[4  2  3] :	[ 123 456 871 ]
[5  2  3] :	[ 826 307 418 ]
[6  2  3] :	[ 755 563 49 ]
[7  2  3] :	[ 720 751 941 ]
[8  2  3] :	[ 865 221 102 ]
[9  2  3] :	[ 978 206 112 ]
[10  2  3] :	[ 527 998 827 ]
[1  3  3] :	[ 893 882 582 ]
[2  3  3] :	[ 477 414 949 ]
[3  3  3] :	[ 909 168 621 ]
[4  3  3] :	[ 164 421 149 ]
[5  3  3] :	[ 693 133 286 ]
[6  3  3] :	[ 344 448 366 ]
[7  3  3] :	[ 247 634 266 ]
[8  3  3] :	[ 542 281 873 ]
[9  3  3] :	[ 270 972 947 ]
[10  3  3] :	[ 927 199 667 ]
[1  4  3] :	[ 415 353 208 ]
[2  4  3] :	[ 549 969 540 ]
[3  4  3] :	[ 840 920 200 ]
[4  4  3] :	[ 303 508 226 ]
[5  4  3] :	[ 177 897 180 ]
[6  4  3] :	[ 561 667 428 ]
[7  4  3] :	[ 352 81 860 ]
[8  4  3] :	[ 429 35 712 ]
[9  4  3] :	[ 99 164 238 ]
[10  4  3] :	[ 101 857 856 ]
[1  5  3] :	[ 338 744 577 ]
[2  5  3] :	[ 631 814 640 ]
[3  5  3] :	[ 976 404 53 ]
[4  5  3] :	[ 599 163 358 ]
[5  5  3] :	[ 311 554 202 ]
[6  5  3] :	[ 923 479 844 ]
[7  5  3] :	[ 794 365 975 ]
[8  5  3] :	[ 438 370 178 ]
[9  5  3] :	[ 971 514 228 ]
[10  5  3] :	[ 514 143 640 ]
[1  6  3] :	[ 279 759 337 ]
[2  6  3] :	[ 27 625 191 ]
[3  6  3] :	[ 841 981 443 ]
[4  6  3] :	[ 394 438 747 ]
[5  6  3] :	[ 590 719 78 ]
[6  6  3] :	[ 353 947 613 ]
[7  6  3] :	[ 759 979 755 ]
[8  6  3] :	[ 101 202 615 ]
[9  6  3] :	[ 99 28 970 ]
[10  6  3] :	[ 442 254 952 ]
[1  7  3] :	[ 980 485 852 ]
[2  7  3] :	[ 705 748 543 ]
[3  7  3] :	[ 639 748 293 ]
[4  7  3] :	[ 323 195 372 ]
[5  7  3] :	[ 372 979 104 ]
[6  7  3] :	[ 735 576 5 ]
[7  7  3] :	[ 964 442 878 ]
[8  7  3] :	[ 486 71 134 ]
[9  7  3] :	[ 433 306 797 ]
[10  7  3] :	[ 104 768 767 ]
[1  8  3] :	[ 491 485 23 ]
[2  8  3] :	[ 459 170 957 ]
[3  8  3] :	[ 568 923 427 ]
[4  8  3] :	[ 254 157 831 ]
[5  8  3] :	[ 735 933 740 ]
[6  8  3] :	[ 916 760 70 ]
[7  8  3] :	[ 222 884 416 ]
[8  8  3] :	[ 493 717 878 ]
[9  8  3] :	[ 95 193 334 ]
[10  8  3] :	[ 842 958 334 ]
[1  9  3] :	[ 90 313 198 ]
[2  9  3] :	[ 83 371 749 ]
[3  9  3] :	[ 903 107 206 ]
[4  9  3] :	[ 491 559 189 ]
[5  9  3] :	[ 772 843 190 ]
[6  9  3] :	[ 857 706 588 ]
[7  9  3] :	[ 896 310 251 ]
[8  9  3] :	[ 411 831 214 ]
[9  9  3] :	[ 762 373 684 ]
[10  9  3] :	[ 146 819 561 ]
[1  10  3] :	[ 387 525 47 ]
[2  10  3] :	[ 481 59 912 ]
[3  10  3] :	[ 756 589 188 ]
[4  10  3] :	[ 462 685 600 ]
[5  10  3] :	[ 655 106 440 ]
[6  10  3] :	[ 857 498 808 ]
[7  10  3] :	[ 736 91 224 ]
[8  10  3] :	[ 818 155 364 ]
[9  10  3] :	[ 105 434 938 ]
[10  10  3] :	[ 860 107 178 ]
[1  1  4] :	[ 294 433 18 ]
[2  1  4] :	[ 685 776 534 ]
[3  1  4] :	[ 906 813 594 ]
[4  1  4] :	[ 193 246 687 ]
[5  1  4] :	[ 102 232 920 ]
[6  1  4] :	[ 424 291 782 ]
[7  1  4] :	[ 853 284 866 ]
[8  1  4] :	[ 486 184 845 ]
[9  1  4] :	[ 347 442 759 ]
[10  1  4] :	[ 623 691 120 ]
[1  2  4] :	[ 202 204 143 ]
[2  2  4] :	[ 931 979 603 ]
[3  2  4] :	[ 342 122 690 ]
[4  2  4] :	[ 34 284 942 ]
[5  2  4] :	[ 272 689 336 ]
[6  2  4] :	[ 828 931 472 ]
[7  2  4] :	[ 398 435 399 ]
[8  2  4] :	[ 819 225 954 ]
[9  2  4] :	[ 545 883 98 ]
[10  2  4] :	[ 67 444 409 ]
[1  3  4] :	[ 323 283 791 ]
[2  3  4] :	[ 540 469 153 ]
[3  3  4] :	[ 912 671 881 ]
[4  3  4] :	[ 59 706 211 ]
[5  3  4] :	[ 759 820 562 ]
[6  3  4] :	[ 754 5 390 ]
[7  3  4] :	[ 671 784 142 ]
[8  3  4] :	[ 287 169 433 ]
[9  3  4] :	[ 803 202 247 ]
[10  3  4] :	[ 272 708 451 ]
[1  4  4] :	[ 693 336 570 ]
[2  4  4] :	[ 552 343 822 ]
[3  4  4] :	[ 82 194 541 ]
[4  4  4] :	[ 960 993 355 ]
[5  4  4] :	[ 65 600 293 ]
[6  4  4] :	[ 92 889 939 ]
[7  4  4] :	[ 675 813 818 ]
[8  4  4] :	[ 640 821 462 ]
[9  4  4] :	[ 279 328 473 ]
[10  4  4] :	[ 111 504 53 ]
[1  5  4] :	[ 936 902 931 ]
[2  5  4] :	[ 879 442 164 ]
[3  5  4] :	[ 879 177 738 ]
[4  5  4] :	[ 766 485 544 ]
[5  5  4] :	[ 391 490 420 ]
[6  5  4] :	[ 560 548 246 ]
[7  5  4] :	[ 139 703 319 ]
[8  5  4] :	[ 480 281 866 ]
[9  5  4] :	[ 524 982 371 ]
[10  5  4] :	[ 846 261 643 ]
[1  6  4] :	[ 154 83 673 ]
[2  6  4] :	[ 383 723 707 ]
[3  6  4] :	[ 302 609 139 ]
[4  6  4] :	[ 637 633 77 ]
[5  6  4] :	[ 331 79 794 ]
[6  6  4] :	[ 947 941 281 ]
[7  6  4] :	[ 877 175 187 ]
[8  6  4] :	[ 801 23 102 ]
[9  6  4] :	[ 982 870 235 ]
[10  6  4] :	[ 266 305 661 ]
[1  7  4] :	[ 866 995 250 ]
[2  7  4] :	[ 384 872 322 ]
[3  7  4] :	[ 285 194 199 ]
[4  7  4] :	[ 92 989 812 ]
[5  7  4] :	[ 135 942 948 ]
[6  7  4] :	[ 623 76 986 ]
[7  7  4] :	[ 534 769 878 ]
[8  7  4] :	[ 608 27 419 ]
[9  7  4] :	[ 945 808 897 ]
[10  7  4] :	[ 943 204 874 ]
[1  8  4] :	[ 100 235 433 ]
[2  8  4] :	[ 999 920 751 ]
[3  8  4] :	[ 725 673 236 ]
[4  8  4] :	[ 184 451 251 ]
[5  8  4] :	[ 86 808 777 ]
[6  8  4] :	[ 168 55 714 ]
[7  8  4] :	[ 655 675 318 ]
[8  8  4] :	[ 75 193 801 ]
[9  8  4] :	[ 155 560 522 ]
[10  8  4] :	[ 489 341 799 ]
[1  9  4] :	[ 559 508 129 ]
[2  9  4] :	[ 514 570 778 ]
[3  9  4] :	[ 456 612 87 ]
[4  9  4] :	[ 227 604 1 ]
[5  9  4] :	[ 480 125 786 ]
[6  9  4] :	[ 396 498 163 ]
[7  9  4] :	[ 36 697 147 ]
[8  9  4] :	[ 167 346 776 ]
[9  9  4] :	[ 558 466 194 ]
[10  9  4] :	[ 687 930 384 ]
[1  10  4] :	[ 501 369 169 ]
[2  10  4] :	[ 257 558 884 ]
[3  10  4] :	[ 621 648 667 ]
[4  10  4] :	[ 130 154 164 ]
[5  10  4] :	[ 80 714 892 ]
[6  10  4] :	[ 365 306 429 ]
[7  10  4] :	[ 128 818 15 ]
[8  10  4] :	[ 295 254 230 ]
[9  10  4] :	[ 582 710 111 ]
[10  10  4] :	[ 959 778 604 ]
[1  1  5] :	[ 790 923 227 ]
[2  1  5] :	[ 846 762 93 ]
[3  1  5] :	[ 42 364 186 ]
[4  1  5] :	[ 272 476 559 ]
[5  1  5] :	[ 390 872 522 ]
[6  1  5] :	[ 650 813 704 ]
[7  1  5] :	[ 136 514 130 ]
[8  1  5] :	[ 626 163 438 ]
[9  1  5] :	[ 915 24 123 ]
[10  1  5] :	[ 954 938 712 ]
[1  2  5] :	[ 680 598 129 ]
[2  2  5] :	[ 820 64 981 ]
[3  2  5] :	[ 285 620 665 ]
[4  2  5] :	[ 61 888 63 ]
[5  2  5] :	[ 772 856 705 ]
[6  2  5] :	[ 1 713 154 ]
[7  2  5] :	[ 470 671 697 ]
[8  2  5] :	[ 930 590 52 ]
[9  2  5] :	[ 275 335 698 ]
[10  2  5] :	[ 127 671 57 ]
[1  3  5] :	[ 879 920 193 ]
[2  3  5] :	[ 826 581 411 ]
[3  3  5] :	[ 540 622 521 ]
[4  3  5] :	[ 71 134 868 ]
[5  3  5] :	[ 401 837 504 ]
[6  3  5] :	[ 534 879 775 ]
[7  3  5] :	[ 364 602 24 ]
[8  3  5] :	[ 557 259 794 ]
[9  3  5] :	[ 454 157 579 ]
[10  3  5] :	[ 801 446 819 ]
[1  4  5] :	[ 261 519 574 ]
[2  4  5] :	[ 476 758 952 ]
[3  4  5] :	[ 855 246 703 ]
[4  4  5] :	[ 513 951 554 ]
[5  4  5] :	[ 219 418 715 ]
[6  4  5] :	[ 717 33 766 ]
[7  4  5] :	[ 243 548 365 ]
[8  4  5] :	[ 669 655 631 ]
[9  4  5] :	[ 95 486 19 ]
[10  4  5] :	[ 470 811 834 ]
[1  5  5] :	[ 176 606 229 ]
[2  5  5] :	[ 528 772 150 ]
[3  5  5] :	[ 846 37 435 ]
[4  5  5] :	[ 928 904 334 ]
[5  5  5] :	[ 871 549 447 ]
[6  5  5] :	[ 277 655 288 ]
[7  5  5] :	[ 726 746 599 ]
[8  5  5] :	[ 618 300 834 ]
[9  5  5] :	[ 893 604 893 ]
[10  5  5] :	[ 312 670 110 ]
[1  6  5] :	[ 527 435 217 ]
[2  6  5] :	[ 998 439 935 ]
[3  6  5] :	[ 878 31 86 ]
[4  6  5] :	[ 670 543 208 ]
[5  6  5] :	[ 838 996 756 ]
[6  6  5] :	[ 656 45 401 ]
[7  6  5] :	[ 658 994 814 ]
[8  6  5] :	[ 292 403 286 ]
[9  6  5] :	[ 190 148 202 ]
[10  6  5] :	[ 349 424 424 ]
[1  7  5] :	[ 872 157 671 ]
[2  7  5] :	[ 688 615 542 ]
[3  7  5] :	[ 757 491 755 ]
[4  7  5] :	[ 207 646 365 ]
[5  7  5] :	[ 343 320 824 ]
[6  7  5] :	[ 189 870 593 ]
[7  7  5] :	[ 132 834 788 ]
[8  7  5] :	[ 800 480 704 ]
[9  7  5] :	[ 191 161 507 ]
[10  7  5] :	[ 244 810 862 ]
[1  8  5] :	[ 444 994 408 ]
[2  8  5] :	[ 276 395 84 ]
[3  8  5] :	[ 771 94 774 ]
[4  8  5] :	[ 321 777 700 ]
[5  8  5] :	[ 864 193 400 ]
[6  8  5] :	[ 578 348 168 ]
[7  8  5] :	[ 136 438 158 ]
[8  8  5] :	[ 657 7 88 ]
[9  8  5] :	[ 213 873 251 ]
[10  8  5] :	[ 724 423 602 ]
[1  9  5] :	[ 799 483 860 ]
[2  9  5] :	[ 626 868 587 ]
[3  9  5] :	[ 126 95 340 ]
[4  9  5] :	[ 351 777 667 ]
[5  9  5] :	[ 131 655 125 ]
[6  9  5] :	[ 669 393 212 ]
[7  9  5] :	[ 842 804 247 ]
[8  9  5] :	[ 134 604 189 ]
[9  9  5] :	[ 698 815 407 ]
[10  9  5] :	[ 630 555 139 ]
[1  10  5] :	[ 320 59 432 ]
[2  10  5] :	[ 356 143 31 ]
[3  10  5] :	[ 389 789 880 ]
[4  10  5] :	[ 998 375 631 ]
[5  10  5] :	[ 979 856 368 ]
[6  10  5] :	[ 765 993 893 ]
[7  10  5] :	[ 65 461 727 ]
[8  10  5] :	[ 875 30 229 ]
[9  10  5] :	[ 916 438 435 ]
[10  10  5] :	[ 915 209 361 ]
[1  1  6] :	[ 935 305 540 ]
[2  1  6] :	[ 574 735 150 ]
[3  1  6] :	[ 981 939 643 ]
[4  1  6] :	[ 531 833 957 ]
[5  1  6] :	[ 725 896 984 ]
[6  1  6] :	[ 544 205 967 ]
[7  1  6] :	[ 591 937 436 ]
[8  1  6] :	[ 913 693 611 ]
[9  1  6] :	[ 63 878 703 ]
[10  1  6] :	[ 799 2 950 ]
[1  2  6] :	[ 615 858 506 ]
[2  2  6] :	[ 175 392 240 ]
[3  2  6] :	[ 336 22 203 ]
[4  2  6] :	[ 276 79 34 ]
[5  2  6] :	[ 137 338 676 ]
[6  2  6] :	[ 36 519 187 ]
[7  2  6] :	[ 577 367 229 ]
[8  2  6] :	[ 481 262 99 ]
[9  2  6] :	[ 240 485 535 ]
[10  2  6] :	[ 86 176 7 ]
[1  3  6] :	[ 664 18 823 ]
[2  3  6] :	[ 427 346 309 ]
[3  3  6] :	[ 408 546 544 ]
[4  3  6] :	[ 831 926 578 ]
[5  3  6] :	[ 406 962 986 ]
[6  3  6] :	[ 293 852 392 ]
[7  3  6] :	[ 402 780 937 ]
[8  3  6] :	[ 432 285 700 ]
[9  3  6] :	[ 736 326 461 ]
[10  3  6] :	[ 263 366 209 ]
[1  4  6] :	[ 844 335 687 ]
[2  4  6] :	[ 900 829 246 ]
[3  4  6] :	[ 423 686 846 ]
[4  4  6] :	[ 891 682 610 ]
[5  4  6] :	[ 977 659 342 ]
[6  4  6] :	[ 548 937 580 ]
[7  4  6] :	[ 357 539 767 ]
[8  4  6] :	[ 833 811 418 ]
[9  4  6] :	[ 337 406 458 ]
[10  4  6] :	[ 777 80 289 ]
[1  5  6] :	[ 565 697 452 ]
[2  5  6] :	[ 46 111 470 ]
[3  5  6] :	[ 274 967 770 ]
[4  5  6] :	[ 763 446 344 ]
[5  5  6] :	[ 671 277 550 ]
[6  5  6] :	[ 534 595 962 ]
[7  5  6] :	[ 474 641 170 ]
[8  5  6] :	[ 312 540 608 ]
[9  5  6] :	[ 597 61 539 ]
[10  5  6] :	[ 431 629 848 ]
[1  6  6] :	[ 736 39 848 ]
[2  6  6] :	[ 96 178 91 ]
[3  6  6] :	[ 767 344 548 ]
[4  6  6] :	[ 579 914 785 ]
[5  6  6] :	[ 436 661 862 ]
[6  6  6] :	[ 600 114 584 ]
[7  6  6] :	[ 104 934 827 ]
[8  6  6] :	[ 925 792 85 ]
[9  6  6] :	[ 160 595 618 ]
[10  6  6] :	[ 505 253 269 ]
[1  7  6] :	[ 521 735 522 ]
[2  7  6] :	[ 907 503 290 ]
[3  7  6] :	[ 71 61 552 ]
[4  7  6] :	[ 784 133 507 ]
[5  7  6] :	[ 551 346 782 ]
[6  7  6] :	[ 543 122 417 ]
[7  7  6] :	[ 580 980 532 ]
[8  7  6] :	[ 627 39 464 ]
[9  7  6] :	[ 144 297 553 ]
[10  7  6] :	[ 246 423 492 ]
[1  8  6] :	[ 929 958 177 ]
[2  8  6] :	[ 282 770 253 ]
[3  8  6] :	[ 501 1000 745 ]
[4  8  6] :	[ 388 943 855 ]
[5  8  6] :	[ 205 976 470 ]
[6  8  6] :	[ 193 699 153 ]
[7  8  6] :	[ 162 98 709 ]
[8  8  6] :	[ 345 2 760 ]
[9  8  6] :	[ 283 700 705 ]
[10  8  6] :	[ 235 356 957 ]
[1  9  6] :	[ 341 794 235 ]
[2  9  6] :	[ 225 373 65 ]
[3  9  6] :	[ 85 696 862 ]
[4  9  6] :	[ 535 325 791 ]
[5  9  6] :	[ 775 820 480 ]
[6  9  6] :	[ 612 737 292 ]
[7  9  6] :	[ 403 875 124 ]
[8  9  6] :	[ 263 774 678 ]
[9  9  6] :	[ 85 976 429 ]
[10  9  6] :	[ 558 918 58 ]
[1  10  6] :	[ 392 299 278 ]
[2  10  6] :	[ 899 435 866 ]
[3  10  6] :	[ 825 738 633 ]
[4  10  6] :	[ 658 272 780 ]
[5  10  6] :	[ 633 981 256 ]
[6  10  6] :	[ 804 318 299 ]
[7  10  6] :	[ 115 137 116 ]
[8  10  6] :	[ 330 413 746 ]
[9  10  6] :	[ 469 523 43 ]
[10  10  6] :	[ 470 864 772 ]
[1  1  7] :	[ 825 76 390 ]
[2  1  7] :	[ 498 775 943 ]
[3  1  7] :	[ 23 391 648 ]
[4  1  7] :	[ 623 680 158 ]
[5  1  7] :	[ 939 455 636 ]
[6  1  7] :	[ 609 239 687 ]
[7  1  7] :	[ 63 288 746 ]
[8  1  7] :	[ 303 319 635 ]
[9  1  7] :	[ 778 815 75 ]
[10  1  7] :	[ 384 315 855 ]
[1  2  7] :	[ 556 458 969 ]
[2  2  7] :	[ 282 962 168 ]
[3  2  7] :	[ 304 896 595 ]
[4  2  7] :	[ 904 61 547 ]
[5  2  7] :	[ 371 854 719 ]
[6  2  7] :	[ 599 133 466 ]
[7  2  7] :	[ 742 266 651 ]
[8  2  7] :	[ 552 72 265 ]
[9  2  7] :	[ 262 920 651 ]
[10  2  7] :	[ 633 863 399 ]
[1  3  7] :	[ 260 288 375 ]
[2  3  7] :	[ 945 539 126 ]
[3  3  7] :	[ 827 292 823 ]
[4  3  7] :	[ 1000 990 249 ]
[5  3  7] :	[ 349 936 773 ]
[6  3  7] :	[ 341 469 329 ]
[7  3  7] :	[ 703 934 722 ]
[8  3  7] :	[ 651 450 394 ]
[9  3  7] :	[ 17 450 713 ]
[10  3  7] :	[ 88 720 974 ]
[1  4  7] :	[ 766 255 142 ]
[2  4  7] :	[ 841 654 844 ]
[3  4  7] :	[ 763 544 283 ]
[4  4  7] :	[ 455 578 446 ]
[5  4  7] :	[ 661 392 67 ]
[6  4  7] :	[ 158 158 691 ]
[7  4  7] :	[ 670 829 893 ]
[8  4  7] :	[ 685 92 926 ]
[9  4  7] :	[ 367 298 411 ]
[10  4  7] :	[ 549 967 826 ]
[1  5  7] :	[ 772 192 280 ]
[2  5  7] :	[ 357 370 125 ]
[3  5  7] :	[ 16 375 555 ]
[4  5  7] :	[ 240 927 321 ]
[5  5  7] :	[ 153 315 308 ]
[6  5  7] :	[ 59 502 106 ]
[7  5  7] :	[ 538 251 286 ]
[8  5  7] :	[ 601 664 632 ]
[9  5  7] :	[ 990 45 189 ]
