# Generated by GAMUT v1.0.1
# A Game With Normal Covariant Random Payoffs
# Game Parameter Values:
# Random seed:	1652359362309
# Cmd Line:	-g CovariantGame -r -0.2 -players 3 -actions 5 -normalize -min_payoff 0.01 -max_payoff 1 -int_payoffs -int_mult 100 -f CG_multi_3_5_6.txt
# Players:	3
# Actions:	5 5 5
# players:	3
# actions:	[5]
# r:	-0.2
[5  1  3] :	[ 48 34 63 ]
[1  2  3] :	[ 60 57 48 ]
[2  2  3] :	[ 42 57 64 ]
[3  2  3] :	[ 59 68 39 ]
[4  2  3] :	[ 26 27 87 ]
[5  2  3] :	[ 72 72 32 ]
[1  3  3] :	[ 43 46 61 ]
[2  3  3] :	[ 41 28 38 ]
[3  3  3] :	[ 36 48 85 ]
[4  3  3] :	[ 49 28 91 ]
[5  3  3] :	[ 28 42 81 ]
[1  4  3] :	[ 42 33 50 ]
[2  4  3] :	[ 51 63 58 ]
[3  4  3] :	[ 87 62 43 ]
[4  4  3] :	[ 55 35 63 ]
[5  4  3] :	[ 69 38 59 ]
[1  5  3] :	[ 35 41 35 ]
[2  5  3] :	[ 39 97 65 ]
[3  5  3] :	[ 79 38 16 ]
[4  5  3] :	[ 69 31 54 ]
[5  5  3] :	[ 50 93 32 ]
[1  1  4] :	[ 42 46 61 ]
[2  1  4] :	[ 54 30 74 ]
[3  1  4] :	[ 55 37 55 ]
[4  1  4] :	[ 43 88 57 ]
[5  1  4] :	[ 22 84 52 ]
[1  2  4] :	[ 51 47 62 ]
[2  2  4] :	[ 43 44 50 ]
[3  2  4] :	[ 34 45 49 ]
[4  2  4] :	[ 76 3 61 ]
[5  2  4] :	[ 81 38 47 ]
[1  3  4] :	[ 42 30 62 ]
[2  3  4] :	[ 28 32 19 ]
[3  3  4] :	[ 29 74 11 ]
[4  3  4] :	[ 26 79 77 ]
[5  3  4] :	[ 40 74 23 ]
[1  4  4] :	[ 39 59 57 ]
[2  4  4] :	[ 52 32 66 ]
[3  4  4] :	[ 10 42 42 ]
[4  4  4] :	[ 50 46 82 ]
[5  4  4] :	[ 72 34 49 ]
[1  5  4] :	[ 41 54 42 ]
[2  5  4] :	[ 43 52 28 ]
[3  5  4] :	[ 33 40 63 ]
[4  5  4] :	[ 67 19 29 ]
[5  5  4] :	[ 23 42 30 ]
[1  1  5] :	[ 75 9 59 ]
[2  1  5] :	[ 55 69 35 ]
[3  1  5] :	[ 49 17 45 ]
[4  1  5] :	[ 44 79 40 ]
[5  1  5] :	[ 34 23 73 ]
[1  2  5] :	[ 45 51 50 ]
[2  2  5] :	[ 64 25 67 ]
[3  2  5] :	[ 72 29 81 ]
[4  2  5] :	[ 22 40 39 ]
[5  2  5] :	[ 51 57 71 ]
[1  3  5] :	[ 50 77 37 ]
[2  3  5] :	[ 42 43 78 ]
[3  3  5] :	[ 31 50 61 ]
[4  3  5] :	[ 63 44 1 ]
[5  3  5] :	[ 67 3 64 ]
[1  4  5] :	[ 53 50 58 ]
[2  4  5] :	[ 54 63 15 ]
[3  4  5] :	[ 14 65 43 ]
[4  4  5] :	[ 22 70 62 ]
[5  4  5] :	[ 52 28 30 ]
[1  5  5] :	[ 49 26 11 ]
[2  5  5] :	[ 39 86 62 ]
[3  5  5] :	[ 82 33 63 ]
[4  5  5] :	[ 48 44 93 ]
[5  5  5] :	[ 28 47 43 ]
