# Generated by GAMUT v1.0.1
# A Game With Uniformly Random Payoffs
# Game Parameter Values:
# Random seed:	1652188569563
# Cmd Line:	-g RandomGame -players 3 -actions 10 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f RG_multi_3_10_7.txt
# Players:	3
# Actions:	10 10 10
# players:	3
# actions:	[10]
[7  6  1] :	[ 488 54 692 ]
[8  6  1] :	[ 496 626 321 ]
[9  6  1] :	[ 126 676 860 ]
[10  6  1] :	[ 122 426 907 ]
[1  7  1] :	[ 918 65 736 ]
[2  7  1] :	[ 593 253 171 ]
[3  7  1] :	[ 720 313 754 ]
[4  7  1] :	[ 295 114 679 ]
[5  7  1] :	[ 736 169 341 ]
[6  7  1] :	[ 28 305 439 ]
[7  7  1] :	[ 889 345 803 ]
[8  7  1] :	[ 127 264 499 ]
[9  7  1] :	[ 65 565 523 ]
[10  7  1] :	[ 734 651 163 ]
[1  8  1] :	[ 311 373 41 ]
[2  8  1] :	[ 361 289 860 ]
[3  8  1] :	[ 25 697 651 ]
[4  8  1] :	[ 590 156 251 ]
[5  8  1] :	[ 124 453 211 ]
[6  8  1] :	[ 609 514 667 ]
[7  8  1] :	[ 22 120 360 ]
[8  8  1] :	[ 267 954 448 ]
[9  8  1] :	[ 734 547 523 ]
[10  8  1] :	[ 332 549 892 ]
[1  9  1] :	[ 372 12 994 ]
[2  9  1] :	[ 672 878 21 ]
[3  9  1] :	[ 898 305 151 ]
[4  9  1] :	[ 890 869 163 ]
[5  9  1] :	[ 110 848 25 ]
[6  9  1] :	[ 723 579 799 ]
[7  9  1] :	[ 51 270 99 ]
[8  9  1] :	[ 679 42 484 ]
[9  9  1] :	[ 226 791 350 ]
[10  9  1] :	[ 455 641 906 ]
[1  10  1] :	[ 195 12 300 ]
[2  10  1] :	[ 666 346 792 ]
[3  10  1] :	[ 190 354 560 ]
[4  10  1] :	[ 109 8 175 ]
[5  10  1] :	[ 805 542 213 ]
[6  10  1] :	[ 984 513 111 ]
[7  10  1] :	[ 452 842 213 ]
[8  10  1] :	[ 76 331 852 ]
[9  10  1] :	[ 984 667 861 ]
[10  10  1] :	[ 489 50 518 ]
[1  1  2] :	[ 663 35 724 ]
[2  1  2] :	[ 166 229 793 ]
[3  1  2] :	[ 670 770 71 ]
[4  1  2] :	[ 465 67 79 ]
[5  1  2] :	[ 635 457 889 ]
[6  1  2] :	[ 805 201 897 ]
[7  1  2] :	[ 934 737 816 ]
[8  1  2] :	[ 838 651 369 ]
[9  1  2] :	[ 530 461 72 ]
[10  1  2] :	[ 313 777 94 ]
[1  2  2] :	[ 387 501 813 ]
[2  2  2] :	[ 497 746 29 ]
[3  2  2] :	[ 505 202 930 ]
[4  2  2] :	[ 493 630 639 ]
[5  2  2] :	[ 399 858 72 ]
[6  2  2] :	[ 411 88 212 ]
[7  2  2] :	[ 940 359 993 ]
[8  2  2] :	[ 240 695 985 ]
[9  2  2] :	[ 263 901 836 ]
[10  2  2] :	[ 414 39 573 ]
[1  3  2] :	[ 535 287 696 ]
[2  3  2] :	[ 876 913 915 ]
[3  3  2] :	[ 543 521 301 ]
[4  3  2] :	[ 567 234 748 ]
[5  3  2] :	[ 927 971 360 ]
[6  3  2] :	[ 381 951 16 ]
[7  3  2] :	[ 709 72 676 ]
[8  3  2] :	[ 114 694 48 ]
[9  3  2] :	[ 45 927 303 ]
[10  3  2] :	[ 571 275 961 ]
[1  4  2] :	[ 730 342 551 ]
[2  4  2] :	[ 39 513 316 ]
[3  4  2] :	[ 257 830 643 ]
[4  4  2] :	[ 709 147 401 ]
[5  4  2] :	[ 569 525 156 ]
[6  4  2] :	[ 247 465 582 ]
[7  4  2] :	[ 338 340 434 ]
[8  4  2] :	[ 853 531 575 ]
[9  4  2] :	[ 546 902 912 ]
[10  4  2] :	[ 354 734 348 ]
[1  5  2] :	[ 569 203 614 ]
[2  5  2] :	[ 586 561 25 ]
[3  5  2] :	[ 242 429 732 ]
[4  5  2] :	[ 11 649 949 ]
[5  5  2] :	[ 706 282 776 ]
[6  5  2] :	[ 569 83 67 ]
[7  5  2] :	[ 77 356 824 ]
[8  5  2] :	[ 578 620 552 ]
[9  5  2] :	[ 251 763 13 ]
[10  5  2] :	[ 621 834 845 ]
[1  6  2] :	[ 834 453 196 ]
[2  6  2] :	[ 840 548 929 ]
[3  6  2] :	[ 345 283 78 ]
[4  6  2] :	[ 749 192 30 ]
[5  6  2] :	[ 310 281 805 ]
[6  6  2] :	[ 320 788 183 ]
[7  6  2] :	[ 723 236 798 ]
[8  6  2] :	[ 763 863 336 ]
[9  6  2] :	[ 840 302 203 ]
[10  6  2] :	[ 501 211 128 ]
[1  7  2] :	[ 495 976 57 ]
[2  7  2] :	[ 784 697 184 ]
[3  7  2] :	[ 786 482 683 ]
[4  7  2] :	[ 123 172 977 ]
[5  7  2] :	[ 78 72 848 ]
[6  7  2] :	[ 75 710 887 ]
[7  7  2] :	[ 104 278 286 ]
[8  7  2] :	[ 383 102 487 ]
[9  7  2] :	[ 368 173 679 ]
[10  7  2] :	[ 242 621 858 ]
[1  8  2] :	[ 863 716 628 ]
[2  8  2] :	[ 660 137 588 ]
[3  8  2] :	[ 240 406 245 ]
[4  8  2] :	[ 930 576 293 ]
[5  8  2] :	[ 52 469 291 ]
[6  8  2] :	[ 10 535 928 ]
[7  8  2] :	[ 657 591 529 ]
[8  8  2] :	[ 672 350 849 ]
[9  8  2] :	[ 228 548 545 ]
[10  8  2] :	[ 376 776 629 ]
[1  9  2] :	[ 104 836 493 ]
[2  9  2] :	[ 570 168 750 ]
[3  9  2] :	[ 440 396 428 ]
[4  9  2] :	[ 45 19 864 ]
[5  9  2] :	[ 712 386 292 ]
[6  9  2] :	[ 974 314 716 ]
[7  9  2] :	[ 512 808 633 ]
[8  9  2] :	[ 492 147 648 ]
[9  9  2] :	[ 305 812 314 ]
[10  9  2] :	[ 252 990 10 ]
[1  10  2] :	[ 119 204 361 ]
[2  10  2] :	[ 320 884 540 ]
[3  10  2] :	[ 655 887 580 ]
[4  10  2] :	[ 192 354 764 ]
[5  10  2] :	[ 137 361 179 ]
[6  10  2] :	[ 503 431 626 ]
[7  10  2] :	[ 585 630 874 ]
[8  10  2] :	[ 449 395 584 ]
[9  10  2] :	[ 561 753 29 ]
[10  10  2] :	[ 668 783 406 ]
[1  1  3] :	[ 28 191 590 ]
[2  1  3] :	[ 802 214 262 ]
[3  1  3] :	[ 769 158 888 ]
[4  1  3] :	[ 598 265 846 ]
[5  1  3] :	[ 919 351 579 ]
[6  1  3] :	[ 821 435 164 ]
[7  1  3] :	[ 139 180 117 ]
[8  1  3] :	[ 581 986 1000 ]
[9  1  3] :	[ 759 517 367 ]
[10  1  3] :	[ 846 831 662 ]
[1  2  3] :	[ 988 774 300 ]
[2  2  3] :	[ 632 754 221 ]
[3  2  3] :	[ 836 131 789 ]
[4  2  3] :	[ 909 830 645 ]
[5  2  3] :	[ 413 787 384 ]
[6  2  3] :	[ 979 538 48 ]
[7  2  3] :	[ 518 469 642 ]
[8  2  3] :	[ 505 372 850 ]
[9  2  3] :	[ 63 915 122 ]
[10  2  3] :	[ 564 889 407 ]
[1  3  3] :	[ 629 769 91 ]
[2  3  3] :	[ 784 611 424 ]
[3  3  3] :	[ 911 334 256 ]
[4  3  3] :	[ 600 690 755 ]
[5  3  3] :	[ 757 624 500 ]
[6  3  3] :	[ 930 184 704 ]
[7  3  3] :	[ 932 584 517 ]
[8  3  3] :	[ 509 384 319 ]
[9  3  3] :	[ 381 489 994 ]
[10  3  3] :	[ 102 242 855 ]
[1  4  3] :	[ 159 82 389 ]
[2  4  3] :	[ 820 206 486 ]
[3  4  3] :	[ 13 72 382 ]
[4  4  3] :	[ 454 103 493 ]
[5  4  3] :	[ 774 901 664 ]
[6  4  3] :	[ 812 174 854 ]
[7  4  3] :	[ 985 228 169 ]
[8  4  3] :	[ 290 287 28 ]
[9  4  3] :	[ 951 182 119 ]
[10  4  3] :	[ 888 417 320 ]
[1  5  3] :	[ 266 841 151 ]
[2  5  3] :	[ 490 805 883 ]
[3  5  3] :	[ 786 760 153 ]
[4  5  3] :	[ 785 59 947 ]
[5  5  3] :	[ 602 971 596 ]
[6  5  3] :	[ 817 921 269 ]
[7  5  3] :	[ 104 228 995 ]
[8  5  3] :	[ 896 155 181 ]
[9  5  3] :	[ 412 332 238 ]
[10  5  3] :	[ 734 123 593 ]
[1  6  3] :	[ 45 819 8 ]
[2  6  3] :	[ 25 261 270 ]
[3  6  3] :	[ 240 898 260 ]
[4  6  3] :	[ 778 857 8 ]
[5  6  3] :	[ 195 98 823 ]
[6  6  3] :	[ 982 920 511 ]
[7  6  3] :	[ 171 183 93 ]
[8  6  3] :	[ 489 524 958 ]
[9  6  3] :	[ 563 508 423 ]
[10  6  3] :	[ 451 869 182 ]
[1  7  3] :	[ 370 374 241 ]
[2  7  3] :	[ 243 480 931 ]
[3  7  3] :	[ 36 386 903 ]
[4  7  3] :	[ 549 921 705 ]
[5  7  3] :	[ 978 211 451 ]
[6  7  3] :	[ 224 177 946 ]
[7  7  3] :	[ 915 46 485 ]
[8  7  3] :	[ 470 431 767 ]
[9  7  3] :	[ 793 67 340 ]
[10  7  3] :	[ 93 264 553 ]
[1  8  3] :	[ 862 45 393 ]
[2  8  3] :	[ 542 841 767 ]
[3  8  3] :	[ 666 330 160 ]
[4  8  3] :	[ 679 289 399 ]
[5  8  3] :	[ 61 662 480 ]
[6  8  3] :	[ 923 186 39 ]
[7  8  3] :	[ 163 705 604 ]
[8  8  3] :	[ 312 769 623 ]
[9  8  3] :	[ 501 63 993 ]
[10  8  3] :	[ 40 474 908 ]
[1  9  3] :	[ 7 600 556 ]
[2  9  3] :	[ 136 656 512 ]
[3  9  3] :	[ 234 501 553 ]
[4  9  3] :	[ 712 681 666 ]
[5  9  3] :	[ 863 268 365 ]
[6  9  3] :	[ 934 783 18 ]
[7  9  3] :	[ 5 267 365 ]
[8  9  3] :	[ 707 569 46 ]
[9  9  3] :	[ 412 812 639 ]
[10  9  3] :	[ 674 593 860 ]
[1  10  3] :	[ 2 913 818 ]
[2  10  3] :	[ 265 769 806 ]
[3  10  3] :	[ 175 630 681 ]
[4  10  3] :	[ 129 410 12 ]
[5  10  3] :	[ 497 595 993 ]
[6  10  3] :	[ 865 542 423 ]
[7  10  3] :	[ 354 256 550 ]
[8  10  3] :	[ 508 701 456 ]
[9  10  3] :	[ 898 105 193 ]
[10  10  3] :	[ 228 236 873 ]
[1  1  4] :	[ 905 929 279 ]
[2  1  4] :	[ 134 172 87 ]
[3  1  4] :	[ 229 432 394 ]
[4  1  4] :	[ 230 896 809 ]
[5  1  4] :	[ 313 579 82 ]
[6  1  4] :	[ 744 133 665 ]
[7  1  4] :	[ 217 364 544 ]
[8  1  4] :	[ 60 547 351 ]
[9  1  4] :	[ 918 200 386 ]
[10  1  4] :	[ 982 433 687 ]
[1  2  4] :	[ 96 832 888 ]
[2  2  4] :	[ 578 484 999 ]
[3  2  4] :	[ 323 886 233 ]
[4  2  4] :	[ 156 300 958 ]
[5  2  4] :	[ 868 313 929 ]
[6  2  4] :	[ 407 473 975 ]
[7  2  4] :	[ 262 40 67 ]
[8  2  4] :	[ 275 684 562 ]
[9  2  4] :	[ 97 740 339 ]
[10  2  4] :	[ 874 984 581 ]
[1  3  4] :	[ 396 476 46 ]
[2  3  4] :	[ 801 210 816 ]
[3  3  4] :	[ 389 922 12 ]
[4  3  4] :	[ 425 572 876 ]
[5  3  4] :	[ 800 337 937 ]
[6  3  4] :	[ 429 537 600 ]
[7  3  4] :	[ 499 533 565 ]
[8  3  4] :	[ 640 209 172 ]
[9  3  4] :	[ 422 883 220 ]
[10  3  4] :	[ 585 861 294 ]
[1  4  4] :	[ 502 234 950 ]
[2  4  4] :	[ 452 786 536 ]
[3  4  4] :	[ 559 341 364 ]
[4  4  4] :	[ 133 440 318 ]
[5  4  4] :	[ 694 483 343 ]
[6  4  4] :	[ 587 117 603 ]
[7  4  4] :	[ 312 104 259 ]
[8  4  4] :	[ 101 371 22 ]
[9  4  4] :	[ 836 21 314 ]
[10  4  4] :	[ 669 652 629 ]
[1  5  4] :	[ 202 597 555 ]
[2  5  4] :	[ 974 459 388 ]
[3  5  4] :	[ 1000 972 197 ]
[4  5  4] :	[ 789 650 762 ]
[5  5  4] :	[ 481 191 132 ]
[6  5  4] :	[ 350 791 685 ]
[7  5  4] :	[ 676 835 852 ]
[8  5  4] :	[ 674 861 101 ]
[9  5  4] :	[ 332 529 110 ]
[10  5  4] :	[ 450 668 882 ]
[1  6  4] :	[ 886 561 397 ]
[2  6  4] :	[ 935 767 54 ]
[3  6  4] :	[ 947 579 712 ]
[4  6  4] :	[ 152 777 242 ]
[5  6  4] :	[ 862 174 148 ]
[6  6  4] :	[ 98 165 73 ]
[7  6  4] :	[ 540 693 957 ]
[8  6  4] :	[ 824 954 101 ]
[9  6  4] :	[ 396 241 864 ]
[10  6  4] :	[ 420 292 706 ]
[1  7  4] :	[ 631 831 467 ]
[2  7  4] :	[ 383 548 418 ]
[3  7  4] :	[ 220 718 494 ]
[4  7  4] :	[ 681 890 406 ]
[5  7  4] :	[ 398 983 755 ]
[6  7  4] :	[ 550 307 176 ]
[7  7  4] :	[ 738 460 894 ]
[8  7  4] :	[ 318 456 364 ]
[9  7  4] :	[ 646 685 175 ]
[10  7  4] :	[ 325 825 254 ]
[1  8  4] :	[ 136 860 531 ]
[2  8  4] :	[ 460 535 18 ]
[3  8  4] :	[ 815 304 154 ]
[4  8  4] :	[ 222 893 818 ]
[5  8  4] :	[ 307 771 914 ]
[6  8  4] :	[ 500 242 718 ]
[7  8  4] :	[ 648 560 636 ]
[8  8  4] :	[ 771 686 730 ]
[9  8  4] :	[ 143 989 461 ]
[10  8  4] :	[ 958 206 299 ]
[1  9  4] :	[ 458 513 525 ]
[2  9  4] :	[ 272 471 885 ]
[3  9  4] :	[ 621 182 672 ]
[4  9  4] :	[ 443 916 103 ]
[5  9  4] :	[ 552 925 641 ]
[6  9  4] :	[ 677 498 742 ]
[7  9  4] :	[ 646 243 895 ]
[8  9  4] :	[ 544 897 203 ]
[9  9  4] :	[ 150 632 43 ]
[10  9  4] :	[ 871 970 660 ]
[1  10  4] :	[ 930 554 566 ]
[2  10  4] :	[ 486 357 292 ]
[3  10  4] :	[ 164 180 689 ]
[4  10  4] :	[ 493 395 971 ]
[5  10  4] :	[ 163 702 648 ]
[6  10  4] :	[ 349 839 866 ]
[7  10  4] :	[ 446 623 224 ]
[8  10  4] :	[ 752 275 989 ]
[9  10  4] :	[ 485 635 43 ]
[10  10  4] :	[ 576 57 961 ]
[1  1  5] :	[ 558 958 197 ]
[2  1  5] :	[ 478 954 400 ]
[3  1  5] :	[ 683 221 29 ]
[4  1  5] :	[ 410 432 836 ]
[5  1  5] :	[ 816 248 308 ]
[6  1  5] :	[ 931 529 699 ]
[7  1  5] :	[ 715 571 240 ]
[8  1  5] :	[ 774 921 522 ]
[9  1  5] :	[ 232 989 205 ]
[10  1  5] :	[ 614 20 530 ]
[1  2  5] :	[ 38 390 450 ]
[2  2  5] :	[ 924 504 257 ]
[3  2  5] :	[ 109 797 97 ]
[4  2  5] :	[ 520 529 923 ]
[5  2  5] :	[ 814 979 315 ]
[6  2  5] :	[ 55 227 299 ]
[7  2  5] :	[ 371 942 815 ]
[8  2  5] :	[ 945 859 556 ]
[9  2  5] :	[ 388 310 396 ]
[10  2  5] :	[ 778 878 594 ]
[1  3  5] :	[ 250 698 117 ]
[2  3  5] :	[ 109 995 258 ]
[3  3  5] :	[ 470 930 139 ]
[4  3  5] :	[ 165 372 264 ]
[5  3  5] :	[ 763 881 862 ]
[6  3  5] :	[ 435 71 32 ]
[7  3  5] :	[ 200 175 74 ]
[8  3  5] :	[ 751 516 736 ]
[9  3  5] :	[ 332 305 241 ]
[10  3  5] :	[ 439 795 891 ]
[1  4  5] :	[ 754 428 295 ]
[2  4  5] :	[ 582 279 787 ]
[3  4  5] :	[ 188 259 571 ]
[4  4  5] :	[ 686 951 817 ]
[5  4  5] :	[ 347 855 305 ]
[6  4  5] :	[ 47 716 580 ]
[7  4  5] :	[ 557 376 120 ]
[8  4  5] :	[ 315 424 107 ]
[9  4  5] :	[ 389 214 557 ]
[10  4  5] :	[ 845 578 130 ]
[1  5  5] :	[ 323 581 183 ]
[2  5  5] :	[ 102 226 305 ]
[3  5  5] :	[ 184 960 453 ]
[4  5  5] :	[ 51 122 418 ]
[5  5  5] :	[ 694 25 67 ]
[6  5  5] :	[ 979 299 823 ]
[7  5  5] :	[ 918 13 287 ]
[8  5  5] :	[ 777 938 630 ]
[9  5  5] :	[ 491 147 800 ]
[10  5  5] :	[ 347 351 236 ]
[1  6  5] :	[ 737 82 457 ]
[2  6  5] :	[ 471 534 732 ]
[3  6  5] :	[ 998 174 248 ]
[4  6  5] :	[ 419 669 55 ]
[5  6  5] :	[ 506 526 435 ]
[6  6  5] :	[ 392 168 809 ]
[7  6  5] :	[ 794 536 958 ]
[8  6  5] :	[ 171 813 614 ]
[9  6  5] :	[ 363 205 283 ]
[10  6  5] :	[ 259 769 228 ]
[1  7  5] :	[ 768 787 311 ]
[2  7  5] :	[ 311 218 473 ]
[3  7  5] :	[ 367 797 74 ]
[4  7  5] :	[ 503 965 861 ]
[5  7  5] :	[ 450 716 657 ]
[6  7  5] :	[ 968 101 491 ]
[7  7  5] :	[ 518 471 339 ]
[8  7  5] :	[ 973 67 197 ]
[9  7  5] :	[ 975 399 817 ]
[10  7  5] :	[ 574 650 434 ]
[1  8  5] :	[ 77 753 651 ]
[2  8  5] :	[ 302 413 225 ]
[3  8  5] :	[ 393 946 845 ]
[4  8  5] :	[ 628 293 672 ]
[5  8  5] :	[ 481 784 671 ]
[6  8  5] :	[ 472 790 558 ]
[7  8  5] :	[ 657 738 99 ]
[8  8  5] :	[ 743 824 166 ]
[9  8  5] :	[ 260 49 393 ]
[10  8  5] :	[ 464 629 234 ]
[1  9  5] :	[ 438 866 622 ]
[2  9  5] :	[ 547 449 591 ]
[3  9  5] :	[ 184 967 997 ]
[4  9  5] :	[ 106 409 152 ]
[5  9  5] :	[ 995 452 423 ]
[6  9  5] :	[ 631 247 981 ]
[7  9  5] :	[ 387 526 546 ]
[8  9  5] :	[ 524 152 23 ]
[9  9  5] :	[ 567 432 634 ]
[10  9  5] :	[ 870 218 910 ]
[1  10  5] :	[ 489 422 889 ]
[2  10  5] :	[ 794 23 141 ]
[3  10  5] :	[ 270 223 559 ]
[4  10  5] :	[ 988 987 689 ]
[5  10  5] :	[ 697 880 390 ]
[6  10  5] :	[ 571 969 186 ]
[7  10  5] :	[ 165 593 422 ]
[8  10  5] :	[ 310 372 597 ]
[9  10  5] :	[ 560 527 660 ]
[10  10  5] :	[ 654 907 595 ]
[1  1  6] :	[ 127 793 149 ]
[2  1  6] :	[ 132 301 609 ]
[3  1  6] :	[ 479 396 194 ]
[4  1  6] :	[ 531 277 887 ]
[5  1  6] :	[ 235 863 707 ]
[6  1  6] :	[ 140 184 526 ]
[7  1  6] :	[ 179 219 757 ]
[8  1  6] :	[ 73 845 616 ]
[9  1  6] :	[ 832 689 486 ]
[10  1  6] :	[ 756 555 821 ]
[1  2  6] :	[ 214 821 572 ]
[2  2  6] :	[ 572 369 384 ]
[3  2  6] :	[ 924 197 878 ]
[4  2  6] :	[ 187 833 867 ]
[5  2  6] :	[ 147 490 737 ]
[6  2  6] :	[ 384 222 577 ]
[7  2  6] :	[ 449 658 567 ]
[8  2  6] :	[ 384 229 579 ]
[9  2  6] :	[ 316 715 902 ]
[10  2  6] :	[ 397 262 196 ]
[1  3  6] :	[ 908 814 154 ]
[2  3  6] :	[ 922 276 797 ]
[3  3  6] :	[ 121 750 118 ]
[4  3  6] :	[ 539 146 320 ]
[5  3  6] :	[ 138 105 560 ]
[6  3  6] :	[ 186 80 15 ]
[7  3  6] :	[ 477 882 746 ]
[8  3  6] :	[ 463 924 360 ]
[9  3  6] :	[ 445 879 184 ]
[10  3  6] :	[ 996 276 313 ]
[1  4  6] :	[ 526 284 668 ]
[2  4  6] :	[ 441 76 408 ]
[3  4  6] :	[ 979 53 38 ]
[4  4  6] :	[ 119 753 562 ]
[5  4  6] :	[ 861 716 462 ]
[6  4  6] :	[ 399 248 508 ]
[7  4  6] :	[ 160 180 77 ]
[8  4  6] :	[ 788 494 163 ]
[9  4  6] :	[ 400 252 947 ]
[10  4  6] :	[ 829 717 768 ]
[1  5  6] :	[ 41 403 610 ]
[2  5  6] :	[ 607 421 721 ]
[3  5  6] :	[ 633 543 437 ]
[4  5  6] :	[ 154 113 719 ]
[5  5  6] :	[ 866 233 104 ]
[6  5  6] :	[ 835 866 187 ]
[7  5  6] :	[ 302 966 148 ]
[8  5  6] :	[ 880 167 307 ]
[9  5  6] :	[ 595 524 820 ]
[10  5  6] :	[ 232 241 98 ]
[1  6  6] :	[ 588 312 623 ]
[2  6  6] :	[ 640 178 369 ]
[3  6  6] :	[ 974 424 568 ]
[4  6  6] :	[ 207 667 582 ]
[5  6  6] :	[ 652 391 561 ]
[6  6  6] :	[ 911 569 355 ]
[7  6  6] :	[ 681 444 431 ]
[8  6  6] :	[ 132 704 851 ]
[9  6  6] :	[ 850 218 308 ]
[10  6  6] :	[ 919 268 435 ]
[1  7  6] :	[ 320 136 601 ]
[2  7  6] :	[ 181 960 879 ]
[3  7  6] :	[ 113 94 205 ]
[4  7  6] :	[ 856 762 14 ]
[5  7  6] :	[ 446 183 471 ]
[6  7  6] :	[ 103 166 947 ]
[7  7  6] :	[ 919 94 317 ]
[8  7  6] :	[ 188 476 971 ]
[9  7  6] :	[ 441 975 859 ]
[10  7  6] :	[ 808 365 651 ]
[1  8  6] :	[ 908 109 444 ]
[2  8  6] :	[ 402 677 756 ]
[3  8  6] :	[ 948 990 654 ]
[4  8  6] :	[ 582 146 895 ]
[5  8  6] :	[ 526 673 58 ]
[6  8  6] :	[ 107 349 728 ]
[7  8  6] :	[ 632 527 389 ]
[8  8  6] :	[ 192 321 238 ]
[9  8  6] :	[ 172 424 646 ]
[10  8  6] :	[ 946 469 861 ]
[1  9  6] :	[ 349 516 56 ]
[2  9  6] :	[ 4 170 837 ]
[3  9  6] :	[ 82 41 116 ]
[4  9  6] :	[ 237 787 122 ]
[5  9  6] :	[ 328 273 147 ]
[6  9  6] :	[ 602 289 2 ]
[7  9  6] :	[ 726 58 188 ]
[8  9  6] :	[ 777 648 535 ]
[9  9  6] :	[ 690 211 162 ]
[10  9  6] :	[ 241 243 175 ]
[1  10  6] :	[ 675 897 313 ]
[2  10  6] :	[ 623 514 22 ]
[3  10  6] :	[ 626 588 912 ]
[4  10  6] :	[ 722 565 911 ]
[5  10  6] :	[ 877 950 370 ]
[6  10  6] :	[ 122 679 795 ]
[7  10  6] :	[ 676 452 653 ]
[8  10  6] :	[ 78 247 106 ]
[9  10  6] :	[ 900 431 428 ]
[10  10  6] :	[ 786 259 67 ]
[1  1  7] :	[ 7 954 604 ]
[2  1  7] :	[ 661 652 458 ]
[3  1  7] :	[ 136 112 46 ]
[4  1  7] :	[ 979 821 464 ]
[5  1  7] :	[ 155 202 561 ]
[6  1  7] :	[ 951 821 749 ]
[7  1  7] :	[ 989 933 4 ]
[8  1  7] :	[ 678 996 485 ]
[9  1  7] :	[ 555 811 245 ]
[10  1  7] :	[ 539 354 204 ]
[1  2  7] :	[ 958 770 32 ]
[2  2  7] :	[ 868 188 864 ]
[3  2  7] :	[ 227 207 659 ]
[4  2  7] :	[ 413 541 737 ]
[5  2  7] :	[ 4 463 932 ]
[6  2  7] :	[ 339 885 623 ]
[7  2  7] :	[ 251 679 53 ]
[8  2  7] :	[ 752 53 471 ]
[9  2  7] :	[ 882 461 597 ]
[10  2  7] :	[ 919 282 46 ]
[1  3  7] :	[ 167 22 201 ]
[2  3  7] :	[ 30 449 453 ]
[3  3  7] :	[ 79 167 734 ]
[4  3  7] :	[ 318 774 652 ]
[5  3  7] :	[ 132 466 429 ]
[6  3  7] :	[ 252 820 960 ]
[7  3  7] :	[ 688 283 590 ]
[8  3  7] :	[ 939 494 654 ]
[9  3  7] :	[ 592 391 399 ]
[10  3  7] :	[ 690 250 289 ]
[1  4  7] :	[ 967 91 750 ]
[2  4  7] :	[ 121 384 165 ]
[3  4  7] :	[ 387 112 821 ]
[4  4  7] :	[ 429 331 321 ]
[5  4  7] :	[ 457 790 28 ]
[6  4  7] :	[ 369 317 746 ]
[7  4  7] :	[ 554 752 243 ]
[8  4  7] :	[ 524 720 596 ]
[9  4  7] :	[ 382 571 632 ]
[10  4  7] :	[ 206 552 630 ]
[1  5  7] :	[ 686 962 720 ]
[2  5  7] :	[ 443 732 958 ]
[3  5  7] :	[ 629 219 191 ]
[4  5  7] :	[ 270 270 188 ]
[5  5  7] :	[ 504 897 538 ]
[6  5  7] :	[ 913 153 222 ]
[7  5  7] :	[ 876 551 860 ]
[8  5  7] :	[ 320 145 924 ]
[9  5  7] :	[ 318 539 274 ]
