# Generated by GAMUT v1.0.1
# A Game With Normal Covariant Random Payoffs
# Game Parameter Values:
# Random seed:	1644412829588
# Cmd Line:	-g CovariantGame -r -0.2 -players 5 -actions 5 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f CG_multi_5_5_10.txt
# Players:	5
# Actions:	5 5 5 5 5
# players:	5
# actions:	[5]
# r:	-0.2
[2  5  2  1  1] :	[ 622 432 706 281 283 ]
[3  5  2  1  1] :	[ 509 192 500 483 535 ]
[4  5  2  1  1] :	[ 166 436 393 593 441 ]
[5  5  2  1  1] :	[ 149 554 539 369 601 ]
[1  1  3  1  1] :	[ 429 449 568 372 593 ]
[2  1  3  1  1] :	[ 480 569 544 313 477 ]
[3  1  3  1  1] :	[ 558 520 572 282 470 ]
[4  1  3  1  1] :	[ 449 271 301 583 748 ]
[5  1  3  1  1] :	[ 454 572 516 250 467 ]
[1  2  3  1  1] :	[ 434 564 504 623 268 ]
[2  2  3  1  1] :	[ 469 369 620 337 511 ]
[3  2  3  1  1] :	[ 467 571 156 677 445 ]
[4  2  3  1  1] :	[ 607 558 464 350 606 ]
[5  2  3  1  1] :	[ 311 386 464 283 871 ]
[1  3  3  1  1] :	[ 283 731 533 377 525 ]
[2  3  3  1  1] :	[ 631 420 569 298 468 ]
[3  3  3  1  1] :	[ 532 470 516 473 490 ]
[4  3  3  1  1] :	[ 472 533 484 436 597 ]
[5  3  3  1  1] :	[ 463 418 376 469 567 ]
[1  4  3  1  1] :	[ 491 462 406 576 435 ]
[2  4  3  1  1] :	[ 464 341 374 438 643 ]
[3  4  3  1  1] :	[ 237 412 559 588 507 ]
[4  4  3  1  1] :	[ 245 390 599 372 625 ]
[5  4  3  1  1] :	[ 541 396 437 634 421 ]
[1  5  3  1  1] :	[ 312 399 496 590 532 ]
[2  5  3  1  1] :	[ 464 153 541 622 511 ]
[3  5  3  1  1] :	[ 558 591 556 441 391 ]
[4  5  3  1  1] :	[ 338 266 500 600 569 ]
[5  5  3  1  1] :	[ 479 522 445 312 563 ]
[1  1  4  1  1] :	[ 482 589 357 535 409 ]
[2  1  4  1  1] :	[ 408 432 442 302 646 ]
[3  1  4  1  1] :	[ 439 351 513 695 270 ]
[4  1  4  1  1] :	[ 386 545 231 569 563 ]
[5  1  4  1  1] :	[ 554 488 604 440 355 ]
[1  2  4  1  1] :	[ 429 785 308 652 261 ]
[2  2  4  1  1] :	[ 328 695 538 529 417 ]
[3  2  4  1  1] :	[ 485 505 532 475 408 ]
[4  2  4  1  1] :	[ 536 392 457 445 651 ]
[5  2  4  1  1] :	[ 393 492 605 357 379 ]
[1  3  4  1  1] :	[ 595 416 452 424 565 ]
[2  3  4  1  1] :	[ 389 565 412 504 551 ]
[3  3  4  1  1] :	[ 221 634 522 670 386 ]
[4  3  4  1  1] :	[ 373 487 324 535 535 ]
[5  3  4  1  1] :	[ 704 494 431 565 209 ]
[1  4  4  1  1] :	[ 429 409 375 760 385 ]
[2  4  4  1  1] :	[ 544 542 470 458 291 ]
[3  4  4  1  1] :	[ 79 703 395 594 508 ]
[4  4  4  1  1] :	[ 496 599 476 399 385 ]
[5  4  4  1  1] :	[ 420 447 419 385 623 ]
[1  5  4  1  1] :	[ 578 422 396 518 416 ]
[2  5  4  1  1] :	[ 353 409 522 526 529 ]
[3  5  4  1  1] :	[ 559 327 737 270 294 ]
[4  5  4  1  1] :	[ 360 472 508 543 407 ]
[5  5  4  1  1] :	[ 283 569 368 498 757 ]
[1  1  5  1  1] :	[ 223 264 564 740 380 ]
[2  1  5  1  1] :	[ 271 472 503 454 609 ]
[3  1  5  1  1] :	[ 621 417 344 399 493 ]
[4  1  5  1  1] :	[ 479 590 639 253 477 ]
[5  1  5  1  1] :	[ 545 407 618 291 409 ]
[1  2  5  1  1] :	[ 530 817 262 462 426 ]
[2  2  5  1  1] :	[ 513 145 602 479 534 ]
[3  2  5  1  1] :	[ 381 342 710 471 519 ]
[4  2  5  1  1] :	[ 387 406 634 360 478 ]
[5  2  5  1  1] :	[ 219 591 797 198 569 ]
[1  3  5  1  1] :	[ 554 438 463 588 424 ]
[2  3  5  1  1] :	[ 561 351 526 234 371 ]
[3  3  5  1  1] :	[ 619 601 473 419 355 ]
[4  3  5  1  1] :	[ 274 509 404 602 489 ]
[5  3  5  1  1] :	[ 716 520 514 342 518 ]
[1  4  5  1  1] :	[ 336 688 322 549 440 ]
[2  4  5  1  1] :	[ 231 691 351 443 630 ]
[3  4  5  1  1] :	[ 348 227 563 350 677 ]
[4  4  5  1  1] :	[ 534 282 594 510 278 ]
[5  4  5  1  1] :	[ 526 537 263 430 532 ]
[1  5  5  1  1] :	[ 457 571 452 522 390 ]
[2  5  5  1  1] :	[ 657 403 484 560 353 ]
[3  5  5  1  1] :	[ 516 431 536 425 432 ]
[4  5  5  1  1] :	[ 568 433 459 455 365 ]
[5  5  5  1  1] :	[ 313 490 557 480 509 ]
[1  1  1  2  1] :	[ 367 317 477 515 534 ]
[2  1  1  2  1] :	[ 648 395 439 425 636 ]
[3  1  1  2  1] :	[ 602 209 337 292 762 ]
[4  1  1  2  1] :	[ 450 590 461 421 447 ]
[5  1  1  2  1] :	[ 261 334 657 579 424 ]
[1  2  1  2  1] :	[ 217 645 736 239 458 ]
[2  2  1  2  1] :	[ 218 518 541 468 397 ]
[3  2  1  2  1] :	[ 511 379 307 711 456 ]
[4  2  1  2  1] :	[ 378 394 651 449 637 ]
[5  2  1  2  1] :	[ 746 357 472 454 373 ]
[1  3  1  2  1] :	[ 295 499 667 671 353 ]
[2  3  1  2  1] :	[ 623 397 368 579 412 ]
[3  3  1  2  1] :	[ 472 215 654 620 526 ]
[4  3  1  2  1] :	[ 687 447 384 552 368 ]
[5  3  1  2  1] :	[ 418 364 375 369 639 ]
[1  4  1  2  1] :	[ 454 493 518 319 569 ]
[2  4  1  2  1] :	[ 518 281 522 464 568 ]
[3  4  1  2  1] :	[ 366 444 407 480 521 ]
[4  4  1  2  1] :	[ 345 482 585 447 506 ]
[5  4  1  2  1] :	[ 435 392 553 337 385 ]
[1  5  1  2  1] :	[ 528 510 429 389 599 ]
[2  5  1  2  1] :	[ 350 474 469 489 548 ]
[3  5  1  2  1] :	[ 509 537 375 417 409 ]
[4  5  1  2  1] :	[ 546 432 534 391 427 ]
[5  5  1  2  1] :	[ 551 569 323 464 505 ]
[1  1  2  2  1] :	[ 521 498 556 299 579 ]
[2  1  2  2  1] :	[ 643 479 530 586 245 ]
[3  1  2  2  1] :	[ 603 280 468 485 500 ]
[4  1  2  2  1] :	[ 519 481 492 528 575 ]
[5  1  2  2  1] :	[ 325 499 525 515 422 ]
[1  2  2  2  1] :	[ 508 421 216 507 620 ]
[2  2  2  2  1] :	[ 362 541 213 715 572 ]
[3  2  2  2  1] :	[ 438 688 478 571 344 ]
[4  2  2  2  1] :	[ 385 504 377 605 440 ]
[5  2  2  2  1] :	[ 622 494 466 425 362 ]
[1  3  2  2  1] :	[ 417 562 406 741 316 ]
[2  3  2  2  1] :	[ 362 194 564 442 386 ]
[3  3  2  2  1] :	[ 157 450 561 480 675 ]
[4  3  2  2  1] :	[ 481 366 244 871 371 ]
[5  3  2  2  1] :	[ 399 313 601 665 537 ]
[1  4  2  2  1] :	[ 536 588 835 472 129 ]
[2  4  2  2  1] :	[ 163 635 469 708 337 ]
[3  4  2  2  1] :	[ 641 193 412 575 723 ]
[4  4  2  2  1] :	[ 437 582 506 212 502 ]
[5  4  2  2  1] :	[ 316 599 466 196 792 ]
[1  5  2  2  1] :	[ 527 426 331 376 662 ]
[2  5  2  2  1] :	[ 358 350 473 732 532 ]
[3  5  2  2  1] :	[ 589 395 475 253 535 ]
[4  5  2  2  1] :	[ 365 357 674 553 402 ]
[5  5  2  2  1] :	[ 608 392 423 420 350 ]
[1  1  3  2  1] :	[ 404 745 507 368 550 ]
[2  1  3  2  1] :	[ 377 469 490 441 544 ]
[3  1  3  2  1] :	[ 289 399 588 643 333 ]
[4  1  3  2  1] :	[ 425 441 304 458 716 ]
[5  1  3  2  1] :	[ 313 718 438 568 470 ]
[1  2  3  2  1] :	[ 315 612 542 667 318 ]
[2  2  3  2  1] :	[ 586 644 431 404 304 ]
[3  2  3  2  1] :	[ 445 582 505 457 469 ]
[4  2  3  2  1] :	[ 551 322 564 489 417 ]
[5  2  3  2  1] :	[ 574 713 449 307 331 ]
[1  3  3  2  1] :	[ 607 421 495 424 362 ]
[2  3  3  2  1] :	[ 449 648 416 633 355 ]
[3  3  3  2  1] :	[ 538 473 532 250 626 ]
[4  3  3  2  1] :	[ 477 532 684 189 384 ]
[5  3  3  2  1] :	[ 583 675 437 496 304 ]
[1  4  3  2  1] :	[ 613 386 416 401 445 ]
[2  4  3  2  1] :	[ 441 620 462 526 173 ]
[3  4  3  2  1] :	[ 447 527 263 332 707 ]
[4  4  3  2  1] :	[ 500 666 449 344 542 ]
[5  4  3  2  1] :	[ 316 352 567 607 284 ]
[1  5  3  2  1] :	[ 354 627 459 543 490 ]
[2  5  3  2  1] :	[ 406 758 434 178 601 ]
[3  5  3  2  1] :	[ 610 459 461 367 604 ]
[4  5  3  2  1] :	[ 402 448 580 436 409 ]
[5  5  3  2  1] :	[ 358 474 660 451 489 ]
[1  1  4  2  1] :	[ 303 317 594 629 542 ]
[2  1  4  2  1] :	[ 359 499 566 427 299 ]
[3  1  4  2  1] :	[ 263 280 595 470 644 ]
[4  1  4  2  1] :	[ 383 435 475 514 430 ]
[5  1  4  2  1] :	[ 376 247 386 589 529 ]
[1  2  4  2  1] :	[ 620 318 480 630 177 ]
[2  2  4  2  1] :	[ 540 601 512 363 245 ]
[3  2  4  2  1] :	[ 544 354 552 558 510 ]
[4  2  4  2  1] :	[ 522 698 399 378 355 ]
[5  2  4  2  1] :	[ 171 438 662 704 496 ]
[1  3  4  2  1] :	[ 659 170 512 342 512 ]
[2  3  4  2  1] :	[ 505 580 443 322 466 ]
[3  3  4  2  1] :	[ 654 574 494 414 248 ]
[4  3  4  2  1] :	[ 532 351 309 518 652 ]
[5  3  4  2  1] :	[ 834 415 514 429 206 ]
[1  4  4  2  1] :	[ 480 413 411 560 415 ]
[2  4  4  2  1] :	[ 293 527 444 476 474 ]
[3  4  4  2  1] :	[ 387 639 582 459 405 ]
[4  4  4  2  1] :	[ 530 506 663 290 559 ]
[5  4  4  2  1] :	[ 514 461 469 540 350 ]
[1  5  4  2  1] :	[ 324 453 292 487 725 ]
[2  5  4  2  1] :	[ 496 509 565 618 362 ]
[3  5  4  2  1] :	[ 415 621 404 579 570 ]
[4  5  4  2  1] :	[ 566 188 404 530 595 ]
[5  5  4  2  1] :	[ 581 329 441 697 416 ]
[1  1  5  2  1] :	[ 436 549 544 267 395 ]
[2  1  5  2  1] :	[ 462 406 364 576 517 ]
[3  1  5  2  1] :	[ 397 322 359 561 450 ]
[4  1  5  2  1] :	[ 381 765 595 563 126 ]
[5  1  5  2  1] :	[ 455 719 360 353 482 ]
[1  2  5  2  1] :	[ 467 582 573 439 615 ]
[2  2  5  2  1] :	[ 572 522 343 488 500 ]
[3  2  5  2  1] :	[ 585 550 511 525 529 ]
[4  2  5  2  1] :	[ 536 535 417 446 427 ]
[5  2  5  2  1] :	[ 392 616 430 488 417 ]
[1  3  5  2  1] :	[ 332 381 703 369 395 ]
[2  3  5  2  1] :	[ 535 478 472 479 163 ]
[3  3  5  2  1] :	[ 552 480 473 394 336 ]
[4  3  5  2  1] :	[ 494 228 646 519 433 ]
[5  3  5  2  1] :	[ 358 606 546 518 392 ]
[1  4  5  2  1] :	[ 445 427 463 499 411 ]
[2  4  5  2  1] :	[ 432 395 585 515 588 ]
[3  4  5  2  1] :	[ 535 304 503 525 695 ]
[4  4  5  2  1] :	[ 296 555 568 451 447 ]
[5  4  5  2  1] :	[ 494 396 444 367 592 ]
[1  5  5  2  1] :	[ 219 509 404 531 673 ]
[2  5  5  2  1] :	[ 556 729 498 272 603 ]
[3  5  5  2  1] :	[ 311 324 362 648 653 ]
[4  5  5  2  1] :	[ 355 588 268 665 507 ]
[5  5  5  2  1] :	[ 417 162 713 658 556 ]
[1  1  1  3  1] :	[ 533 538 490 319 524 ]
[2  1  1  3  1] :	[ 356 455 511 494 528 ]
[3  1  1  3  1] :	[ 469 545 578 429 396 ]
[4  1  1  3  1] :	[ 549 311 405 369 547 ]
[5  1  1  3  1] :	[ 460 450 448 546 413 ]
[1  2  1  3  1] :	[ 398 820 452 470 477 ]
[2  2  1  3  1] :	[ 341 502 616 362 560 ]
[3  2  1  3  1] :	[ 404 446 444 706 385 ]
[4  2  1  3  1] :	[ 541 563 419 245 560 ]
[5  2  1  3  1] :	[ 483 456 350 526 435 ]
[1  3  1  3  1] :	[ 711 433 454 495 323 ]
[2  3  1  3  1] :	[ 521 458 565 503 367 ]
[3  3  1  3  1] :	[ 216 674 561 431 472 ]
[4  3  1  3  1] :	[ 772 405 432 375 297 ]
[5  3  1  3  1] :	[ 697 24 338 675 698 ]
[1  4  1  3  1] :	[ 369 565 644 464 533 ]
[2  4  1  3  1] :	[ 625 438 555 487 433 ]
[3  4  1  3  1] :	[ 412 431 660 448 603 ]
[4  4  1  3  1] :	[ 468 485 309 410 629 ]
[5  4  1  3  1] :	[ 517 370 506 451 435 ]
[1  5  1  3  1] :	[ 203 740 524 295 462 ]
[2  5  1  3  1] :	[ 459 563 370 283 705 ]
[3  5  1  3  1] :	[ 267 338 480 411 630 ]
[4  5  1  3  1] :	[ 480 576 320 420 463 ]
[5  5  1  3  1] :	[ 580 368 698 433 362 ]
[1  1  2  3  1] :	[ 423 592 551 440 435 ]
[2  1  2  3  1] :	[ 500 504 492 642 195 ]
[3  1  2  3  1] :	[ 447 292 703 347 370 ]
[4  1  2  3  1] :	[ 524 681 362 356 521 ]
[5  1  2  3  1] :	[ 334 481 602 641 391 ]
[1  2  2  3  1] :	[ 475 543 548 498 419 ]
[2  2  2  3  1] :	[ 557 529 505 429 511 ]
[3  2  2  3  1] :	[ 520 566 270 617 481 ]
[4  2  2  3  1] :	[ 512 518 436 532 391 ]
[5  2  2  3  1] :	[ 172 667 432 495 495 ]
[1  3  2  3  1] :	[ 439 446 368 504 550 ]
[2  3  2  3  1] :	[ 325 496 498 597 364 ]
[3  3  2  3  1] :	[ 346 492 548 580 670 ]
[4  3  2  3  1] :	[ 606 400 411 579 381 ]
[5  3  2  3  1] :	[ 469 343 443 572 614 ]
[1  4  2  3  1] :	[ 432 530 561 438 445 ]
[2  4  2  3  1] :	[ 455 490 682 492 406 ]
[3  4  2  3  1] :	[ 436 406 379 688 475 ]
[4  4  2  3  1] :	[ 691 588 336 471 320 ]
[5  4  2  3  1] :	[ 639 548 492 405 487 ]
[1  5  2  3  1] :	[ 329 374 624 498 531 ]
[2  5  2  3  1] :	[ 566 531 509 404 426 ]
[3  5  2  3  1] :	[ 665 523 362 374 448 ]
[4  5  2  3  1] :	[ 599 511 562 474 346 ]
[5  5  2  3  1] :	[ 333 244 417 692 567 ]
[1  1  3  3  1] :	[ 577 330 436 467 475 ]
[2  1  3  3  1] :	[ 507 475 348 369 683 ]
[3  1  3  3  1] :	[ 647 411 488 269 497 ]
[4  1  3  3  1] :	[ 472 589 382 561 602 ]
[5  1  3  3  1] :	[ 609 658 609 153 397 ]
[1  2  3  3  1] :	[ 500 336 337 541 584 ]
[2  2  3  3  1] :	[ 443 315 246 511 529 ]
[3  2  3  3  1] :	[ 502 384 468 425 663 ]
[4  2  3  3  1] :	[ 401 302 571 267 567 ]
[5  2  3  3  1] :	[ 267 665 706 524 455 ]
[1  3  3  3  1] :	[ 284 197 622 540 531 ]
[2  3  3  3  1] :	[ 523 351 457 593 537 ]
[3  3  3  3  1] :	[ 662 310 487 466 584 ]
[4  3  3  3  1] :	[ 420 485 704 298 592 ]
[5  3  3  3  1] :	[ 723 243 624 343 421 ]
[1  4  3  3  1] :	[ 511 513 320 509 507 ]
[2  4  3  3  1] :	[ 637 347 242 583 324 ]
[3  4  3  3  1] :	[ 519 579 478 593 315 ]
[4  4  3  3  1] :	[ 347 362 443 529 561 ]
[5  4  3  3  1] :	[ 513 309 277 583 446 ]
[1  5  3  3  1] :	[ 448 529 443 541 292 ]
[2  5  3  3  1] :	[ 647 600 590 531 153 ]
[3  5  3  3  1] :	[ 447 487 488 753 461 ]
[4  5  3  3  1] :	[ 492 373 476 556 487 ]
[5  5  3  3  1] :	[ 536 492 453 439 498 ]
[1  1  4  3  1] :	[ 286 670 376 618 495 ]
[2  1  4  3  1] :	[ 392 673 550 357 435 ]
[3  1  4  3  1] :	[ 280 723 370 527 435 ]
[4  1  4  3  1] :	[ 569 726 391 334 433 ]
[5  1  4  3  1] :	[ 427 359 390 409 606 ]
[1  2  4  3  1] :	[ 336 552 586 401 432 ]
[2  2  4  3  1] :	[ 410 517 565 495 589 ]
[3  2  4  3  1] :	[ 442 263 665 706 448 ]
[4  2  4  3  1] :	[ 583 532 684 265 270 ]
[5  2  4  3  1] :	[ 425 557 401 430 579 ]
[1  3  4  3  1] :	[ 603 544 355 464 365 ]
[2  3  4  3  1] :	[ 412 587 294 330 577 ]
[3  3  4  3  1] :	[ 352 360 430 361 694 ]
[4  3  4  3  1] :	[ 294 481 470 527 250 ]
[5  3  4  3  1] :	[ 404 600 264 524 664 ]
[1  4  4  3  1] :	[ 402 407 378 586 513 ]
[2  4  4  3  1] :	[ 588 230 635 536 582 ]
[3  4  4  3  1] :	[ 155 492 502 505 629 ]
[4  4  4  3  1] :	[ 415 257 441 617 442 ]
[5  4  4  3  1] :	[ 732 281 281 511 560 ]
[1  5  4  3  1] :	[ 293 701 521 507 545 ]
[2  5  4  3  1] :	[ 494 719 341 482 304 ]
[3  5  4  3  1] :	[ 359 542 616 510 416 ]
[4  5  4  3  1] :	[ 630 458 424 461 434 ]
[5  5  4  3  1] :	[ 407 593 566 462 510 ]
[1  1  5  3  1] :	[ 578 535 296 498 312 ]
[2  1  5  3  1] :	[ 578 441 541 503 344 ]
[3  1  5  3  1] :	[ 504 293 346 579 573 ]
[4  1  5  3  1] :	[ 409 627 525 338 508 ]
[5  1  5  3  1] :	[ 604 434 554 256 477 ]
[1  2  5  3  1] :	[ 517 454 402 463 477 ]
[2  2  5  3  1] :	[ 501 442 338 782 142 ]
[3  2  5  3  1] :	[ 417 382 556 653 680 ]
[4  2  5  3  1] :	[ 503 506 285 671 571 ]
[5  2  5  3  1] :	[ 453 531 199 424 652 ]
[1  3  5  3  1] :	[ 464 551 601 445 173 ]
[2  3  5  3  1] :	[ 552 459 396 495 420 ]
[3  3  5  3  1] :	[ 172 446 682 617 448 ]
[4  3  5  3  1] :	[ 442 28 655 692 534 ]
[5  3  5  3  1] :	[ 552 718 314 536 324 ]
[1  4  5  3  1] :	[ 438 598 410 507 545 ]
[2  4  5  3  1] :	[ 344 481 430 374 541 ]
[3  4  5  3  1] :	[ 635 394 530 479 351 ]
[4  4  5  3  1] :	[ 614 514 359 404 517 ]
[5  4  5  3  1] :	[ 579 535 402 556 358 ]
[1  5  5  3  1] :	[ 523 510 498 368 424 ]
[2  5  5  3  1] :	[ 179 687 494 458 619 ]
[3  5  5  3  1] :	[ 565 511 362 394 549 ]
[4  5  5  3  1] :	[ 275 614 453 412 600 ]
[5  5  5  3  1] :	[ 374 482 684 509 343 ]
[1  1  1  4  1] :	[ 702 646 520 337 278 ]
[2  1  1  4  1] :	[ 440 529 310 608 603 ]
[3  1  1  4  1] :	[ 474 438 607 284 472 ]
[4  1  1  4  1] :	[ 459 651 369 518 495 ]
[5  1  1  4  1] :	[ 468 496 452 597 375 ]
[1  2  1  4  1] :	[ 381 434 298 647 466 ]
[2  2  1  4  1] :	[ 247 634 589 489 550 ]
[3  2  1  4  1] :	[ 497 671 285 528 273 ]
[4  2  1  4  1] :	[ 516 305 760 585 415 ]
[5  2  1  4  1] :	[ 498 595 565 273 489 ]
[1  3  1  4  1] :	[ 306 441 434 263 615 ]
[2  3  1  4  1] :	[ 216 644 643 517 217 ]
[3  3  1  4  1] :	[ 386 572 567 436 406 ]
[4  3  1  4  1] :	[ 391 505 315 339 684 ]
[5  3  1  4  1] :	[ 522 562 278 420 556 ]
[1  4  1  4  1] :	[ 479 520 600 412 557 ]
[2  4  1  4  1] :	[ 279 502 485 741 259 ]
[3  4  1  4  1] :	[ 634 348 536 280 551 ]
[4  4  1  4  1] :	[ 444 704 464 274 429 ]
[5  4  1  4  1] :	[ 483 288 506 605 597 ]
[1  5  1  4  1] :	[ 472 398 723 583 174 ]
[2  5  1  4  1] :	[ 400 544 368 583 509 ]
[3  5  1  4  1] :	[ 685 524 356 482 493 ]
[4  5  1  4  1] :	[ 431 509 463 551 460 ]
[5  5  1  4  1] :	[ 422 481 397 550 579 ]
[1  1  2  4  1] :	[ 403 547 552 530 355 ]
[2  1  2  4  1] :	[ 364 488 621 564 363 ]
[3  1  2  4  1] :	[ 405 478 266 411 658 ]
[4  1  2  4  1] :	[ 604 608 185 627 416 ]
[5  1  2  4  1] :	[ 679 272 424 412 576 ]
[1  2  2  4  1] :	[ 419 426 348 625 359 ]
[2  2  2  4  1] :	[ 524 439 447 445 572 ]
[3  2  2  4  1] :	[ 306 573 274 630 390 ]
[4  2  2  4  1] :	[ 451 529 517 361 551 ]
[5  2  2  4  1] :	[ 573 349 300 568 730 ]
[1  3  2  4  1] :	[ 527 473 469 471 584 ]
[2  3  2  4  1] :	[ 367 504 435 406 368 ]
[3  3  2  4  1] :	[ 543 597 69 331 580 ]
[4  3  2  4  1] :	[ 443 356 341 253 912 ]
[5  3  2  4  1] :	[ 351 247 447 600 668 ]
[1  4  2  4  1] :	[ 481 470 504 436 421 ]
[2  4  2  4  1] :	[ 325 709 522 390 457 ]
[3  4  2  4  1] :	[ 475 508 657 445 243 ]
[4  4  2  4  1] :	[ 435 573 530 221 709 ]
[5  4  2  4  1] :	[ 627 329 382 446 398 ]
[1  5  2  4  1] :	[ 281 622 539 604 348 ]
[2  5  2  4  1] :	[ 351 484 609 596 514 ]
[3  5  2  4  1] :	[ 333 740 289 469 378 ]
[4  5  2  4  1] :	[ 650 180 461 541 495 ]
[5  5  2  4  1] :	[ 484 495 330 575 556 ]
[1  1  3  4  1] :	[ 370 602 439 521 275 ]
[2  1  3  4  1] :	[ 496 378 485 367 526 ]
[3  1  3  4  1] :	[ 289 467 623 411 354 ]
[4  1  3  4  1] :	[ 637 545 570 420 199 ]
[5  1  3  4  1] :	[ 551 481 473 547 342 ]
[1  2  3  4  1] :	[ 597 437 607 298 350 ]
[2  2  3  4  1] :	[ 830 369 436 281 380 ]
[3  2  3  4  1] :	[ 231 292 797 701 473 ]
[4  2  3  4  1] :	[ 561 142 530 505 562 ]
[5  2  3  4  1] :	[ 631 310 239 564 500 ]
[1  3  3  4  1] :	[ 537 534 402 196 429 ]
[2  3  3  4  1] :	[ 576 586 297 128 478 ]
[3  3  3  4  1] :	[ 511 320 351 427 638 ]
[4  3  3  4  1] :	[ 608 453 747 227 316 ]
[5  3  3  4  1] :	[ 652 495 377 267 648 ]
[1  4  3  4  1] :	[ 422 673 369 323 506 ]
[2  4  3  4  1] :	[ 513 604 499 507 322 ]
[3  4  3  4  1] :	[ 498 529 623 221 496 ]
[4  4  3  4  1] :	[ 537 455 199 448 696 ]
[5  4  3  4  1] :	[ 714 558 245 614 159 ]
[1  5  3  4  1] :	[ 495 386 452 550 397 ]
[2  5  3  4  1] :	[ 422 302 382 594 408 ]
[3  5  3  4  1] :	[ 330 497 519 475 375 ]
[4  5  3  4  1] :	[ 511 556 406 569 192 ]
[5  5  3  4  1] :	[ 516 367 364 635 275 ]
[1  1  4  4  1] :	[ 647 362 404 250 681 ]
[2  1  4  4  1] :	[ 507 496 481 404 417 ]
[3  1  4  4  1] :	[ 404 484 363 544 785 ]
[4  1  4  4  1] :	[ 466 443 432 610 415 ]
[5  1  4  4  1] :	[ 413 559 596 358 408 ]
[1  2  4  4  1] :	[ 353 363 613 551 508 ]
[2  2  4  4  1] :	[ 568 218 373 599 526 ]
[3  2  4  4  1] :	[ 366 454 570 643 372 ]
[4  2  4  4  1] :	[ 360 548 407 449 668 ]
[5  2  4  4  1] :	[ 402 458 497 560 595 ]
[1  3  4  4  1] :	[ 401 619 423 361 436 ]
[2  3  4  4  1] :	[ 690 386 354 512 375 ]
[3  3  4  4  1] :	[ 349 421 412 572 603 ]
[4  3  4  4  1] :	[ 451 404 487 345 445 ]
[5  3  4  4  1] :	[ 525 344 489 465 354 ]
[1  4  4  4  1] :	[ 616 443 308 657 384 ]
[2  4  4  4  1] :	[ 293 228 420 509 675 ]
[3  4  4  4  1] :	[ 271 556 561 623 237 ]
[4  4  4  4  1] :	[ 410 344 560 555 328 ]
