# Generated by GAMUT v1.0.1
# A Game With Normal Covariant Random Payoffs
# Game Parameter Values:
# Random seed:	1644574323774
# Cmd Line:	-g CovariantGame -r -0.2 -players 3 -actions 10 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f CG_multi_3_10_9.txt
# Players:	3
# Actions:	10 10 10
# players:	3
# actions:	[10]
# r:	-0.2
[3  6  1] :	[ 549 491 680 ]
[4  6  1] :	[ 643 473 548 ]
[5  6  1] :	[ 483 401 431 ]
[6  6  1] :	[ 402 661 510 ]
[7  6  1] :	[ 626 699 403 ]
[8  6  1] :	[ 332 609 569 ]
[9  6  1] :	[ 490 482 638 ]
[10  6  1] :	[ 159 531 323 ]
[1  7  1] :	[ 621 869 368 ]
[2  7  1] :	[ 549 365 181 ]
[3  7  1] :	[ 582 348 423 ]
[4  7  1] :	[ 382 265 422 ]
[5  7  1] :	[ 362 436 702 ]
[6  7  1] :	[ 431 328 515 ]
[7  7  1] :	[ 482 329 568 ]
[8  7  1] :	[ 601 341 410 ]
[9  7  1] :	[ 518 371 529 ]
[10  7  1] :	[ 439 447 591 ]
[1  8  1] :	[ 201 506 685 ]
[2  8  1] :	[ 611 336 592 ]
[3  8  1] :	[ 598 301 597 ]
[4  8  1] :	[ 557 473 388 ]
[5  8  1] :	[ 319 570 494 ]
[6  8  1] :	[ 584 528 347 ]
[7  8  1] :	[ 461 424 346 ]
[8  8  1] :	[ 490 810 529 ]
[9  8  1] :	[ 371 407 656 ]
[10  8  1] :	[ 379 632 357 ]
[1  9  1] :	[ 533 593 408 ]
[2  9  1] :	[ 438 351 436 ]
[3  9  1] :	[ 358 271 534 ]
[4  9  1] :	[ 206 676 598 ]
[5  9  1] :	[ 627 410 542 ]
[6  9  1] :	[ 444 535 400 ]
[7  9  1] :	[ 956 333 524 ]
[8  9  1] :	[ 473 510 634 ]
[9  9  1] :	[ 602 427 495 ]
[10  9  1] :	[ 386 436 523 ]
[1  10  1] :	[ 452 336 445 ]
[2  10  1] :	[ 463 200 490 ]
[3  10  1] :	[ 543 432 567 ]
[4  10  1] :	[ 519 644 339 ]
[5  10  1] :	[ 402 649 435 ]
[6  10  1] :	[ 463 400 469 ]
[7  10  1] :	[ 290 619 488 ]
[8  10  1] :	[ 416 441 433 ]
[9  10  1] :	[ 591 567 527 ]
[10  10  1] :	[ 545 571 340 ]
[1  1  2] :	[ 603 489 364 ]
[2  1  2] :	[ 385 447 606 ]
[3  1  2] :	[ 278 528 552 ]
[4  1  2] :	[ 244 572 531 ]
[5  1  2] :	[ 211 381 610 ]
[6  1  2] :	[ 525 734 261 ]
[7  1  2] :	[ 246 720 414 ]
[8  1  2] :	[ 504 355 713 ]
[9  1  2] :	[ 346 666 540 ]
[10  1  2] :	[ 422 622 445 ]
[1  2  2] :	[ 664 468 510 ]
[2  2  2] :	[ 429 434 492 ]
[3  2  2] :	[ 353 483 822 ]
[4  2  2] :	[ 559 385 574 ]
[5  2  2] :	[ 332 535 589 ]
[6  2  2] :	[ 485 502 477 ]
[7  2  2] :	[ 405 540 591 ]
[8  2  2] :	[ 447 686 638 ]
[9  2  2] :	[ 532 518 521 ]
[10  2  2] :	[ 534 380 503 ]
[1  3  2] :	[ 542 403 424 ]
[2  3  2] :	[ 562 523 376 ]
[3  3  2] :	[ 696 373 266 ]
[4  3  2] :	[ 327 575 697 ]
[5  3  2] :	[ 474 543 749 ]
[6  3  2] :	[ 649 447 164 ]
[7  3  2] :	[ 322 568 378 ]
[8  3  2] :	[ 520 528 373 ]
[9  3  2] :	[ 523 462 498 ]
[10  3  2] :	[ 421 398 403 ]
[1  4  2] :	[ 292 566 384 ]
[2  4  2] :	[ 621 522 520 ]
[3  4  2] :	[ 460 438 594 ]
[4  4  2] :	[ 436 564 432 ]
[5  4  2] :	[ 588 704 481 ]
[6  4  2] :	[ 475 634 147 ]
[7  4  2] :	[ 590 539 428 ]
[8  4  2] :	[ 716 547 368 ]
[9  4  2] :	[ 586 303 382 ]
[10  4  2] :	[ 360 398 367 ]
[1  5  2] :	[ 626 381 520 ]
[2  5  2] :	[ 587 389 613 ]
[3  5  2] :	[ 654 544 459 ]
[4  5  2] :	[ 735 568 402 ]
[5  5  2] :	[ 551 527 344 ]
[6  5  2] :	[ 349 501 562 ]
[7  5  2] :	[ 365 828 378 ]
[8  5  2] :	[ 570 373 521 ]
[9  5  2] :	[ 283 701 457 ]
[10  5  2] :	[ 404 594 563 ]
[1  6  2] :	[ 338 418 569 ]
[2  6  2] :	[ 464 190 390 ]
[3  6  2] :	[ 403 517 243 ]
[4  6  2] :	[ 408 487 294 ]
[5  6  2] :	[ 382 625 746 ]
[6  6  2] :	[ 355 347 568 ]
[7  6  2] :	[ 624 409 409 ]
[8  6  2] :	[ 540 668 317 ]
[9  6  2] :	[ 384 489 297 ]
[10  6  2] :	[ 593 433 628 ]
[1  7  2] :	[ 301 801 553 ]
[2  7  2] :	[ 622 686 491 ]
[3  7  2] :	[ 584 497 503 ]
[4  7  2] :	[ 502 259 705 ]
[5  7  2] :	[ 452 359 629 ]
[6  7  2] :	[ 257 528 560 ]
[7  7  2] :	[ 407 545 325 ]
[8  7  2] :	[ 498 544 480 ]
[9  7  2] :	[ 341 532 517 ]
[10  7  2] :	[ 727 498 572 ]
[1  8  2] :	[ 773 465 460 ]
[2  8  2] :	[ 669 431 580 ]
[3  8  2] :	[ 425 488 576 ]
[4  8  2] :	[ 344 483 585 ]
[5  8  2] :	[ 444 377 449 ]
[6  8  2] :	[ 347 553 683 ]
[7  8  2] :	[ 611 256 555 ]
[8  8  2] :	[ 638 359 472 ]
[9  8  2] :	[ 366 307 469 ]
[10  8  2] :	[ 691 328 514 ]
[1  9  2] :	[ 822 473 481 ]
[2  9  2] :	[ 366 465 324 ]
[3  9  2] :	[ 621 288 551 ]
[4  9  2] :	[ 693 390 432 ]
[5  9  2] :	[ 586 323 678 ]
[6  9  2] :	[ 588 288 642 ]
[7  9  2] :	[ 426 582 326 ]
[8  9  2] :	[ 341 675 404 ]
[9  9  2] :	[ 490 571 459 ]
[10  9  2] :	[ 454 555 413 ]
[1  10  2] :	[ 225 665 495 ]
[2  10  2] :	[ 1 483 597 ]
[3  10  2] :	[ 322 489 769 ]
[4  10  2] :	[ 285 372 489 ]
[5  10  2] :	[ 658 549 538 ]
[6  10  2] :	[ 546 243 588 ]
[7  10  2] :	[ 677 800 468 ]
[8  10  2] :	[ 496 502 417 ]
[9  10  2] :	[ 314 335 597 ]
[10  10  2] :	[ 655 396 499 ]
[1  1  3] :	[ 369 531 526 ]
[2  1  3] :	[ 514 469 454 ]
[3  1  3] :	[ 239 368 510 ]
[4  1  3] :	[ 473 558 558 ]
[5  1  3] :	[ 745 376 618 ]
[6  1  3] :	[ 377 826 455 ]
[7  1  3] :	[ 316 329 605 ]
[8  1  3] :	[ 368 686 402 ]
[9  1  3] :	[ 349 471 577 ]
[10  1  3] :	[ 201 615 630 ]
[1  2  3] :	[ 383 545 457 ]
[2  2  3] :	[ 344 541 511 ]
[3  2  3] :	[ 521 393 547 ]
[4  2  3] :	[ 624 348 406 ]
[5  2  3] :	[ 525 592 443 ]
[6  2  3] :	[ 410 444 640 ]
[7  2  3] :	[ 522 492 528 ]
[8  2  3] :	[ 466 444 577 ]
[9  2  3] :	[ 732 446 556 ]
[10  2  3] :	[ 201 626 644 ]
[1  3  3] :	[ 402 386 513 ]
[2  3  3] :	[ 479 379 453 ]
[3  3  3] :	[ 224 395 516 ]
[4  3  3] :	[ 740 547 478 ]
[5  3  3] :	[ 544 619 412 ]
[6  3  3] :	[ 752 442 503 ]
[7  3  3] :	[ 342 239 691 ]
[8  3  3] :	[ 591 420 409 ]
[9  3  3] :	[ 404 432 443 ]
[10  3  3] :	[ 390 326 732 ]
[1  4  3] :	[ 309 421 254 ]
[2  4  3] :	[ 414 344 599 ]
[3  4  3] :	[ 589 583 497 ]
[4  4  3] :	[ 374 436 279 ]
[5  4  3] :	[ 512 423 596 ]
[6  4  3] :	[ 412 406 496 ]
[7  4  3] :	[ 580 514 767 ]
[8  4  3] :	[ 423 538 386 ]
[9  4  3] :	[ 473 702 370 ]
[10  4  3] :	[ 467 397 772 ]
[1  5  3] :	[ 567 240 419 ]
[2  5  3] :	[ 402 317 654 ]
[3  5  3] :	[ 519 594 283 ]
[4  5  3] :	[ 851 314 603 ]
[5  5  3] :	[ 376 491 488 ]
[6  5  3] :	[ 455 354 547 ]
[7  5  3] :	[ 564 479 473 ]
[8  5  3] :	[ 469 257 477 ]
[9  5  3] :	[ 588 461 182 ]
[10  5  3] :	[ 311 450 741 ]
[1  6  3] :	[ 508 175 729 ]
[2  6  3] :	[ 515 554 506 ]
[3  6  3] :	[ 516 151 424 ]
[4  6  3] :	[ 353 371 444 ]
[5  6  3] :	[ 417 662 695 ]
[6  6  3] :	[ 336 475 460 ]
[7  6  3] :	[ 603 370 831 ]
[8  6  3] :	[ 458 597 588 ]
[9  6  3] :	[ 615 556 242 ]
[10  6  3] :	[ 441 470 565 ]
[1  7  3] :	[ 234 465 298 ]
[2  7  3] :	[ 439 419 588 ]
[3  7  3] :	[ 472 397 417 ]
[4  7  3] :	[ 614 494 477 ]
[5  7  3] :	[ 476 550 631 ]
[6  7  3] :	[ 580 554 479 ]
[7  7  3] :	[ 421 540 577 ]
[8  7  3] :	[ 363 499 483 ]
[9  7  3] :	[ 867 469 488 ]
[10  7  3] :	[ 395 579 406 ]
[1  8  3] :	[ 601 474 416 ]
[2  8  3] :	[ 298 615 581 ]
[3  8  3] :	[ 300 597 326 ]
[4  8  3] :	[ 308 501 473 ]
[5  8  3] :	[ 453 422 434 ]
[6  8  3] :	[ 454 659 533 ]
[7  8  3] :	[ 271 391 595 ]
[8  8  3] :	[ 552 500 466 ]
[9  8  3] :	[ 479 551 677 ]
[10  8  3] :	[ 312 445 928 ]
[1  9  3] :	[ 538 494 459 ]
[2  9  3] :	[ 610 555 432 ]
[3  9  3] :	[ 467 274 588 ]
[4  9  3] :	[ 645 421 457 ]
[5  9  3] :	[ 667 563 320 ]
[6  9  3] :	[ 493 610 544 ]
[7  9  3] :	[ 531 612 431 ]
[8  9  3] :	[ 256 300 629 ]
[9  9  3] :	[ 485 562 558 ]
[10  9  3] :	[ 517 245 423 ]
[1  10  3] :	[ 559 189 587 ]
[2  10  3] :	[ 339 493 268 ]
[3  10  3] :	[ 341 709 515 ]
[4  10  3] :	[ 628 381 366 ]
[5  10  3] :	[ 359 632 323 ]
[6  10  3] :	[ 572 495 434 ]
[7  10  3] :	[ 441 772 448 ]
[8  10  3] :	[ 560 746 502 ]
[9  10  3] :	[ 492 234 438 ]
[10  10  3] :	[ 483 476 677 ]
[1  1  4] :	[ 429 618 433 ]
[2  1  4] :	[ 648 437 422 ]
[3  1  4] :	[ 478 610 301 ]
[4  1  4] :	[ 240 458 432 ]
[5  1  4] :	[ 598 504 376 ]
[6  1  4] :	[ 285 668 425 ]
[7  1  4] :	[ 684 266 383 ]
[8  1  4] :	[ 249 639 610 ]
[9  1  4] :	[ 696 368 270 ]
[10  1  4] :	[ 313 485 515 ]
[1  2  4] :	[ 495 721 537 ]
[2  2  4] :	[ 461 408 568 ]
[3  2  4] :	[ 687 572 273 ]
[4  2  4] :	[ 502 390 631 ]
[5  2  4] :	[ 718 500 398 ]
[6  2  4] :	[ 603 554 574 ]
[7  2  4] :	[ 530 206 558 ]
[8  2  4] :	[ 518 580 411 ]
[9  2  4] :	[ 496 580 449 ]
[10  2  4] :	[ 508 483 484 ]
[1  3  4] :	[ 627 253 576 ]
[2  3  4] :	[ 525 550 276 ]
[3  3  4] :	[ 608 410 360 ]
[4  3  4] :	[ 403 440 416 ]
[5  3  4] :	[ 326 539 583 ]
[6  3  4] :	[ 472 546 168 ]
[7  3  4] :	[ 444 671 547 ]
[8  3  4] :	[ 719 411 302 ]
[9  3  4] :	[ 478 548 124 ]
[10  3  4] :	[ 331 554 546 ]
[1  4  4] :	[ 660 411 601 ]
[2  4  4] :	[ 605 315 393 ]
[3  4  4] :	[ 318 697 590 ]
[4  4  4] :	[ 451 447 457 ]
[5  4  4] :	[ 324 652 499 ]
[6  4  4] :	[ 473 555 573 ]
[7  4  4] :	[ 411 349 409 ]
[8  4  4] :	[ 691 477 281 ]
[9  4  4] :	[ 361 448 614 ]
[10  4  4] :	[ 589 591 434 ]
[1  5  4] :	[ 345 375 575 ]
[2  5  4] :	[ 568 471 340 ]
[3  5  4] :	[ 319 231 433 ]
[4  5  4] :	[ 558 616 527 ]
[5  5  4] :	[ 617 545 234 ]
[6  5  4] :	[ 362 701 774 ]
[7  5  4] :	[ 423 406 584 ]
[8  5  4] :	[ 390 483 433 ]
[9  5  4] :	[ 497 447 594 ]
[10  5  4] :	[ 505 256 557 ]
[1  6  4] :	[ 402 518 548 ]
[2  6  4] :	[ 255 464 728 ]
[3  6  4] :	[ 468 177 477 ]
[4  6  4] :	[ 472 379 368 ]
[5  6  4] :	[ 505 570 422 ]
[6  6  4] :	[ 544 228 450 ]
[7  6  4] :	[ 915 595 296 ]
[8  6  4] :	[ 635 501 493 ]
[9  6  4] :	[ 496 480 433 ]
[10  6  4] :	[ 571 500 471 ]
[1  7  4] :	[ 310 534 462 ]
[2  7  4] :	[ 588 411 511 ]
[3  7  4] :	[ 504 532 565 ]
[4  7  4] :	[ 606 315 547 ]
[5  7  4] :	[ 566 726 463 ]
[6  7  4] :	[ 463 364 665 ]
[7  7  4] :	[ 562 395 415 ]
[8  7  4] :	[ 445 726 491 ]
[9  7  4] :	[ 238 508 569 ]
[10  7  4] :	[ 419 401 381 ]
[1  8  4] :	[ 555 360 538 ]
[2  8  4] :	[ 637 426 429 ]
[3  8  4] :	[ 627 581 378 ]
[4  8  4] :	[ 579 711 209 ]
[5  8  4] :	[ 615 381 572 ]
[6  8  4] :	[ 704 717 451 ]
[7  8  4] :	[ 568 515 232 ]
[8  8  4] :	[ 540 351 548 ]
[9  8  4] :	[ 534 336 451 ]
[10  8  4] :	[ 279 487 644 ]
[1  9  4] :	[ 713 587 480 ]
[2  9  4] :	[ 646 462 619 ]
[3  9  4] :	[ 580 711 345 ]
[4  9  4] :	[ 455 496 525 ]
[5  9  4] :	[ 573 292 431 ]
[6  9  4] :	[ 301 564 500 ]
[7  9  4] :	[ 605 441 383 ]
[8  9  4] :	[ 384 466 512 ]
[9  9  4] :	[ 466 511 628 ]
[10  9  4] :	[ 559 324 475 ]
[1  10  4] :	[ 492 380 552 ]
[2  10  4] :	[ 500 535 589 ]
[3  10  4] :	[ 514 356 465 ]
[4  10  4] :	[ 306 631 683 ]
[5  10  4] :	[ 365 373 425 ]
[6  10  4] :	[ 482 601 187 ]
[7  10  4] :	[ 340 516 749 ]
[8  10  4] :	[ 585 361 496 ]
[9  10  4] :	[ 454 392 652 ]
[10  10  4] :	[ 731 700 445 ]
[1  1  5] :	[ 484 261 518 ]
[2  1  5] :	[ 624 461 589 ]
[3  1  5] :	[ 479 376 602 ]
[4  1  5] :	[ 405 168 635 ]
[5  1  5] :	[ 441 601 356 ]
[6  1  5] :	[ 353 698 629 ]
[7  1  5] :	[ 465 178 637 ]
[8  1  5] :	[ 299 636 516 ]
[9  1  5] :	[ 309 595 556 ]
[10  1  5] :	[ 434 525 289 ]
[1  2  5] :	[ 568 647 231 ]
[2  2  5] :	[ 569 465 549 ]
[3  2  5] :	[ 466 387 610 ]
[4  2  5] :	[ 347 652 627 ]
[5  2  5] :	[ 763 162 515 ]
[6  2  5] :	[ 432 396 716 ]
[7  2  5] :	[ 675 382 489 ]
[8  2  5] :	[ 483 399 314 ]
[9  2  5] :	[ 426 652 202 ]
[10  2  5] :	[ 448 649 605 ]
[1  3  5] :	[ 501 662 601 ]
[2  3  5] :	[ 445 441 306 ]
[3  3  5] :	[ 458 274 384 ]
[4  3  5] :	[ 667 573 683 ]
[5  3  5] :	[ 471 407 433 ]
[6  3  5] :	[ 450 519 301 ]
[7  3  5] :	[ 591 336 699 ]
[8  3  5] :	[ 257 808 492 ]
[9  3  5] :	[ 481 393 726 ]
[10  3  5] :	[ 633 149 591 ]
[1  4  5] :	[ 477 410 538 ]
[2  4  5] :	[ 555 634 393 ]
[3  4  5] :	[ 546 497 604 ]
[4  4  5] :	[ 535 614 630 ]
[5  4  5] :	[ 648 416 617 ]
[6  4  5] :	[ 608 401 526 ]
[7  4  5] :	[ 496 559 417 ]
[8  4  5] :	[ 611 653 118 ]
[9  4  5] :	[ 429 618 513 ]
[10  4  5] :	[ 407 624 512 ]
[1  5  5] :	[ 470 274 728 ]
[2  5  5] :	[ 437 500 445 ]
[3  5  5] :	[ 545 503 515 ]
[4  5  5] :	[ 163 434 839 ]
[5  5  5] :	[ 337 144 554 ]
[6  5  5] :	[ 263 607 655 ]
[7  5  5] :	[ 551 407 411 ]
[8  5  5] :	[ 796 283 595 ]
[9  5  5] :	[ 321 566 528 ]
[10  5  5] :	[ 744 378 426 ]
[1  6  5] :	[ 436 319 465 ]
[2  6  5] :	[ 340 322 526 ]
[3  6  5] :	[ 321 669 553 ]
[4  6  5] :	[ 359 237 565 ]
[5  6  5] :	[ 340 835 442 ]
[6  6  5] :	[ 397 283 440 ]
[7  6  5] :	[ 291 501 533 ]
[8  6  5] :	[ 478 437 306 ]
[9  6  5] :	[ 464 667 402 ]
[10  6  5] :	[ 343 377 547 ]
[1  7  5] :	[ 427 373 623 ]
[2  7  5] :	[ 563 512 558 ]
[3  7  5] :	[ 590 296 519 ]
[4  7  5] :	[ 509 537 569 ]
[5  7  5] :	[ 630 256 485 ]
[6  7  5] :	[ 333 502 555 ]
[7  7  5] :	[ 323 463 425 ]
[8  7  5] :	[ 203 515 627 ]
[9  7  5] :	[ 456 644 711 ]
[10  7  5] :	[ 423 517 413 ]
[1  8  5] :	[ 547 611 306 ]
[2  8  5] :	[ 427 482 490 ]
[3  8  5] :	[ 458 575 541 ]
[4  8  5] :	[ 431 223 546 ]
[5  8  5] :	[ 621 262 783 ]
[6  8  5] :	[ 375 623 492 ]
[7  8  5] :	[ 497 391 503 ]
[8  8  5] :	[ 647 386 456 ]
[9  8  5] :	[ 538 567 467 ]
[10  8  5] :	[ 104 576 588 ]
[1  9  5] :	[ 550 583 341 ]
[2  9  5] :	[ 767 483 433 ]
[3  9  5] :	[ 321 427 665 ]
[4  9  5] :	[ 364 696 412 ]
[5  9  5] :	[ 566 381 189 ]
[6  9  5] :	[ 433 435 476 ]
[7  9  5] :	[ 303 628 631 ]
[8  9  5] :	[ 425 503 618 ]
[9  9  5] :	[ 720 308 550 ]
[10  9  5] :	[ 563 351 372 ]
[1  10  5] :	[ 493 355 750 ]
[2  10  5] :	[ 462 464 574 ]
[3  10  5] :	[ 627 486 506 ]
[4  10  5] :	[ 355 698 497 ]
[5  10  5] :	[ 365 374 581 ]
[6  10  5] :	[ 303 584 457 ]
[7  10  5] :	[ 681 482 109 ]
[8  10  5] :	[ 531 422 665 ]
[9  10  5] :	[ 233 560 336 ]
[10  10  5] :	[ 531 473 202 ]
[1  1  6] :	[ 472 789 467 ]
[2  1  6] :	[ 661 394 430 ]
[3  1  6] :	[ 389 405 573 ]
[4  1  6] :	[ 451 611 285 ]
[5  1  6] :	[ 780 572 712 ]
[6  1  6] :	[ 588 363 470 ]
[7  1  6] :	[ 171 570 513 ]
[8  1  6] :	[ 517 445 381 ]
[9  1  6] :	[ 488 230 705 ]
[10  1  6] :	[ 313 765 284 ]
[1  2  6] :	[ 535 441 309 ]
[2  2  6] :	[ 411 735 325 ]
[3  2  6] :	[ 554 597 385 ]
[4  2  6] :	[ 651 341 548 ]
[5  2  6] :	[ 557 649 199 ]
[6  2  6] :	[ 502 514 449 ]
[7  2  6] :	[ 589 374 506 ]
[8  2  6] :	[ 615 460 635 ]
[9  2  6] :	[ 306 383 610 ]
[10  2  6] :	[ 500 493 345 ]
[1  3  6] :	[ 554 613 426 ]
[2  3  6] :	[ 673 705 601 ]
[3  3  6] :	[ 483 437 348 ]
[4  3  6] :	[ 632 440 359 ]
[5  3  6] :	[ 714 711 314 ]
[6  3  6] :	[ 488 479 499 ]
[7  3  6] :	[ 498 505 288 ]
[8  3  6] :	[ 396 528 830 ]
[9  3  6] :	[ 490 556 499 ]
[10  3  6] :	[ 364 434 506 ]
[1  4  6] :	[ 553 376 448 ]
[2  4  6] :	[ 369 762 369 ]
[3  4  6] :	[ 255 445 738 ]
[4  4  6] :	[ 650 542 682 ]
[5  4  6] :	[ 589 657 357 ]
[6  4  6] :	[ 466 517 595 ]
[7  4  6] :	[ 447 567 549 ]
[8  4  6] :	[ 719 763 225 ]
[9  4  6] :	[ 352 399 571 ]
[10  4  6] :	[ 351 497 533 ]
[1  5  6] :	[ 373 682 425 ]
[2  5  6] :	[ 328 687 290 ]
[3  5  6] :	[ 643 312 717 ]
[4  5  6] :	[ 727 391 526 ]
[5  5  6] :	[ 401 346 539 ]
[6  5  6] :	[ 534 469 490 ]
[7  5  6] :	[ 563 659 347 ]
[8  5  6] :	[ 552 483 415 ]
[9  5  6] :	[ 625 419 616 ]
[10  5  6] :	[ 513 270 654 ]
[1  6  6] :	[ 526 518 465 ]
[2  6  6] :	[ 658 751 437 ]
[3  6  6] :	[ 738 479 468 ]
[4  6  6] :	[ 556 595 568 ]
[5  6  6] :	[ 676 704 391 ]
[6  6  6] :	[ 346 422 482 ]
[7  6  6] :	[ 439 480 327 ]
[8  6  6] :	[ 404 482 597 ]
[9  6  6] :	[ 641 364 415 ]
[10  6  6] :	[ 519 311 403 ]
[1  7  6] :	[ 574 449 532 ]
[2  7  6] :	[ 759 899 329 ]
[3  7  6] :	[ 300 445 652 ]
[4  7  6] :	[ 359 589 386 ]
[5  7  6] :	[ 646 565 328 ]
[6  7  6] :	[ 400 659 420 ]
[7  7  6] :	[ 745 229 490 ]
[8  7  6] :	[ 493 576 250 ]
[9  7  6] :	[ 159 644 381 ]
[10  7  6] :	[ 482 786 347 ]
[1  8  6] :	[ 417 603 492 ]
[2  8  6] :	[ 405 287 525 ]
[3  8  6] :	[ 318 679 453 ]
[4  8  6] :	[ 476 452 639 ]
[5  8  6] :	[ 251 488 719 ]
[6  8  6] :	[ 530 150 646 ]
[7  8  6] :	[ 271 395 423 ]
[8  8  6] :	[ 409 528 440 ]
[9  8  6] :	[ 488 579 497 ]
[10  8  6] :	[ 713 972 350 ]
[1  9  6] :	[ 473 291 274 ]
[2  9  6] :	[ 570 315 400 ]
[3  9  6] :	[ 348 595 690 ]
[4  9  6] :	[ 551 378 452 ]
[5  9  6] :	[ 382 188 443 ]
[6  9  6] :	[ 391 331 659 ]
[7  9  6] :	[ 458 434 587 ]
[8  9  6] :	[ 599 692 173 ]
[9  9  6] :	[ 427 367 413 ]
[10  9  6] :	[ 351 363 594 ]
[1  10  6] :	[ 591 432 425 ]
[2  10  6] :	[ 442 581 384 ]
[3  10  6] :	[ 517 363 445 ]
[4  10  6] :	[ 417 569 318 ]
[5  10  6] :	[ 564 533 466 ]
[6  10  6] :	[ 565 270 487 ]
[7  10  6] :	[ 655 602 251 ]
[8  10  6] :	[ 521 495 365 ]
[9  10  6] :	[ 321 746 462 ]
[10  10  6] :	[ 601 582 536 ]
[1  1  7] :	[ 625 310 668 ]
[2  1  7] :	[ 611 392 505 ]
[3  1  7] :	[ 353 578 772 ]
[4  1  7] :	[ 578 417 368 ]
[5  1  7] :	[ 431 296 489 ]
[6  1  7] :	[ 683 545 470 ]
[7  1  7] :	[ 495 278 556 ]
[8  1  7] :	[ 419 619 532 ]
[9  1  7] :	[ 396 351 459 ]
[10  1  7] :	[ 508 546 364 ]
[1  2  7] :	[ 537 249 439 ]
[2  2  7] :	[ 102 394 469 ]
[3  2  7] :	[ 603 568 292 ]
[4  2  7] :	[ 620 343 410 ]
[5  2  7] :	[ 233 225 562 ]
[6  2  7] :	[ 351 426 503 ]
[7  2  7] :	[ 656 623 600 ]
[8  2  7] :	[ 405 444 562 ]
[9  2  7] :	[ 332 594 423 ]
[10  2  7] :	[ 356 674 503 ]
[1  3  7] :	[ 513 475 544 ]
[2  3  7] :	[ 697 437 141 ]
[3  3  7] :	[ 516 165 497 ]
[4  3  7] :	[ 568 440 623 ]
[5  3  7] :	[ 519 584 633 ]
[6  3  7] :	[ 431 464 819 ]
[7  3  7] :	[ 275 532 672 ]
[8  3  7] :	[ 467 326 626 ]
[9  3  7] :	[ 458 496 382 ]
[10  3  7] :	[ 680 346 539 ]
[1  4  7] :	[ 698 316 303 ]
[2  4  7] :	[ 620 468 459 ]
[3  4  7] :	[ 405 477 440 ]
[4  4  7] :	[ 507 551 414 ]
[5  4  7] :	[ 406 250 483 ]
[6  4  7] :	[ 543 344 412 ]
[7  4  7] :	[ 585 347 299 ]
[8  4  7] :	[ 492 660 315 ]
[9  4  7] :	[ 580 488 624 ]
[10  4  7] :	[ 606 459 520 ]
[1  5  7] :	[ 510 634 271 ]
[2  5  7] :	[ 573 494 494 ]
[3  5  7] :	[ 427 559 594 ]
[4  5  7] :	[ 367 477 462 ]
[5  5  7] :	[ 489 243 709 ]
[6  5  7] :	[ 489 414 491 ]
[7  5  7] :	[ 337 442 560 ]
[8  5  7] :	[ 729 774 322 ]
