# Generated by GAMUT v1.0.1
# A Game With Uniformly Random Payoffs
# Game Parameter Values:
# Random seed:	1652188559157
# Cmd Line:	-g RandomGame -players 3 -actions 10 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f RG_multi_3_10_3.txt
# Players:	3
# Actions:	10 10 10
# players:	3
# actions:	[10]
[8  9  6] :	[ 351 639 129 ]
[9  9  6] :	[ 649 897 70 ]
[10  9  6] :	[ 994 718 341 ]
[1  10  6] :	[ 123 66 862 ]
[2  10  6] :	[ 393 457 646 ]
[3  10  6] :	[ 159 52 194 ]
[4  10  6] :	[ 997 662 871 ]
[5  10  6] :	[ 787 562 633 ]
[6  10  6] :	[ 380 287 12 ]
[7  10  6] :	[ 647 208 950 ]
[8  10  6] :	[ 142 575 755 ]
[9  10  6] :	[ 158 168 871 ]
[10  10  6] :	[ 303 714 975 ]
[1  1  7] :	[ 698 568 913 ]
[2  1  7] :	[ 186 151 592 ]
[3  1  7] :	[ 191 714 263 ]
[4  1  7] :	[ 735 815 662 ]
[5  1  7] :	[ 528 288 794 ]
[6  1  7] :	[ 946 385 884 ]
[7  1  7] :	[ 128 97 484 ]
[8  1  7] :	[ 450 598 14 ]
[9  1  7] :	[ 600 912 516 ]
[10  1  7] :	[ 294 711 268 ]
[1  2  7] :	[ 234 946 131 ]
[2  2  7] :	[ 890 787 927 ]
[3  2  7] :	[ 557 155 715 ]
[4  2  7] :	[ 932 574 561 ]
[5  2  7] :	[ 970 339 439 ]
[6  2  7] :	[ 520 848 999 ]
[7  2  7] :	[ 953 916 21 ]
[8  2  7] :	[ 840 842 335 ]
[9  2  7] :	[ 107 847 355 ]
[10  2  7] :	[ 595 661 108 ]
[1  3  7] :	[ 706 855 134 ]
[2  3  7] :	[ 986 601 80 ]
[3  3  7] :	[ 130 433 307 ]
[4  3  7] :	[ 112 243 626 ]
[5  3  7] :	[ 661 944 861 ]
[6  3  7] :	[ 908 943 31 ]
[7  3  7] :	[ 587 976 768 ]
[8  3  7] :	[ 633 355 835 ]
[9  3  7] :	[ 30 303 871 ]
[10  3  7] :	[ 898 439 507 ]
[1  4  7] :	[ 773 904 409 ]
[2  4  7] :	[ 361 760 70 ]
[3  4  7] :	[ 855 152 10 ]
[4  4  7] :	[ 956 986 76 ]
[5  4  7] :	[ 380 103 327 ]
[6  4  7] :	[ 183 277 368 ]
[7  4  7] :	[ 998 42 549 ]
[8  4  7] :	[ 272 772 39 ]
[9  4  7] :	[ 465 367 515 ]
[10  4  7] :	[ 558 644 803 ]
[1  5  7] :	[ 438 492 790 ]
[2  5  7] :	[ 826 988 676 ]
[3  5  7] :	[ 229 874 310 ]
[4  5  7] :	[ 879 515 335 ]
[5  5  7] :	[ 954 913 865 ]
[6  5  7] :	[ 769 926 277 ]
[7  5  7] :	[ 745 604 196 ]
[8  5  7] :	[ 514 720 861 ]
[9  5  7] :	[ 544 116 588 ]
