# Generated by GAMUT v1.0.1
# A Game With Normal Covariant Random Payoffs
# Game Parameter Values:
# Random seed:	1644412822337
# Cmd Line:	-g CovariantGame -r -0.2 -players 5 -actions 5 -normalize -min_payoff 0.01 -max_payoff 10 -int_payoffs -int_mult 100 -f CG_multi_5_5_8.txt
# Players:	5
# Actions:	5 5 5 5 5
# players:	5
# actions:	[5]
# r:	-0.2
[1  5  4  1  1] :	[ 445 260 501 573 534 ]
[2  5  4  1  1] :	[ 613 344 627 494 462 ]
[3  5  4  1  1] :	[ 472 712 442 621 234 ]
[4  5  4  1  1] :	[ 477 477 314 554 463 ]
[5  5  4  1  1] :	[ 527 392 612 492 593 ]
[1  1  5  1  1] :	[ 413 782 650 215 441 ]
[2  1  5  1  1] :	[ 415 437 739 524 437 ]
[3  1  5  1  1] :	[ 449 415 471 764 478 ]
[4  1  5  1  1] :	[ 437 472 393 657 481 ]
[5  1  5  1  1] :	[ 463 317 468 542 580 ]
[1  2  5  1  1] :	[ 603 584 460 518 553 ]
[2  2  5  1  1] :	[ 590 495 643 387 527 ]
[3  2  5  1  1] :	[ 513 640 415 377 369 ]
[4  2  5  1  1] :	[ 590 515 317 452 465 ]
[5  2  5  1  1] :	[ 340 569 381 591 403 ]
[1  3  5  1  1] :	[ 417 404 742 291 545 ]
[2  3  5  1  1] :	[ 572 577 363 384 500 ]
[3  3  5  1  1] :	[ 401 662 527 407 480 ]
[4  3  5  1  1] :	[ 395 420 641 384 692 ]
[5  3  5  1  1] :	[ 268 583 561 392 577 ]
[1  4  5  1  1] :	[ 474 365 455 607 645 ]
[2  4  5  1  1] :	[ 406 434 617 661 436 ]
[3  4  5  1  1] :	[ 375 633 421 521 466 ]
[4  4  5  1  1] :	[ 374 523 527 568 575 ]
[5  4  5  1  1] :	[ 361 346 528 675 502 ]
[1  5  5  1  1] :	[ 586 545 230 497 591 ]
[2  5  5  1  1] :	[ 514 378 403 692 440 ]
[3  5  5  1  1] :	[ 479 474 552 500 531 ]
[4  5  5  1  1] :	[ 488 407 299 778 479 ]
[5  5  5  1  1] :	[ 740 529 408 664 504 ]
[1  1  1  2  1] :	[ 584 398 582 380 553 ]
[2  1  1  2  1] :	[ 293 433 563 625 520 ]
[3  1  1  2  1] :	[ 254 480 518 724 645 ]
[4  1  1  2  1] :	[ 469 638 502 380 394 ]
[5  1  1  2  1] :	[ 254 478 771 557 493 ]
[1  2  1  2  1] :	[ 533 524 503 390 503 ]
[2  2  1  2  1] :	[ 713 466 437 456 426 ]
[3  2  1  2  1] :	[ 406 541 365 877 292 ]
[4  2  1  2  1] :	[ 444 683 351 469 642 ]
[5  2  1  2  1] :	[ 503 787 389 377 314 ]
[1  3  1  2  1] :	[ 374 519 432 575 432 ]
[2  3  1  2  1] :	[ 432 533 626 570 253 ]
[3  3  1  2  1] :	[ 624 486 646 597 250 ]
[4  3  1  2  1] :	[ 310 362 733 562 346 ]
[5  3  1  2  1] :	[ 466 394 504 308 763 ]
[1  4  1  2  1] :	[ 569 371 514 678 272 ]
[2  4  1  2  1] :	[ 603 593 490 569 341 ]
[3  4  1  2  1] :	[ 613 543 259 559 381 ]
[4  4  1  2  1] :	[ 401 480 441 480 462 ]
[5  4  1  2  1] :	[ 362 577 438 550 509 ]
[1  5  1  2  1] :	[ 427 466 456 470 565 ]
[2  5  1  2  1] :	[ 401 318 643 615 641 ]
[3  5  1  2  1] :	[ 99 512 414 711 602 ]
[4  5  1  2  1] :	[ 551 345 629 571 595 ]
[5  5  1  2  1] :	[ 634 399 505 502 512 ]
[1  1  2  2  1] :	[ 599 541 526 269 433 ]
[2  1  2  2  1] :	[ 343 768 492 435 743 ]
[3  1  2  2  1] :	[ 632 391 660 517 381 ]
[4  1  2  2  1] :	[ 430 543 486 489 479 ]
[5  1  2  2  1] :	[ 278 559 718 420 641 ]
[1  2  2  2  1] :	[ 559 549 528 441 383 ]
[2  2  2  2  1] :	[ 559 604 383 202 444 ]
[3  2  2  2  1] :	[ 655 552 374 554 205 ]
[4  2  2  2  1] :	[ 519 574 356 548 411 ]
[5  2  2  2  1] :	[ 322 574 453 409 679 ]
[1  3  2  2  1] :	[ 596 647 401 265 616 ]
[2  3  2  2  1] :	[ 273 579 480 571 499 ]
[3  3  2  2  1] :	[ 271 573 528 570 427 ]
[4  3  2  2  1] :	[ 269 439 537 607 435 ]
[5  3  2  2  1] :	[ 686 540 378 409 635 ]
[1  4  2  2  1] :	[ 453 780 466 648 320 ]
[2  4  2  2  1] :	[ 559 582 415 520 257 ]
[3  4  2  2  1] :	[ 563 534 626 439 420 ]
[4  4  2  2  1] :	[ 511 572 462 518 381 ]
[5  4  2  2  1] :	[ 401 402 590 540 531 ]
[1  5  2  2  1] :	[ 451 439 499 641 603 ]
[2  5  2  2  1] :	[ 416 491 554 244 645 ]
[3  5  2  2  1] :	[ 513 386 629 574 471 ]
[4  5  2  2  1] :	[ 419 432 663 546 383 ]
[5  5  2  2  1] :	[ 492 435 441 542 552 ]
[1  1  3  2  1] :	[ 474 347 648 497 466 ]
[2  1  3  2  1] :	[ 580 582 376 524 491 ]
[3  1  3  2  1] :	[ 499 440 313 688 401 ]
[4  1  3  2  1] :	[ 553 199 480 705 294 ]
[5  1  3  2  1] :	[ 710 313 605 477 498 ]
[1  2  3  2  1] :	[ 616 662 516 245 336 ]
[2  2  3  2  1] :	[ 468 501 364 574 347 ]
[3  2  3  2  1] :	[ 489 543 263 490 677 ]
[4  2  3  2  1] :	[ 333 512 690 547 557 ]
[5  2  3  2  1] :	[ 453 700 402 341 553 ]
[1  3  3  2  1] :	[ 404 607 408 364 464 ]
[2  3  3  2  1] :	[ 602 622 421 361 525 ]
[3  3  3  2  1] :	[ 473 357 413 661 450 ]
[4  3  3  2  1] :	[ 523 585 468 467 572 ]
[5  3  3  2  1] :	[ 686 459 482 151 623 ]
[1  4  3  2  1] :	[ 641 562 299 505 483 ]
[2  4  3  2  1] :	[ 543 656 586 325 319 ]
[3  4  3  2  1] :	[ 541 564 446 505 330 ]
[4  4  3  2  1] :	[ 466 438 543 345 727 ]
[5  4  3  2  1] :	[ 612 565 545 589 425 ]
[1  5  3  2  1] :	[ 805 424 290 501 478 ]
[2  5  3  2  1] :	[ 721 502 520 313 452 ]
[3  5  3  2  1] :	[ 384 453 459 433 709 ]
[4  5  3  2  1] :	[ 434 565 694 727 538 ]
[5  5  3  2  1] :	[ 549 427 319 606 459 ]
[1  1  4  2  1] :	[ 466 547 564 419 419 ]
[2  1  4  2  1] :	[ 807 385 755 231 421 ]
[3  1  4  2  1] :	[ 240 607 430 431 638 ]
[4  1  4  2  1] :	[ 464 472 503 568 476 ]
[5  1  4  2  1] :	[ 432 458 626 578 479 ]
[1  2  4  2  1] :	[ 335 291 742 392 677 ]
[2  2  4  2  1] :	[ 360 387 402 481 595 ]
[3  2  4  2  1] :	[ 557 243 629 545 319 ]
[4  2  4  2  1] :	[ 771 243 414 455 591 ]
[5  2  4  2  1] :	[ 732 353 487 512 254 ]
[1  3  4  2  1] :	[ 72 610 671 297 702 ]
[2  3  4  2  1] :	[ 743 324 365 447 427 ]
[3  3  4  2  1] :	[ 653 659 381 203 476 ]
[4  3  4  2  1] :	[ 397 383 597 546 436 ]
[5  3  4  2  1] :	[ 679 312 483 685 310 ]
[1  4  4  2  1] :	[ 722 486 429 300 542 ]
[2  4  4  2  1] :	[ 484 553 316 467 647 ]
[3  4  4  2  1] :	[ 326 659 534 294 618 ]
[4  4  4  2  1] :	[ 507 603 593 356 546 ]
[5  4  4  2  1] :	[ 214 623 642 430 433 ]
[1  5  4  2  1] :	[ 602 429 416 551 487 ]
[2  5  4  2  1] :	[ 530 474 572 569 479 ]
[3  5  4  2  1] :	[ 560 620 555 274 582 ]
[4  5  4  2  1] :	[ 426 615 396 485 409 ]
[5  5  4  2  1] :	[ 369 788 343 444 550 ]
[1  1  5  2  1] :	[ 532 700 447 514 298 ]
[2  1  5  2  1] :	[ 562 298 521 550 642 ]
[3  1  5  2  1] :	[ 279 469 538 543 470 ]
[4  1  5  2  1] :	[ 259 539 510 679 518 ]
[5  1  5  2  1] :	[ 630 585 211 582 476 ]
[1  2  5  2  1] :	[ 550 314 627 629 415 ]
[2  2  5  2  1] :	[ 412 340 560 645 524 ]
[3  2  5  2  1] :	[ 467 563 558 428 376 ]
[4  2  5  2  1] :	[ 604 500 597 507 439 ]
[5  2  5  2  1] :	[ 563 392 372 544 673 ]
[1  3  5  2  1] :	[ 326 434 430 443 526 ]
[2  3  5  2  1] :	[ 627 419 446 630 512 ]
[3  3  5  2  1] :	[ 587 438 464 575 498 ]
[4  3  5  2  1] :	[ 611 277 550 694 526 ]
[5  3  5  2  1] :	[ 325 537 289 652 565 ]
[1  4  5  2  1] :	[ 543 522 548 270 791 ]
[2  4  5  2  1] :	[ 360 513 532 523 504 ]
[3  4  5  2  1] :	[ 216 492 504 696 400 ]
[4  4  5  2  1] :	[ 559 523 568 627 281 ]
[5  4  5  2  1] :	[ 450 338 632 492 681 ]
[1  5  5  2  1] :	[ 443 512 521 295 837 ]
[2  5  5  2  1] :	[ 586 463 405 318 493 ]
[3  5  5  2  1] :	[ 634 678 306 260 548 ]
[4  5  5  2  1] :	[ 613 347 618 292 531 ]
[5  5  5  2  1] :	[ 294 662 450 430 408 ]
[1  1  1  3  1] :	[ 508 508 351 594 567 ]
[2  1  1  3  1] :	[ 451 561 366 508 523 ]
[3  1  1  3  1] :	[ 734 603 493 329 278 ]
[4  1  1  3  1] :	[ 650 406 590 298 500 ]
[5  1  1  3  1] :	[ 533 270 491 534 460 ]
[1  2  1  3  1] :	[ 460 577 387 602 421 ]
[2  2  1  3  1] :	[ 672 344 588 504 360 ]
[3  2  1  3  1] :	[ 669 617 448 277 487 ]
[4  2  1  3  1] :	[ 468 473 496 505 410 ]
[5  2  1  3  1] :	[ 472 614 288 758 435 ]
[1  3  1  3  1] :	[ 504 742 606 305 398 ]
[2  3  1  3  1] :	[ 502 550 443 556 370 ]
[3  3  1  3  1] :	[ 479 639 447 400 403 ]
[4  3  1  3  1] :	[ 489 709 289 556 590 ]
[5  3  1  3  1] :	[ 492 451 321 468 602 ]
[1  4  1  3  1] :	[ 664 491 209 560 562 ]
[2  4  1  3  1] :	[ 732 214 391 403 669 ]
[3  4  1  3  1] :	[ 568 292 703 451 318 ]
[4  4  1  3  1] :	[ 629 568 385 601 513 ]
[5  4  1  3  1] :	[ 283 742 462 477 590 ]
[1  5  1  3  1] :	[ 556 677 379 342 586 ]
[2  5  1  3  1] :	[ 590 438 241 484 760 ]
[3  5  1  3  1] :	[ 535 378 471 336 677 ]
[4  5  1  3  1] :	[ 490 620 489 517 352 ]
[5  5  1  3  1] :	[ 376 529 613 355 452 ]
[1  1  2  3  1] :	[ 461 485 548 754 308 ]
[2  1  2  3  1] :	[ 399 451 577 348 699 ]
[3  1  2  3  1] :	[ 676 538 447 297 381 ]
[4  1  2  3  1] :	[ 769 606 539 333 303 ]
[5  1  2  3  1] :	[ 597 456 387 590 557 ]
[1  2  2  3  1] :	[ 568 427 544 543 573 ]
[2  2  2  3  1] :	[ 579 531 427 424 551 ]
[3  2  2  3  1] :	[ 452 321 763 445 401 ]
[4  2  2  3  1] :	[ 415 321 778 510 494 ]
[5  2  2  3  1] :	[ 612 514 469 249 650 ]
[1  3  2  3  1] :	[ 486 725 568 410 322 ]
[2  3  2  3  1] :	[ 512 480 397 568 568 ]
[3  3  2  3  1] :	[ 392 467 461 440 511 ]
[4  3  2  3  1] :	[ 685 593 401 560 276 ]
[5  3  2  3  1] :	[ 568 350 610 411 413 ]
[1  4  2  3  1] :	[ 838 500 170 230 559 ]
[2  4  2  3  1] :	[ 619 232 700 446 440 ]
[3  4  2  3  1] :	[ 557 579 475 362 568 ]
[4  4  2  3  1] :	[ 564 550 537 496 380 ]
[5  4  2  3  1] :	[ 430 632 469 391 555 ]
[1  5  2  3  1] :	[ 561 507 533 761 270 ]
[2  5  2  3  1] :	[ 605 834 498 304 380 ]
[3  5  2  3  1] :	[ 492 760 405 507 373 ]
[4  5  2  3  1] :	[ 665 571 317 471 600 ]
[5  5  2  3  1] :	[ 395 413 568 447 633 ]
[1  1  3  3  1] :	[ 406 727 531 398 455 ]
[2  1  3  3  1] :	[ 450 648 437 392 538 ]
[3  1  3  3  1] :	[ 374 490 552 377 454 ]
[4  1  3  3  1] :	[ 329 499 382 578 668 ]
[5  1  3  3  1] :	[ 495 387 633 658 319 ]
[1  2  3  3  1] :	[ 418 630 492 656 460 ]
[2  2  3  3  1] :	[ 350 338 648 466 447 ]
[3  2  3  3  1] :	[ 503 448 394 721 425 ]
[4  2  3  3  1] :	[ 443 375 577 473 650 ]
[5  2  3  3  1] :	[ 527 876 505 184 300 ]
[1  3  3  3  1] :	[ 521 724 447 455 542 ]
[2  3  3  3  1] :	[ 503 436 435 693 436 ]
[3  3  3  3  1] :	[ 304 741 771 377 478 ]
[4  3  3  3  1] :	[ 743 315 437 371 575 ]
[5  3  3  3  1] :	[ 622 690 506 359 575 ]
[1  4  3  3  1] :	[ 500 302 358 545 698 ]
[2  4  3  3  1] :	[ 493 463 606 529 518 ]
[3  4  3  3  1] :	[ 519 501 331 623 416 ]
[4  4  3  3  1] :	[ 536 532 588 148 621 ]
[5  4  3  3  1] :	[ 543 561 415 502 409 ]
[1  5  3  3  1] :	[ 680 342 562 301 409 ]
[2  5  3  3  1] :	[ 583 504 529 524 458 ]
[3  5  3  3  1] :	[ 513 276 609 588 484 ]
[4  5  3  3  1] :	[ 522 428 492 654 413 ]
[5  5  3  3  1] :	[ 516 695 640 447 325 ]
[1  1  4  3  1] :	[ 462 533 483 420 373 ]
[2  1  4  3  1] :	[ 450 354 493 697 470 ]
[3  1  4  3  1] :	[ 422 708 457 493 375 ]
[4  1  4  3  1] :	[ 673 651 352 465 343 ]
[5  1  4  3  1] :	[ 497 431 320 777 520 ]
[1  2  4  3  1] :	[ 482 522 632 557 325 ]
[2  2  4  3  1] :	[ 814 272 561 518 549 ]
[3  2  4  3  1] :	[ 446 482 496 518 660 ]
[4  2  4  3  1] :	[ 603 459 441 658 397 ]
[5  2  4  3  1] :	[ 403 495 336 489 735 ]
[1  3  4  3  1] :	[ 852 286 309 431 689 ]
[2  3  4  3  1] :	[ 354 737 602 449 514 ]
[3  3  4  3  1] :	[ 789 322 594 617 506 ]
[4  3  4  3  1] :	[ 577 807 554 403 235 ]
[5  3  4  3  1] :	[ 646 387 476 387 525 ]
[1  4  4  3  1] :	[ 339 676 459 689 368 ]
[2  4  4  3  1] :	[ 335 644 432 548 534 ]
[3  4  4  3  1] :	[ 535 772 521 287 441 ]
[4  4  4  3  1] :	[ 505 786 512 370 306 ]
[5  4  4  3  1] :	[ 688 393 483 314 436 ]
[1  5  4  3  1] :	[ 402 594 427 396 529 ]
[2  5  4  3  1] :	[ 367 292 699 405 678 ]
[3  5  4  3  1] :	[ 498 419 403 658 601 ]
[4  5  4  3  1] :	[ 619 495 484 410 643 ]
[5  5  4  3  1] :	[ 599 393 613 540 431 ]
[1  1  5  3  1] :	[ 622 609 637 216 640 ]
[2  1  5  3  1] :	[ 403 437 636 370 609 ]
[3  1  5  3  1] :	[ 464 566 442 493 528 ]
[4  1  5  3  1] :	[ 414 731 421 683 445 ]
[5  1  5  3  1] :	[ 336 372 642 517 684 ]
[1  2  5  3  1] :	[ 654 331 303 465 646 ]
[2  2  5  3  1] :	[ 483 388 805 371 461 ]
[3  2  5  3  1] :	[ 561 554 376 445 718 ]
[4  2  5  3  1] :	[ 643 349 595 546 557 ]
[5  2  5  3  1] :	[ 482 454 327 470 674 ]
[1  3  5  3  1] :	[ 514 505 579 658 308 ]
[2  3  5  3  1] :	[ 401 329 421 679 476 ]
[3  3  5  3  1] :	[ 793 453 371 292 462 ]
[4  3  5  3  1] :	[ 544 560 512 482 356 ]
[5  3  5  3  1] :	[ 628 517 485 518 375 ]
[1  4  5  3  1] :	[ 542 422 562 427 548 ]
[2  4  5  3  1] :	[ 504 399 671 531 574 ]
[3  4  5  3  1] :	[ 774 622 334 386 510 ]
[4  4  5  3  1] :	[ 530 292 490 483 829 ]
[5  4  5  3  1] :	[ 620 638 706 237 342 ]
[1  5  5  3  1] :	[ 585 412 552 537 412 ]
[2  5  5  3  1] :	[ 492 531 483 444 439 ]
[3  5  5  3  1] :	[ 325 582 637 315 684 ]
[4  5  5  3  1] :	[ 407 435 599 590 487 ]
[5  5  5  3  1] :	[ 485 548 447 527 511 ]
[1  1  1  4  1] :	[ 388 428 812 252 445 ]
[2  1  1  4  1] :	[ 439 597 542 447 305 ]
[3  1  1  4  1] :	[ 548 416 581 480 430 ]
[4  1  1  4  1] :	[ 474 445 462 654 436 ]
[5  1  1  4  1] :	[ 391 295 437 475 544 ]
[1  2  1  4  1] :	[ 541 477 569 178 600 ]
[2  2  1  4  1] :	[ 525 501 416 715 557 ]
[3  2  1  4  1] :	[ 415 658 462 223 580 ]
[4  2  1  4  1] :	[ 444 578 338 422 535 ]
[5  2  1  4  1] :	[ 593 559 356 538 479 ]
[1  3  1  4  1] :	[ 561 599 549 461 293 ]
[2  3  1  4  1] :	[ 568 266 376 558 560 ]
[3  3  1  4  1] :	[ 330 663 429 418 608 ]
[4  3  1  4  1] :	[ 537 393 525 463 350 ]
[5  3  1  4  1] :	[ 682 485 394 343 676 ]
[1  4  1  4  1] :	[ 500 620 314 639 330 ]
[2  4  1  4  1] :	[ 525 486 377 499 608 ]
[3  4  1  4  1] :	[ 381 396 433 471 658 ]
[4  4  1  4  1] :	[ 547 498 659 456 281 ]
[5  4  1  4  1] :	[ 362 681 544 165 682 ]
[1  5  1  4  1] :	[ 501 453 397 807 371 ]
[2  5  1  4  1] :	[ 681 636 366 638 606 ]
[3  5  1  4  1] :	[ 337 723 380 240 715 ]
[4  5  1  4  1] :	[ 425 510 587 557 683 ]
[5  5  1  4  1] :	[ 394 503 620 366 536 ]
[1  1  2  4  1] :	[ 670 557 401 281 521 ]
[2  1  2  4  1] :	[ 324 459 477 519 637 ]
[3  1  2  4  1] :	[ 470 601 658 582 295 ]
[4  1  2  4  1] :	[ 455 592 548 363 576 ]
[5  1  2  4  1] :	[ 685 336 305 576 582 ]
[1  2  2  4  1] :	[ 392 566 526 432 431 ]
[2  2  2  4  1] :	[ 585 595 428 573 497 ]
[3  2  2  4  1] :	[ 562 622 275 408 719 ]
[4  2  2  4  1] :	[ 519 543 279 643 529 ]
[5  2  2  4  1] :	[ 751 418 507 291 572 ]
[1  3  2  4  1] :	[ 632 634 492 347 309 ]
[2  3  2  4  1] :	[ 630 571 442 333 548 ]
[3  3  2  4  1] :	[ 466 641 510 591 360 ]
[4  3  2  4  1] :	[ 579 485 362 497 412 ]
[5  3  2  4  1] :	[ 453 211 733 616 515 ]
[1  4  2  4  1] :	[ 493 408 407 454 470 ]
[2  4  2  4  1] :	[ 526 578 472 528 338 ]
[3  4  2  4  1] :	[ 292 464 366 754 476 ]
[4  4  2  4  1] :	[ 811 420 589 175 555 ]
[5  4  2  4  1] :	[ 401 507 256 547 600 ]
[1  5  2  4  1] :	[ 432 466 553 619 568 ]
[2  5  2  4  1] :	[ 808 284 539 291 637 ]
[3  5  2  4  1] :	[ 626 443 509 581 430 ]
[4  5  2  4  1] :	[ 438 772 670 312 313 ]
[5  5  2  4  1] :	[ 372 711 720 364 388 ]
[1  1  3  4  1] :	[ 368 647 622 574 363 ]
[2  1  3  4  1] :	[ 549 544 539 437 528 ]
[3  1  3  4  1] :	[ 432 503 630 394 506 ]
[4  1  3  4  1] :	[ 515 417 305 615 523 ]
[5  1  3  4  1] :	[ 407 372 532 602 567 ]
[1  2  3  4  1] :	[ 526 626 452 551 496 ]
[2  2  3  4  1] :	[ 375 598 466 449 617 ]
[3  2  3  4  1] :	[ 533 327 630 524 426 ]
[4  2  3  4  1] :	[ 445 656 601 425 449 ]
[5  2  3  4  1] :	[ 509 348 703 453 581 ]
[1  3  3  4  1] :	[ 471 470 527 539 614 ]
[2  3  3  4  1] :	[ 627 215 679 465 540 ]
[3  3  3  4  1] :	[ 419 521 427 586 425 ]
[4  3  3  4  1] :	[ 437 735 421 461 617 ]
[5  3  3  4  1] :	[ 560 589 442 455 502 ]
[1  4  3  4  1] :	[ 461 821 392 232 511 ]
[2  4  3  4  1] :	[ 706 321 384 692 573 ]
[3  4  3  4  1] :	[ 123 516 442 573 806 ]
[4  4  3  4  1] :	[ 459 505 412 666 433 ]
[5  4  3  4  1] :	[ 539 370 656 595 396 ]
[1  5  3  4  1] :	[ 479 330 629 537 418 ]
[2  5  3  4  1] :	[ 551 509 581 483 556 ]
[3  5  3  4  1] :	[ 264 395 545 443 651 ]
[4  5  3  4  1] :	[ 406 640 498 476 347 ]
[5  5  3  4  1] :	[ 748 397 643 286 446 ]
[1  1  4  4  1] :	[ 700 302 497 757 245 ]
[2  1  4  4  1] :	[ 439 428 610 480 586 ]
[3  1  4  4  1] :	[ 300 443 674 259 737 ]
[4  1  4  4  1] :	[ 328 594 385 551 608 ]
[5  1  4  4  1] :	[ 658 683 366 503 324 ]
[1  2  4  4  1] :	[ 470 722 532 489 365 ]
[2  2  4  4  1] :	[ 570 525 145 663 723 ]
[3  2  4  4  1] :	[ 460 280 472 631 730 ]
[4  2  4  4  1] :	[ 413 339 574 559 529 ]
[5  2  4  4  1] :	[ 522 414 528 457 420 ]
[1  3  4  4  1] :	[ 300 643 612 417 551 ]
[2  3  4  4  1] :	[ 587 521 401 567 550 ]
[3  3  4  4  1] :	[ 513 600 287 751 293 ]
[4  3  4  4  1] :	[ 694 598 529 489 192 ]
[5  3  4  4  1] :	[ 687 400 418 541 331 ]
[1  4  4  4  1] :	[ 337 532 321 668 419 ]
[2  4  4  4  1] :	[ 287 645 557 474 600 ]
[3  4  4  4  1] :	[ 432 641 549 444 439 ]
[4  4  4  4  1] :	[ 567 517 257 422 682 ]
